t,e^(-dS)
1,6.88262
2,1.02493
3,0.913895
4,1.00211
5,1.0102
6,0.85274
7,0.957165
8,0.952981
9,0.986719
10,0.871447
11,0.996082
12,0.896103
13,0.987558
14,1.07893
15,0.854875
16,1.13281
17,0.846454
18,0.93674
19,0.835855
20,0.937105
21,0.67638
22,0.371354
23,0.398678
24,0.421641
25,0.309128
26,0.32628
27,0.182866
28,0.40434
29,0.644616
30,0.284222
31,0.471093
32,0.614037
33,0.568588
34,0.36204
35,0.935139
36,0.731323
37,0.935888
38,0.496685
39,2.07301
40,0.330549
41,0.720723
42,0.293171
43,1.09976
44,1.44296
45,0.333204
46,0.81996
47,0.385505
48,1.05258
49,0.547606
50,0.896193
51,0.899515
52,1.0557
53,0.570467
54,0.453029
55,0.38938
56,1.33536
57,1.11293
58,0.842148
59,0.217839
60,0.208462
61,0.742227
62,0.523614
63,0.68352
64,0.469964
65,0.529141
66,0.81914
67,0.704406
68,1.03018
69,0.523562
70,0.497978
71,0.957308
72,1.48023
73,0.790097
74,0.785213
75,0.823658
76,1.33309
77,0.746619
78,0.906649
79,1.08246
80,0.463523
81,0.926974
82,0.689837
83,0.789465
84,0.777089
85,0.557496
86,0.590964
87,0.71234
88,1.01926
89,0.580364
90,1.51877
91,0.871273
92,1.19518
93,0.561019
94,0.706664
95,0.800355
96,0.475875
97,0.593808
98,0.79065
99,1.16742
100,1.08526
101,0.721372
102,0.946144
103,0.663186
104,0.53687
105,0.897897
106,1.12682
107,0.367879
108,0.540641
109,0.825307
110,0.617732
111,0.876692
112,0.37757
113,0.345418
114,0.559507
115,1.65997
116,0.829942
117,0.904023
118,0.750437
119,0.63299
120,0.609266
121,0.916146
122,1.17269
123,1.66696
124,1.3637
125,0.926603
126,0.618722
127,1.41581
128,1.14351
129,0.420757
130,0.61459
131,1.12075
132,1.20889
133,1.05076
134,0.671796
135,1.50833
136,1.57334
137,1.61543
138,0.672536
139,0.657113
140,1.49795
141,2.2755
142,0.374674
143,0.346456
144,0.444814
145,0.280271
146,0.375912
147,1.34635
148,1.22471
149,0.773678
150,0.744606
151,1.31495
152,0.970426
153,0.870576
154,0.599835
155,0.432964
156,2.04971
157,0.365313
158,1.18353
159,1.16614
160,0.731835
161,0.552777
162,1.52486
163,0.500424
164,0.649794
165,0.764831
166,0.946362
167,1.1065
168,1.13655
169,0.470857
170,1.57949
171,0.754274
172,0.284506
173,2.20296
174,1.10462
175,1.35432
176,0.831686
177,0.975339
178,1.77145
179,1.34864
180,0.416862
181,0.355226
182,0.310367
183,1.18294
184,0.514119
185,0.526134
186,0.820206
187,0.543188
188,0.650379
189,0.429987
190,1.58947
191,0.663717
192,0.702718
193,0.548647
194,0.936814
195,0.790492
196,0.512118
197,0.626191
198,0.902939
199,0.921733
200,1.11516
201,0.756237
202,0.886388
203,0.76193
204,2.40921
205,1.45878
206,0.639736
207,0.705252
208,0.665045
209,0.941162
210,0.965103
211,0.687908
212,0.91405
213,1.45078
214,0.421304
215,1.11227
216,0.618969
217,1.7234
218,0.91072
219,0.859074
220,2.48258
221,0.951819
222,1.16486
223,0.843749
224,0.538968
225,0.411437
226,1.48112
227,0.970999
228,0.9093
229,1.21082
230,0.662059
231,0.959301
232,1.37961
233,2.03297
234,0.932375
235,0.931238
236,0.41632
237,0.858387
238,1.0018
239,1.7203
240,0.477019
241,0.976715
242,1.33442
243,1.58867
244,0.652855
245,0.588193
246,0.578278
247,1.44268
248,1.08472
249,0.88692
250,0.565243
251,0.759496
252,0.987825
253,0.462458
254,1.30591
255,0.782939
256,1.02169
257,0.639096
258,1.03288
259,0.608353
260,1.67481
261,0.990497
262,0.714552
263,0.552943
264,0.688183
265,0.731104
