MDTU,min_min,min_max,max_min,max_max5
1,-0.611674,-0.0832987,0.0234052,0.303742
2,-0.575415,-0.0933438,0.00607546,0.306527
3,-0.605385,-0.0868371,0.0106464,0.300078
4,-0.631981,-0.0882186,0.0209457,0.303878
5,-0.665877,-0.0860984,0.00236165,0.305363
6,-0.620439,-0.0765139,0.00822566,0.301262
7,-0.589983,-0.0890938,0.0324907,0.304108
8,-0.596149,-0.0578647,0.0126651,0.306595
9,-0.617499,-0.0835219,0.0203693,0.299408
10,-0.60293,-0.0868168,0.0205582,0.304216
11,-0.617946,-0.0619568,0.0146872,0.305796
12,-0.617946,-0.0619568,0.0146872,0.305796
13,-0.644999,-0.0743783,0.0129946,0.300109
14,-0.676427,-0.0982579,0.0271012,0.297922
15,-0.711377,-0.0767733,0.0199547,0.297532
16,-0.571086,-0.0810046,0.0150311,0.310626
17,-0.599217,-0.0667483,0.012057,0.321462
18,-0.571864,-0.0694472,0.0233731,0.307418
19,-0.582314,-0.0647425,0.0242729,0.307613
20,-0.562311,-0.0451207,0.0288076,0.313262
21,-0.556392,-0.0679687,0.00107367,0.31324
22,-0.556392,-0.0679687,0.00107367,0.31324
23,-0.556392,-0.0679687,0.00107367,0.31324
24,-0.556392,-0.0679687,0.00107367,0.31324
25,-0.556392,-0.0679687,0.00107367,0.31324
26,-0.556392,-0.0679687,0.00107367,0.31324
27,-0.556392,-0.0679687,0.00107367,0.31324
28,-0.575198,-0.0753672,0.0307315,0.331007
29,-0.594602,-0.0707034,0.0244757,0.315652
30,-0.594602,-0.0707034,0.0244757,0.315652
31,-0.594602,-0.0707034,0.0244757,0.315652
32,-0.550526,-0.0702096,0.0218856,0.322275
33,-0.550526,-0.0702096,0.0218856,0.322275
34,-0.573755,-0.0527315,0.0162363,0.326371
35,-0.584762,-0.0686669,0.0276853,0.320071
36,-0.559361,-0.0642255,0.0250794,0.324607
37,-0.588219,-0.0587693,0.030372,0.31559
38,-0.553913,-0.0463139,0.0180307,0.312639
39,-0.57895,-0.0663485,0.0303958,0.319372
40,-0.620228,-0.0465068,0.0352383,0.324597
41,-0.572164,-0.0584919,0.021609,0.317982
42,-0.58179,-0.0355241,0.0140744,0.336518
43,-0.621469,-0.0612074,0.0258656,0.328682
44,-0.528268,-0.0481228,0.0305431,0.321767
45,-0.573793,-0.055696,-0.012704,0.325347
46,-0.525412,-0.0476826,0.0385205,0.3377
47,-0.541886,-0.0495773,0.0307302,0.323596
48,-0.583676,-0.0431619,0.0409633,0.322128
49,-0.630811,-0.0492884,0.0328135,0.328334
50,-0.537595,-0.039615,0.0412762,0.329792
51,-0.542824,-0.0377029,0.0309108,0.338477
52,-0.570398,-0.0492428,0.0393716,0.3225
53,-0.570398,-0.0492428,0.0393716,0.3225
54,-0.570398,-0.0492428,0.0393716,0.3225
55,-0.524246,-0.0387399,0.0414597,0.323619
56,-0.564397,-0.0522337,0.0248121,0.316433
57,-0.533318,-0.0349151,0.0332513,0.33194
58,-0.532387,-0.0516283,0.0475275,0.323931
59,-0.524634,-0.0460956,0.0466117,0.341767
60,-0.524634,-0.0460956,0.0466117,0.341767
61,-0.524634,-0.0460956,0.0466117,0.341767
62,-0.523571,-0.0449551,0.0442029,0.314369
63,-0.523571,-0.0449551,0.0442029,0.314369
64,-0.523571,-0.0449551,0.0442029,0.314369
65,-0.523571,-0.0449551,0.0442029,0.314369
66,-0.523571,-0.0449551,0.0442029,0.314369
67,-0.523571,-0.0449551,0.0442029,0.314369
68,-0.550296,-0.0341361,0.0350542,0.351342
69,-0.524878,-0.0437611,0.0485824,0.318825
70,-0.530943,-0.0412595,0.042708,0.325168
71,-0.514246,-0.0281804,0.0407771,0.326641
72,-0.561869,-0.0347115,0.053016,0.329978
73,-0.529173,-0.0417584,0.036967,0.332232
74,-0.540994,-0.0361342,0.0524376,0.33538
75,-0.541212,-0.0245432,0.0444786,0.329381
76,-0.535561,-0.0338807,0.0470497,0.322482
77,-0.567582,-0.0391225,0.0482886,0.340866
78,-0.532696,-0.0340675,0.0451338,0.316801
79,-0.510376,-0.0335634,0.041138,0.321724
80,-0.510376,-0.0335634,0.041138,0.321724
81,-0.534081,-0.0460728,0.0466955,0.344361
82,-0.551416,-0.0297825,0.0326533,0.334597
83,-0.576675,-0.0373068,0.0376311,0.337099
84,-0.498437,-0.0364512,0.0498595,0.339787
85,-0.543595,-0.0442191,0.0448109,0.33845
86,-0.543595,-0.0442191,0.0448109,0.33845
87,-0.543595,-0.0442191,0.0448109,0.33845
88,-0.504765,-0.0274113,0.0521192,0.336742
89,-0.506149,-0.0329211,0.0422697,0.333342
90,-0.511671,-0.0372673,0.045102,0.32885
91,-0.505672,-0.0287475,0.0484964,0.327188
92,-0.513379,-0.0310399,0.0438031,0.325557
93,-0.548303,-0.0366407,0.0497859,0.32817
94,-0.517188,-0.0171781,0.061009,0.321694
95,-0.57359,-0.0268095,0.0488915,0.325957
96,-0.57359,-0.0268095,0.0488915,0.325957
97,-0.506716,-0.01863,0.0509822,0.32156
98,-0.500917,-0.0379668,0.0393428,0.339129
99,-0.509725,-0.0389254,0.0532551,0.320122
100,-0.512762,-0.0215668,0.052162,0.324953
101,-0.512139,-0.0392538,0.0643677,0.332842
102,-0.516602,-0.0393826,0.0525285,0.32969
103,-0.516602,-0.0393826,0.0525285,0.32969
104,-0.488137,-0.0221008,0.0474795,0.323206
105,-0.479946,-0.0300007,0.0580143,0.323599
106,-0.506872,-0.0438238,0.0575906,0.327696
107,-0.506872,-0.0438238,0.0575906,0.327696
108,-0.532974,-0.0448,0.0514698,0.333221
109,-0.532974,-0.0448,0.0514698,0.333221
110,-0.499145,-0.0417454,0.0589438,0.335036
111,-0.496902,-0.0440705,0.0435848,0.323299
112,-0.496902,-0.0440705,0.0435848,0.323299
113,-0.496902,-0.0440705,0.0435848,0.323299
