MDTU,S_F
1,1.04021e-05
2,1.04021e-05
3,1.04021e-05
4,1.04068e-05
5,1.03648e-05
6,1.02155e-05
7,1.02008e-05
8,1.0147e-05
9,1.01751e-05
10,1.01696e-05
11,1.02035e-05
12,1.01604e-05
13,1.02429e-05
14,1.02034e-05
15,1.03317e-05
16,1.05368e-05
17,1.05268e-05
18,1.04662e-05
19,1.05861e-05
20,1.05286e-05
21,1.04612e-05
22,1.04841e-05
23,1.04442e-05
24,1.05292e-05
25,1.04837e-05
26,1.04694e-05
27,1.04241e-05
28,1.04427e-05
29,1.04552e-05
30,1.04318e-05
31,1.03833e-05
32,1.04257e-05
33,1.02883e-05
34,1.03902e-05
35,1.04613e-05
36,1.04359e-05
37,1.04359e-05
38,1.04359e-05
39,1.04618e-05
40,1.04278e-05
41,1.04154e-05
42,1.04329e-05
43,1.054e-05
44,1.07276e-05
45,1.07089e-05
46,1.07089e-05
47,1.07756e-05
48,1.06568e-05
49,1.05146e-05
50,1.04991e-05
51,1.06844e-05
52,1.07662e-05
53,1.06732e-05
54,1.06494e-05
55,1.04373e-05
56,1.05517e-05
57,1.05517e-05
58,1.04273e-05
59,1.07268e-05
60,1.07095e-05
61,1.08522e-05
62,1.09037e-05
63,1.09037e-05
64,1.09037e-05
65,1.09037e-05
66,1.09037e-05
67,1.07691e-05
68,1.07691e-05
69,1.08084e-05
70,1.07771e-05
71,1.07771e-05
72,1.06844e-05
73,1.07542e-05
74,1.07733e-05
75,1.07733e-05
76,1.07226e-05
77,1.07226e-05
78,1.07818e-05
79,1.07016e-05
80,1.07016e-05
81,1.07016e-05
82,1.0696e-05
83,1.0696e-05
84,1.06493e-05
85,1.07259e-05
86,1.07259e-05
87,1.08192e-05
88,1.07985e-05
89,1.0754e-05
90,1.0674e-05
91,1.0658e-05
92,1.06374e-05
93,1.06374e-05
94,1.06374e-05
95,1.07436e-05
96,1.08346e-05
97,1.08949e-05
98,1.08685e-05
99,1.08427e-05
100,1.08293e-05
101,1.07525e-05
102,1.08088e-05
103,1.07007e-05
104,1.06093e-05
105,1.05911e-05
106,1.07268e-05
107,1.08881e-05
108,1.09177e-05
109,1.08971e-05
