MDTU,min_min,min_max,max_min,max_max5
1,-0.215174,0.631142,0.0571953,0.754585
2,-0.237909,0.473213,0.0709901,0.625126
3,-0.261221,0.457644,0.0650363,0.626945
4,-0.283094,0.414386,0.0751925,0.590294
5,-0.275528,0.388025,0.0629894,0.569594
6,-0.291911,0.357921,0.0618304,0.548138
7,-0.292153,0.337805,0.0635713,0.535645
8,-0.304355,0.305515,0.0667985,0.517837
9,-0.321093,0.277393,0.0757939,0.502952
10,-0.326176,0.263353,0.0686073,0.493112
11,-0.332342,0.244589,0.0786893,0.481339
12,-0.325832,0.234692,0.0682997,0.468187
13,-0.341155,0.229402,0.0818579,0.46948
14,-0.351557,0.21203,0.0757246,0.459342
15,-0.346579,0.189994,0.0865578,0.449839
16,-0.334569,0.190526,0.088297,0.446493
17,-0.365987,0.182789,0.0719967,0.447826
18,-0.34348,0.166581,0.0795127,0.439514
19,-0.353717,0.152876,0.0809072,0.435677
20,-0.391777,0.137983,0.0853206,0.425778
21,-0.389595,0.143271,0.0663909,0.436619
22,-0.357906,0.131748,0.0827864,0.419204
23,-0.378749,0.125863,0.0893332,0.423207
24,-0.386974,0.112526,0.0703771,0.413251
25,-0.372009,0.107163,0.0695851,0.424374
26,-0.403875,0.104706,0.0716307,0.43421
27,-0.410966,0.107134,0.0775447,0.400214
28,-0.405895,0.123137,0.0633388,0.397124
29,-0.399164,0.10501,0.0666681,0.396994
30,-0.376404,0.0930527,0.0803922,0.403136
31,-0.400026,0.0775294,0.0882125,0.394147
32,-0.38535,0.0806635,0.0821734,0.401957
33,-0.404977,0.0775418,0.0478303,0.39309
34,-0.384199,0.057517,0.0891439,0.387383
35,-0.403785,0.0795405,0.0835271,0.399832
36,-0.397872,0.0713153,0.0801555,0.386327
37,-0.407671,0.065416,0.0664127,0.407073
38,-0.431816,0.0720628,0.0890055,0.39851
39,-0.438349,0.0479072,0.078621,0.386463
40,-0.390703,0.0573257,0.0689694,0.395652
41,-0.434988,0.0522911,0.0836261,0.38344
42,-0.425593,0.0437438,0.067598,0.385312
43,-0.429151,0.0382183,0.0784596,0.384964
44,-0.424838,0.0390042,0.083088,0.373864
45,-0.457487,0.0294939,0.0722902,0.403109
46,-0.458586,0.0302542,0.0653052,0.371493
47,-0.42805,0.0277817,0.0729418,0.366836
48,-0.430406,0.0253706,0.0890163,0.381739
49,-0.440306,0.0315554,0.0525159,0.374664
50,-0.421616,0.0155604,0.0860056,0.370066
51,-0.444695,0.0255199,0.0706896,0.3836
52,-0.430056,0.0266418,0.0810982,0.363171
53,-0.437048,0.036808,0.0813327,0.358206
54,-0.428285,0.00808705,0.0927974,0.359993
55,-0.41953,0.0182821,0.0886454,0.357584
56,-0.428674,0.0159941,0.0889852,0.372523
57,-0.438941,0.00552459,0.0810472,0.376315
58,-0.433953,0.00613283,0.086964,0.37101
59,-0.496167,0.0106355,0.0908477,0.361684
60,-0.420589,0.0142861,0.0876341,0.364023
61,-0.400362,0.00754336,0.0992039,0.360832
62,-0.44387,-0.00225342,0.0949883,0.369303
63,-0.453937,-0.00238745,0.0690178,0.374077
64,-0.445102,0.00427253,0.0758397,0.354452
65,-0.477858,0.0023863,0.0678648,0.360215
66,-0.504769,0.00492477,0.0830053,0.354977
67,-0.459703,-0.00194274,0.0898925,0.362206
68,-0.472222,-0.00370545,0.0734067,0.345957
69,-0.426563,-0.00850213,0.0857427,0.380094
