t,cost
10,3372.8
20,1050.24
30,1071.57
40,1078.4
50,1095.68
60,1097.17
70,1101.23
80,1108.05
90,1108.69
100,1130.88
110,669.44
120,933.76
130,993.707
140,989.44
150,991.787
160,1003.52
170,998.613
180,997.333
190,1002.03
200,998.613
210,1017.6
220,1021.65
230,1020.59
240,1012.91
250,997.973
260,1000.96
270,999.253
280,990.72
290,1003.95
300,1020.8
310,738.987
320,740.48
330,744.533
340,739.2
350,740.907
360,745.813
370,743.04
380,743.253
390,741.547
400,745.173
410,746.88
420,743.467
430,746.667
440,740.267
450,741.333
460,749.227
470,748.373
480,747.947
490,755.413
500,752.64
510,757.547
520,757.973
530,752.853
540,750.72
550,752.64
560,753.493
570,749.44
580,746.027
590,745.173
600,740.267
610,743.253
620,745.173
630,746.667
640,749.013
650,750.293
660,747.307
670,745.813
680,741.76
690,743.253
700,747.733
710,738.347
720,733.227
730,736.853
740,740.48
750,735.36
760,736.427
770,731.947
780,728.533
790,731.52
800,732.8
810,731.947
820,737.28
830,737.92
840,738.773
850,740.053
860,732.373
870,737.067
880,738.773
890,741.333
900,734.933
910,743.893
920,733.867
930,734.933
940,743.04
950,741.547
960,740.48
970,740.693
980,738.987
990,742.827
1000,739.84
1010,744.96
1020,744.32
1030,742.827
1040,739.2
1050,737.92
1060,737.707
1070,737.067
1080,738.987
1090,739.413
1100,741.333
1110,742.187
1120,735.36
1130,736.427
1140,738.56
1150,743.04
1160,738.347
1170,739.2
1180,738.56
1190,739.2
1200,733.867
1210,744.107
1220,753.067
1230,755.2
1240,748.587
1250,749.013
1260,742.4
1270,747.733
1280,746.88
1290,747.093
1300,746.667
1310,703.2
1320,690.24
1330,700.56
1340,707.76
1350,701.88
1360,691.56
1370,691.08
1380,712.56
1390,695.16
1400,694.8
1410,657.36
1420,657.24
1430,660.72
1440,656.64
1450,649.32
1460,658.8
1470,657
1480,658.56
1490,669
1500,654.24
1510,660.36
1520,645.72
1530,660.24
1540,660.72
1550,652.2
1560,655.68
1570,649.92
1580,657.12
1590,654
1600,656.04
1610,656.28
1620,653.88
1630,656.16
1640,654.72
1650,654
1660,662.04
1670,654.48
1680,656.4
1690,649.2
1700,653.04
1710,643.8
1720,657.6
1730,652.2
1740,643.92
1750,641.64
1760,656.16
1770,660.6
1780,666.84
1790,655.44
1800,658.56
1810,648.24
1820,648.24
1830,661.2
1840,643.32
1850,650.64
1860,655.8
1870,663.36
1880,664.08
1890,651.72
1900,658.8
1910,665.28
1920,660.36
1930,648.24
1940,652.08
1950,654.96
1960,653.64
1970,644.52
1980,669.96
1990,646.32
2000,648.48
2010,786.133
2020,786.773
2030,776.96
2040,775.253
2050,774.827
2060,780.8
2070,777.6
2080,780.16
2090,773.547
2100,774.613
2110,782.08
2120,779.733
2130,771.413
2140,766.933
2150,771.627
2160,775.467
2170,778.667
2180,776.32
2190,771.413
2200,779.733
2210,741.973
2220,745.6
2230,739.2
2240,740.693
2250,742.827
2260,749.227
2270,760.533
2280,754.987
2290,747.52
2300,757.973
2310,759.04
2320,751.147
2330,750.08
2340,752.853
2350,755.2
2360,752
2370,757.547
2380,750.507
2390,750.08
2400,754.347
2410,760.533
2420,751.147
2430,769.92
2440,772.267
2450,776.747
2460,740.267
2470,746.667
2480,747.093
2490,836.48
2500,878.507
2510,881.92
2520,883.627
2530,889.6
2540,884.907
2550,878.293
2560,879.787
2570,884.267
2580,887.04
2590,828.16
2600,741.333
2610,763.093
2620,760.533
2630,762.453
2640,758.4
2650,758.4
2660,756.053
2670,769.067
2680,756.48
2690,756.053
2700,762.667
2710,767.573
2720,768
2730,766.08
2740,765.867
2750,765.867
2760,765.013
2770,756.053
2780,758.4
2790,763.307
2800,761.387
2810,761.173
2820,766.72
2830,763.52
2840,762.667
2850,759.893
2860,761.813
2870,760.96
2880,762.88
2890,757.973
2900,759.893
2910,760.96
2920,759.04
2930,757.547
2940,768.427
2950,776.533
2960,767.573
2970,800.64
2980,787.2
2990,794.667
3000,794.453
3010,783.147
3020,807.467
3030,785.493
3040,776.107
3050,789.76
3060,795.093
3070,821.973
3080,819.413
3090,811.093
3100,818.987
3110,821.973
3120,810.027
3130,800.427
3140,798.293
3150,800.64
3160,814.507
3170,813.013
3180,801.707
3190,800.853
3200,806.187
3210,799.787
3220,807.467
3230,810.667
3240,809.387
3250,808.32
3260,814.933
3270,803.627
3280,808.107
3290,801.493
3300,806.187
3310,801.28
3320,806.4
3330,823.68
3340,821.76
3350,819.413
3360,812.373
3370,809.387
3380,814.507
3390,819.2
3400,814.293
3410,806.827
3420,799.36
3430,774.827
3440,780.8
3450,797.44
3460,814.293
3470,814.293
3480,810.24
3490,810.027
3500,812.373
3510,806.827
3520,802.56
3530,808.747
3540,788.693
3550,777.387
3560,783.36
3570,801.707
3580,800.64
3590,809.173
3600,811.307
3610,783.573
3620,772.907
3630,770.56
3640,764.587
3650,765.013
3660,759.253
3670,763.093
3680,772.48
3690,795.52
3700,811.093
3710,801.92
3720,803.413
3730,799.147
3740,788.267
3750,769.28
3760,775.04
3770,780.16
3780,783.787
3790,788.053
3800,785.92
3810,771.84
3820,769.92
3830,771.413
3840,769.92
3850,764.16
3860,760.32
3870,762.453
3880,765.867
3890,760.747
3900,763.307
3910,763.52
3920,770.133
3930,769.707
3940,774.827
3950,768.427
3960,779.52
3970,779.947
3980,797.653
3990,792.533
4000,792.32
