MDTU,|det-1|^2,1-Re(det),Im(det)
1,9.99417e+17,-7.67734e+08,-2164.66
2,6.85266e+13,-6.33974e+06,29.4086
3,2.61586e+13,-3.90892e+06,-239.181
4,2.36465e+12,-1.17158e+06,59.8317
5,4.96387e+11,-535008,-24.2153
6,7.07726e+10,-201740,27.3609
7,1.29033e+10,-85908,0.134418
8,3.10253e+09,-42133.2,1.0627
9,8.93437e+08,-22662.1,-0.57087
10,3.16919e+08,-13470.5,0.0440146
11,1.29332e+08,-8595.14,-0.747598
12,5.53021e+07,-5609.77,-2.13597
13,2.50233e+07,-3779.82,-1.17178
14,1.12822e+07,-2532.85,-0.18782
15,5.44794e+06,-1759.25,0.256961
16,2.80094e+06,-1258.62,0.0473994
17,1.59769e+06,-945.537,0.233452
18,786638,-663.866,0.0312751
19,446568,-498.64,0.067609
20,263027,-383.567,-0.0501526
21,165086,-300.965,0.0912999
22,110478,-248.046,0.068208
23,70146.6,-196.705,-0.0449303
24,42731.8,-154.8,0.0291222
25,29966.8,-128.28,0.0285831
26,20708.4,-106.074,-0.0227466
27,14963.5,-90.2392,0.0124261
28,11273.9,-78.1678,0.0103334
29,9062.28,-69.1175,0.0206738
30,7206.62,-61.8779,0.0134525
31,4983.79,-51.7839,-0.0336376
32,3672.6,-44.7537,-0.0169973
33,3036.63,-40.281,-0.0246466
34,2001.82,-32.774,-0.00638319
35,1672.98,-29.5411,-0.000519784
36,1368.45,-26.477,-9.67328e-05
37,1207.56,-25.0216,0.0027418
38,1011.33,-22.6723,0.00792306
39,773.714,-19.9356,0.00545485
40,600.026,-17.6734,7.31168e-05
41,555.298,-16.8239,-0.00509058
42,468.995,-15.2789,0.00100357
43,377.136,-13.6943,-0.00210323
44,307.963,-12.4745,-0.00243226
45,228.656,-10.7519,-0.00513449
46,230.019,-10.512,0.00151377
47,182.739,-9.4589,0.00462214
48,149.861,-8.69879,0.00108657
49,144.706,-8.39111,0.00241813
50,108.73,-7.24669,0.00438997
51,96.6016,-6.94193,-0.00130996
52,87.9654,-6.61681,-0.00109372
53,75.9334,-6.10303,-0.00167157
54,58.3744,-5.35426,0.00308062
55,52.3616,-4.99267,-0.000817976
56,45.2381,-4.64611,0.00062573
57,42.6035,-4.49953,0.000433761
58,35.4722,-4.13873,0.000801649
59,33.8941,-4.03526,0.00106171
60,30.8168,-3.83321,-0.000414081
61,26.8782,-3.52799,-0.00133892
62,26.9279,-3.4786,0.00169174
63,23.1272,-3.18542,-0.000749497
64,22.2279,-3.06198,0.000652221
65,20.6044,-2.94854,-0.000679115
66,17.4594,-2.68561,-0.00256065
67,16.5482,-2.61841,-0.000524657
68,14.4091,-2.41226,-0.00118849
69,11.9513,-2.23986,0.000563573
70,10.1094,-2.01471,-0.000388647
71,10.0808,-1.99312,-0.001515
72,8.13298,-1.74063,-0.000971434
73,7.46992,-1.64229,-0.00124555
74,6.13724,-1.42667,-0.000164991
75,6.08116,-1.4317,0.000939197
76,5.74378,-1.37269,0.000352902
77,5.15583,-1.33867,0.000313956
78,4.79961,-1.25046,-0.000737718
79,5.5244,-1.43083,0.000872098
80,4.58871,-1.23692,-0.0001109
81,4.02257,-1.1377,0.000490312
82,4.28058,-1.12629,-0.000358355
83,4.10277,-1.08257,0.00114069
