MDTU,S_F
1,2.19047e-05
2,2.19326e-05
3,2.19573e-05
4,2.19592e-05
5,2.18052e-05
6,2.18052e-05
7,2.16364e-05
8,2.16758e-05
9,2.17998e-05
10,2.15407e-05
11,2.13924e-05
12,2.15089e-05
13,2.15851e-05
14,2.16668e-05
15,2.15092e-05
16,2.11227e-05
17,2.12697e-05
18,2.10218e-05
19,2.12503e-05
20,2.14933e-05
21,2.14933e-05
22,2.12985e-05
23,2.12985e-05
24,2.12985e-05
25,2.12985e-05
26,2.12985e-05
27,2.12452e-05
28,2.12452e-05
29,2.12452e-05
30,2.12452e-05
31,2.10291e-05
32,2.10291e-05
33,2.12372e-05
34,2.13231e-05
35,2.11892e-05
36,2.138e-05
37,2.138e-05
38,2.138e-05
39,2.12793e-05
40,2.1214e-05
41,2.12669e-05
42,2.12544e-05
43,2.12544e-05
44,2.12544e-05
45,2.13046e-05
46,2.13046e-05
47,2.13046e-05
48,2.13383e-05
49,2.13288e-05
50,2.13288e-05
51,2.09996e-05
52,2.10119e-05
53,2.10119e-05
54,2.10119e-05
55,2.10119e-05
56,2.11077e-05
57,2.08048e-05
58,2.07786e-05
59,2.10124e-05
60,2.11476e-05
61,2.11476e-05
62,2.10634e-05
63,2.10634e-05
64,2.11889e-05
65,2.11889e-05
66,2.11889e-05
67,2.11889e-05
68,2.10604e-05
69,2.10604e-05
70,2.10604e-05
71,2.09447e-05
72,2.09447e-05
73,2.07515e-05
74,2.0862e-05
75,2.06602e-05
76,2.06602e-05
77,2.06602e-05
78,2.06602e-05
79,2.07605e-05
80,2.06327e-05
81,2.06327e-05
82,2.06327e-05
83,2.08357e-05
84,2.08213e-05
85,2.07662e-05
86,2.07662e-05
87,2.07038e-05
88,2.07085e-05
89,2.05551e-05
90,2.05551e-05
91,2.05271e-05
92,2.05271e-05
93,2.04963e-05
94,2.04963e-05
95,2.04963e-05
96,2.04963e-05
97,2.05111e-05
98,2.05111e-05
99,2.0646e-05
100,2.06786e-05
101,2.06786e-05
102,2.06786e-05
103,2.07005e-05
104,2.05721e-05
105,2.05721e-05
106,2.07005e-05
107,2.05682e-05
108,2.05682e-05
109,2.0588e-05
110,2.07258e-05
111,2.06316e-05
112,2.06316e-05
113,2.06398e-05
114,2.05545e-05
115,2.0584e-05
116,2.0584e-05
117,2.0584e-05
118,2.04495e-05
119,2.07168e-05
120,2.05464e-05
121,2.05464e-05
122,2.04099e-05
123,2.04099e-05
