MDTU,0,2,4,6,8,10
10,19.6804,19.6628,19.6574,19.6511,19.6491,19.6418
20,19.405,19.3991,19.3861,19.3839,19.3798,19.3784
30,19.4455,19.4323,19.4215,19.4155,19.412,19.4072
40,19.0895,19.0766,19.0724,19.0666,19.0623,19.0558
50,18.9376,18.9203,18.9175,18.9074,18.9037,18.897
60,18.8522,18.8342,18.8255,18.8176,18.8088,18.7966
70,18.7873,18.7798,18.7737,18.769,18.7629,18.7612
80,18.73,18.7144,18.7089,18.7012,18.6978,18.6909
90,18.541,18.5243,18.5169,18.5073,18.5036,18.4983
100,18.4637,18.4448,18.4352,18.4255,18.4199,18.4051
110,18.3373,18.3186,18.3169,18.3118,18.3092,18.3044
120,18.3438,18.3312,18.3202,18.3088,18.3023,18.2927
130,18.2583,18.2394,18.2338,18.2308,18.2268,18.2235
140,18.1058,18.0944,18.0873,18.0826,18.0801,18.0769
150,18.3157,18.2978,18.2918,18.2869,18.2833,18.2758
160,18.2398,18.2244,18.2173,18.2024,18.1881,18.1832
170,18.1394,18.1188,18.1154,18.1117,18.1083,18.1036
180,18.143,18.1233,18.119,18.116,18.1143,18.109
190,18.0257,18.0073,18.001,17.9948,17.9888,17.9793
200,18.0093,17.9959,17.9921,17.9816,17.9807,17.9772
210,18.0307,18.0133,18.0114,18.0095,17.9951,17.9922
220,18.0156,17.9965,17.9935,17.9878,17.9805,17.9749
230,17.9484,17.9305,17.9268,17.9214,17.9181,17.9122
240,18.0623,18.041,18.0322,18.0266,18.0193,18.0136
250,17.9664,17.9465,17.9408,17.9386,17.9359,17.9265
260,17.8787,17.8588,17.8521,17.8479,17.8428,17.8351
270,18.0867,18.0679,18.059,18.0523,18.0504,18.0371
280,17.9249,17.9068,17.9028,17.8935,17.8877,17.885
290,17.8734,17.8531,17.8487,17.8419,17.8352,17.8294
300,17.8137,17.7951,17.7914,17.7846,17.7824,17.776
310,17.9894,17.9729,17.9605,17.9572,17.9527,17.9413
320,17.797,17.7788,17.7728,17.7715,17.7636,17.7569
330,17.8574,17.8404,17.8349,17.8233,17.8163,17.8098
340,17.7776,17.7625,17.7528,17.7467,17.7417,17.7342
350,17.8263,17.8042,17.7997,17.7936,17.79,17.7833
360,17.8495,17.8354,17.8304,17.8246,17.8186,17.8146
370,17.8718,17.8519,17.8433,17.8357,17.8299,17.8236
380,17.7463,17.7273,17.7244,17.7206,17.714,17.7107
