t,e^(-dS)
1,0.125808
2,0.126565
3,1.04545
4,1.00875
5,1.09547
6,1.16218
7,1.10107
8,1.14008
9,1.01605
10,1.09755
11,1.06559
12,1.08568
13,1.04702
14,0.984935
15,1.13292
16,1.03433
17,1.18839
18,1.10694
19,1.08306
20,1.20166
21,1.44889
22,1.2884
23,1.09964
24,1.17986
25,1.08189
26,1.65881
27,1.17998
28,1.07599
29,1.23269
30,0.989971
31,1.39375
32,1.0205
33,1.08763
34,1.11305
35,1.45034
36,1.21385
37,0.920342
38,1.25558
39,1.11449
40,1.10927
41,1.78854
42,0.651877
43,2.51381
44,2.71177
45,6.04965
46,3.81904
47,0.344039
48,0.843412
49,0.864244
50,1.27265
51,0.988171
52,1.15546
53,7.41126
54,1.28274
55,1.92514
56,1.88288
57,2.1417
58,2.22243
59,0.620456
60,1.11672
61,1.49601
62,3.70988
63,0.835103
64,1.78354
65,5.31748
66,1.78515
67,0.664912
68,1.44947
69,0.461303
70,1.72754
71,0.645778
72,0.699493
73,1.36288
74,1.27392
75,1.5976
76,1.33496
77,1.45514
78,0.137656
79,0.806219
80,0.806864
81,0.795249
82,1.60898
83,2.18409
84,0.248081
85,2.64852
86,0.86459
87,0.668112
88,0.548867
89,0.691287
90,0.867448
91,1.95131
92,4.87929
93,3.42123
94,4.46826
95,0.750287
96,1.40523
97,3.30026
98,1.16242
99,2.66179
100,2.721
101,1.75962
102,4.79704
103,0.537299
104,1.08965
105,2.15567
106,2.65887
107,0.23504
108,0.5869
109,2.66179
110,0.279431
111,0.543731
112,0.582632
113,0.277759
114,2.87485
115,1.18388
116,2.56665
117,2.59789
118,1.07788
119,3.69507
120,1.30304
121,0.488459
122,2.06102
123,0.929592
124,0.57138
125,0.731689
126,0.388058
127,0.682086
128,3.35684
129,0.415115
130,0.49022
131,0.562986
132,2.09552
133,0.300592
134,1.10572
135,0.743341
136,1.35378
137,0.865368
138,5.47395
139,0.756767
140,0.916851
141,2.37453
142,0.813914
143,0.689147
144,1.11997
145,2.89504
146,0.861914
147,1.79445
148,0.719139
149,0.403814
150,2.25444
151,0.835855
152,2.21777
153,1.63493
154,1.32896
155,2.16063
156,0.307586
157,2.37928
158,2.3166
159,1.83382
160,0.921714
161,0.972738
162,0.171358
163,1.24682
164,1.92168
165,1.08283
166,1.33536
167,2.09384
168,0.422317
169,0.288229
170,4.55397
171,2.39265
172,1.62547
173,1.17975
174,0.383736
175,0.64623
176,0.297007
177,1.21701
178,0.302401
179,0.564678
180,4.13299
181,0.413623
182,2.30781
183,1.12851
184,3.68032
185,0.236454
186,1.33349
187,3.86128
188,1.28943
189,0.615636
190,0.87529
191,1.94916
192,0.510839
193,0.477305
194,0.442108
195,1.27864
196,0.748488
197,0.149718
198,0.305135
199,1.09626
200,1.5724
201,0.784428
202,1.35853
203,1.28814
204,0.657375
205,1.67397
206,0.0805401
207,1.2274
208,0.334205
209,2.67006
210,0.544983
211,1.07324
212,0.270901
213,2.98619
214,2.56254
215,1.72616
216,1.47536
217,0.670588
218,1.21994
219,0.367144
220,0.32726
221,0.37154
222,0.605622
223,0.555604
224,1.28801
225,1.05799
226,1.44181
227,0.454344
228,5.10898
229,0.281957
230,0.276098
231,3.91964
232,2.27482
233,0.421641
234,0.855645
235,0.555048
236,0.678955
237,1.93537
238,0.640568
239,0.59589
240,0.446418
241,0.148972
242,0.131598
243,0.253346
244,0.967771
245,0.900505
246,1.36725
247,1.05829
248,2.05176
249,0.617238
250,0.352396
251,2.21024
252,1.6991
253,2.57076
254,3.46253
255,0.632927
256,0.189949
257,0.254107
258,0.601397
259,0.539075
260,0.807268
261,0.308819
262,0.994225
263,1.14591
264,0.148525
265,0.507987
266,0.754802
267,1.90123
268,0.50758
269,1.32896
270,0.461441
271,0.430202
272,1.60769
273,1.72685
274,0.275822
275,0.538321
276,0.122947
277,1.55426
278,0.488068
279,1.42647
280,0.175872
281,0.292585
282,1.14236
283,1.5368
284,0.132126
285,2.25218
286,0.47893
287,0.460151
288,0.863726
289,0.118245
290,3.23491
291,0.138484
292,0.957586
293,1.96875
294,1.18412
295,0.509972
296,0.414741
297,2.32077
298,0.129639
299,0.513708
300,2.04296
301,1.40396
302,0.91877
303,0.632674
304,1.94449
305,1.95874
306,0.490613
307,0.298794
308,0.895655
309,1.09736
310,1.17916
311,0.18656
312,0.269281
313,1.78176
314,0.117068
315,0.41499
316,7.6983
317,0.703561
318,1.20647
319,0.232004
320,2.57127
321,1.01293
322,0.119314
323,0.136832
324,0.926186
325,0.211824
326,0.659746
327,4.99781
328,1.27609
329,0.354517
330,3.76972
331,0.441005
332,0.0884781
333,0.310367
334,0.530201
335,0.869445
336,0.130419
337,0.286218
338,4.3623
339,0.342323
340,0.316004
341,0.511964
342,4.84041
343,0.553939
344,4.1787
345,0.663053
346,0.486947
347,0.612626
348,0.569954
349,0.244388
350,1.48379
351,0.293464
352,0.333537
353,0.300292
354,1.35893
355,5.27511
356,1.40102
357,0.641658
358,0.25284
359,0.740448
360,1.04698
361,1.47167
362,3.43494
363,0.756011
364,2.75661
365,0.447222
366,0.287366
367,4.45934
368,1.71979
369,2.68022
370,1.00355
371,0.775149
372,0.939996
373,0.818567
374,0.732934
375,1.25496
376,0.73646
377,0.790018
378,0.180866
379,0.727457
380,0.611525
381,0.510942
382,5.38706
383,0.688183
384,0.986818
385,0.118126
386,0.546949
387,0.101672
388,0.424603
389,0.18563
390,0.275822
391,0.310677
392,0.288517
393,0.281675
394,3.03133
395,0.507936
396,0.20413
397,2.38214
398,0.113495
399,0.391997
400,0.263421
401,1.55116
402,0.844002
403,1.4875
404,0.719787
405,0.47893
406,0.608779
407,0.741782
408,0.294346
409,2.36505
410,2.25353
411,0.643264
412,0.831104
413,0.363128
414,0.330549
415,0.271987
416,0.722022
417,1.03952
418,1.36561
419,0.153202
420,0.557942
421,0.804125
422,1.12772
423,0.426049
424,0.870054
425,1.59409
426,0.473028
427,0.650444
428,1.86395
429,1.44513
430,0.429085
431,1.06336
432,0.525345
433,1.41171
434,0.177639
435,1.46873
436,0.62444
437,0.971475
438,1.40018
