MDTU,S_B
1,0.857168
2,1.00345
3,0.995036
4,0.996747
5,0.996252
6,0.99598
7,0.996414
8,0.99681
9,0.997161
10,0.997044
11,0.996734
12,0.997115
13,0.997296
14,0.997235
15,0.998208
16,0.996459
17,0.998395
18,0.997099
19,0.99671
20,0.997417
21,0.996769
22,0.997456
23,0.997409
24,0.998146
25,0.997094
26,0.997544
27,0.998077
28,0.997305
29,0.997485
30,0.997358
31,0.998235
32,0.997928
33,0.997523
34,0.997677
35,0.99792
36,0.997167
37,0.999085
38,0.997873
39,0.99854
40,0.998383
41,0.998258
42,0.998176
43,0.998491
44,0.999008
45,0.997528
46,0.997735
47,0.997735
48,0.998457
49,0.998337
50,0.998016
51,0.99788
52,0.998693
53,0.998272
54,0.998417
55,0.997441
56,0.999129
57,0.998475
58,0.998205
59,0.998205
60,0.997881
61,0.998123
62,0.998097
63,0.998564
64,0.998049
65,0.998261
66,0.997457
67,0.998572
68,0.997564
69,0.997564
70,0.998679
71,0.998363
72,0.998363
73,0.999156
74,0.998418
75,0.999228
76,0.997497
77,0.997993
78,0.997993
79,0.999048
80,0.998462
81,0.998462
82,0.99786
83,0.998518
84,0.998518
85,0.998218
86,0.99933
87,0.99933
88,0.99933
89,0.99933
90,0.998525
91,0.999141
92,0.99831
93,0.998656
94,0.997922
95,0.998188
96,0.999396
97,0.99914
98,0.998914
99,0.999359
100,0.998466
101,0.998778
102,0.99882
103,0.99916
104,0.998499
105,0.999317
106,0.998805
107,0.999458
108,0.998962
109,0.998773
110,0.998773
111,0.999998
112,0.999998
113,0.999259
114,0.998846
115,0.999582
116,0.998623
117,0.998449
118,0.999515
119,0.998807
120,0.999821
121,0.999821
122,0.998304
123,0.998818
124,0.998818
125,0.999395
126,0.999395
127,0.999395
128,0.998724
129,0.999337
130,1.00006
131,0.999329
132,0.99888
133,0.99888
134,0.998156
135,0.999351
136,0.999348
137,0.999133
138,0.998925
139,0.998925
140,0.999101
141,0.999115
142,0.998955
143,0.999073
144,0.999857
145,0.998865
146,0.998683
147,0.99877
148,0.999109
149,0.999109
150,0.999275
151,0.99861
152,0.999532
153,0.999618
154,0.999754
155,0.999262
156,0.999262
157,0.999135
158,0.998792
159,0.99921
160,0.999235
161,0.998796
162,0.998796
163,0.999454
164,0.99916
165,0.999786
166,0.999547
167,0.999732
168,0.999476
169,0.999703
170,0.999218
171,0.998736
172,0.999042
173,0.999486
174,0.999486
175,0.998893
176,0.998893
177,0.99994
178,0.999095
179,0.999095
180,0.998981
181,0.999065
182,0.999514
183,0.9999
184,0.999332
185,0.999332
186,0.999201
187,0.998888
188,0.99943
189,0.999423
190,0.998953
191,0.999484
192,0.999484
193,0.999484
194,0.998847
195,0.999184
196,0.999565
197,0.999565
198,0.999565
199,0.999115
200,0.998151
201,0.99972
202,0.999754
203,0.999556
204,0.999556
205,0.99844
206,0.9999
207,0.999229
208,0.999229
209,0.999272
210,0.999272
211,0.999326
212,0.999326
213,0.999264
214,0.999546
215,0.999124
216,0.999347
217,0.999347
218,0.999672
219,0.999672
220,0.999565
221,0.999565
222,0.999262
223,0.999116
224,0.999763
225,0.999644
226,0.999376
227,1.00023
228,0.99987
229,0.99987
230,0.99987
231,1.00002
232,0.999297
233,0.999167
234,0.998387
235,0.998387
236,0.998387
237,0.999124
238,0.999374
239,0.999125
240,0.999125
241,0.999612
242,0.999612
243,0.999382
244,0.999301
245,0.99931
246,0.999758
247,0.999842
248,0.999198
249,0.999198
250,0.999198
251,0.998483
252,1.00009
253,0.999113
254,0.999575
255,0.999868
256,0.999868
257,0.999505
258,0.999505
259,0.999705
260,0.999705
261,0.999705
262,0.999387
263,0.998735
264,0.998735
265,0.998735
266,0.999668
267,0.998903
268,0.9998
269,0.998696
270,0.999604
271,0.999943
272,0.999669
273,0.999654
274,0.999654
275,0.999465
276,0.999465
277,0.999214
278,0.999214
279,0.998917
280,0.998917
281,0.998917
282,1.00012
283,1.00037
284,1.00037
285,0.998686
286,0.999222
287,0.999222
288,0.999222
289,0.999222
290,0.998895
291,0.998895
292,0.999186
293,0.999993
294,0.999866
295,0.999609
296,0.999609
297,0.999957
298,0.999957
299,0.999781
300,0.999335
301,1.00014
302,0.99905
303,0.999381
304,1.00015
305,0.999089
306,0.999089
307,0.999089
308,0.999475
309,0.999002
310,0.998769
311,0.998769
312,0.998769
313,0.99894
314,0.99894
315,0.99894
316,0.99846
317,0.999541
318,0.999756
319,0.999756
320,0.99932
321,0.999919
322,0.999919
323,0.999491
324,0.999491
325,0.999178
326,0.999445
327,0.999409
328,0.999867
329,0.999867
330,0.999394
331,1.00007
332,1.00007
333,0.999262
334,0.999262
335,0.99984
336,0.99984
337,0.999689
338,0.999012
339,0.998904
340,1.00034
341,1.00034
342,0.999541
343,0.998593
344,0.999754
345,0.999193
346,0.999193
347,0.999346
348,0.999346
349,0.999346
350,0.999223
351,0.999223
352,0.999927
353,0.99935
354,0.99981
355,0.999668
356,0.999658
357,0.998801
358,0.998801
359,0.998801
360,1.00054
361,0.999671
362,1.00074
363,0.999641
364,1.00062
365,0.999203
366,0.999947
367,0.999593
368,0.999169
369,0.9992
370,0.998745
371,1.00002
372,1.00007
373,0.999012
374,0.999012
375,0.999301
376,0.999301
377,0.999997
378,0.999997
