MDTU,link
1,1.00684
2,1.14909
3,1.13989
4,1.13877
5,1.13594
6,1.13313
7,1.13332
8,1.1313
9,1.12922
10,1.12636
11,1.12632
12,1.12511
13,1.12296
14,1.1206
15,1.12011
16,1.11652
17,1.11559
18,1.11282
19,1.11255
20,1.1097
21,1.10804
22,1.10702
23,1.10741
24,1.10693
25,1.10464
26,1.10131
27,1.09988
28,1.09906
29,1.09907
30,1.09741
31,1.09644
32,1.09576
33,1.09544
34,1.09382
35,1.09182
36,1.08986
37,1.09139
38,1.08839
39,1.08908
40,1.08761
41,1.08765
42,1.0858
43,1.0856
44,1.08557
45,1.08204
46,1.08056
47,1.08056
48,1.08051
49,1.08021
50,1.07987
51,1.07863
52,1.07928
53,1.078
54,1.07583
55,1.07484
56,1.07432
57,1.07322
58,1.07162
59,1.07162
60,1.07277
61,1.07214
62,1.07067
63,1.07245
64,1.06994
65,1.06937
66,1.06819
67,1.06828
68,1.06699
69,1.06699
70,1.06899
71,1.06765
72,1.06765
73,1.06701
74,1.06513
75,1.06567
76,1.06278
77,1.06399
78,1.06399
79,1.06416
80,1.06394
81,1.06394
82,1.06221
83,1.06264
84,1.06264
85,1.06076
86,1.06106
87,1.06106
88,1.06106
89,1.06106
90,1.05967
91,1.05883
92,1.05636
93,1.05539
94,1.05334
95,1.05112
96,1.05265
97,1.05056
98,1.05029
99,1.04846
100,1.04718
101,1.04721
102,1.0461
103,1.04707
104,1.045
105,1.04471
106,1.04399
107,1.04461
108,1.04639
109,1.04672
110,1.04672
111,1.047
112,1.047
113,1.0468
114,1.04544
115,1.04653
116,1.0455
117,1.04442
118,1.04495
119,1.04376
120,1.04556
121,1.04556
122,1.04504
123,1.0436
124,1.0436
125,1.04338
126,1.04338
127,1.04338
128,1.0425
129,1.04253
130,1.04519
131,1.04409
132,1.04315
133,1.04315
134,1.04251
135,1.04426
136,1.04393
137,1.04285
138,1.04079
139,1.04079
140,1.04116
141,1.03893
142,1.04005
143,1.0398
144,1.0399
145,1.03825
146,1.03855
147,1.03765
148,1.03707
149,1.03707
150,1.03541
151,1.03397
152,1.03412
153,1.03403
154,1.03344
155,1.03208
156,1.03208
157,1.032
158,1.03176
159,1.03124
160,1.02974
161,1.02909
162,1.02909
163,1.02877
164,1.02793
165,1.02868
166,1.02828
167,1.02804
168,1.02756
169,1.02799
170,1.02673
171,1.02611
172,1.02717
173,1.02704
174,1.02704
175,1.02696
176,1.02696
177,1.02795
178,1.02618
179,1.02618
180,1.02697
181,1.02812
182,1.02805
183,1.02809
184,1.02893
185,1.02893
186,1.02805
187,1.02817
188,1.02644
189,1.02712
190,1.0264
191,1.02739
192,1.02739
193,1.02739
194,1.02714
195,1.02469
196,1.02589
197,1.02589
198,1.02589
199,1.02682
200,1.02549
201,1.02693
202,1.02629
203,1.02599
204,1.02599
205,1.02535
206,1.02717
207,1.02645
208,1.02645
209,1.02581
210,1.02581
211,1.02606
212,1.02606
213,1.02447
214,1.0229
215,1.02189
216,1.02161
217,1.02161
218,1.02211
219,1.02211
220,1.02033
221,1.02033
222,1.02022
223,1.01913
224,1.01923
225,1.01878
226,1.0189
227,1.02031
228,1.01934
229,1.01934
230,1.01934
231,1.01887
232,1.01802
233,1.01738
234,1.01723
235,1.01723
236,1.01723
237,1.01747
238,1.01649
239,1.0165
240,1.0165
241,1.01795
242,1.01795
243,1.01789
244,1.01737
245,1.01583
246,1.01629
247,1.01696
248,1.01796
249,1.01796
250,1.01796
251,1.01859
252,1.01816
253,1.01567
254,1.01669
255,1.01605
256,1.01605
257,1.01755
258,1.01755
259,1.01762
260,1.01762
261,1.01762
262,1.01732
263,1.01703
264,1.01703
265,1.01703
266,1.01698
267,1.01641
268,1.01681
269,1.0156
270,1.01515
271,1.01699
272,1.01705
273,1.01691
274,1.01691
275,1.01591
276,1.01591
277,1.01486
278,1.01486
279,1.01481
280,1.01481
281,1.01481
282,1.01535
283,1.01541
284,1.01541
285,1.01362
286,1.0145
287,1.0145
288,1.0145
289,1.0145
