ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.988371,0.00315373,null,null,null
0.000393396,null,-0.108718,null,null
-0.0457834,null,null,-0.102053,null
-0.00168519,null,null,null,0.000670421
0.985956,-0.00122188,null,null,null
-0.205973,null,-1.89854,null,null
-0.345341,null,null,-2.17119,null
0.00505861,null,null,null,0.0137027
0.986805,-0.00380466,null,null,null
-1.13744,null,-1.50222,null,null
-0.419724,null,null,-1.80021,null
0.00700909,null,null,null,0.00757295
0.985533,-0.00242276,null,null,null
-1.04176,null,-1.84154,null,null
-0.396004,null,null,-2.05739,null
0.0129141,null,null,null,0.00262298
0.986689,0.00406901,null,null,null
-0.0814472,null,-1.75863,null,null
-0.238916,null,null,-2.6386,null
0.013723,null,null,null,-0.00627812
0.986639,0.00605385,null,null,null
0.0310686,null,-1.61488,null,null
-1.52705,null,null,-2.19476,null
0.00508764,null,null,null,0.00686841
0.989084,0.006912,null,null,null
0.0664548,null,-1.34686,null,null
-1.31625,null,null,-1.85046,null
-0.00954135,null,null,null,0.0109246
0.988017,0.00982705,null,null,null
-0.472705,null,-1.22436,null,null
-1.25389,null,null,-2.63362,null
-0.00713634,null,null,null,0.00675578
0.986766,0.0133889,null,null,null
-0.111911,null,-1.0592,null,null
-1.68511,null,null,-3.08853,null
-0.00463072,null,null,null,-0.000387366
0.984819,0.0124473,null,null,null
-0.354708,null,-0.452284,null,null
-0.677289,null,null,-2.62214,null
0.00472779,null,null,null,0.00139114
0.987479,0.0123763,null,null,null
0.200134,null,-0.0318304,null,null
-0.571489,null,null,-2.81084,null
-0.0001009,null,null,null,-0.00583513
0.987171,0.0132824,null,null,null
0.338804,null,-0.52358,null,null
-0.731454,null,null,-2.63621,null
0.00562324,null,null,null,-0.00282375
0.986598,0.012882,null,null,null
0.680475,null,0.214239,null,null
-0.35939,null,null,-2.38885,null
0.0107163,null,null,null,0.00344445
0.983769,0.0107186,null,null,null
0.62723,null,-1.34505,null,null
-0.953951,null,null,-2.18496,null
0.00483024,null,null,null,0.00792585
0.984317,0.011594,null,null,null
0.297712,null,-1.10288,null,null
-0.659976,null,null,-2.04646,null
0.000750821,null,null,null,0.00671505
0.982429,0.0109722,null,null,null
-0.462958,null,-1.65154,null,null
-0.282483,null,null,-1.83428,null
-0.00291614,null,null,null,-0.000201398
0.983634,0.00512506,null,null,null
-0.137345,null,-0.681386,null,null
-0.418185,null,null,-1.61138,null
0.00336895,null,null,null,-0.0013452
0.983661,0.00411131,null,null,null
0.157982,null,-1.01153,null,null
-1.30347,null,null,-1.66421,null
-0.00298322,null,null,null,0.00543485
0.987256,0.00376033,null,null,null
0.13949,null,-0.869185,null,null
-1.34125,null,null,-1.11256,null
0.00098077,null,null,null,-0.005335
0.986565,0.00102546,null,null,null
0.946916,null,-1.21646,null,null
-0.480481,null,null,-1.5438,null
-0.00798756,null,null,null,-0.00875663
0.987128,0.00342433,null,null,null
0.537399,null,-1.27976,null,null
-0.623824,null,null,-1.99594,null
-0.0118758,null,null,null,-0.00642283
0.985375,0.00382126,null,null,null
0.491165,null,-1.21987,null,null
-0.812794,null,null,-1.68295,null
-0.00644392,null,null,null,-0.00693881
0.987285,0.00936669,null,null,null
0.707106,null,-0.744457,null,null
-0.573392,null,null,-1.6907,null
-0.006207,null,null,null,-0.0010107
0.987974,0.00836589,null,null,null
0.391204,null,-0.783173,null,null
