t,cost
10,10180.8
20,10209.6
30,5234.4
40,5163.12
50,2929.68
60,2904.48
70,2900.88
80,2892.96
90,2877.84
100,2949.84
110,2995.92
120,3039.12
130,2944.08
140,2862
150,2887.92
160,2882.16
170,2861.28
180,2826.72
190,2817.36
200,2823.84
210,2814.48
220,2796.48
230,2675.52
240,2631.6
250,2622.96
260,2702.16
270,2669.04
280,2630.88
290,2630.88
300,2720.88
310,2854.08
320,2682.72
330,2684.88
340,2692.8
350,2700
360,2715.12
370,2705.04
380,2710.8
390,2707.92
400,2735.28
410,2708.64
420,2681.28
430,2680.56
440,2672.64
450,2705.04
460,2676.96
470,2656.8
480,2668.32
490,2682.72
500,2668.32
510,2658.96
520,2709.36
530,2700.72
540,2651.76
550,2682.72
560,2693.52
570,2682
580,2664
590,2658.24
600,2666.88
610,2661.12
620,2662.56
630,2689.92
640,2684.88
650,2799.36
660,2818.8
670,2809.44
680,2793.6
690,2824.56
700,2826.72
710,2888.64
720,2879.28
730,2862.72
740,2868.48
750,2818.8
760,2846.88
770,2838.24
780,2849.76
790,2848.32
800,2859.84
810,2879.28
820,2925.36
830,2869.2
840,2869.92
850,2872.8
860,2864.16
870,2880.72
880,2864.88
890,2838.24
900,2793.6
910,2728.8
920,2759.76
930,2725.92
940,2762.64
950,2795.76
960,2808
970,2796.48
980,2752.56
990,2774.88
1000,2779.2
1010,2778.48
1020,2773.44
1030,2772.72
1040,2793.6
1050,2745.36
1060,2771.28
1070,2917.44
1080,2866.32
1090,2889.36
1100,2852.64
1110,2908.08
1120,2738.88
1130,2815.92
1140,2375.28
1150,2388.24
1160,2391.12
1170,2391.84
1180,2395.44
1190,2401.2
1200,7308
1210,8244
1220,2396.88
1230,2730.24
1240,2760.48
1250,2748.24
1260,2744.64
1270,2723.04
1280,2743.92
1290,2759.04
1300,2780.64
1310,2746.08
1320,2745.36
1330,2716.56
1340,2743.92
1350,2736
1360,2783.52
1370,2790
1380,2782.08
1390,2774.16
1400,2841.12
1410,2828.16
1420,2779.92
1430,2857.68
1440,2840.4
1450,2895.84
1460,2913.12
1470,2924.64
1480,2872.8
1490,2856.24
1500,2866.32
1510,2770.56
1520,2786.4
1530,2773.44
1540,2777.04
1550,2764.8
1560,2674.08
1570,2674.8
1580,2687.76
1590,2766.96
1600,2645.28
1610,2625.84
1620,2628.72
1630,2618.64
1640,2630.88
1650,2633.04
1660,2610.72
1670,2612.16
1680,2633.04
1690,2643.12
1700,2620.8
1710,2635.92
1720,2624.4
1730,2610.72
1740,2565.36
1750,2612.16
1760,2630.16
1770,2620.08
1780,2589.12
1790,2596.32
1800,2688.48
1810,2672.64
1820,2744.64
1830,2769.12
1840,2836.8
1850,2597.04
1860,2599.92
1870,2599.2
1880,2596.32
1890,2578.32
1900,2594.88
1910,2646
1920,2660.4
1930,2649.6
1940,2675.52
1950,2669.04
1960,2657.52
1970,2695.68
1980,2653.92
1990,2633.04
2000,2533.68
2010,2532.24
2020,2538
2030,2572.56
2040,2562.48
2050,2567.52
2060,2587.68
2070,2586.24
2080,2596.32
2090,2563.92
2100,2545.2
2110,2547.36
2120,2564.64
2130,2545.2
2140,2534.4
2150,2541.6
2160,2589.84
2170,2576.16
2180,2561.04
2190,2545.92
2200,2725.2
2210,2707.92
2220,2741.04
2230,2752.56
2240,2804.4
2250,2779.2
2260,2818.8
2270,2718.72
2280,2697.84
2290,2701.44
2300,2718
2310,2766.96
2320,2752.56
2330,2691.36
2340,2707.2
2350,2766.96
2360,2835.36
2370,2886.48
2380,2828.16
2390,2791.44
2400,2928.96
2410,2971.44
2420,2914.56
2430,2938.32
2440,2898
2450,2926.8
2460,2905.2
2470,2954.88
2480,2885.04
2490,2887.92
2500,2917.44
2510,2933.28
2520,2854.08
2530,2871.36
2540,2945.52
2550,2871.36
2560,2851.92
2570,2898.72
2580,2876.4
2590,2854.8
2600,2712.96
2610,2697.84
2620,2715.12
2630,2699.28
2640,2714.4
2650,2712.96
2660,2691.36
2670,2624.4
2680,2627.28
2690,2646
2700,2607.84
2710,2637.36
2720,2654.64
2730,2701.44
2740,2717.28
2750,2851.2
2760,2851.92
2770,2873.52
2780,2776.32
2790,2773.44
2800,2687.76
2810,2666.88
2820,2661.12
2830,2712.24
2840,2794.32
2850,2887.92
2860,2682.72
2870,2659.68
2880,2721.6
2890,2771.28
2900,2806.56
2910,2782.8
2920,2723.04
2930,2952.72
2940,2743.2
2950,2728.8
2960,2655.36
2970,2761.92
2980,2797.2
2990,2770.56
