ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.973534,0.00167755,null,null,null
0.00230687,null,0.0228833,null,null
0.0203731,null,null,0.0037279,null
0.00290392,null,null,null,0.00506536
0.97498,0.000939115,null,null,null
-0.0117228,null,0.0208554,null,null
0.0154405,null,null,-0.00433962,null
0.00398205,null,null,null,-0.00176345
0.975094,0.00584656,null,null,null
-0.00558935,null,0.0111603,null,null
0.0110511,null,null,-0.00916758,null
0.00338604,null,null,null,0.00240865
0.981904,0.00976249,null,null,null
-0.00878482,null,0.0166969,null,null
0.00391044,null,null,-0.0151189,null
-0.000109389,null,null,null,-0.0012097
0.986583,0.00855079,null,null,null
-0.0125735,null,0.00959531,null,null
0.00769798,null,null,-0.013043,null
-0.00357331,null,null,null,0.00122693
0.986583,0.00855079,null,null,null
-0.0125735,null,0.00959531,null,null
0.00769798,null,null,-0.013043,null
-0.00357331,null,null,null,0.00122693
0.983982,0.0078213,null,null,null
-0.00388736,null,0.00573359,null,null
0.0052429,null,null,-0.0157941,null
-0.0017552,null,null,null,-0.000736486
0.98324,0.012325,null,null,null
-0.00711501,null,-0.00197343,null,null
0.00119688,null,null,-0.0130711,null
-0.00521659,null,null,null,0.00141559
0.983548,0.00952308,null,null,null
-0.0030842,null,-0.00138065,null,null
-0.0117897,null,null,0.00538272,null
-0.00430557,null,null,null,0.003435
0.981929,0.0123395,null,null,null
-0.00294208,null,-0.00130404,null,null
-0.00811256,null,null,0.00489626,null
-0.0059938,null,null,null,0.00217396
0.97985,0.00603675,null,null,null
0.00630551,null,-0.000669222,null,null
-0.00524594,null,null,0.013815,null
-0.00154041,null,null,null,9.28291e-05
0.984232,0.00531181,null,null,null
-0.00525431,null,0.000101239,null,null
-0.00209774,null,null,0.00419226,null
0.00227461,null,null,null,0.00192637
0.978136,0.00645605,null,null,null
-0.00458029,null,-0.00195531,null,null
0.00080844,null,null,-0.00889573,null
-0.00265981,null,null,null,0.00666833
0.983676,0.00551724,null,null,null
-0.00805085,null,-0.00827632,null,null
0.00678767,null,null,-0.00278384,null
-0.00127805,null,null,null,-0.0044617
0.986099,0.00650269,null,null,null
-0.00871524,null,-0.00675556,null,null
0.000759952,null,null,-0.00936497,null
-0.000847475,null,null,null,-0.00241171
0.989184,0.00620183,null,null,null
-0.00527881,null,-0.00972435,null,null
0.00796674,null,null,-0.0147411,null
0.00291985,null,null,null,0.00053977
0.98716,0.00580358,null,null,null
-0.013146,null,-0.0174562,null,null
0.00728421,null,null,-0.00258365,null
0.0027994,null,null,null,-0.00453976
0.98117,0.00469648,null,null,null
-0.0197648,null,-0.00933755,null,null
0.0102878,null,null,-0.00569426,null
0.000830354,null,null,null,5.99709e-05
0.979609,0.00517221,null,null,null
-0.00795906,null,-0.000337777,null,null
-0.001599,null,null,0.000809372,null
0.00116808,null,null,null,0.000165643
0.978645,-0.00274042,null,null,null
-0.00922502,null,0.00151774,null,null
0.00891763,null,null,-0.0027701,null
0.003327,null,null,null,0.000303605
0.978645,-0.00274042,null,null,null
-0.00922502,null,0.00151774,null,null
0.00891763,null,null,-0.0027701,null
0.003327,null,null,null,0.000303605
0.983067,-0.00149689,null,null,null
-0.00515438,null,-0.00240819,null,null
0.00794676,null,null,-0.0113529,null
0.000419655,null,null,null,0.000342399
0.980031,-0.00100198,null,null,null
-0.0160189,null,0.00250469,null,null
0.00783944,null,null,-0.0149619,null
-0.00148408,null,null,null,0.00214268
0.975164,-0.0027612,null,null,null
-0.0143628,null,-0.000227308,null,null
0.00943605,null,null,0.00172032,null
0.00165145,null,null,null,-0.00346177
0.975756,-0.00212817,null,null,null
-0.0127955,null,-0.00353872,null,null
0.00209273,null,null,0.00142246,null
0.000572502,null,null,null,-0.00433401
0.975756,-0.00212817,null,null,null
-0.0127955,null,-0.00353872,null,null
0.00209273,null,null,0.00142246,null
0.000572502,null,null,null,-0.00433401
0.975756,-0.00212817,null,null,null
-0.0127955,null,-0.00353872,null,null
0.00209273,null,null,0.00142246,null
0.000572502,null,null,null,-0.00433401
0.97568,-0.0032085,null,null,null
-0.0249226,null,-0.00785297,null,null
0.000264326,null,null,0.002094,null
-0.00114006,null,null,null,-0.00152771
0.97568,-0.0032085,null,null,null
-0.0249226,null,-0.00785297,null,null
0.000264326,null,null,0.002094,null
-0.00114006,null,null,null,-0.00152771
0.974594,-0.00628611,null,null,null
-0.0324819,null,-0.0131369,null,null
0.00115149,null,null,0.000876449,null
-0.000165641,null,null,null,-0.00103319
0.968466,-0.00657705,null,null,null
-0.0246341,null,-0.0133465,null,null
-0.00317831,null,null,-0.00300675,null
0.00288489,null,null,null,-0.00174678
0.968466,-0.00657705,null,null,null
-0.0246341,null,-0.0133465,null,null
-0.00317831,null,null,-0.00300675,null
0.00288489,null,null,null,-0.00174678
0.966716,-0.00913578,null,null,null
-0.0317174,null,-0.0252265,null,null
0.00293627,null,null,-0.00951191,null
-0.00121382,null,null,null,0.0050123
0.962546,-0.00890503,null,null,null
-0.0196317,null,-0.0382415,null,null
0.00142191,null,null,-0.00811941,null
-0.0013114,null,null,null,0.000958749
0.963216,-0.0128962,null,null,null
-0.0245301,null,-0.0241717,null,null
0.0129318,null,null,-0.00446431,null
0.000706711,null,null,null,-0.0017867
0.963216,-0.0128962,null,null,null
-0.0245301,null,-0.0241717,null,null
0.0129318,null,null,-0.00446431,null
0.000706711,null,null,null,-0.0017867
0.963216,-0.0128962,null,null,null
-0.0245301,null,-0.0241717,null,null
0.0129318,null,null,-0.00446431,null
0.000706711,null,null,null,-0.0017867
0.95965,-0.0151879,null,null,null
-0.00971499,null,-0.0334703,null,null
0.0117175,null,null,-0.0179648,null
-0.00158226,null,null,null,-0.000617611
0.96484,-0.00898189,null,null,null
-0.0171924,null,-0.0317149,null,null
0.00866318,null,null,-0.0135975,null
-0.00339384,null,null,null,-0.00162429
0.971146,-0.00371198,null,null,null
0.0103971,null,-0.0405064,null,null
0.00731056,null,null,-0.0108646,null
-0.00407336,null,null,null,0.000264079
0.971551,-0.00218106,null,null,null
0.00563945,null,-0.014572,null,null
-0.0029042,null,null,0.00282581,null
-0.00281956,null,null,null,-0.00165343
0.974298,-0.00338424,null,null,null
-0.00839659,null,-0.0181521,null,null
0.00784709,null,null,0.00086,null
-0.00134692,null,null,null,-0.00020869
0.97395,-0.00228629,null,null,null
-0.0125555,null,-0.0065289,null,null
0.00441873,null,null,0.0081443,null
-0.00289517,null,null,null,0.000884183
0.971851,-0.00471397,null,null,null
-0.0106147,null,-0.00992875,null,null
0.0179764,null,null,-0.00205074,null
-0.00270602,null,null,null,0.00216696
0.971851,-0.00471397,null,null,null
-0.0106147,null,-0.00992875,null,null
0.0179764,null,null,-0.00205074,null
-0.00270602,null,null,null,0.00216696
0.975719,0.00117234,null,null,null
-0.01631,null,-0.00116106,null,null
0.0129601,null,null,-0.00692671,null
0.00190369,null,null,null,-0.001278
0.974978,0.00871369,null,null,null
-0.0140707,null,-0.00166846,null,null
0.0165149,null,null,-0.00931458,null
-0.000745222,null,null,null,-0.00242629
0.97272,0.00741143,null,null,null
-0.00688166,null,0.00932695,null,null
0.0202461,null,null,-0.000571757,null
-0.000488414,null,null,null,0.00487915
0.969539,2.7256e-07,null,null,null
-0.0212696,null,-0.00241195,null,null
0.0089341,null,null,0.00161159,null
-0.00138026,null,null,null,-0.00154032
0.967135,-0.000881426,null,null,null
-0.00970585,null,-0.0133845,null,null
0.00852687,null,null,1.02031e-05,null
-0.000997574,null,null,null,0.00131461
0.962945,0.00410362,null,null,null
0.00391164,null,-0.0113968,null,null
0.015222,null,null,-0.00342384,null
0.00181703,null,null,null,-0.00082771
0.962945,0.00410362,null,null,null
0.00391164,null,-0.0113968,null,null
0.015222,null,null,-0.00342384,null
0.00181703,null,null,null,-0.00082771
0.963111,0.00444342,null,null,null
0.00528179,null,-0.00605839,null,null
0.0220446,null,null,-0.000747674,null
-0.0037692,null,null,null,0.00100417
0.963111,0.00444342,null,null,null
0.00528179,null,-0.00605839,null,null
0.0220446,null,null,-0.000747674,null
