MDTU,link
1,0.909173
2,0.908892
3,0.909199
4,0.913966
5,0.914316
6,0.914316
7,0.915168
8,0.91566
9,0.918312
10,0.916046
11,0.91901
12,0.922058
13,0.918913
14,0.921569
15,0.923186
16,0.922912
17,0.922443
18,0.923759
19,0.923806
20,0.923441
21,0.923441
22,0.925412
23,0.926294
24,0.923978
25,0.924369
26,0.924369
27,0.924369
28,0.92333
29,0.92333
30,0.925807
31,0.924352
32,0.924352
33,0.924337
34,0.922914
35,0.923893
36,0.923893
37,0.923893
38,0.924166
39,0.925504
40,0.930711
41,0.931345
42,0.936581
43,0.936456
44,0.936101
45,0.936101
46,0.938874
47,0.938862
48,0.936438
49,0.934195
50,0.935699
51,0.934809
52,0.934809
53,0.938088
54,0.938088
55,0.933848
56,0.933242
57,0.93542
58,0.934303
59,0.937828
60,0.937828
61,0.937828
62,0.936797
63,0.935384
64,0.937127
65,0.94144
66,0.940218
67,0.940218
68,0.940218
69,0.942609
70,0.942609
71,0.946562
72,0.946646
73,0.94688
74,0.948175
75,0.948231
76,0.947327
77,0.94509
78,0.946244
79,0.946244
80,0.946244
81,0.947121
82,0.947121
83,0.948625
84,0.949283
85,0.949283
86,0.949283
87,0.953523
88,0.951865
89,0.951929
90,0.951929
91,0.951929
92,0.951929
93,0.951929
94,0.953208
95,0.953208
96,0.951599
97,0.95009
98,0.951413
99,0.951413
100,0.954066
101,0.952355
102,0.954463
103,0.953471
104,0.956171
105,0.958475
106,0.95848
107,0.957425
108,0.957425
109,0.957425
110,0.960961
111,0.962062
112,0.962887
113,0.964833
114,0.964833
115,0.965197
116,0.964772
117,0.962611
118,0.963224
119,0.96378
120,0.963095
121,0.966076
122,0.966076
123,0.965943
124,0.966659
125,0.96744
126,0.968665
127,0.967287
128,0.969774
129,0.968833
130,0.971252
131,0.970846
132,0.972089
133,0.971063
134,0.974899
135,0.97236
136,0.973958
137,0.971119
138,0.971156
139,0.971872
140,0.971872
141,0.975486
142,0.97217
143,0.978605
144,0.977616
145,0.978916
146,0.976795
147,0.97871
148,0.981792
149,0.981013
150,0.981598
151,0.981598
152,0.981598
153,0.981718
154,0.981718
155,0.983914
156,0.983451
157,0.986022
158,0.985798
159,0.985798
160,0.985798
161,0.985459
162,0.984429
163,0.980633
164,0.98037
165,0.979757
166,0.979757
167,0.985796
168,0.983766
169,0.987333
170,0.987608
171,0.987608
172,0.989613
173,0.98751
174,0.988945
175,0.987748
176,0.987748
177,0.987748
178,0.988377
179,0.988377
180,0.991983
181,0.991983
182,0.987733
183,0.98514
184,0.98514
185,0.984617
186,0.984617
187,0.984785
188,0.983309
189,0.98269
190,0.982891
191,0.982891
192,0.977973
193,0.979599
194,0.979599
195,0.980907
196,0.980907
197,0.982669
198,0.983539
199,0.98537
200,0.98537
201,0.984089
202,0.984268
203,0.982578
204,0.983619
205,0.983619
206,0.983619
207,0.986538
208,0.982805
209,0.984691
210,0.984691
211,0.984691
212,0.984691
213,0.983773
214,0.984591
215,0.986071
216,0.983688
217,0.983738
218,0.984743
219,0.985801
220,0.984202
221,0.984865
222,0.985043
223,0.986009
224,0.986151
225,0.984233
226,0.984233
227,0.984723
228,0.985181
229,0.985954
230,0.985149
231,0.985535
232,0.986253
233,0.986794
234,0.989033
235,0.991372
236,0.991372
237,0.991372
238,0.987693
239,0.988023
240,0.99014
241,0.991754
242,0.991495
243,0.993418
244,0.993418
245,0.994249
246,0.994249
247,0.99571
248,0.994539
249,0.993695
250,0.993695
251,0.994766
252,0.996975
253,0.996975
254,0.997436
255,0.997458
256,0.997347
257,0.995816
258,0.994215
259,0.994059
260,0.994873
261,0.994873
262,0.99097
263,0.992821
264,0.995029
265,0.993587
266,0.993587
267,0.993587
268,0.995727
269,0.993489
270,0.994833
271,0.995731
272,0.995829
273,0.993619
274,0.996575
275,0.993041
276,0.992555
277,0.992555
278,0.995952
279,0.997446
280,0.998526
281,0.996439
282,0.999819
283,0.999819
284,0.993095
285,0.992123
286,0.994131
287,0.994131
288,0.992066
289,0.992771
290,0.996311
291,0.995833
292,0.995833
293,0.993427
294,0.992663
295,0.99171
296,0.993348
297,0.993701
298,0.994605
299,0.995302
300,0.995838
301,0.99178
302,0.990963
303,0.990963
304,0.993219
305,0.99236
306,0.989032
307,0.989032
308,0.987105
309,0.987105
310,0.987105
311,0.986653
312,0.987552
313,0.986762
314,0.987383
315,0.988962
316,0.987045
317,0.983446
318,0.986607
319,0.986083
320,0.987131
321,0.985941
322,0.987304
323,0.986611
324,0.989173
325,0.986495
326,0.987846
327,0.989332
328,0.989332
329,0.990874
330,0.9928
331,0.996022
332,0.993083
333,0.99506
334,0.995456
335,0.992236
336,0.992236
337,0.99419
338,0.99419
339,0.997403
340,0.996428
341,0.996428
342,0.996428
343,0.995641
344,0.995641
345,0.994514
346,0.994869
347,0.994869
348,0.994509
349,0.996298
350,0.992644
351,0.992644
352,0.994157
353,0.989896
354,0.990015
355,0.990595
356,0.992224
357,0.993097
358,0.993097
359,0.993396
360,0.996944
361,0.996551
362,1.0001
363,1.00068
364,1.00068
365,1.00068
366,1.00068
367,1.00068
368,0.999645
369,0.999403
370,0.999669
371,0.999669
372,1.00285
373,1.00129
374,1.00215
375,0.998571
376,0.998571
377,0.99937
378,1.00043
379,1.00043
380,0.99807
381,0.99807
382,0.998498
383,0.998477
384,0.998477
385,0.996534
386,0.997448
387,0.996064
388,0.994998
389,0.994947
390,0.995227
391,0.995227
392,0.994596
393,0.998396
394,0.99869
395,1.00121
396,0.998703
397,1.00134
398,1.00056
399,1.00056
400,1.00056
401,1.00252
402,1.00276
403,1.00286
404,1.00308
405,1.00308
406,1.00308
407,1.00439
408,1.00159
409,1.00263
410,1.00637
411,1.00396
412,1.00388
413,1.00388
414,1.00393
415,1.00393
416,1.00214
417,1.00191
418,1.00191
419,0.9985
420,0.9985
421,0.999692
422,0.998133
423,0.997415
424,0.998674
425,0.997185
426,0.997185
427,1.0012
428,1.00257
429,1.00202
430,1.00202
431,0.998374
432,0.998374
433,0.998374
434,0.999162
435,0.999262
436,0.999262
437,0.998679
438,0.997604
439,0.997964
440,0.997159
441,0.996998
442,0.9959
443,0.995711
444,0.999823
445,1.00015
446,0.995728
447,0.993689
448,0.991615
449,0.991062
450,0.995889
451,0.99624
452,0.991595
453,0.991836
454,0.991016
455,0.996611
456,0.99562
457,1.00018
