MDTU,S_B
1,1.00541
2,1.0045
3,1.00317
4,1.00224
5,1.0011
6,1.0011
7,1.00059
8,1.00098
9,1.003
10,0.99992
11,1.0024
12,1.00175
13,1.00198
14,1.00204
15,1.0011
16,0.999387
17,1.00002
18,1.00128
19,1.00259
20,1.00108
21,1.00108
22,1.00002
23,1.00103
24,1.00112
25,1.00105
26,1.00105
27,1.00105
28,0.999445
29,0.999445
30,1.00057
31,0.999472
32,0.999472
33,1.00079
34,1.00006
35,1.00116
36,1.00116
37,1.00116
38,1.00101
39,1.00045
40,1.00033
41,0.998618
42,1.00159
43,0.999962
44,1.00127
45,1.00127
46,1.00099
47,1.00065
48,1.0007
49,0.999655
50,1.00114
51,1.00149
52,1.00149
53,1.00263
54,1.00263
55,1.00067
56,1.00049
57,1.00071
58,0.999263
59,1.00094
60,1.00094
61,1.00094
62,1.00097
63,0.998298
64,1.00003
65,1.00081
66,0.999025
67,0.999025
68,0.999025
69,1.00046
70,1.00046
71,0.999214
72,1.0003
73,1.00037
74,0.999898
75,1.00004
76,1.00053
77,0.999706
78,1.0005
79,1.0005
80,1.0005
81,1.00034
82,1.00034
83,0.999313
84,0.999534
85,0.999534
86,0.999534
87,1.00028
88,1.00041
89,1
90,1
91,1
92,1
93,1
94,1.00117
95,1.00117
96,1.00055
97,1.00124
98,0.999928
99,0.999928
100,1.00064
101,1.0001
102,1.00005
103,1.00019
104,1.00048
105,1.0007
106,1.00017
107,0.999758
108,0.999758
109,0.999758
110,1.00025
111,1.00071
112,1.00118
113,1.00056
114,1.00056
115,1.00041
116,0.999969
117,0.999693
118,1.00034
119,1.00003
120,0.997973
121,1.00023
122,1.00023
123,0.99871
124,1.0008
125,0.999723
126,1.00089
127,1.00014
128,1.00069
129,0.999071
130,1.00033
131,1.00045
132,0.999862
133,0.999304
134,1.0004
135,0.999486
136,1.00085
137,0.999974
138,0.999935
139,0.999793
140,0.999793
141,1.00081
142,0.999641
143,1.002
144,0.999322
145,1.00108
146,1.00007
147,0.999498
148,1.00011
149,0.999316
150,0.998726
151,0.998726
152,0.998726
153,0.998731
154,0.998731
155,0.998984
156,0.999257
157,1.00034
158,1.00025
159,1.00025
160,1.00025
161,1.00106
162,1.00035
163,0.999063
164,0.999361
165,0.998099
166,0.998099
167,1.0009
168,0.997445
169,1.00013
170,0.999144
171,0.999144
172,0.998695
173,0.998513
174,0.999573
175,0.998628
176,0.998628
177,0.998628
178,0.998571
179,0.998571
180,1.00073
181,1.00073
182,1.00008
183,0.999432
184,0.999432
185,0.999454
186,0.999454
187,1.00053
188,0.998792
189,0.999239
190,1.00067
191,1.00067
192,0.999825
193,0.999516
194,0.999516
195,1.00045
196,1.00045
197,1.00112
198,1.00013
199,1.00079
200,1.00079
201,1.00055
202,1.00033
203,0.99874
204,1.00002
205,1.00002
206,1.00002
207,1.00126
208,0.99977
209,0.999858
210,0.999858
211,0.999858
212,0.999858
213,0.99977
214,0.999704
215,1.00169
216,0.999772
217,1.00057
218,0.999556
219,1.00126
220,1.00002
221,0.998598
222,1.00042
223,0.999781
224,1.00028
225,0.998465
226,0.998465
227,0.999922
228,0.999705
229,0.99927
230,0.999675
231,0.999699
232,0.99946
233,0.999739
234,0.999012
235,1.00089
236,1.00089
237,1.00089
238,0.998
239,0.999507
240,1.00078
241,1.00037
242,0.998456
243,0.999923
244,0.999923
245,0.999878
246,0.999878
247,1.00063
248,0.998564
249,0.999997
250,0.999997
251,0.999232
252,1.00102
253,1.00102
254,1.0009
255,1.00075
256,1.00103
257,1.0004
258,0.998149
259,0.998927
260,0.999928
261,0.999928
262,0.998747
263,0.999142
264,1.00194
265,0.999338
266,0.999338
267,0.999338
268,0.998684
269,0.999733
270,1.00007
271,0.99898
272,0.999042
273,1.00047
274,0.999941
275,1.00012
276,0.999867
277,0.999867
278,0.99888
279,1.00072
280,1.00089
281,0.999023
282,0.999578
283,0.999578
284,0.999071
285,0.998619
286,0.999908
287,0.999908
288,0.998289
289,1.00098
290,0.999394
291,0.99979
292,0.99979
293,0.999665
294,0.998145
295,1.00126
296,0.999626
297,0.998461
298,0.999469
299,0.99988
300,0.99981
301,0.999719
302,0.999104
303,0.999104
304,0.999095
305,0.999488
306,0.999281
307,0.999281
308,0.997923
309,0.997923
310,0.997923
311,0.998971
312,1.00027
313,0.998686
314,1.00044
315,0.999646
316,1.00035
317,0.998713
318,0.999214
319,1.00039
320,0.999441
321,0.998488
322,0.999214
323,1.0004
324,0.999443
325,0.999582
326,0.999072
327,1.00013
328,1.00013
329,1.00108
330,1.00097
331,1.0002
332,0.998986
333,1.00046
334,0.999845
335,0.998303
336,0.998303
337,0.999556
338,0.999556
339,0.999458
340,1.00056
341,1.00056
342,1.00056
343,0.998249
344,0.998249
345,0.999202
346,0.999998
347,0.999998
348,1.00035
349,1.00133
350,0.998577
351,0.998577
352,0.999346
353,0.999259
354,0.998873
355,0.998402
356,1.00174
357,1.00011
358,1.00011
359,0.999316
360,1.00015
361,0.999538
362,0.999936
363,0.999572
364,0.999572
365,0.999572
366,0.999572
367,0.999572
368,0.998937
369,0.999805
370,0.999286
371,0.999286
372,1.00101
373,0.999208
374,0.999989
375,0.99833
376,0.99833
377,0.998877
378,0.999877
379,0.999877
380,0.999839
381,0.999839
382,1.00078
383,0.999917
384,0.999917
385,0.999083
386,0.999484
387,0.998924
388,0.9983
389,0.998989
390,0.999183
391,0.999183
392,0.99853
393,0.998294
394,0.999954
395,0.999781
396,0.998055
397,0.999597
398,0.999694
399,0.999694
400,0.999694
401,0.99998
402,0.998541
403,0.998185
404,1.00057
405,1.00057
406,1.00057
407,0.999832
408,0.998901
409,0.998539
410,1.00051
411,1.00027
412,0.998801
413,0.998801
414,0.999759
415,0.999759
416,0.997925
417,0.999317
418,0.999317
419,0.998153
420,0.998153
421,0.999905
422,1.00065
423,1.00024
424,0.999623
425,0.999273
426,0.999273
427,0.999626
428,0.999778
429,0.999239
430,0.999239
431,0.998552
432,0.998552
433,0.998552
434,0.999306
435,0.999352
436,0.999352
437,0.999408
438,0.999636
439,1.00025
440,0.998048
441,0.999746
442,1.00002
443,0.998429
444,1.00123
445,1.00034
446,1.0004
447,0.998656
448,0.999543
449,0.99838
450,0.999835
451,0.99941
452,0.99919
453,0.998692
454,0.996923
455,1.00048
456,0.998072
457,1.00141
458,1.00141
459,0.997751
460,0.998572
461,0.999724
462,0.999724
463,0.999724
464,0.999541
465,0.999382
466,0.999342
467,1.00039
468,0.999968
469,0.99898
470,1.00014
471,0.999451
472,0.998737
473,0.999573
474,0.997804
475,0.999182
476,0.999158
477,0.999368
478,0.999368
479,0.997054
480,0.999936
481,0.998504
482,0.999232
483,0.999232
484,0.999995
485,0.998779
486,0.998663
487,0.998663
488,1.00009
489,0.999336
490,0.999722
491,0.999549
492,0.999374
493,0.999374
494,0.999293
495,0.998868
496,0.999635
497,0.998427
498,0.999654
499,0.999654
500,0.999451
501,0.999711
502,0.999467
503,1.00007
504,0.999337
505,1.00036
506,0.999341
507,0.997974
508,0.999686
509,1.00026
510,0.997934
511,0.997934
512,0.997934
513,0.999859
514,0.999859
515,0.999064
516,0.997806
517,0.997806
518,1.0004
519,0.999383
520,0.999467
521,0.99867
522,0.997831
523,0.998858
524,1.00024
525,1.00024
526,0.999875
527,1.00013
528,0.999261
529,0.999261
530,1.00037
531,0.999332
532,0.998234
533,0.99969
534,1.00008
535,0.998572
536,0.998572
537,0.998642
538,1.00073
539,1.00042
540,1.00042
541,0.999836
542,0.999836
543,0.998707
544,1.00084
545,0.998722
546,0.999392
547,0.998977
548,0.998112
549,0.999572
550,1.00025
551,0.998233
552,0.99984
553,1.0003
554,1.0003
555,0.998075
556,1.00041
557,0.999608
558,0.998898
559,0.99975
560,0.99903
561,0.99903
562,0.99903
563,0.997857
564,0.99848
565,0.999511
566,0.999511
567,0.999784
568,0.999669
569,1.00022
570,1.00046
571,0.999111
572,0.999239
573,0.999452
574,0.999452
575,0.998969
576,0.998143
577,0.998143
578,0.999107
579,1.00005
580,0.999167
581,0.999285
582,1.00108
583,0.998298
584,0.999993
585,1.00054
586,0.998333
587,0.999088
588,0.998987
589,0.999869
590,0.999056
591,1.00006
592,0.998722
593,0.998722
594,0.998722
595,0.999317
596,0.999317
597,0.999317
598,0.99927
599,1.00004
600,0.998088
601,0.999564
602,1.00025
603,1.00025
604,0.999066
605,0.999235
606,0.999093
607,0.998794
608,0.999034
609,0.998301
610,0.999845
611,1.00001
612,0.999076
613,0.999247
614,0.999257
615,0.998792
616,0.999256
617,0.998763
618,0.999786
619,0.998474
620,0.998474
621,0.999506
622,0.998133
623,0.998133
624,0.998487
625,0.999994
626,0.999994
627,0.997434
628,0.999107
629,0.99916
630,0.999042
631,0.997231
632,0.999252
633,0.999287
634,0.999287
635,1.00026
636,0.998721
637,0.99958
638,0.999652
639,0.999652
640,0.999609
641,0.999561
642,0.99985
643,1.00065
644,0.997546
645,0.999277
646,0.997108
647,0.998239
648,0.999875
649,1.00004
650,1.00028
651,0.999058
652,0.999021
653,0.997424
654,1.00017
655,0.999948
656,0.999852
657,0.999852
658,0.997856
659,0.999576
660,1.00026
661,0.997747
662,1.00019
663,0.998939
664,0.998939
665,0.998137
666,0.998778
667,0.998778
668,0.999312
669,0.999789
670,1.00019
671,1.00019
672,0.999221
673,0.999481
674,0.998301
675,0.999728
676,0.999605
677,0.998687
678,0.998687
679,0.999225
680,0.998071
681,0.998071
682,0.998402
683,0.9993
684,0.999622
685,0.999622
686,0.998731
687,0.999488
688,0.998833
689,0.999436
690,0.999848
691,1.00005
692,0.999112
693,0.998528
694,0.997363
695,0.998139
696,0.997261
697,0.998352
698,0.999242
699,0.99975
700,0.999469
701,0.998888
702,0.998996
703,0.999795
704,0.999923
705,0.999437
706,0.999437
707,0.998679
708,0.999211
709,0.999211
710,0.997867
711,0.998747
712,0.999015
713,0.997521
714,0.999254
715,0.998305
716,0.998123
717,0.99849
718,0.99849
719,0.998211
720,0.999236
721,0.999236
722,1.00089
723,0.999782
724,0.998322
725,0.999541
726,0.997888
727,0.999932
728,0.998118
729,1.00039
730,1.00039
731,1.0001
732,0.999508
