t,e^(-dS)
1,0.313173
2,0.343352
3,1.03485
4,1.08418
5,0.980767
6,0.998037
7,1.01972
8,1.09104
9,0.915102
10,1.14534
11,1.09286
12,1.07989
13,0.997416
14,0.914498
15,1.0701
16,1.02856
17,1.15535
18,0.922415
19,0.983045
20,1.04592
21,1.28377
22,1.17199
23,1.28763
24,1.46859
25,1.11349
26,1.55224
27,1.17763
28,1.23776
29,1.12648
30,1.57051
31,0.912762
32,1.31482
33,0.991865
34,1.19662
35,1.67565
36,0.804528
37,1.9603
38,1.4372
39,0.912087
40,1.12042
41,0.628261
42,3.87676
43,0.723974
44,1.12975
45,0.471234
46,0.26767
47,2.10581
48,1.27252
49,0.824812
50,1.08144
51,0.606288
52,1.07933
53,3.26742
54,1.18235
55,4.03497
56,2.17537
57,1.29279
58,0.658889
59,0.406041
60,1.04494
61,1.07973
62,1.84135
63,0.314428
64,0.349938
65,0.949196
66,3.30026
67,1.74927
68,0.555882
69,1.85243
70,2.84624
71,3.9749
72,1.47432
73,0.788755
74,1.27316
75,0.57241
76,1.93247
77,0.298496
78,0.990363
79,1.81013
80,1.46375
81,1.21689
82,2.11383
83,0.604593
84,1.24595
85,0.426348
86,1.77411
87,0.423331
88,0.998798
89,1.44976
90,0.466032
91,0.694544
92,1.53235
93,1.32711
94,0.841642
95,1.54435
96,0.661001
97,0.774839
98,1.88891
99,1.02929
100,0.927224
101,0.388835
102,3.76219
103,1.36274
104,1.47329
105,2.30989
106,0.0624119
107,0.210767
108,1.19006
109,0.189759
110,1.61349
111,2.39864
112,0.183416
113,1.02281
114,1.12232
115,0.854961
116,0.967326
117,0.446909
118,0.414576
119,3.0833
120,0.216752
121,0.205769
122,1.26099
123,0.213312
124,0.451807
125,0.393293
126,3.30026
127,2.1291
128,2.54035
129,0.374599
130,1.12389
131,1.78532
132,0.401078
133,0.895118
134,0.887187
135,1.51422
136,0.912288
137,0.127709
138,0.89691
139,0.955692
140,1.57586
141,0.564452
142,0.324328
143,0.873716
144,0.581119
145,0.620208
146,0.936824
147,1.36002
148,0.416529
149,1.00783
150,0.966987
151,1.98774
152,0.809046
153,0.282522
154,0.835604
155,1.36602
156,1.18507
157,1.36261
158,1.48216
159,1.17774
160,1.62401
161,1.44542
162,0.9095
163,5.55112
164,0.542754
165,0.649729
166,1.01
167,0.3138
168,0.552225
169,1.86825
170,1.411
171,1.48112
172,2.69608
173,1.88419
174,1.86414
175,2.11214
176,0.489486
177,5.16033
178,0.778723
179,0.825554
180,0.337902
181,2.3448
182,4.43266
183,2.7511
184,0.210136
185,1.58645
186,0.165299
187,1.04134
188,1.70574
189,1.51786
190,0.548428
191,0.0724398
192,0.652855
193,0.349938
194,0.460473
195,2.14577
196,0.464683
197,4.07145
198,0.62757
199,2.26891
200,0.513708
201,0.674624
202,1.51316
203,0.337902
204,2.82639
205,0.245858
206,2.54009
207,0.217404
208,1.76862
209,2.77875
210,0.536709
211,3.98684
212,0.441358
213,1.75628
214,1.20623
215,0.46098
216,0.471328
217,0.344039
218,0.769511
219,1.28133
220,0.385621
221,0.365679
222,1.60609
223,0.271173
224,2.9388
225,1.13951
226,0.0881249
227,0.635527
228,0.5777
229,0.161057
230,1.54543
231,0.192242
232,0.655996
233,0.417488
234,0.531634
235,1.31416
236,0.317906
237,2.84056
238,1.65285
239,0.419958
240,2.4242
241,1.62629
242,0.760104
243,0.434309
244,1.47521
245,0.934102
246,0.133454
247,0.139876
248,0.449419
249,1.64938
250,2.21777
251,0.430546
252,1.5724
253,1.29111
254,1.66147
255,0.430891
256,1.01496
257,1.19268
258,0.931276
259,2.44074
260,0.498426
261,0.851292
262,2.78153
263,0.480081
264,0.437753
265,0.808965
266,0.359515
267,1.28313
268,0.527978
269,1.46668
270,0.827207
271,0.325302
272,2.57745
273,3.90009
274,2.24903
275,0.222462
276,10.6974
277,1.08535
278,0.57413
279,0.13615
280,2.42881
281,1.45136
282,3.23814
283,0.712126
284,0.955778
285,2.18235
286,0.960271
287,0.142132
288,0.251579
289,0.42257
290,0.471659
291,1.34407
292,0.317588
293,1.08762
294,0.238592
295,0.658033
296,0.0478349
297,2.0995
298,0.202301
299,0.144713
300,2.41935
301,0.185444
302,0.393844
303,0.183416
304,1.94994
305,0.262895
306,3.62916
307,0.66691
308,1.91018
309,0.890742
310,0.886034
311,1.62336
312,0.306972
313,0.184151
314,1.21191
315,0.426476
316,2.83772
317,0.812451
318,0.512221
319,0.642493
320,0.140858
321,0.516128
322,0.623442
323,0.378894
324,1.09186
325,0.324004
326,0.30851
327,0.998178
328,0.724988
329,1.06713
330,1.85837
331,0.0748701
332,0.339256
333,0.635845
334,3.21877
335,0.494702
336,0.766133
337,0.31632
338,0.92869
339,0.287366
340,1.29486
341,0.0896358
342,2.27141
343,0.434917
344,0.213739
345,0.296413
346,0.275822
347,0.214381
348,0.620767
349,1.08892
350,0.656324
351,1.45049
352,0.564678
353,0.263158
354,2.21156
355,0.155517
356,0.122334
357,1.21397
358,1.21082
359,2.82074
360,0.439068
361,0.546457
362,1.27494
363,2.40705
364,0.499174
365,2.67433
366,2.27983
367,0.759952
368,2.38978
369,1.76086
370,0.306665
371,0.335545
372,0.630905
373,0.333537
374,2.07612
375,0.358796
376,0.907275
377,0.336216
378,0.619712
379,0.368358
380,0.136969
381,0.282239
382,8.23176
383,3.39058
384,0.761169
385,0.0565291
386,0.190901
387,0.555493
388,2.70229
389,0.416445
390,0.128221
391,0.32078
392,0.359515
393,1.96541
394,0.537514
395,0.337564
396,0.690596
397,2.04051
398,2.68693
399,0.461349
400,0.180866
401,1.01494
402,2.65355
403,0.966697
404,0.35134
405,0.818813
406,4.69736
407,0.650834
408,2.29126
409,2.83772
410,1.596
411,0.387787
412,0.631347
413,0.762083
414,1.36233
415,4.10416
416,0.277482
417,1.42961
418,1.63788
419,0.182684
420,0.577758
421,0.316004
422,2.09887
423,2.46453
424,0.967751
425,0.256918
426,0.46762
427,0.551618
428,0.476304
429,0.299392
430,0.700893
431,1.52394
432,0.797798
433,0.982701
434,0.341639
435,1.30356
436,0.576719
437,8.44859
438,1.43922
439,4.75882
440,2.09049
441,0.389419
442,0.33454
443,0.992588
444,1.18851
445,0.362402
446,5.77189
447,0.106246
448,1.0482
449,2.48432
450,0.223801
451,0.453936
452,0.823082
453,1.26415
454,2.29171
455,0.716412
456,0.581933
457,0.31918
458,0.314743
459,3.58587
460,0.220469
461,0.667244
462,0.161702
463,1.81484
464,0.956332
465,0.86045
466,0.191858
467,0.288517
468,0.205769
469,0.0690448
470,0.441225
471,0.455117
472,0.345418
473,0.871883
474,1.37204
475,0.425666
476,0.229696
477,1.38847
478,0.18656
479,0.239548
480,2.52616
481,0.441225
482,1.25007
483,0.232236
484,1.15928
485,0.615636
486,4.44153
487,5.78923
488,0.802198
489,0.174122
490,0.680383
491,0.837696
492,0.331542
493,3.93535
494,0.215456
495,0.806783
496,0.593036
497,0.514788
498,0.590964
499,0.328901
500,2.23491
501,0.0687692
502,0.614713
503,0.254107
504,0.250825
505,0.467339
506,0.498975
507,0.422697
508,0.687702
509,2.1548
510,1.87911
511,0.388718
512,0.793263
513,0.450184
514,0.268474
515,1.51847
516,1.16323
517,1.42604
518,0.349239
519,0.170503
520,0.372879
521,0.886566
522,0.11147
523,0.185444
524,0.664846
525,0.345418
526,0.165464
527,0.287078
528,2.93586
529,0.9633
530,0.796284
531,0.762922
532,1.81575
533,0.193592
534,0.383161
535,0.132523
536,1.62791
537,0.179066
538,0.273898
539,0.965441
540,3.20272
541,0.860708
542,0.46552
543,1.34851
544,0.798357
545,1.06841
546,0.230616
547,0.307586
548,0.378363
549,0.448117
550,0.470293
551,0.668178
552,0.716484
553,0.512016
554,2.69043
555,0.120032
556,3.85357
557,1.57775
558,0.252587
559,0.814077
560,0.574072
561,0.414907
562,3.41439
563,0.171187
564,0.863035
565,0.375311
566,1.48053
567,0.48326
568,0.417279
569,0.455892
570,3.36693
571,4.01887
572,0.503737
573,1.60079
574,0.78986
575,0.459783
576,0.640824
577,0.754726
578,0.928226
579,0.997
580,0.363491
581,0.421262
582,0.081594
583,0.0979792
584,0.343009
585,0.59197
586,0.173948
587,0.601337
588,0.625753
589,0.354162
590,1.19865
591,0.275546
592,0.340957
593,0.721661
594,1.34084
595,0.524138
596,0.289384
597,0.148229
598,3.90009
599,0.703632
600,0.202503
601,0.192242
602,3.56085
603,0.635337
604,0.866148
605,0.256661
606,0.225824
607,0.380793
608,3.75092
609,0.758509
610,0.298794
611,1.32234
612,0.0392816
613,0.482729
614,0.590669
615,0.598218
616,0.17447
617,0.276098
618,3.46946
619,0.300292
620,0.706028
621,0.385467
622,2.88926
623,0.786628
624,0.910556
625,3.81523
626,0.9287
627,0.574245
628,0.257947
629,1.07048
630,0.492038
631,0.280551
632,0.443747
633,0.62027
634,0.317588
635,0.135065
636,0.295821
637,0.669918
638,0.287653
639,0.43046
640,13.6672
641,1.17492
642,2.87485
643,0.766669
644,0.163164
645,1.04492
646,0.128864
647,0.317588
648,2.21333
649,0.319499
650,0.0324518
651,1.21568
652,0.0989639
653,3.25763
654,2.86337
655,11.1117
656,0.0600847
657,1.09175
658,0.882585
659,2.25241
660,1.45688
661,0.361678
662,0.0687004
663,0.137656
664,2.06494
665,2.61771
666,2.60309
667,1.98854
668,0.253346
669,0.118481
670,0.250074
671,0.292293
672,0.469353
673,1.53772
674,0.187121
675,0.997729
676,1.47123
677,0.187871
678,0.732567
679,0.952648
680,1.36029
681,1.88325
682,0.47336
683,4.26738
684,2.23737
685,1.34165
686,0.599655
687,0.553496
688,0.764296
689,1.63738
690,0.368837
691,2.2358
692,1.93964
693,0.841642
694,0.553995
695,1.87667
696,0.887897
697,0.4694
698,0.286218
699,0.212036
700,0.979572
701,1.07631
702,0.685368
703,0.388175
704,0.11521
705,0.96029
706,0.394475
707,3.06179
708,1.2542
709,0.202301
710,0.107206
711,0.521837
712,1.30617
713,0.653051
714,0.15259
715,1.77589
716,1.81957
717,1.50185
718,0.476208
719,0.193592
720,0.387981
721,0.235982
722,1.33003
723,0.652072
724,0.128864
725,0.685642
726,0.463708
727,0.391606
728,0.776623
729,0.363491
730,0.7226
731,0.685847
732,0.756313
733,0.382931
734,0.440828
735,1.36084
736,0.238831
737,4.32754
738,0.444369
739,0.754047
740,1.33723
741,0.476685
742,0.928198
743,0.191092
744,0.537568
745,0.574762
746,1.28056
747,1.73724
748,1.04311
749,0.34889
750,0.680451
751,4.47721
752,0.34889
753,0.182866
754,1.12547
755,0.193206
756,0.0933873
757,0.265007
758,0.317588
