t,cost
10,4341
20,4290
30,2016
40,2016.9
50,1263.6
60,1296.3
70,1281.6
80,1289.1
90,1305.3
100,1323.9
110,1290.3
120,1278.3
130,1291.2
140,1293.3
150,1289.4
160,1293.9
170,1370.7
180,1325.1
190,1317.9
200,1381.5
210,1146.3
220,1098.6
230,1164.6
240,1174.5
250,1161.3
260,1135.2
270,1140.9
280,1127.1
290,1138.2
300,1140.3
310,1146.9
320,1147.2
330,1143
340,1151.4
350,1187.1
360,1172.7
370,1153.5
380,1141.5
390,1150.8
400,1149.9
410,1154.7
420,1172.4
430,1162.2
440,1153.2
450,1193.1
460,1173.9
470,1167
480,1143.6
490,1161.6
500,1142.7
510,1160.7
520,1137.9
530,1132.8
540,1122.9
550,1143.9
560,1140.6
570,1112.4
580,1110
590,1090.2
600,1111.2
610,1134
620,1136.4
630,1137
640,1145.4
650,1145.7
660,1160.1
670,1148.1
680,1205.1
690,1164
700,1109.1
710,1107.9
720,1143.6
730,1119.6
740,1148.4
750,1148.4
760,1149
770,1165.2
780,1173.6
790,1139.1
800,1126.2
810,1167
820,1144.8
830,1066.5
840,1100.7
850,1104.9
860,1105.5
870,1099.2
880,1101.9
890,1108.8
900,1106.7
910,1101.3
920,1104
930,1081.8
940,1088.4
950,1090.8
960,1082.4
970,1086.9
980,1092.6
990,1089
1000,1092.3
1010,1092.6
1020,1086.6
1030,1061.7
1040,1035.6
1050,1031.4
1060,1062.6
1070,1058.1
1080,1056.9
1090,1053.9
1100,1060.2
1110,1064.1
1120,1075.8
1130,1073.1
1140,1067.4
1150,1068.6
1160,1051.5
1170,1053.6
1180,1032.3
1190,1031.4
1200,1025.7
1210,1058.1
1220,1058.1
1230,1049.7
1240,1063.8
1250,1057.2
1260,1070.1
1270,1068.3
1280,1069.2
1290,1065.3
1300,1067.7
1310,1068.6
1320,1071.9
1330,1053.3
1340,1065.6
1350,1050
1360,1065.9
1370,1063.5
1380,1060.2
1390,1067.7
1400,1061.7
1410,1062.6
1420,1061.7
1430,1067.4
1440,1057.5
1450,1065.6
1460,1062.9
1470,1058.7
1480,1021.5
1490,970.5
1500,962.1
1510,970.2
1520,971.1
1530,974.4
1540,998.7
1550,1002.9
1560,1007.7
1570,1012.5
1580,1012.8
1590,1021.2
1600,1038.9
1610,1038
1620,1035.3
1630,1129.8
1640,1134.3
1650,1131
1660,1121.1
1670,1126.2
1680,1131.3
1690,1119.9
1700,1128.3
1710,1119.3
1720,1078.5
1730,1124.7
1740,1091.1
1750,1063.8
1760,1074
1770,1120.5
1780,1129.5
1790,1154.1
1800,1111.5
1810,1081.8
1820,1083.3
1830,1101.6
1840,1086.6
1850,1089.6
1860,1094.1
1870,1100.1
1880,1089.6
1890,1081.2
1900,1102.5
1910,1095.3
1920,1093.8
1930,1093.2
1940,1110.6
1950,1121.7
1960,1110.3
1970,1113.9
1980,1117.5
1990,1123.8
2000,1101.6
2010,1076.1
2020,1067.7
2030,1042.5
2040,1004.7
2050,1006.5
2060,998.7
2070,1009.8
2080,1002.6
2090,1009.2
2100,1012.5
2110,1008.3
2120,978
2130,984
2140,981.3
2150,967.2
2160,969
2170,966.6
2180,970.5
2190,999
2200,1002.3
2210,1005.6
2220,1008.3
2230,991.5
2240,996.3
2250,1004.7
2260,1019.7
2270,997.2
2280,999
2290,1002.9
2300,992.1
2310,977.7
2320,966.6
2330,1003.2
2340,1008.6
2350,1003.2
2360,1005
2370,1005.3
2380,1010.1
2390,1007.7
2400,1000.2
2410,1013.1
2420,965.1
2430,23022
