MDTU,plaq,Re(det),Im(det),link
1,0.83518,1.05009,0.21213,0.0887731
2,1.24945,7.63934,1.3932,0.120012
3,1.21034,6.63277,1.22664,0.117208
4,1.17822,6.58116,1.22492,0.114006
5,1.13108,6.0648,1.15733,0.109471
6,1.11102,5.87526,1.13394,0.107503
7,1.08606,5.60957,1.10361,0.104908
8,1.0719,5.5686,1.09766,0.103535
9,1.07222,5.39267,1.06491,0.103504
10,1.07347,5.28862,1.03332,0.103697
11,1.06717,5.18191,1.01651,0.103114
12,1.02444,4.86113,0.981422,0.0994408
13,0.995224,4.54975,0.934231,0.0968958
14,1.00096,4.58816,0.937474,0.097445
15,0.99197,4.37335,0.890445,0.0966554
16,0.972447,4.11296,0.835535,0.0953414
17,0.950777,3.74568,0.774824,0.0935954
18,0.950777,3.74568,0.774824,0.0935954
19,0.961412,3.92883,0.809924,0.0944245
20,0.922003,3.55737,0.754847,0.0907374
21,0.962895,3.68111,0.765989,0.0949113
22,0.946176,3.58382,0.748256,0.0935077
23,0.975267,3.66263,0.753614,0.0966863
24,0.971224,3.56121,0.735195,0.0965898
25,0.976349,3.62468,0.737849,0.0968904
26,0.971282,3.56655,0.735439,0.0966179
27,0.935773,3.26049,0.686488,0.0932593
28,0.882112,3.02346,0.655021,0.0878525
29,0.830773,2.88729,0.647701,0.0825224
30,0.836868,2.85799,0.635665,0.0832667
31,0.825088,2.76611,0.6221,0.0822217
32,0.807862,2.64693,0.600456,0.0806235
33,0.811173,2.63502,0.599041,0.0810154
34,0.805048,2.53765,0.575495,0.0805347
35,0.768156,2.34194,0.542216,0.0770549
36,0.73254,2.25773,0.544123,0.0733701
37,0.736485,2.21809,0.5253,0.0737264
38,0.752715,2.24044,0.528497,0.0755192
39,0.736287,2.19359,0.530791,0.073897
40,0.74647,2.24039,0.530835,0.0748151
41,0.74647,2.24039,0.530835,0.0748151
42,0.758913,2.23505,0.52773,0.0762855
43,0.743824,2.15302,0.510504,0.0747466
