ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.982081,0.0207153,null,null,null
-0.409992,null,0.0668145,null,null
-0.075381,null,null,0.0293218,null
-0.00109191,null,null,null,0.000117781
0.981441,0.018591,null,null,null
-2.03039,null,0.166095,null,null
0.023519,null,null,0.237279,null
-0.00655227,null,null,null,0.0105874
0.982785,0.0191751,null,null,null
-1.94237,null,-0.0679218,null,null
-0.353471,null,null,0.76578,null
-0.00239511,null,null,null,0.00264162
0.979265,0.0203539,null,null,null
-1.91861,null,-0.0114689,null,null
-0.369481,null,null,0.570675,null
0.00411822,null,null,null,0.0115503
0.981313,0.0189738,null,null,null
-1.8934,null,-0.0179545,null,null
-0.210333,null,null,0.273324,null
-0.00437467,null,null,null,0.00527714
0.983974,0.0217735,null,null,null
-1.8788,null,-0.209021,null,null
-0.813063,null,null,0.098426,null
-0.002024,null,null,null,0.00478391
0.9851,0.0231988,null,null,null
-1.46999,null,0.00323297,null,null
-0.694364,null,null,-0.098384,null
0.00719924,null,null,null,0.0112092
0.983293,0.0183296,null,null,null
-1.88081,null,0.119314,null,null
-0.510939,null,null,-0.0707265,null
-0.00154554,null,null,null,0.00625727
0.983105,0.0180081,null,null,null
-1.82818,null,0.397084,null,null
-0.428542,null,null,-0.173044,null
-0.000432174,null,null,null,0.00143542
0.98531,0.015825,null,null,null
-1.59701,null,0.27034,null,null
-0.693664,null,null,0.302184,null
-0.00230512,null,null,null,-0.00467247
0.987636,0.0176957,null,null,null
-1.72415,null,-0.17576,null,null
-0.312617,null,null,0.5382,null
0.000275813,null,null,null,-0.00373819
0.988769,0.0158216,null,null,null
-1.72877,null,0.193727,null,null
-0.423199,null,null,0.352391,null
0.00390696,null,null,null,-0.0066954
0.989378,0.0157695,null,null,null
-1.52477,null,0.247906,null,null
-0.111844,null,null,0.421836,null
-0.00244487,null,null,null,-0.000978972
0.990395,0.013531,null,null,null
-1.4425,null,0.35412,null,null
-0.398778,null,null,0.562355,null
0.00406859,null,null,null,-0.00442167
0.988243,0.0112562,null,null,null
-1.36465,null,0.629366,null,null
-0.588381,null,null,0.769201,null
-0.00044209,null,null,null,-0.00215255
0.98818,0.0116228,null,null,null
-1.46301,null,0.176165,null,null
-0.886193,null,null,0.12076,null
-0.00330046,null,null,null,-0.00138031
0.989585,0.0114638,null,null,null
-1.47694,null,0.0674882,null,null
-0.426954,null,null,0.305499,null
0.00169032,null,null,null,0.00070975
0.988605,0.0121477,null,null,null
-1.50477,null,0.408126,null,null
-0.544722,null,null,0.165793,null
-0.00214305,null,null,null,0.000422541
0.988535,0.0130591,null,null,null
-1.33505,null,0.296872,null,null
0.0892769,null,null,0.231211,null
-0.0048253,null,null,null,1.02643e-05
0.992618,0.0102476,null,null,null
-1.54956,null,0.0429698,null,null
-0.246364,null,null,0.0773072,null
-0.00189766,null,null,null,-0.000393803
0.99332,0.009309,null,null,null
-1.54145,null,-0.0288589,null,null
0.0245397,null,null,0.172161,null
-0.00242882,null,null,null,-0.00161094
0.993372,0.0115384,null,null,null
-1.40813,null,0.0373728,null,null
-0.280609,null,null,-0.24,null
-0.00262111,null,null,null,0.00585692
0.993355,0.00904767,null,null,null
-1.28117,null,-0.086128,null,null
-0.301146,null,null,-0.223215,null
-0.00318791,null,null,null,0.00249476
0.992101,0.00799266,null,null,null
-1.73788,null,0.287065,null,null
0.0911959,null,null,-0.33069,null
0.000784515,null,null,null,-0.00260645
0.99433,0.0078649,null,null,null
-1.48809,null,0.0367505,null,null
0.0951036,null,null,-0.534336,null
-0.000681057,null,null,null,-0.0014605
0.992064,0.00588576,null,null,null
-1.03552,null,-0.110117,null,null
0.124113,null,null,-0.181485,null
0.00274499,null,null,null,-0.00381835
0.990361,0.00610784,null,null,null
-1.11286,null,-0.0200584,null,null
0.164065,null,null,0.258427,null
0.00982899,null,null,null,-0.0039165
0.992346,0.00877239,null,null,null
-1.21868,null,-0.255726,null,null
0.144978,null,null,0.371528,null
0.0079899,null,null,null,0.00399039
