MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.891857,-0.81312,-0.366395
2,0.902908,-0.818685,-0.380786
3,0.898005,-0.811497,-0.384557
4,0.895646,-0.815758,-0.369759
5,0.894456,-0.80456,-0.390814
6,0.89609,-0.799116,-0.405451
7,0.891455,-0.79304,-0.40716
8,0.88859,-0.788936,-0.408866
9,0.890944,-0.787326,-0.417013
10,0.892506,-0.801346,-0.392951
11,0.890978,-0.79555,-0.401176
12,0.894198,-0.78567,-0.42698
13,0.895762,-0.79803,-0.406863
14,0.894408,-0.79037,-0.418665
15,0.894392,-0.781185,-0.435531
16,0.89482,-0.771317,-0.453621
17,0.894958,-0.773373,-0.450383
18,0.892976,-0.762935,-0.464044
19,0.896318,-0.784889,-0.432824
20,0.89484,-0.782781,-0.43358
21,0.896259,-0.76586,-0.465552
22,0.888397,-0.777211,-0.430339
23,0.896195,-0.794685,-0.414296
24,0.892239,-0.792344,-0.410222
25,0.892949,-0.776885,-0.440236
26,0.890338,-0.759143,-0.465193
27,0.888795,-0.749169,-0.478229
28,0.891289,-0.751402,-0.479364
29,0.888558,-0.749625,-0.477073
30,0.889863,-0.733975,-0.503127
31,0.892403,-0.728299,-0.515718
32,0.893756,-0.708782,-0.544451
33,0.893324,-0.714945,-0.535614
34,0.897866,-0.716267,-0.541409
35,0.89219,-0.698248,-0.555386
36,0.887402,-0.716363,-0.523742
37,0.88785,-0.721498,-0.517415
38,0.881641,-0.691128,-0.547388
39,0.883717,-0.685906,-0.557215
40,0.885194,-0.703136,-0.537744
41,0.893835,-0.706183,-0.547949
42,0.892994,-0.689283,-0.567739
43,0.88698,-0.681119,-0.568165
44,0.888266,-0.676889,-0.575185
45,0.892857,-0.66827,-0.592122
46,0.893175,-0.669099,-0.591666
47,0.893758,-0.669562,-0.592021
48,0.893758,-0.669562,-0.592021
49,0.8939,-0.673155,-0.58815
50,0.891962,-0.680079,-0.577139
51,0.891962,-0.680079,-0.577139
52,0.89203,-0.665404,-0.5941
53,0.89071,-0.666504,-0.590878
54,0.88806,-0.658501,-0.595841
55,0.888763,-0.657377,-0.598126
56,0.88502,-0.670606,-0.577536
