MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.4855,-1.35384,-0.611407
2,2.51119,-2.27854,-1.05562
3,2.42754,-2.19282,-1.04139
4,2.48164,-2.26161,-1.0216
5,2.39461,-2.15372,-1.04674
6,2.34115,-2.09382,-1.04733
7,2.30407,-2.04975,-1.05227
8,2.2929,-2.02638,-1.07293
9,2.27881,-2.01192,-1.07013
10,2.3046,-2.06425,-1.02472
11,2.27911,-2.0348,-1.02661
12,2.17536,-1.91084,-1.03965
13,2.24754,-1.99797,-1.02934
14,2.22721,-1.97008,-1.03886
15,2.20093,-1.92545,-1.06618
16,2.23191,-1.93463,-1.11293
17,2.20776,-1.91974,-1.09032
18,2.17756,-1.87471,-1.1078
19,2.17678,-1.91629,-1.03257
20,2.05236,-1.80314,-0.98025
21,2.05789,-1.75945,-1.06734
22,2.01407,-1.76769,-0.965279
23,2.0254,-1.7969,-0.934562
24,1.98406,-1.75712,-0.921425
25,1.97156,-1.71398,-0.974332
26,2.0087,-1.71026,-1.0535
27,2.00877,-1.69423,-1.07924
28,2.04107,-1.72413,-1.0924
29,2.04216,-1.72895,-1.08681
30,2.15189,-1.77672,-1.21404
31,2.12172,-1.73986,-1.21432
32,2.07274,-1.64715,-1.25823
33,2.04252,-1.62874,-1.23252
34,2.00957,-1.60091,-1.2147
35,2.02167,-1.57815,-1.26355
36,1.98381,-1.59404,-1.18091
37,1.9593,-1.59665,-1.13559
38,1.93024,-1.5096,-1.20289
39,1.9304,-1.49788,-1.2177
40,1.8859,-1.49932,-1.14397
41,1.83611,-1.44959,-1.12694
42,1.82507,-1.40746,-1.16188
43,1.79517,-1.37893,-1.14943
44,1.78533,-1.361,-1.15546
45,1.78542,-1.33006,-1.19108
46,1.77917,-1.32417,-1.18828
47,1.78832,-1.33312,-1.19202
48,1.78832,-1.33312,-1.19202
49,1.75781,-1.31963,-1.16123
50,1.78018,-1.36932,-1.13754
51,1.78018,-1.36932,-1.13754
52,1.83938,-1.37388,-1.22301
53,1.86521,-1.39388,-1.23939
54,1.80871,-1.33364,-1.22182
55,1.77939,-1.32049,-1.1927
56,1.79161,-1.35469,-1.17247
57,1.79161,-1.35469,-1.17247
58,1.7887,-1.35275,-1.17026
59,1.83546,-1.38284,-1.20692
60,1.83546,-1.38284,-1.20692
61,1.7814,-1.36472,-1.14495
62,1.7814,-1.36472,-1.14495
63,1.71282,-1.29375,-1.12248
64,1.73236,-1.2978,-1.14752
65,1.75962,-1.31639,-1.16764
66,1.72483,-1.3048,-1.12807
67,1.72188,-1.31881,-1.10709
68,1.72188,-1.31881,-1.10709
69,1.70641,-1.30933,-1.0943
70,1.65479,-1.2539,-1.07985
71,1.64588,-1.24171,-1.08032
72,1.64588,-1.24171,-1.08032
73,1.67503,-1.29615,-1.06101
74,1.66899,-1.27792,-1.07352
75,1.66899,-1.27792,-1.07352
76,1.69194,-1.29882,-1.08431
77,1.67434,-1.32599,-1.02233
78,1.64511,-1.27226,-1.04295
79,1.7133,-1.35869,-1.04372
80,1.7133,-1.35869,-1.04372
81,1.7133,-1.35869,-1.04372
82,1.7172,-1.32785,-1.08885
83,1.68977,-1.28093,-1.10205
84,1.68537,-1.22455,-1.15798
85,1.72023,-1.26545,-1.16526
86,1.69679,-1.24269,-1.15535
87,1.6867,-1.19827,-1.18706
88,1.70117,-1.2172,-1.18845
89,1.70668,-1.21659,-1.19695
90,1.72219,-1.22075,-1.21478
91,1.72494,-1.1877,-1.25091
92,1.72494,-1.1877,-1.25091
93,1.79608,-1.26639,-1.27365
94,1.79608,-1.26639,-1.27365
95,1.76977,-1.23531,-1.26731
96,1.73203,-1.25427,-1.19446
97,1.68874,-1.25692,-1.12782
98,1.72201,-1.27516,-1.15727
99,1.66613,-1.2434,-1.10903
100,1.66613,-1.2434,-1.10903
101,1.66613,-1.2434,-1.10903
102,1.65349,-1.24352,-1.08981
103,1.62533,-1.23132,-1.06091
104,1.60359,-1.20785,-1.05479
105,1.60359,-1.20785,-1.05479
106,1.58551,-1.2054,-1.02997
107,1.63111,-1.26583,-1.02869
108,1.67948,-1.30845,-1.0529
109,1.65314,-1.23966,-1.09367
110,1.63539,-1.21526,-1.09437
111,1.63622,-1.16107,-1.15288
112,1.61709,-1.13846,-1.14843
113,1.63937,-1.17749,-1.14063
114,1.63937,-1.17749,-1.14063
115,1.63937,-1.17749,-1.14063
116,1.61481,-1.15049,-1.13312
117,1.61481,-1.15049,-1.13312
118,1.61392,-1.13482,-1.14757
119,1.65076,-1.16022,-1.17427
120,1.6398,-1.13245,-1.18596
121,1.6398,-1.13245,-1.18596
122,1.59604,-1.08623,-1.16938
123,1.57938,-1.09066,-1.14233
124,1.57938,-1.09066,-1.14233
125,1.54598,-1.08483,-1.10146
126,1.58071,-1.0771,-1.15694
127,1.54615,-1.11681,-1.06927
128,1.54128,-1.05476,-1.12384
129,1.58568,-1.09865,-1.14339
130,1.59198,-1.07951,-1.17006
131,1.59198,-1.07951,-1.17006
132,1.58119,-1.0817,-1.1533
133,1.56876,-1.08338,-1.13459
134,1.59408,-1.10925,-1.14484
135,1.558,-1.04197,-1.15831
136,1.53437,-0.994408,-1.16853
137,1.53212,-0.954742,-1.19827
138,1.56628,-0.996936,-1.20803
139,1.54578,-0.999753,-1.17895
140,1.54578,-0.999753,-1.17895
141,1.53096,-0.959801,-1.19273
142,1.53106,-0.958854,-1.19362
143,1.53106,-0.958854,-1.19362
144,1.51788,-0.970546,-1.16704
145,1.54721,-0.990123,-1.18891
146,1.49701,-0.951662,-1.15559
147,1.49701,-0.951662,-1.15559
148,1.49701,-0.951662,-1.15559
149,1.50246,-0.940745,-1.17149
150,1.5103,-0.931388,-1.18892
