MDTU,plaq,Re(det),Im(det),link
1,0.408695,0.425759,0.155363,0.0438128
2,0.679847,1.93902,0.55389,0.0681954
3,0.652509,1.81056,0.529584,0.0655725
4,0.688935,1.92945,0.549789,0.0690423
5,0.653424,1.7822,0.527652,0.0656822
6,0.619166,1.68073,0.514424,0.0624145
7,0.60166,1.61131,0.500462,0.0610156
8,0.614872,1.62824,0.496951,0.062227
9,0.615762,1.61787,0.497568,0.0622418
10,0.607438,1.61938,0.494347,0.0615248
11,0.58184,1.53434,0.484119,0.0591226
12,0.547837,1.40381,0.461675,0.055917
13,0.557692,1.42351,0.458727,0.0569425
14,0.556607,1.4571,0.472259,0.05666
15,0.560544,1.43171,0.460888,0.0572258
16,0.569218,1.44761,0.461107,0.0580323
17,0.554899,1.37882,0.447189,0.0567648
18,0.552827,1.371,0.445951,0.0565499
19,0.550461,1.35072,0.43875,0.0563625
20,0.492454,1.1937,0.42194,0.0507333
21,0.488485,1.16969,0.412198,0.0504505
22,0.480676,1.13544,0.407357,0.0495717
23,0.477186,1.13877,0.413697,0.0493072
24,0.47817,1.12122,0.405352,0.049425
25,0.464681,1.08435,0.396813,0.0482029
26,0.483969,1.09427,0.38838,0.0501904
27,0.497818,1.13366,0.396626,0.0513767
28,0.493516,1.13289,0.396162,0.0509317
29,0.496169,1.12773,0.39193,0.0512376
30,0.517302,1.21065,0.402892,0.0531988
31,0.512598,1.18011,0.393752,0.0527679
32,0.495612,1.14835,0.398709,0.0511258
33,0.488854,1.10992,0.386427,0.0505448
34,0.482864,1.0792,0.381572,0.0499015
35,0.475572,1.06434,0.379699,0.0492353
36,0.469484,1.02363,0.36998,0.0489977
37,0.463084,0.987021,0.358457,0.0481533
38,0.472844,0.982515,0.350496,0.0491832
39,0.486661,0.995967,0.350961,0.0507521
40,0.47892,0.961409,0.343612,0.0501629
41,0.46444,0.909557,0.333972,0.0488305
42,0.4623,0.882902,0.325108,0.0487086
43,0.471184,0.886141,0.323919,0.0495301
44,0.440309,0.842808,0.317378,0.0463234
45,0.441223,0.830499,0.315218,0.0465425
46,0.433789,0.803945,0.306802,0.045877
47,0.447086,0.812676,0.3045,0.0472622
48,0.447086,0.812676,0.3045,0.0472622
49,0.428565,0.785922,0.304058,0.0452423
50,0.454651,0.816747,0.302143,0.0479962
51,0.454651,0.816747,0.302143,0.0479962
52,0.474083,0.864628,0.308095,0.0499268
53,0.485473,0.879484,0.306623,0.0510458
54,0.479139,0.841218,0.293778,0.0505443
55,0.464546,0.799629,0.287287,0.0491385
56,0.473532,0.811645,0.28753,0.0501425
57,0.473532,0.811645,0.28753,0.0501425
58,0.473591,0.807644,0.286833,0.0500742
59,0.496712,0.855786,0.289953,0.0522444
60,0.496712,0.855786,0.289953,0.0522444
61,0.482487,0.830218,0.287685,0.0508436
62,0.482487,0.830218,0.287685,0.0508436
63,0.458203,0.779658,0.282576,0.0483015
64,0.469633,0.79402,0.279733,0.0494343
65,0.475479,0.800466,0.279544,0.0501361
66,0.460496,0.752339,0.272815,0.0487697
67,0.467431,0.755855,0.2721,0.0494923
68,0.467431,0.755855,0.2721,0.0494923
69,0.450283,0.727793,0.267062,0.0476572
70,0.423381,0.668062,0.257433,0.045044
71,0.412126,0.64853,0.255429,0.0440036
72,0.412126,0.64853,0.255429,0.0440036
73,0.42158,0.663162,0.254364,0.0449385
74,0.418012,0.647149,0.249304,0.0442621
75,0.418012,0.647149,0.249304,0.0442621
76,0.408051,0.646058,0.251761,0.0429771
77,0.393625,0.61714,0.249649,0.0416195
78,0.394969,0.605544,0.242094,0.0420398
79,0.417134,0.64618,0.248789,0.0442645
80,0.417134,0.64618,0.248789,0.0442645
81,0.417134,0.64618,0.248789,0.0442645
82,0.421994,0.655573,0.249261,0.0445288
83,0.401123,0.631809,0.249031,0.0421449
84,0.40972,0.636999,0.247037,0.0430892
85,0.427922,0.658305,0.248612,0.0451272
86,0.414609,0.623309,0.240506,0.0437187
87,0.415161,0.635524,0.2457,0.0437006
88,0.424216,0.642301,0.242822,0.0446009
89,0.424423,0.659458,0.249659,0.0446726
90,0.423695,0.651002,0.247045,0.0447131
91,0.43548,0.667747,0.248015,0.0459457
92,0.43548,0.667747,0.248015,0.0459457
93,0.466894,0.714265,0.251757,0.0489272
94,0.466894,0.714265,0.251757,0.0489272
95,0.464576,0.687575,0.244901,0.0490189
96,0.458279,0.665655,0.238664,0.0486156
97,0.448522,0.637025,0.229945,0.0479094
98,0.457238,0.660349,0.23513,0.0486614
99,0.435667,0.607244,0.224684,0.0464927
100,0.435667,0.607244,0.224684,0.0464927
101,0.435667,0.607244,0.224684,0.0464927
102,0.423026,0.601459,0.22712,0.0450061
103,0.421897,0.581381,0.220676,0.0449448
104,0.41061,0.559218,0.217141,0.04393
105,0.41061,0.559218,0.217141,0.04393
106,0.409943,0.56121,0.217268,0.0437602
107,0.433787,0.589554,0.219059,0.0464859
108,0.430539,0.594811,0.222807,0.0457718
109,0.424789,0.580704,0.21879,0.0453059
110,0.414022,0.572371,0.219929,0.0442983
111,0.423226,0.579195,0.219293,0.0453184
112,0.415844,0.560803,0.216747,0.0446401
113,0.429696,0.579796,0.215993,0.0459494
114,0.429696,0.579796,0.215993,0.0459494
115,0.429696,0.579796,0.215993,0.0459494
116,0.433475,0.575234,0.212993,0.0463508
117,0.433475,0.575234,0.212993,0.0463508
118,0.422255,0.56753,0.215807,0.0453457
119,0.430978,0.584042,0.218206,0.0459743
120,0.428694,0.573699,0.214436,0.0460014
121,0.428694,0.573699,0.214436,0.0460014
122,0.421045,0.560865,0.213912,0.0454965
123,0.420376,0.551866,0.211339,0.0455363
124,0.420376,0.551866,0.211339,0.0455363
125,0.407855,0.532797,0.209035,0.0442088
126,0.410429,0.545696,0.212168,0.0441883
127,0.401584,0.534072,0.210553,0.0432332
128,0.394271,0.520318,0.207164,0.0424297
129,0.411252,0.537176,0.206066,0.0440624
130,0.410828,0.550804,0.213003,0.0439085
131,0.410828,0.550804,0.213003,0.0439085
132,0.412707,0.541352,0.207859,0.0442408
133,0.407192,0.536559,0.207513,0.0434559
134,0.404919,0.535995,0.208441,0.0431411
135,0.391916,0.504155,0.201278,0.0421001
136,0.383108,0.49328,0.200537,0.0410636
137,0.385738,0.494767,0.198814,0.0413472
138,0.395259,0.50782,0.200793,0.0420657
139,0.39653,0.503449,0.198556,0.0423552
140,0.39653,0.503449,0.198556,0.0423552
141,0.385787,0.485584,0.196967,0.0412246
142,0.397509,0.504847,0.199031,0.0423797
143,0.397509,0.504847,0.199031,0.0423797
144,0.384568,0.479973,0.195831,0.0410764
145,0.394137,0.492352,0.19581,0.0422376
146,0.385273,0.477484,0.193655,0.0410947
147,0.385273,0.477484,0.193655,0.0410947
148,0.385273,0.477484,0.193655,0.0410947
149,0.390171,0.477481,0.192093,0.0417622
150,0.387866,0.467354,0.18803,0.0416982
151,0.392421,0.479814,0.190941,0.0415117
152,0.395033,0.47397,0.188147,0.0421687
153,0.388137,0.46051,0.185163,0.0415195
154,0.386913,0.456165,0.182489,0.0414381
155,0.381411,0.443755,0.181074,0.0410733
156,0.381411,0.443755,0.181074,0.0410733
157,0.381411,0.443755,0.181074,0.0410733
158,0.405146,0.469029,0.181783,0.0436677
159,0.394026,0.457972,0.18119,0.0421251
160,0.390013,0.447609,0.178876,0.0418513
161,0.383621,0.437535,0.178236,0.0412783
162,0.395077,0.452254,0.178871,0.0423908
163,0.395077,0.452254,0.178871,0.0423908
164,0.385313,0.449354,0.182179,0.0407915
165,0.385313,0.449354,0.182179,0.0407915
166,0.375252,0.428435,0.1758,0.0396694
167,0.375252,0.428435,0.1758,0.0396694
168,0.391406,0.44132,0.175652,0.0416812
169,0.387574,0.427263,0.171005,0.0415013
170,0.394941,0.437904,0.174625,0.0424285
171,0.382308,0.422042,0.172172,0.0414014
172,0.357045,0.392217,0.168986,0.0386466
173,0.339377,0.373465,0.168611,0.0366281
174,0.348726,0.37851,0.166065,0.0374919
175,0.349733,0.377764,0.164907,0.0376869
176,0.332346,0.361087,0.165707,0.0360432
177,0.332346,0.361087,0.165707,0.0360432
178,0.324085,0.351842,0.164789,0.0348381
179,0.324085,0.351842,0.164789,0.0348381
180,0.347078,0.373129,0.164297,0.0375198
181,0.347078,0.373129,0.164297,0.0375198
182,0.330098,0.354759,0.162935,0.0355664
183,0.330098,0.354759,0.162935,0.0355664
184,0.330098,0.354759,0.162935,0.0355664
185,0.346757,0.371637,0.16434,0.0371516
186,0.346757,0.371637,0.16434,0.0371516
187,0.33607,0.353767,0.161359,0.0353263
188,0.33607,0.353767,0.161359,0.0353263
189,0.33607,0.353767,0.161359,0.0353263
190,0.33607,0.353767,0.161359,0.0353263
191,0.341755,0.359841,0.160292,0.0362697
192,0.358506,0.376632,0.162078,0.0382057
193,0.358506,0.376632,0.162078,0.0382057
194,0.358506,0.376632,0.162078,0.0382057
195,0.358506,0.376632,0.162078,0.0382057
196,0.353782,0.365892,0.158156,0.0380689
197,0.355532,0.364903,0.157587,0.0379539
198,0.34816,0.359244,0.156563,0.0372219
199,0.332942,0.339392,0.154526,0.0361274
200,0.35209,0.360305,0.156048,0.0379336
201,0.35209,0.360305,0.156048,0.0379336
202,0.35209,0.360305,0.156048,0.0379336
203,0.35209,0.360305,0.156048,0.0379336
204,0.361679,0.367393,0.15506,0.0393554
205,0.346682,0.351192,0.154174,0.0377097
206,0.339974,0.352116,0.157211,0.0363832
207,0.339974,0.352116,0.157211,0.0363832
208,0.339974,0.352116,0.157211,0.0363832
209,0.352086,0.362179,0.158027,0.0376663
210,0.358807,0.367795,0.157942,0.0385326
211,0.348849,0.359294,0.157259,0.0374147
212,0.36213,0.365247,0.154582,0.0392079
213,0.36213,0.365247,0.154582,0.0392079
214,0.363974,0.369933,0.155487,0.0391087
215,0.397281,0.402284,0.158394,0.0426242
216,0.386254,0.392944,0.157713,0.0412577
217,0.375509,0.38675,0.157926,0.0400273
218,0.395789,0.41195,0.162053,0.0418202
219,0.395789,0.41195,0.162053,0.0418202
220,0.396096,0.407879,0.159172,0.0420584
221,0.381964,0.403767,0.163286,0.0401797
222,0.378935,0.393397,0.160391,0.0395382
223,0.378935,0.393397,0.160391,0.0395382
224,0.378935,0.393397,0.160391,0.0395382
225,0.378935,0.393397,0.160391,0.0395382
226,0.378935,0.393397,0.160391,0.0395382
227,0.37756,0.393023,0.160607,0.0394048
228,0.406666,0.432884,0.167249,0.0424247
229,0.406666,0.432884,0.167249,0.0424247
230,0.392362,0.408712,0.161426,0.0413325
231,0.379765,0.395843,0.160864,0.0399346
232,0.378107,0.392614,0.158955,0.0398537
233,0.383279,0.402699,0.162363,0.0401476
234,0.38838,0.411179,0.163879,0.0404906
235,0.38838,0.411179,0.163879,0.0404906
236,0.381405,0.407253,0.164492,0.0394952
237,0.381405,0.407253,0.164492,0.0394952
238,0.375146,0.390958,0.161557,0.0396002
239,0.375146,0.390958,0.161557,0.0396002
240,0.375146,0.390958,0.161557,0.0396002
241,0.38431,0.398992,0.160781,0.0399856
242,0.38431,0.398992,0.160781,0.0399856
243,0.39474,0.40907,0.161012,0.0410964
244,0.377008,0.389845,0.160202,0.0396184
245,0.369276,0.388759,0.162162,0.0385274
246,0.369276,0.388759,0.162162,0.0385274
247,0.369276,0.388759,0.162162,0.0385274
248,0.379115,0.405616,0.165771,0.0395269
249,0.379115,0.405616,0.165771,0.0395269
250,0.379115,0.405616,0.165771,0.0395269
251,0.396353,0.421384,0.165366,0.0416111
252,0.396353,0.421384,0.165366,0.0416111
253,0.396353,0.421384,0.165366,0.0416111
254,0.392737,0.41338,0.162225,0.041669
255,0.391749,0.410316,0.161833,0.0417384
256,0.391749,0.410316,0.161833,0.0417384
257,0.391749,0.410316,0.161833,0.0417384
258,0.389199,0.406084,0.161595,0.0417676
