MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.9823,0.415401,0.080883,0.00109824
2,0.981617,2.03717,0.238441,0.0124509
3,0.982972,1.94356,0.843422,0.00356577
4,0.979477,1.91865,0.679843,0.0122626
5,0.981496,1.89349,0.344885,0.00685463
6,0.984215,1.89039,0.818998,0.00519446
7,0.985373,1.46999,0.701299,0.013322
8,0.983463,1.88459,0.515811,0.00644532
9,0.98327,1.8708,0.462161,0.00149907
10,0.985437,1.61973,0.756627,0.00521015
11,0.987795,1.73309,0.622406,0.00374835
12,0.988895,1.7396,0.550706,0.00775195
13,0.989503,1.5448,0.436411,0.00263359
14,0.990487,1.48533,0.689396,0.00600871
15,0.988307,1.50279,0.968433,0.00219748
16,0.988248,1.47358,0.894383,0.00357747
17,0.989651,1.47848,0.524994,0.00183329
18,0.98868,1.55914,0.569394,0.00218431
19,0.988621,1.36766,0.247849,0.00482531
20,0.99267,1.55016,0.258208,0.00193809
21,0.993364,1.54172,0.173901,0.0029145
22,0.99344,1.40862,0.369244,0.00641668
23,0.993396,1.28407,0.374852,0.00404804
24,0.992133,1.76142,0.343034,0.00272196
25,0.994361,1.48854,0.542734,0.00161149
26,0.992081,1.04136,0.219865,0.00470263
27,0.99038,1.11304,0.306108,0.0105805
28,0.992385,1.24522,0.398812,0.00893094
29,0.992182,1.12883,0.118136,0.00367815
30,0.994645,1.34792,0.49695,0.00546778
31,0.99469,1.35225,0.304532,0.00435471
32,0.994335,1.3416,0.405403,0.00737529
33,0.994343,1.45079,0.25692,0.001502
34,0.993053,1.57834,0.109394,0.00146721
35,0.994968,1.47034,0.100431,0.00492669
36,0.992943,1.30585,0.0214153,0.00872694
37,0.994018,1.64505,0.194738,0.00693858
38,0.991051,1.21432,0.202776,0.00541969
39,0.987425,1.04852,0.305892,0.00282989
40,0.986049,0.929204,0.258289,0.00561539
41,0.985183,0.852069,0.228559,0.00171445
42,0.984613,0.804351,0.305751,0.00404348
43,0.982607,0.661423,0.3931,0.0043269
44,0.987957,0.317698,0.496648,0.00405007
45,0.986767,0.392867,0.467564,0.00502753
46,0.987725,0.697594,0.666449,0.00468803
47,0.98539,0.726069,0.448239,0.00471348
48,0.98539,0.726069,0.448239,0.00471348
49,0.988448,0.686334,0.542722,0.00877449
50,0.984549,0.870554,0.169371,0.00473134
51,0.984549,0.870554,0.169371,0.00473134
52,0.984593,0.772801,0.30154,0.00601342
53,0.98416,0.744102,0.166817,0.00188418
54,0.9833,0.514612,0.359509,0.00770994
55,0.98357,0.762295,0.243239,0.00199795
56,0.983207,0.635143,0.146111,0.00137547
57,0.983207,0.635143,0.146111,0.00137547
58,0.98285,0.612401,0.425778,0.00285101
59,0.983219,0.607511,0.083655,0.001592
60,0.983219,0.607511,0.083655,0.001592
61,0.98376,0.586466,0.0738806,0.00382571
62,0.98376,0.586466,0.0738806,0.00382571
63,0.985612,0.597308,0.191761,0.00828357
64,0.985422,0.494412,0.177794,0.00318547
65,0.984212,0.471365,0.151321,0.00301967
66,0.983368,0.488413,0.130776,0.00150533
67,0.981784,0.425969,0.204459,0.00435032
68,0.981784,0.425969,0.204459,0.00435032
69,0.984738,0.5152,0.298218,0.00185089
70,0.985936,0.447303,0.195906,0.00342036
71,0.986442,0.593791,0.388715,0.00871901
72,0.986442,0.593791,0.388715,0.00871901
73,0.98678,0.704742,0.283224,0.00543492
74,0.989073,0.45274,0.0336992,0.00635942
75,0.989073,0.45274,0.0336992,0.00635942
76,0.993577,0.529968,0.0692095,0.00397233
77,0.993835,0.454846,0.115988,0.0058332
78,0.990541,0.558545,0.402464,0.00739548
79,0.990751,0.635052,0.464458,0.00401262
80,0.990751,0.635052,0.464458,0.00401262
81,0.990751,0.635052,0.464458,0.00401262
82,0.99175,0.59947,0.421012,0.00267504
83,0.995156,0.718222,0.449653,0.00540071
84,0.994124,0.729889,0.557603,0.00180309
85,0.991238,0.648663,0.59853,0.005727
86,0.991753,0.505123,0.597764,0.00228599
87,0.992656,0.423788,0.548528,0.00533895
88,0.99309,0.3665,0.460538,0.00675881
89,0.99256,0.394007,0.430582,0.00538375
90,0.99171,0.441403,0.430386,0.00208157
91,0.989893,0.497639,0.553222,0.00435817
92,0.989893,0.497639,0.553222,0.00435817
93,0.990203,0.449232,0.559893,0.00392868
94,0.990203,0.449232,0.559893,0.00392868
95,0.986472,0.525768,0.552756,0.00109542
96,0.985154,0.53012,0.489671,0.00300118
97,0.982644,0.578207,0.561541,0.00150626
98,0.984819,0.38805,0.674644,0.00321343
99,0.984804,0.463173,0.689105,0.00480996
100,0.984804,0.463173,0.689105,0.00480996
101,0.984804,0.463173,0.689105,0.00480996
102,0.986386,0.519656,0.752955,0.00072021
103,0.985369,0.577068,0.493121,0.00639795
104,0.985566,0.58867,0.410481,0.00297516
105,0.985566,0.58867,0.410481,0.00297516
106,0.984698,0.578819,0.477446,0.00286697
107,0.981134,0.54774,0.429318,0.00408389
108,0.986157,0.509767,0.535429,0.00378666
109,0.985488,0.681696,0.49108,0.00520539
110,0.985323,0.57664,0.637736,0.00498629
111,0.983364,0.51398,0.544505,0.00367004
112,0.983012,0.650914,0.477907,0.00559827
113,0.983321,0.630994,0.332644,0.00838019
114,0.983321,0.630994,0.332644,0.00838019
115,0.983321,0.630994,0.332644,0.00838019
116,0.981604,0.670272,0.26332,0.0102432
117,0.981604,0.670272,0.26332,0.0102432
118,0.982634,0.690428,0.386157,0.00510921
119,0.985108,0.658926,0.238814,0.00406554
120,0.982544,0.68451,0.38489,0.00126044
121,0.982544,0.68451,0.38489,0.00126044
122,0.979657,0.660346,0.271446,0.00141979
123,0.978713,0.524127,0.194114,0.00284707
124,0.978713,0.524127,0.194114,0.00284707
125,0.979065,0.660716,0.378074,0.00116666
126,0.982949,0.555435,0.348095,0.00302055
127,0.982719,0.489604,0.377092,0.0027197
128,0.984719,0.660058,0.382419,0.00112662
129,0.984009,0.606262,0.36224,0.00429123
130,0.985543,0.715661,0.356632,0.00169848
131,0.985543,0.715661,0.356632,0.00169848
132,0.984964,0.681731,0.252636,0.0020616
133,0.985588,0.710769,0.234341,0.00552526
134,0.987743,0.726398,0.226089,0.00129426
135,0.985959,0.595293,0.279939,0.000316648
136,0.986389,0.647156,0.32497,0.00167959
137,0.986301,0.542639,0.357282,0.00646112
138,0.988442,0.457493,0.38642,0.00587626
139,0.987597,0.402588,0.368457,0.01085
140,0.987597,0.402588,0.368457,0.01085
141,0.987555,0.476671,0.281537,0.00456085
142,0.987069,0.517568,0.421541,0.00312139
143,0.987069,0.517568,0.421541,0.00312139
144,0.987837,0.489729,0.346511,0.00700616
145,0.986132,0.387046,0.465744,0.00635691
146,0.987289,0.279547,0.580312,0.00354414
147,0.987289,0.279547,0.580312,0.00354414
148,0.987289,0.279547,0.580312,0.00354414
149,0.985455,0.25676,0.493458,0.00406937
150,0.985336,0.364211,0.442356,0.00216168
151,0.990258,0.296857,0.537162,0.00409145
152,0.987478,0.379916,0.367873,0.00211878
153,0.986287,0.472951,0.381897,0.00209336
154,0.986234,0.537771,0.371065,0.00540905
155,0.984399,0.531542,0.318159,0.00697062
156,0.984399,0.531542,0.318159,0.00697062
157,0.984399,0.531542,0.318159,0.00697062
158,0.982005,0.56345,0.272819,0.00245678
159,0.984633,0.51074,0.306289,0.00218512
160,0.983754,0.486359,0.409197,0.00343981
161,0.984315,0.518637,0.355874,0.0038458
162,0.985139,0.47925,0.371863,0.00542508
163,0.985139,0.47925,0.371863,0.00542508
164,0.989719,0.637744,0.407456,0.00356131
165,0.989719,0.637744,0.407456,0.00356131
166,0.990321,0.607921,0.342129,0.00296922
167,0.990321,0.607921,0.342129,0.00296922
168,0.986622,0.587876,0.319562,0.00389737
169,0.984695,0.611681,0.34511,0.000377539
170,0.984018,0.672963,0.371979,0.00240278
171,0.983012,0.629536,0.48057,0.00335002
172,0.984677,0.635411,0.466205,0.00377779
173,0.986573,0.677786,0.35828,0.00345227
174,0.986152,0.47589,0.384103,0.00358286
175,0.985502,0.530148,0.433012,0.00344793
176,0.985484,0.582894,0.401619,0.00596087
177,0.985484,0.582894,0.401619,0.00596087
178,0.988054,0.56149,0.548671,0.000145297
179,0.988054,0.56149,0.548671,0.000145297
180,0.984009,0.513252,0.408911,0.00127268
181,0.984009,0.513252,0.408911,0.00127268
182,0.986683,0.548806,0.419391,0.0015884
183,0.986683,0.548806,0.419391,0.0015884
184,0.986683,0.548806,0.419391,0.0015884
185,0.98673,0.536194,0.36736,0.00162352
186,0.98673,0.536194,0.36736,0.00162352
187,0.990748,0.619243,0.324597,0.00256457
188,0.990748,0.619243,0.324597,0.00256457
189,0.990748,0.619243,0.324597,0.00256457
190,0.990748,0.619243,0.324597,0.00256457
191,0.988855,0.638625,0.404335,0.00532851
192,0.987043,0.557789,0.215711,0.000837813
193,0.987043,0.557789,0.215711,0.000837813
194,0.987043,0.557789,0.215711,0.000837813
195,0.987043,0.557789,0.215711,0.000837813
196,0.985067,0.611932,0.323177,0.00191278
197,0.987549,0.542511,0.369777,0.00620932
198,0.986688,0.498966,0.42143,0.00251443
199,0.984034,0.626117,0.431007,0.00264582
