t,walltime
10,1077
20,563.5
30,346.8
40,340
50,344.3
60,344.6
70,340.4
80,339.2
90,345.4
100,348
110,275.8
120,276.3
130,277.3
140,270.5
150,279.9
160,272.2
170,269.4
180,269
190,268.6
200,274.1
210,271.9
220,269.7
230,267.7
240,271.6
250,273
260,268
270,269.9
280,273.9
290,269.1
300,266.7
310,272.9
320,267.6
330,267.3
340,269.3
350,267.7
360,265.2
370,266.8
380,270.1
390,279.4
400,278
410,313.3
420,312.3
430,305.2
440,299
450,303.1
460,303.8
470,312.6
480,325.2
490,313.8
500,303
510,300.9
520,299.6
530,296.7
540,301
550,304.7
560,297.5
570,300.9
580,299
590,299.7
600,297.1
610,298.8
620,297.8
630,296.9
640,298.6
650,309.9
660,288.9
670,293.2
680,291.7
690,292.4
700,290.1
710,288.7
720,292.9
730,293.9
740,296.4
750,292.1
760,286.2
770,291.9
780,290.3
790,290.8
800,296.3
810,293.1
820,290.4
830,296.6
840,292
850,297.6
860,287.8
870,285
880,287.3
890,281.2
900,290.4
910,299.8
920,301.4
930,298.3
940,299.2
950,294.4
960,299.7
970,305.9
980,307.8
990,310.6
1000,297.4
1010,298
1020,297.1
1030,302
1040,301.1
1050,307.1
1060,312.9
1070,310.1
1080,309.4
1090,303.4
1100,309.5
1110,305
1120,314.1
1130,305.9
1140,304.3
1150,307.2
1160,298.7
1170,300.5
1180,310.2
1190,300.6
1200,306.3
1210,308.1
1220,304.3
1230,299.8
1240,302.6
1250,309.2
1260,322.7
1270,299.8
1280,309.5
1290,309.2
1300,302.7
1310,306.8
1320,306.9
1330,307.9
1340,309.6
1350,308.8
1360,299.6
1370,304.7
1380,303.9
1390,303.7
1400,308.5
1410,328.7
1420,305.7
1430,307.9
1440,302.5
1450,307.4
1460,302.3
1470,299.9
1480,296.9
1490,296.5
1500,292.9
1510,298.6
1520,293.9
1530,303.4
1540,299.5
1550,293.4
1560,293.1
1570,295.3
1580,293.9
1590,294.7
1600,297.9
1610,302.2
1620,298.5
1630,305.7
1640,309.5
1650,320.4
1660,314.4
1670,312.1
1680,311.9
1690,299.5
1700,292.8
1710,296
1720,292.5
1730,280.8
1740,283.8
1750,284.4
1760,290.1
1770,281.8
1780,280.9
1790,280.2
1800,286.1
1810,288.7
1820,288.1
1830,288.3
1840,282.8
1850,281.6
1860,286.3
1870,285.5
1880,286.5
1890,285.1
1900,284.5
1910,294.8
1920,291
1930,287.5
1940,285.3
1950,289
1960,289.1
1970,299.1
1980,290.5
1990,292.2
2000,295
2010,292.2
2020,289.6
2030,291.9
2040,289.4
2050,289.9
2060,285
2070,292.5
2080,292
2090,293
2100,291.3
2110,290.4
2120,283.7
2130,284.5
2140,283.2
2150,285.4
2160,271.2
2170,271.1
2180,274.3
2190,275.9
2200,272
2210,272.7
2220,272.3
2230,273.5
2240,272.8
2250,270.3
2260,276.2
2270,272.9
2280,273.8
2290,275.2
2300,271.2
2310,275.6
2320,276.4
2330,275.1
2340,277
2350,274.7
2360,280.6
2370,281
2380,280.6
2390,277.6
2400,283.5
2410,292.4
2420,292.1
2430,294.8
2440,290.4
2450,290.4
2460,290
2470,288.5
2480,286
2490,284.4
2500,286.7
2510,290.2
2520,286.7
2530,285
2540,288.9
2550,284.5
2560,288.8
2570,292.4
2580,293.2
2590,299.9
2600,285.6
2610,285.6
2620,285.1
2630,283.9
2640,285.7
2650,288.7
2660,284.2
2670,282.6
2680,284
2690,282.8
2700,285.3
2710,287.9
2720,286.8
2730,285.5
2740,289.6
2750,282.6
2760,284.9
2770,288.8
2780,287.5
2790,289.9
2800,288.7
2810,285.2
2820,288.3
2830,292.2
2840,293.7
2850,287.7
2860,292.2
2870,288.6
2880,291.7
2890,292.1
2900,286
2910,291.8
2920,285.1
2930,291.3
2940,283.7
2950,286.1
2960,287
2970,284.3
2980,284.1
2990,287.1
3000,282.6
3010,277
3020,275.5
3030,284.2
3040,302.3
3050,295.6
3060,279
3070,286.4
3080,282
3090,275.3
3100,272.5
3110,280.4
3120,278.6
3130,278.3
3140,293.1
3150,286.9
3160,267.9
3170,266.2
3180,265.9
3190,267.7
3200,266.4
3210,265.9
3220,264.9
3230,265.8
3240,264
3250,263.9
3260,265.7
3270,265.9
3280,269.3
3290,263.5
3300,265.4
3310,266.7
3320,267.7
3330,272.7
3340,264.6
3350,263.8
3360,267.5
3370,267.2
3380,268.4
3390,263.1
3400,262.9
3410,264.6
3420,260.6
3430,261.5
3440,266.6
3450,267.1
3460,265.5
3470,287.6
3480,270.9
3490,268.7
3500,271.9
3510,271.8
3520,274
3530,272.9
3540,269.8
3550,264
3560,270.9
3570,276.6
3580,271
3590,269.1
3600,272.8
3610,280.4
3620,270.5
3630,265.2
3640,265.6
3650,267.8
3660,268.3
3670,280.7
3680,272
3690,273.4
3700,272.9
3710,270.2
3720,266.7
3730,269
3740,261.2
3750,263.2
3760,265.4
3770,266.1
3780,263.2
3790,265
3800,264.2
3810,261.8
3820,265.8
3830,265.1
3840,265.7
3850,266.7
3860,271.2
3870,271.1
3880,272.8
3890,270.7
3900,272.1
3910,288.6
3920,279.7
3930,296.9
3940,294
3950,287.2
3960,289.7
3970,287.6
3980,288.4
3990,290.9
4000,284
4010,280.5
4020,280.7
4030,288.3
4040,293.6
4050,285.3
4060,288.4
4070,290.3
4080,291.5
4090,290.2
4100,287.5
4110,291.8
4120,293.9
4130,285.5
4140,291.7
4150,292.3
4160,291.3
4170,291.4
4180,293.9
4190,293.8
4200,289.5
4210,290.2
4220,290.2
4230,292.7
4240,291.3
4250,290.7
4260,291.5
4270,289
4280,283.5
4290,282.5
4300,279.6
4310,275.4
4320,280.1
4330,278.3
4340,278.4
4350,277.9
4360,275.7
4370,277.5
4380,278.7
4390,283.7
4400,279.1
4410,283.1
4420,278.3
4430,279.5
4440,287.3
4450,289.6
4460,282.8
4470,283.7
4480,283.5
4490,284.2
4500,283.8
4510,286.8
4520,281.9
4530,284.6
4540,286.4
4550,284.9
4560,281.3
4570,281
4580,287.7
4590,286.2
4600,291.7
4610,288.7
4620,288
4630,287.6
4640,285.6
4650,285.1
4660,304.3
4670,302
4680,293.8
4690,296.8
4700,306
4710,307.2
4720,301.6
4730,296.6
4740,298
4750,298.6
4760,302.9
4770,297.6
4780,296.9
4790,301.1
4800,297.8
4810,296
4820,296.4
4830,297.4
4840,297.9
4850,298.6
4860,294.1
4870,297.8
4880,297.7
4890,302.1
4900,300.4
