MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.826655,0.906025,-1.93637e-05
2,0.815592,0.899048,1.99359e-05
3,0.80868,0.894808,9.87194e-06
4,0.799436,0.889308,-8.05461e-05
5,0.804533,0.892751,-1.74695e-05
6,0.792173,0.885305,-3.83788e-05
7,0.78729,0.88243,-3.01271e-05
8,0.784245,0.880288,1.18631e-05
9,0.766791,0.868484,3.14114e-05
10,0.77281,0.873159,3.06666e-05
11,0.765838,0.86881,3.70175e-05
12,0.760092,0.865288,3.53361e-05
13,0.760092,0.865288,3.53361e-05
14,0.768047,0.870904,-1.65273e-05
15,0.762887,0.867319,2.47291e-05
16,0.758627,0.864596,2.90581e-05
17,0.760751,0.866085,-6.59738e-05
18,0.753871,0.861196,4.87069e-05
19,0.753871,0.861196,4.87069e-05
20,0.750088,0.859254,7.26742e-05
21,0.750088,0.859254,7.26742e-05
22,0.750088,0.859254,7.26742e-05
23,0.750088,0.859254,7.26742e-05
24,0.746123,0.856443,1.54615e-05
25,0.746123,0.856443,1.54615e-05
26,0.749619,0.859333,-3.90679e-05
27,0.744035,0.855645,-3.09763e-05
28,0.745074,0.857247,-4.26765e-05
29,0.745074,0.857247,-4.26765e-05
30,0.745074,0.857247,-4.26765e-05
31,0.745074,0.857247,-4.26764e-05
32,0.745074,0.857247,-4.26764e-05
33,0.745074,0.857247,-4.26764e-05
34,0.745074,0.857247,-4.26764e-05
35,0.745074,0.857247,-4.26764e-05
36,0.745074,0.857247,-4.26764e-05
37,0.740446,0.854278,-3.00394e-05
38,0.740446,0.854278,-3.00394e-05
39,0.740446,0.854278,-3.00394e-05
40,0.734729,0.850946,-1.20154e-05
41,0.722012,0.842336,6.83496e-05
42,0.722012,0.842336,6.83496e-05
43,0.722012,0.842336,6.83496e-05
44,0.726199,0.845267,6.28396e-05
45,0.726199,0.845267,6.28396e-05
46,0.725062,0.844619,2.23096e-05
47,0.725062,0.844619,2.23096e-05
48,0.718048,0.839885,-3.1867e-06
49,0.711324,0.835347,-3.30615e-05
50,0.713182,0.836283,2.01396e-05
51,0.713182,0.836283,2.01396e-05
52,0.713182,0.836283,2.01396e-05
53,0.713182,0.836283,2.01396e-05
54,0.685975,0.816558,3.59691e-05
55,0.680187,0.811791,-3.38535e-06
56,0.680187,0.811791,-3.38535e-06
57,0.680187,0.811791,-3.38535e-06
58,0.675758,0.809335,2.73806e-05
59,0.675758,0.809335,2.73806e-05
60,0.675758,0.809335,2.73806e-05
61,0.663699,0.800453,5.81333e-05
62,0.663699,0.800453,5.81333e-05
63,0.667377,0.803785,-7.43448e-05
64,0.667377,0.803785,-7.43448e-05
65,0.667377,0.803785,-7.43448e-05
66,0.665126,0.802614,-3.84174e-05
67,0.661919,0.800254,-3.06034e-05
68,0.667442,0.805271,-3.27196e-05
69,0.678383,0.813677,-4.61083e-05
70,0.67921,0.815068,-9.67023e-05
71,0.67921,0.815068,-9.67023e-05
72,0.67921,0.815068,-9.67023e-05
73,0.658331,0.799888,-3.71108e-05
74,0.658331,0.799888,-3.71108e-05
75,0.658331,0.799888,-3.71108e-05
76,0.658331,0.799888,-3.71108e-05
77,0.658331,0.799888,-3.71108e-05
78,0.658331,0.799888,-3.71108e-05
79,0.64327,0.788412,-4.9702e-05
80,0.644365,0.789555,-9.82193e-05
81,0.645917,0.789891,-0.000100836
82,0.651108,0.793784,-5.46541e-05
