t,cost
10,3877.2
20,2028.6
30,1248.48
40,1224
50,1239.48
60,1240.56
70,1225.44
80,1221.12
90,1243.44
100,1252.8
110,992.88
120,994.68
130,998.28
140,973.8
150,1007.64
160,979.92
170,969.84
180,968.4
190,966.96
200,986.76
210,978.84
220,970.92
230,963.72
240,977.76
250,982.8
260,964.8
270,971.64
280,986.04
290,968.76
300,960.12
310,982.44
320,963.36
330,962.28
340,969.48
350,963.72
360,954.72
370,960.48
380,972.36
390,1005.84
400,1000.8
410,1127.88
420,1124.28
430,1098.72
440,1076.4
450,1091.16
460,1093.68
470,1125.36
480,1170.72
490,1129.68
500,1090.8
510,1083.24
520,1078.56
530,1068.12
540,1083.6
550,1096.92
560,1071
570,1083.24
580,1076.4
590,1078.92
600,1069.56
610,1075.68
620,1072.08
630,1068.84
640,1074.96
650,1115.64
660,1040.04
670,1055.52
680,1050.12
690,1052.64
700,1044.36
710,1039.32
720,1054.44
730,1058.04
740,1067.04
750,1051.56
760,1030.32
770,1050.84
780,1045.08
790,1046.88
800,1066.68
810,1055.16
820,1045.44
830,1067.76
840,1051.2
850,1071.36
860,1036.08
870,1026
880,1034.28
890,1012.32
900,1045.44
910,1079.28
920,1085.04
930,1073.88
940,1077.12
950,1059.84
960,1078.92
970,1101.24
980,1108.08
990,1118.16
1000,1070.64
1010,1072.8
1020,1069.56
1030,1087.2
1040,1083.96
1050,1105.56
1060,1126.44
1070,1116.36
1080,1113.84
1090,1092.24
1100,1114.2
1110,1098
1120,1130.76
1130,1101.24
1140,1095.48
1150,1105.92
1160,1075.32
1170,1081.8
1180,1116.72
1190,1082.16
1200,1102.68
1210,1109.16
1220,1095.48
1230,1079.28
1240,1089.36
1250,1113.12
1260,1161.72
1270,1079.28
1280,1114.2
1290,1113.12
1300,1089.72
1310,1104.48
1320,1104.84
1330,1108.44
1340,1114.56
1350,1111.68
1360,1078.56
1370,1096.92
1380,1094.04
1390,1093.32
1400,1110.6
1410,1183.32
1420,1100.52
1430,1108.44
1440,1089
1450,1106.64
1460,1088.28
1470,1079.64
1480,1068.84
1490,1067.4
1500,1054.44
1510,1074.96
1520,1058.04
1530,1092.24
1540,1078.2
1550,1056.24
1560,1055.16
1570,1063.08
1580,1058.04
1590,1060.92
1600,1072.44
1610,1087.92
1620,1074.6
1630,1100.52
1640,1114.2
1650,1153.44
1660,1131.84
1670,1123.56
1680,1122.84
1690,1078.2
1700,1054.08
1710,1065.6
1720,1053
1730,1010.88
1740,1021.68
1750,1023.84
1760,1044.36
1770,1014.48
1780,1011.24
1790,1008.72
1800,1029.96
1810,1039.32
1820,1037.16
1830,1037.88
1840,1018.08
1850,1013.76
1860,1030.68
1870,1027.8
1880,1031.4
1890,1026.36
1900,1024.2
1910,1061.28
1920,1047.6
1930,1035
1940,1027.08
1950,1040.4
1960,1040.76
1970,1076.76
1980,1045.8
1990,1051.92
2000,1062
2010,1051.92
2020,1042.56
2030,1050.84
2040,1041.84
2050,1043.64
2060,1026
2070,1053
2080,1051.2
2090,1054.8
2100,1048.68
2110,1045.44
2120,1021.32
2130,1024.2
2140,1019.52
2150,1027.44
2160,976.32
2170,975.96
2180,987.48
2190,993.24
2200,979.2
2210,981.72
2220,980.28
2230,984.6
2240,982.08
2250,973.08
2260,994.32
2270,982.44
2280,985.68
2290,990.72
2300,976.32
2310,992.16
2320,995.04
2330,990.36
2340,997.2
2350,988.92
2360,1010.16
2370,1011.6
2380,1010.16
2390,999.36
2400,1020.6
2410,1052.64
2420,1051.56
2430,1061.28
2440,1045.44
2450,1045.44
2460,1044
2470,1038.6
2480,1029.6
2490,1023.84
2500,1032.12
2510,1044.72
2520,1032.12
2530,1026
2540,1040.04
2550,1024.2
2560,1039.68
2570,1052.64
2580,1055.52
2590,1079.64
2600,1028.16
2610,1028.16
2620,1026.36
2630,1022.04
2640,1028.52
2650,1039.32
2660,1023.12
2670,1017.36
2680,1022.4
2690,1018.08
2700,1027.08
2710,1036.44
2720,1032.48
2730,1027.8
2740,1042.56
2750,1017.36
2760,1025.64
2770,1039.68
2780,1035
2790,1043.64
2800,1039.32
2810,1026.72
2820,1037.88
2830,1051.92
2840,1057.32
2850,1035.72
2860,1051.92
2870,1038.96
2880,1050.12
2890,1051.56
2900,1029.6
2910,1050.48
2920,1026.36
2930,1048.68
2940,1021.32
2950,1029.96
2960,1033.2
2970,1023.48
2980,1022.76
2990,1033.56
3000,1017.36
3010,997.2
3020,991.8
3030,1023.12
3040,1088.28
3050,1064.16
3060,1004.4
3070,1031.04
3080,1015.2
3090,991.08
3100,981
3110,1009.44
3120,1002.96
3130,1001.88
3140,1055.16
3150,1032.84
3160,964.44
3170,958.32
3180,957.24
3190,963.72
3200,959.04
3210,957.24
3220,953.64
3230,956.88
3240,950.4
3250,950.04
3260,956.52
3270,957.24
3280,969.48
3290,948.6
3300,955.44
3310,960.12
3320,963.72
3330,981.72
3340,952.56
3350,949.68
3360,963
3370,961.92
3380,966.24
3390,947.16
3400,946.44
3410,952.56
3420,938.16
3430,941.4
3440,959.76
3450,961.56
3460,955.8
3470,1035.36
3480,975.24
3490,967.32
3500,978.84
3510,978.48
3520,986.4
3530,982.44
3540,971.28
3550,950.4
3560,975.24
3570,995.76
3580,975.6
3590,968.76
3600,982.08
3610,1009.44
3620,973.8
3630,954.72
3640,956.16
3650,964.08
3660,965.88
3670,1010.52
3680,979.2
3690,984.24
3700,982.44
3710,972.72
3720,960.12
3730,968.4
3740,940.32
3750,947.52
3760,955.44
3770,957.96
3780,947.52
3790,954
3800,951.12
3810,942.48
3820,956.88
3830,954.36
3840,956.52
3850,960.12
3860,976.32
3870,975.96
3880,982.08
3890,974.52
3900,979.56
3910,1038.96
3920,1006.92
3930,1068.84
3940,1058.4
3950,1033.92
3960,1042.92
3970,1035.36
3980,1038.24
3990,1047.24
4000,1022.4
4010,1009.8
4020,1010.52
4030,1037.88
4040,1056.96
4050,1027.08
4060,1038.24
4070,1045.08
4080,1049.4
4090,1044.72
4100,1035
4110,1050.48
4120,1058.04
4130,1027.8
4140,1050.12
4150,1052.28
4160,1048.68
4170,1049.04
4180,1058.04
4190,1057.68
4200,1042.2
4210,1044.72
4220,1044.72
4230,1053.72
4240,1048.68
4250,1046.52
4260,1049.4
4270,1040.4
4280,1020.6
4290,1017
4300,1006.56
4310,991.44
4320,1008.36
4330,1001.88
4340,1002.24
4350,1000.44
4360,992.52
4370,999
4380,1003.32
4390,1021.32
4400,1004.76
4410,1019.16
4420,1001.88
4430,1006.2
4440,1034.28
4450,1042.56
4460,1018.08
4470,1021.32
4480,1020.6
4490,1023.12
4500,1021.68
4510,1032.48
4520,1014.84
4530,1024.56
4540,1031.04
4550,1025.64
4560,1012.68
4570,1011.6
4580,1035.72
4590,1030.32
4600,1050.12
4610,1039.32
4620,1036.8
4630,1035.36
4640,1028.16
4650,1026.36
4660,1095.48
4670,1087.2
4680,1057.68
4690,1068.48
4700,1101.6
4710,1105.92
4720,1085.76
4730,1067.76
4740,1072.8
4750,1074.96
4760,1090.44
4770,1071.36
4780,1068.84
4790,1083.96
4800,1072.08
4810,1065.6
4820,1067.04
4830,1070.64
4840,1072.44
4850,1074.96
4860,1058.76
4870,1072.08
4880,1071.72
4890,1087.56
4900,1081.44
