MDTU,min_min,min_max,max_min,max_max5
1,-0.639632,-0.131399,0.0142269,0.282905
2,-0.653228,-0.139217,0.00719517,0.315886
3,-0.616669,-0.130596,0.013627,0.298715
4,-0.636837,-0.115657,0.0214359,0.285122
5,-0.613684,-0.14026,0.0246934,0.285282
6,-0.643896,-0.139924,0.0211298,0.294912
7,-0.604931,-0.131136,0.0107495,0.289978
8,-0.621415,-0.136194,0.0154155,0.290712
9,-0.612691,-0.130718,0.0227019,0.306247
10,-0.587857,-0.121856,0.013004,0.281744
11,-0.589505,-0.139132,0.0275785,0.289363
12,-0.589617,-0.118336,0.0215048,0.295254
13,-0.589617,-0.118336,0.0215048,0.295254
14,-0.618619,-0.130061,0.0289922,0.28007
15,-0.645379,-0.136094,0.0296994,0.300358
16,-0.593325,-0.118394,-0.00223179,0.286123
17,-0.575162,-0.1432,0.0233238,0.288977
18,-0.627089,-0.137369,0.0218317,0.279085
19,-0.627089,-0.137369,0.0218317,0.279085
20,-0.620936,-0.127102,0.0138008,0.295619
21,-0.620936,-0.127102,0.0138008,0.295619
22,-0.620936,-0.127102,0.0138008,0.295619
23,-0.620936,-0.127102,0.0138008,0.295619
24,-0.582504,-0.139949,0.0348763,0.289635
25,-0.582504,-0.139949,0.0348763,0.289635
26,-0.614375,-0.132085,0.0227371,0.304411
27,-0.605141,-0.131884,0.0326885,0.284698
28,-0.614757,-0.141011,0.0276646,0.28363
29,-0.614757,-0.141011,0.0276646,0.28363
30,-0.614757,-0.141011,0.0276646,0.28363
31,-0.614757,-0.141011,0.0276646,0.28363
32,-0.614757,-0.141011,0.0276646,0.28363
33,-0.614757,-0.141011,0.0276646,0.28363
34,-0.614757,-0.141011,0.0276646,0.28363
35,-0.614757,-0.141011,0.0276646,0.28363
36,-0.614757,-0.141011,0.0276646,0.28363
37,-0.610855,-0.124855,0.0361285,0.274616
38,-0.610855,-0.124855,0.0361285,0.274616
39,-0.610855,-0.124855,0.0361285,0.274616
40,-0.566453,-0.123793,0.0325902,0.289332
41,-0.637792,-0.116351,0.0342585,0.289703
42,-0.637792,-0.116351,0.0342585,0.289703
43,-0.637792,-0.116351,0.0342585,0.289703
44,-0.562428,-0.128893,0.0325245,0.297899
45,-0.562428,-0.128893,0.0325245,0.297899
46,-0.64498,-0.135755,0.0305629,0.289795
47,-0.64498,-0.135755,0.0305629,0.289795
48,-0.605343,-0.11181,0.031387,0.29149
49,-0.595288,-0.133536,0.0352133,0.283621
50,-0.55817,-0.125599,0.0444704,0.310466
51,-0.55817,-0.125599,0.0444704,0.310466
52,-0.55817,-0.125599,0.0444704,0.310466
