MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.987877,0.0950339,0.125672,0.00591801
2,0.988009,0.106735,0.117366,0.0051762
3,0.987948,0.133463,0.0694097,0.00190699
4,0.987948,0.133463,0.0694097,0.00190699
5,0.987966,0.105814,0.10807,0.00324064
6,0.987899,0.113419,0.0677265,0.00798375
7,0.9879,0.155036,0.0959555,0.00325826
8,0.988128,0.137316,0.036538,0.00530093
9,0.988313,0.0526724,0.049946,0.00354492
10,0.988183,0.0978693,0.0301376,0.00454155
11,0.988111,0.16692,0.0441259,0.00475997
12,0.988077,0.16989,0.0648817,0.00129735
13,0.988149,0.144017,0.0927284,0.000483467
14,0.988041,0.11124,0.106973,0.00268255
15,0.987774,0.112176,0.101338,0.00208553
16,0.987995,0.0846801,0.102092,0.00429106
17,0.988164,0.111129,0.0920992,0.00717122
18,0.988089,0.122045,0.105673,0.00311782
19,0.988154,0.0833273,0.0978826,0.00552712
20,0.988318,0.101474,0.0590865,0.00643021
21,0.988094,0.0929899,0.0698247,0.00275133
22,0.988266,0.109233,0.0505043,0.00311309
23,0.988266,0.109233,0.0505043,0.00311309
24,0.988266,0.109233,0.0505043,0.00311309
25,0.98802,0.116467,0.0212758,0.00279619
26,0.98802,0.116467,0.0212758,0.00279619
27,0.98802,0.116467,0.0212758,0.00279619
28,0.98802,0.116467,0.0212758,0.00279619
29,0.98802,0.116467,0.0212758,0.00279619
30,0.988052,0.110123,0.0433519,0.00275831
31,0.988107,0.0999768,0.0834684,0.00839412
32,0.988183,0.109516,0.0183826,0.00348153
33,0.988292,0.124408,0.0240495,0.00303577
34,0.988292,0.124408,0.0240495,0.00303577
35,0.988292,0.124408,0.0240495,0.00303577
36,0.988265,0.12799,0.0150265,0.00331767
37,0.988265,0.12799,0.0150265,0.00331767
38,0.988085,0.116677,0.0401627,0.00439013
39,0.988085,0.116677,0.0401627,0.00439013
40,0.988496,0.119008,0.025259,0.00421523
41,0.988473,0.109105,0.0824758,0.0019386
42,0.988473,0.109105,0.0824758,0.0019386
43,0.988473,0.109105,0.0824758,0.0019386
44,0.988322,0.0938906,0.117057,0.00242804
45,0.988346,0.109171,0.0549438,0.00277223
46,0.988346,0.109171,0.0549438,0.00277223
47,0.988113,0.126468,0.0471725,0.00438034
48,0.988113,0.126468,0.0471725,0.00438034
49,0.988306,0.101055,0.0770194,0.00125989
50,0.988464,0.123086,0.079825,0.00907814
51,0.988321,0.111462,0.171497,0.00416967
52,0.988321,0.111462,0.171497,0.00416967
53,0.988402,0.0954773,0.157944,0.00562752
54,0.988523,0.158885,0.171535,0.0042563
55,0.988519,0.205597,0.124394,0.00582781
56,0.988367,0.20407,0.123219,0.00919886
57,0.988497,0.23029,0.151447,0.0107155
58,0.988497,0.23029,0.151447,0.0107155
59,0.988572,0.190238,0.155781,0.012643
60,0.98862,0.132464,0.191998,0.00231807
61,0.98862,0.132464,0.191998,0.00231807
62,0.98862,0.132464,0.191998,0.00231807
63,0.988858,0.172111,0.154286,0.00345047
64,0.988849,0.121105,0.218599,0.00562802
65,0.98875,0.14558,0.208475,0.00198216
66,0.988928,0.16552,0.193125,0.00649998
67,0.988829,0.155845,0.192684,0.00287902
68,0.988891,0.140153,0.234335,0.00797425
69,0.98869,0.11724,0.193488,0.0026471
70,0.98869,0.11724,0.193488,0.0026471
71,0.988809,0.114015,0.278453,0.00475154
72,0.988809,0.114015,0.278453,0.00475154
73,0.988809,0.114015,0.278453,0.00475154
74,0.988707,0.124138,0.268715,0.00554391
75,0.988696,0.162016,0.224013,0.00471901
76,0.988844,0.190501,0.115044,0.00359418
77,0.989057,0.143601,0.0957161,0.00580507
78,0.98897,0.165893,0.125769,0.00221039
79,0.988982,0.118931,0.132332,0.00232666
80,0.988984,0.124823,0.130589,0.00595311
81,0.988984,0.124823,0.130589,0.00595311
82,0.988978,0.156371,0.0940513,0.00855148
83,0.989147,0.13153,0.134907,0.0070399
84,0.988935,0.172332,0.161379,0.00308251
85,0.989226,0.182646,0.206575,0.00406161
86,0.988958,0.173833,0.236368,0.00281705
87,0.988958,0.173833,0.236368,0.00281705
88,0.989282,0.179618,0.20308,0.00491589
89,0.989006,0.17735,0.151321,0.00156922
90,0.989006,0.17735,0.151321,0.00156922
91,0.989006,0.17735,0.151321,0.00156922
92,0.989239,0.140906,0.129574,0.00900941
93,0.989248,0.163983,0.163562,0.00438702
94,0.989304,0.149824,0.118371,0.00342783
95,0.989295,0.0883852,0.106638,0.003288
96,0.988987,0.125,0.134901,0.00427531
97,0.988916,0.149506,0.104655,0.00927571
98,0.988916,0.149506,0.104655,0.00927571
99,0.988916,0.149506,0.104655,0.00927571
100,0.989126,0.10247,0.111015,0.00766432
101,0.989014,0.0884631,0.159888,0.00493667
102,0.989097,0.0966953,0.160011,0.00635086
103,0.989155,0.149742,0.148216,0.00696976
104,0.989155,0.149742,0.148216,0.00696976
105,0.989155,0.149742,0.148216,0.00696976
106,0.989155,0.149742,0.148216,0.00696976
107,0.989405,0.172353,0.153754,0.00268965
108,0.989405,0.172353,0.153754,0.00268965
109,0.989163,0.125388,0.108931,0.00139675
110,0.989148,0.153721,0.0425651,0.00220043
111,0.989198,0.185707,0.0543925,0.00609911
112,0.989198,0.185707,0.0543925,0.00609911
113,0.989154,0.21397,0.0508219,0.00520629
114,0.989078,0.190287,0.0702208,0.00165555
115,0.989078,0.190287,0.0702208,0.00165555
116,0.989078,0.190287,0.0702208,0.00165555
117,0.989078,0.190287,0.0702208,0.00165555
118,0.989078,0.190287,0.0702208,0.00165555
119,0.989025,0.185797,0.020511,0.00352337
120,0.988984,0.180962,0.0762546,0.00448644
121,0.989006,0.18377,0.144675,0.00364235
122,0.988962,0.159689,0.0908142,0.00644998
123,0.989148,0.24346,0.0922693,0.00437115
124,0.989153,0.191032,0.162708,0.00757666
125,0.989138,0.158072,0.139935,0.00767171
126,0.989138,0.158072,0.139935,0.00767171
127,0.989135,0.151964,0.191284,0.00133527
128,0.989,0.193792,0.200449,0.00547136
129,0.989228,0.150417,0.185563,0.00756164
