ReTr(L),ImTr(L)
0.617073,0.540717
0.642575,0.518709
0.634441,0.53498
0.634441,0.53498
0.631906,0.533991
0.650554,0.52428
0.66924,0.482129
0.66176,0.50156
0.640321,0.526872
0.616121,0.558456
0.621607,0.554036
0.607476,0.564639
0.602025,0.57521
0.58241,0.604944
0.602055,0.58096
0.59884,0.588141
0.596471,0.591865
0.607221,0.58559
0.592463,0.598109
0.617049,0.570315
0.603958,0.58965
0.614196,0.570721
0.614196,0.570721
0.614196,0.570721
0.627415,0.547871
0.627415,0.547871
0.627415,0.547871
0.627415,0.547871
0.627415,0.547871
0.642214,0.545899
0.647004,0.538995
0.63548,0.552429
0.649839,0.533014
0.649839,0.533014
0.649839,0.533014
0.632031,0.55268
0.632031,0.55268
0.612514,0.57248
0.612514,0.57248
0.641654,0.537334
0.661645,0.523312
0.661645,0.523312
0.661645,0.523312
0.637896,0.5534
0.640659,0.551456
0.640659,0.551456
0.629058,0.561187
0.629058,0.561187
0.645351,0.534948
0.637574,0.556785
0.631724,0.555039
0.631724,0.555039
0.606519,0.584457
0.596285,0.600747
0.599521,0.591959
0.621862,0.570849
0.63012,0.559171
0.63012,0.559171
0.637363,0.556296
0.653513,0.535259
0.653513,0.535259
0.653513,0.535259
0.66626,0.527393
0.664106,0.526316
0.616167,0.574489
0.656285,0.522299
0.674013,0.515142
0.67897,0.516018
0.671223,0.512639
0.671223,0.512639
0.673562,0.508355
0.673562,0.508355
0.673562,0.508355
0.685839,0.501835
0.682459,0.503367
0.688511,0.499264
0.682029,0.503228
0.672481,0.528643
0.660852,0.534497
0.678181,0.52063
0.678181,0.52063
0.669514,0.525719
0.672538,0.534458
0.670055,0.530024
0.646802,0.552465
0.631901,0.569168
0.631901,0.569168
0.649655,0.547275
0.626513,0.577904
0.626513,0.577904
0.626513,0.577904
0.649411,0.548361
0.674784,0.518471
0.684055,0.50944
0.695564,0.489935
0.690109,0.500372
0.689435,0.514394
0.689435,0.514394
0.689435,0.514394
0.688254,0.500116
0.686429,0.510437
0.66503,0.526979
0.654666,0.546277
0.654666,0.546277
0.654666,0.546277
0.654666,0.546277
0.616298,0.589958
0.616298,0.589958
0.621569,0.576389
0.648083,0.544834
0.651235,0.548376
0.651235,0.548376
0.656204,0.539519
0.665956,0.533948
0.665956,0.533948
0.665956,0.533948
0.665956,0.533948
0.665956,0.533948
0.6529,0.548391
0.63786,0.563505
0.631458,0.576489
0.612496,0.592135
0.599747,0.608866
0.590891,0.616149
0.590817,0.612536
0.590817,0.612536
0.581835,0.633495
0.581514,0.631066
0.563191,0.640684
0.569636,0.634672
0.555985,0.653156
0.564884,0.647473
0.564884,0.647473
0.564884,0.647473
0.548886,0.647253
0.539025,0.661081
