MDTU,S_B
1,0.856735
2,1.00639
3,0.993514
4,0.997394
5,0.996739
6,0.9953
7,0.995956
8,0.995231
9,0.995903
10,0.996204
11,0.997216
12,0.995792
13,0.996774
14,0.996588
15,0.997554
16,0.996309
17,0.996416
18,0.996215
19,0.996825
20,0.998004
21,0.995635
22,0.997698
23,0.997792
24,0.996571
25,0.997355
26,0.997506
27,0.997334
28,0.997114
29,0.998945
30,0.996972
31,0.996932
32,0.997278
33,0.996659
34,0.997148
35,0.998084
36,0.998556
37,0.997526
38,0.997836
39,0.998245
40,0.996937
41,0.996937
42,0.998565
43,0.997881
44,0.997881
45,0.997881
46,0.997865
47,0.997865
48,0.999909
49,0.998866
50,0.997958
51,0.997534
52,0.997541
53,0.997541
54,0.997541
55,0.997541
56,0.997904
57,0.997904
58,0.997973
59,0.997777
60,0.999149
61,0.997919
62,0.997266
63,0.998844
64,0.99834
65,0.997738
66,0.998063
67,0.999756
68,0.99776
69,0.998917
70,0.997949
71,0.998283
72,0.998025
73,0.998103
74,0.998784
75,0.99731
76,1
77,0.999031
78,0.998349
79,0.998284
80,0.998632
81,0.998632
82,0.997328
83,0.998916
84,0.99793
85,0.999182
86,0.998675
87,0.99827
88,0.998582
89,0.999519
90,0.998861
91,0.998153
92,0.999378
93,0.997949
94,0.997949
95,0.998603
96,0.999098
97,0.998656
98,0.998907
99,0.998522
100,0.998522
101,0.997875
102,0.997791
103,0.998894
104,0.997966
105,0.997966
106,0.997966
107,0.997966
108,0.998547
109,0.99848
110,0.997924
111,0.997801
112,0.999273
113,0.998887
114,0.998887
115,1.0005
116,0.998504
117,0.99793
118,0.999097
119,0.998862
120,0.998862
121,0.998702
122,0.998767
123,0.998767
124,0.998894
125,0.998988
126,0.998522
127,0.998522
128,0.998947
129,0.998854
130,0.998241
131,0.998241
132,0.999232
133,1.00039
134,0.999359
135,0.997572
136,0.998713
137,0.998713
138,0.998683
139,0.999035
140,0.999035
141,0.998587
142,0.998587
143,0.99884
144,0.99893
145,0.99893
146,0.999219
147,0.998526
148,0.998526
149,0.998915
150,0.999966
151,0.999692
152,0.998907
153,0.998979
154,0.999631
155,0.999631
156,0.998462
157,0.999159
158,0.999159
159,0.998545
160,0.998085
161,0.998085
162,0.999029
163,0.999183
164,0.999082
165,0.999002
166,0.999101
167,0.99968
168,0.999933
169,0.998883
170,0.999431
171,0.999431
172,0.999391
173,0.999922
174,0.999922
175,0.999922
176,0.997647
177,0.997647
178,0.998489
179,1.00003
180,0.999843
181,1.00096
182,1.00016
183,0.99953
184,0.999721
185,0.998864
186,0.998864
187,0.998864
188,0.998811
189,0.99886
190,0.998862
191,0.998862
192,0.998862
193,0.998967
194,0.998848
195,0.999324
196,0.99855
197,1.00049
198,0.999812
199,1.00054
200,0.999125
201,0.999973
202,0.999156
203,0.999385
204,0.99931
205,0.999552
206,0.999171
207,0.999989
208,0.999989
209,0.999414
210,0.999346
211,0.999882
212,0.999882
213,0.999916
214,0.999846
215,0.998943
216,0.998712
217,0.998712
218,0.999488
219,1.00004
220,0.999588
221,0.999588
222,0.998743
223,0.998987
224,0.998987
225,0.999101
226,0.999101
227,0.999772
228,0.999772
229,0.998951
230,0.998951
231,0.999742
232,0.999742
233,0.999949
234,0.999949
235,0.998559
236,0.999771
237,0.99991
238,0.99991
239,0.999771
240,0.999452
241,1.00016
242,0.999964
243,0.999964
244,0.999964
245,0.999066
246,0.999322
247,0.999322
248,1.00064
249,1.00064
250,0.999621
251,0.999484
252,0.999732
253,0.999732
254,0.999732
255,0.998611
256,0.998611
257,0.998611
258,1.00047
259,0.998802
260,0.999963
261,0.999581
262,0.999581
263,0.999581
264,0.999581
265,0.999581
266,0.999575
267,0.999278
268,0.999278
269,0.999278
270,0.999113
