ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.9806,-0.0071549,null,null,null
0.22909,null,-0.0848966,null,null
-0.154988,null,null,-0.0678661,null
0.00049442,null,null,null,0.00060044
0.980724,-0.00753903,null,null,null
2.87474,null,-0.421469,null,null
-1.72201,null,null,-0.101597,null
-0.00663981,null,null,null,-0.00778682
0.978699,-0.00572647,null,null,null
2.2204,null,-0.433846,null,null
-1.3681,null,null,-0.84731,null
-0.000228016,null,null,null,-0.0122972
0.979243,-0.00559031,null,null,null
2.53421,null,-1.424,null,null
-0.985881,null,null,-0.480733,null
0.0081742,null,null,null,-0.00771304
0.980024,-0.00681674,null,null,null
2.22556,null,-0.685046,null,null
-1.64286,null,null,0.128021,null
0.0008047,null,null,null,-0.0120452
0.980286,-0.00854155,null,null,null
1.95539,null,-0.374044,null,null
-1.49782,null,null,-0.291992,null
0.00514914,null,null,null,-0.0168492
0.983124,-0.0108146,null,null,null
2.34545,null,-0.991045,null,null
-1.95335,null,null,-0.412614,null
-0.00383017,null,null,null,-0.0164392
0.982875,-0.0116017,null,null,null
2.00586,null,-0.379104,null,null
-1.75632,null,null,-0.155591,null
0.00300195,null,null,null,-0.00570004
0.981551,-0.0105158,null,null,null
2.15904,null,-0.252381,null,null
-0.92659,null,null,-0.578309,null
-0.00513213,null,null,null,-0.00225265
0.979988,-0.0093324,null,null,null
1.44666,null,-0.25945,null,null
-0.576793,null,null,-1.09623,null
-0.0060758,null,null,null,-0.0011556
0.975317,-0.0108287,null,null,null
1.43645,null,0.113294,null,null
-0.88208,null,null,-1.34455,null
0.00209769,null,null,null,-0.0131775
0.973344,-0.00951148,null,null,null
1.11771,null,-0.015282,null,null
-0.8136,null,null,-1.03968,null
-0.000846188,null,null,null,-0.00694204
0.97642,-0.0143822,null,null,null
1.29386,null,0.0834706,null,null
-1.27239,null,null,-1.20642,null
0.00131316,null,null,null,0.0049058
0.976217,-0.014674,null,null,null
0.880559,null,0.299576,null,null
-1.65844,null,null,-0.942815,null
0.00642266,null,null,null,0.00817047
0.977984,-0.0116748,null,null,null
0.518021,null,0.0583085,null,null
-1.90692,null,null,-0.911245,null
-0.000590188,null,null,null,0.00370915
0.979174,-0.0127253,null,null,null
0.801205,null,0.178556,null,null
-1.739,null,null,-0.20881,null
-0.00215319,null,null,null,0.00116702
0.979237,-0.00942685,null,null,null
0.695752,null,0.311306,null,null
-1.90181,null,null,-0.781733,null
-0.00405305,null,null,null,0.00523345
0.975607,-0.00650458,null,null,null
0.875595,null,0.449154,null,null
-1.86771,null,null,-0.448019,null
0.00791449,null,null,null,-0.0118517
0.978315,-0.00510606,null,null,null
0.731653,null,0.106784,null,null
-1.0902,null,null,-1.33136,null
0.00155849,null,null,null,-0.00298566
0.976862,-0.00479849,null,null,null
0.712654,null,0.227706,null,null
-1.16841,null,null,-0.971565,null
0.00454039,null,null,null,-0.0083734
0.978217,-0.00575865,null,null,null
0.75327,null,0.235124,null,null
-0.842374,null,null,-1.46725,null
-0.0108057,null,null,null,-0.000978558
0.98104,-0.00779615,null,null,null
0.826284,null,-0.0200435,null,null
-1.3449,null,null,-1.15044,null
0.00285431,null,null,null,0.00857072
0.981885,-0.00986313,null,null,null
0.693048,null,-0.0984037,null,null
-1.19078,null,null,-1.14459,null
0.00218459,null,null,null,0.000729027
0.979465,-0.0118243,null,null,null
0.80552,null,0.181283,null,null
-0.895074,null,null,-1.08288,null
0.00294986,null,null,null,0.00653722
0.979594,-0.0144992,null,null,null
0.939218,null,0.208676,null,null
-0.842214,null,null,-0.908326,null
-0.00092797,null,null,null,0.00164531
0.980061,-0.0144815,null,null,null
0.794605,null,0.10051,null,null
-0.625334,null,null,-1.63495,null
-0.00474884,null,null,null,0.00383062
0.976839,-0.0147323,null,null,null
0.808079,null,0.489404,null,null
-0.694917,null,null,-1.3547,null
0.0107876,null,null,null,0.00470491
0.975326,-0.0198749,null,null,null
0.646378,null,0.49067,null,null
-0.554769,null,null,-1.32229,null
0.0124412,null,null,null,-0.0022085
0.977734,-0.0189565,null,null,null
0.419894,null,0.567476,null,null
-0.30216,null,null,-1.06362,null
0.00429061,null,null,null,0.00142584
0.978997,-0.0196431,null,null,null
0.574985,null,0.282257,null,null
0.20004,null,null,-1.15164,null
0.00182251,null,null,null,0.00166485
0.982211,-0.0210586,null,null,null
0.563586,null,0.830958,null,null
0.315575,null,null,-0.955662,null
0.00159119,null,null,null,0.00472619
0.981711,-0.017133,null,null,null
0.351152,null,0.387068,null,null
0.420364,null,null,-1.09226,null
0.00567011,null,null,null,0.00661842
0.983506,-0.0200445,null,null,null
0.452439,null,0.548585,null,null
0.435321,null,null,-0.954516,null
0.00033412,null,null,null,0.00672356
0.980557,-0.0184955,null,null,null
0.553297,null,0.735912,null,null
0.852191,null,null,-0.672841,null
-0.00711614,null,null,null,0.000658809
0.981671,-0.0183477,null,null,null
0.695191,null,0.554565,null,null
1.16748,null,null,-0.819489,null
-0.00550626,null,null,null,0.000941275
0.9831,-0.0177857,null,null,null
0.335979,null,0.431406,null,null
0.940121,null,null,-0.79808,null
-0.00548801,null,null,null,0.00246447
0.982934,-0.015505,null,null,null
0.286442,null,0.172017,null,null
0.659362,null,null,-0.82278,null
0.00152246,null,null,null,0.00498339
0.986261,-0.0176187,null,null,null
0.296651,null,0.0482636,null,null
0.339027,null,null,-1.01082,null
0.00490295,null,null,null,-0.00201076
0.983727,-0.0158985,null,null,null
0.497636,null,0.0212179,null,null
0.516678,null,null,-1.02657,null
-0.00324449,null,null,null,-0.00897221
0.98411,-0.0174417,null,null,null
0.30352,null,0.148649,null,null
0.427818,null,null,-0.562702,null
-0.00175539,null,null,null,-0.011707
0.98411,-0.0174417,null,null,null
0.30352,null,0.148649,null,null
0.427818,null,null,-0.562702,null
-0.00175539,null,null,null,-0.011707
0.98279,-0.0130064,null,null,null
0.15254,null,0.149102,null,null
0.26356,null,null,-0.594761,null
0.00852055,null,null,null,-0.0159098
0.982914,-0.0142045,null,null,null
0.29005,null,0.025424,null,null
0.529358,null,null,-0.885094,null
0.00168078,null,null,null,-0.00787399
0.982914,-0.0142045,null,null,null
0.29005,null,0.025424,null,null
0.529358,null,null,-0.885094,null
0.00168078,null,null,null,-0.00787399
0.982914,-0.0142045,null,null,null
0.29005,null,0.025424,null,null
0.529358,null,null,-0.885094,null
0.00168078,null,null,null,-0.00787399
0.98509,-0.00937342,null,null,null
0.39112,null,0.138254,null,null
0.540509,null,null,-1.04926,null
-0.00024307,null,null,null,-0.00290265
0.98509,-0.00937342,null,null,null
0.39112,null,0.138254,null,null
0.540509,null,null,-1.04926,null
-0.00024307,null,null,null,-0.00290265
0.984944,-0.00908334,null,null,null
0.302855,null,0.214663,null,null
0.688854,null,null,-0.682628,null
-0.00321149,null,null,null,-0.00599355
0.986739,-0.00623268,null,null,null
0.349725,null,0.212061,null,null
0.746822,null,null,-0.829745,null
-0.00108826,null,null,null,-0.00504393
0.990934,-0.00392319,null,null,null
0.277801,null,0.0340937,null,null
0.402589,null,null,-0.896339,null
0.00410101,null,null,null,-0.00524282
0.98856,-0.00745602,null,null,null
0.247823,null,-0.0272707,null,null
0.165793,null,null,-1.16758,null
0.00214467,null,null,null,0.00280265
0.985348,-0.00114848,null,null,null
-0.028468,null,0.172822,null,null
0.36373,null,null,-1.09111,null
-0.00065943,null,null,null,0.00554144
0.985348,-0.00114848,null,null,null
-0.028468,null,0.172822,null,null
0.36373,null,null,-1.09111,null
-0.00065943,null,null,null,0.00554144
0.985348,-0.00114848,null,null,null
-0.028468,null,0.172822,null,null
0.36373,null,null,-1.09111,null
-0.00065943,null,null,null,0.00554144
0.985348,-0.00114848,null,null,null
-0.028468,null,0.172822,null,null
0.36373,null,null,-1.09111,null
-0.00065943,null,null,null,0.00554144
0.984032,-0.00442172,null,null,null
0.2584,null,0.181824,null,null
0.611339,null,null,-0.885143,null
0.00453371,null,null,null,-0.00172302
0.984032,-0.00442172,null,null,null
0.2584,null,0.181824,null,null
0.611339,null,null,-0.885143,null
0.00453371,null,null,null,-0.00172302
0.986219,-0.00659413,null,null,null
0.2149,null,0.249309,null,null
0.422579,null,null,-0.980335,null
0.00307444,null,null,null,-0.00491896
0.984526,-0.010384,null,null,null
0.183509,null,0.0314529,null,null
0.286539,null,null,-0.950444,null
0.00316628,null,null,null,0.00274593
0.985249,-0.0112909,null,null,null
-0.00031312,null,0.450109,null,null
0.309529,null,null,-0.57916,null
-0.0013855,null,null,null,-0.000950323
0.986331,-0.0145603,null,null,null
0.0287596,null,0.281749,null,null
0.461367,null,null,-0.665014,null
0.000924288,null,null,null,-0.00256833
0.985494,-0.0160519,null,null,null
0.249681,null,0.314484,null,null
0.544376,null,null,-0.562171,null
-0.000660746,null,null,null,-0.00112245
0.987404,-0.0168284,null,null,null
0.173269,null,0.436335,null,null
0.524884,null,null,-0.745951,null
-0.00384555,null,null,null,0.000891669
0.986694,-0.0173825,null,null,null
0.187117,null,0.101847,null,null
0.467948,null,null,-0.764525,null
-0.00534775,null,null,null,0.00302537
0.989128,-0.014469,null,null,null
0.23305,null,-0.0386379,null,null
0.411014,null,null,-0.823065,null
-0.000455081,null,null,null,0.00295441
0.985659,-0.0117359,null,null,null
-0.00757066,null,0.35425,null,null
0.726481,null,null,-0.823313,null
-0.00289191,null,null,null,0.00597863
0.985814,-0.0105157,null,null,null
-0.0338215,null,0.190403,null,null
0.435591,null,null,-0.913672,null
-0.00184199,null,null,null,0.00444927
0.979601,-0.010504,null,null,null
0.0631404,null,0.33032,null,null
0.367906,null,null,-0.910791,null
0.000854716,null,null,null,0.00449837
0.981946,-0.0127664,null,null,null
0.041262,null,0.273484,null,null
0.296414,null,null,-1.01561,null
0.000977814,null,null,null,0.00778642
0.983665,-0.00902128,null,null,null
0.0355499,null,0.256248,null,null
0.358876,null,null,-1.0968,null
0.00544825,null,null,null,0.012801
0.981941,-0.00732323,null,null,null
0.132994,null,-0.0698135,null,null
0.213055,null,null,-1.00182,null
0.00752029,null,null,null,0.00877471
0.979196,-0.00535898,null,null,null
0.0591271,null,0.0609319,null,null
0.357299,null,null,-0.956016,null
0.0112128,null,null,null,-0.0009259
0.979244,-0.00306819,null,null,null
-0.0246386,null,0.0890931,null,null
0.506765,null,null,-0.995679,null
0.00271821,null,null,null,0.00341384
0.979797,-0.00191146,null,null,null
0.0118022,null,-0.0121653,null,null
0.360849,null,null,-1.05665,null
-0.00170673,null,null,null,-0.00443292
0.977505,-0.00254419,null,null,null
0.0446861,null,0.051477,null,null
0.591706,null,null,-1.24057,null
0.00309235,null,null,null,0.00187532
0.972145,-0.00394246,null,null,null
0.111664,null,0.164965,null,null
0.38984,null,null,-1.06556,null
0.00708441,null,null,null,0.00860222
0.969921,-0.00473955,null,null,null
0.0572211,null,0.14887,null,null
0.3368,null,null,-1.25394,null
0.00208532,null,null,null,0.00923522
0.971846,-0.00722244,null,null,null
0.0962305,null,-0.00218777,null,null
0.283963,null,null,-1.2288,null
-0.0022898,null,null,null,0.00655395
0.973736,-0.00669456,null,null,null
0.0543763,null,-0.0782866,null,null
0.416279,null,null,-0.932817,null
0.00383646,null,null,null,0.00475723
0.974541,-0.00159501,null,null,null
0.138521,null,0.00743854,null,null
0.47191,null,null,-0.798778,null
0.00383403,null,null,null,0.00192103
0.974541,-0.00159501,null,null,null
0.138521,null,0.00743854,null,null
0.47191,null,null,-0.798778,null
0.00383403,null,null,null,0.00192103
0.975978,-0.000651928,null,null,null
0.0594615,null,-0.0798861,null,null
0.483819,null,null,-0.885211,null
-0.0036326,null,null,null,0.00490854
0.981073,0.0014349,null,null,null
0.00361096,null,-0.0325494,null,null
0.386894,null,null,-0.93612,null
-0.00783805,null,null,null,-0.000241787
0.984689,-0.000131745,null,null,null
0.00600656,null,0.0314526,null,null
0.226415,null,null,-0.819292,null
-7.45457e-05,null,null,null,-0.00140219
0.981629,0.0016071,null,null,null
0.0635301,null,0.189001,null,null
0.187309,null,null,-0.826064,null
-0.00126607,null,null,null,0.00436021
0.98313,0.006068,null,null,null
0.061387,null,0.0564658,null,null
0.317399,null,null,-0.98206,null
-0.0037017,null,null,null,0.00247571
0.984777,0.00774614,null,null,null
0.0370987,null,0.0956972,null,null
0.224493,null,null,-0.814496,null
0.00389544,null,null,null,0.00591857
0.982069,0.00947506,null,null,null
0.0463024,null,-0.00934318,null,null
0.21244,null,null,-0.909254,null
-0.00260784,null,null,null,0.00103966
0.979316,0.0107585,null,null,null
0.0475759,null,-0.0734196,null,null
0.0968423,null,null,-0.933206,null
-0.00047749,null,null,null,-0.00203029
0.975784,0.0128316,null,null,null
0.173639,null,-0.0157791,null,null
0.0049071,null,null,-0.80616,null
0.00435477,null,null,null,-0.00579059
0.972155,0.00856363,null,null,null
0.0587683,null,0.0176684,null,null
0.0551766,null,null,-0.795585,null
0.00470741,null,null,null,0.00143319
0.972356,0.0108678,null,null,null
0.0662423,null,-0.106773,null,null
-0.179024,null,null,-0.529431,null
0.00170045,null,null,null,-0.00226924
0.97669,0.0116872,null,null,null
0.0637371,null,0.031636,null,null
-0.0541396,null,null,-0.602871,null
-0.000362741,null,null,null,0.000389045
0.97669,0.0116872,null,null,null
0.0637371,null,0.031636,null,null
-0.0541396,null,null,-0.602871,null
-0.000362741,null,null,null,0.000389045
0.978217,0.00729362,null,null,null
0.131543,null,-0.041233,null,null
-0.0374414,null,null,-0.778526,null
-0.00337134,null,null,null,-0.00042819
0.977853,0.00696569,null,null,null
-0.00730179,null,-0.0522372,null,null
-0.184337,null,null,-0.708731,null
-0.000445294,null,null,null,-0.00600472
0.978958,0.0044225,null,null,null
-0.0218459,null,-0.0596689,null,null
-0.129394,null,null,-0.498461,null
-0.00343024,null,null,null,-0.00581691
0.975844,0.00657137,null,null,null
-0.0395105,null,-0.16254,null,null
-0.142656,null,null,-0.419601,null
-0.00736645,null,null,null,-0.0051723
0.976762,0.000448765,null,null,null
0.101414,null,-0.107121,null,null
-0.256569,null,null,-0.468616,null
-0.00343888,null,null,null,0.000283638
0.976762,0.000448765,null,null,null
0.101414,null,-0.107121,null,null
-0.256569,null,null,-0.468616,null
-0.00343888,null,null,null,0.000283638
