MDTU,link
1,1.0569
2,1.05368
3,1.05262
4,1.0493
5,1.05063
6,1.05147
7,1.05114
8,1.05272
9,1.05157
10,1.05203
11,1.05411
12,1.05363
13,1.05291
14,1.05506
15,1.05231
16,1.05493
17,1.05509
18,1.05225
19,1.0514
20,1.05135
21,1.04992
22,1.04992
23,1.04837
24,1.04837
25,1.04967
26,1.04967
27,1.04819
28,1.04966
29,1.04835
30,1.04795
31,1.04795
32,1.04281
33,1.04217
34,1.04428
35,1.04593
36,1.04593
37,1.04696
38,1.04561
39,1.04751
40,1.04699
41,1.04776
42,1.04528
43,1.04702
44,1.04702
45,1.04411
46,1.04139
47,1.0417
48,1.03955
49,1.04301
50,1.041
51,1.04229
52,1.04229
53,1.04142
54,1.04142
55,1.04137
56,1.04296
57,1.04424
58,1.04424
59,1.04147
60,1.04382
61,1.04004
62,1.04004
63,1.04053
64,1.04053
65,1.04085
66,1.03957
67,1.04063
68,1.03895
69,1.03895
70,1.04061
71,1.04
72,1.04073
73,1.03985
74,1.03912
75,1.03912
76,1.03912
77,1.03795
78,1.03948
79,1.03518
80,1.03609
81,1.03589
82,1.03589
83,1.03596
84,1.03608
85,1.03896
86,1.03896
87,1.04113
88,1.04113
89,1.04113
90,1.0417
91,1.03955
92,1.03955
93,1.03954
94,1.04261
95,1.04261
96,1.04205
97,1.04033
98,1.04256
99,1.03962
100,1.03962
101,1.03962
102,1.03962
103,1.04116
104,1.04262
105,1.03902
106,1.03902
107,1.03902
108,1.04141
109,1.04196
110,1.04296
111,1.04296
112,1.04232
113,1.04318
114,1.04318
115,1.04403
116,1.04263
117,1.04175
118,1.04175
119,1.04173
120,1.04045
121,1.04429
122,1.04084
123,1.04084
124,1.03927
125,1.03488
126,1.03488
127,1.03665
128,1.03499
129,1.03548
130,1.03548
131,1.03548
132,1.03907
133,1.03657
134,1.03536
135,1.03536
136,1.03654
137,1.03404
138,1.03404
139,1.0343
140,1.03255
141,1.03676
142,1.03426
143,1.03426
144,1.03362
145,1.03294
146,1.03311
147,1.03311
148,1.03289
149,1.03248
150,1.03151
151,1.03151
152,1.03151
153,1.03538
154,1.03564
155,1.03633
156,1.03477
157,1.03474
158,1.03474
159,1.0355
160,1.0359
161,1.0352
162,1.03546
163,1.03546
164,1.03546
165,1.03719
166,1.03719
167,1.03412
168,1.03535
169,1.03535
170,1.03777
171,1.03777
172,1.04081
173,1.04043
174,1.03839
175,1.03776
176,1.04008
177,1.04008
178,1.04008
179,1.0404
180,1.0373
181,1.03721
182,1.03732
183,1.03825
184,1.03375
185,1.03414
186,1.03355
187,1.03634
188,1.03634
189,1.03634
190,1.03715
191,1.0375
192,1.03824
193,1.03392
194,1.03496
195,1.03103
196,1.03243
197,1.03041
198,1.03041
199,1.02981
200,1.02789
201,1.02789
202,1.03195
203,1.03203
204,1.03207
205,1.03358
206,1.03235
207,1.03428
208,1.03464
209,1.03556
210,1.03629
211,1.03629
212,1.0346
213,1.03553
214,1.03388
215,1.03187
216,1.03136
217,1.03284
218,1.03284
219,1.03037
220,1.03037
221,1.03037
222,1.03037
223,1.03037
224,1.03037
225,1.02932
226,1.02782
227,1.02782
228,1.02856
229,1.02667
230,1.02504
231,1.02483
232,1.02502
233,1.02514
234,1.02514
235,1.02514
236,1.02647
237,1.02569
238,1.02482
239,1.02312
240,1.0239
241,1.0239
242,1.02531
243,1.02531
244,1.02633
245,1.02737
246,1.03036
247,1.03248
248,1.03248
249,1.03158
250,1.0334
251,1.02888
252,1.02888
253,1.02858
254,1.02651
255,1.02684
256,1.02701
257,1.02944
258,1.03009
259,1.0281
260,1.02697
261,1.02697
262,1.02697
263,1.02992
264,1.02992
265,1.03116
266,1.03116
267,1.03147
268,1.0302
269,1.0302
270,1.03042
271,1.02871
272,1.02911
273,1.02911
274,1.0318
275,1.0318
276,1.0318
277,1.02853
278,1.02853
279,1.02726
280,1.02598
281,1.02545
282,1.02526
283,1.02526
284,1.02526
285,1.02526
286,1.02526
287,1.02421
288,1.02421
289,1.02421
290,1.02623
291,1.0264
292,1.0263
293,1.02785
294,1.02715
295,1.0285
296,1.02899
297,1.02899
298,1.03156
299,1.03156
300,1.0268
301,1.02845
302,1.02746
303,1.02831
304,1.02831
305,1.02459
306,1.02585
307,1.02556
308,1.02545
309,1.02545
310,1.02545
311,1.02238
312,1.01804
313,1.01919
314,1.01949
315,1.01831
316,1.01705
317,1.01705
318,1.01705
319,1.01783
320,1.01783
321,1.01742
322,1.01549
323,1.01549
324,1.01669
325,1.01669
326,1.01664
327,1.01895
328,1.01787
329,1.01798
330,1.01703
331,1.01703
332,1.01703
333,1.01703
334,1.01703
335,1.01716
336,1.01823
337,1.01767
338,1.01925
339,1.01925
340,1.02006
341,1.02006
342,1.01819
343,1.01819
344,1.01705
345,1.01871
346,1.01591
347,1.01495
348,1.01804
349,1.01623
350,1.01623
351,1.01692
352,1.01901
353,1.01764
354,1.01764
355,1.02055
356,1.0195
357,1.02042
358,1.02105
359,1.021
360,1.021
361,1.02099
362,1.02213
363,1.02328
364,1.02328
365,1.02663
366,1.02663
367,1.02727
368,1.02467
369,1.02496
370,1.02465
371,1.02496
372,1.02502
373,1.02314
374,1.02418
375,1.02364
376,1.02146
377,1.02146
378,1.02146
379,1.02178
380,1.02423
381,1.02322
382,1.02362
383,1.02159
384,1.02159
385,1.02119
386,1.02119
387,1.0196
388,1.02211
389,1.01887
390,1.02009
391,1.02009
392,1.01909
393,1.01982
394,1.01982
395,1.01906
396,1.02019
397,1.02152
398,1.02152
399,1.02173
400,1.01983
401,1.02213
402,1.02178
403,1.02253
404,1.02337
405,1.02337
406,1.02337
407,1.02437
408,1.02437
409,1.0233
410,1.02606
411,1.02658
412,1.02658
413,1.02567
414,1.02567
415,1.02594
416,1.02455
417,1.02455
418,1.02299
419,1.02299
420,1.02299
421,1.02299
422,1.02546
423,1.02723
424,1.02504
425,1.02504
426,1.0284
427,1.02424
428,1.02468
429,1.02468
430,1.02329
431,1.02426
432,1.02426
433,1.02426
434,1.02678
435,1.02664
436,1.02694
437,1.02783
438,1.02499
439,1.02499
440,1.02701
441,1.02701
442,1.02636
443,1.02756
444,1.02786
445,1.02906
446,1.02728
447,1.02779
448,1.03094
449,1.03094
450,1.03054
451,1.03169
452,1.03387
453,1.03314
454,1.03649
455,1.03621
456,1.03755
457,1.03421
458,1.03346
459,1.03346
460,1.03346
461,1.03629
462,1.03606
463,1.03523
464,1.03538
465,1.03538
466,1.0316
467,1.0316
468,1.03308
469,1.03175
470,1.03086
471,1.02785
472,1.02707
473,1.02707
474,1.03076
475,1.03076
476,1.03019
477,1.03019
478,1.03019
479,1.03019
480,1.03098
481,1.03004
482,1.03039
483,1.02897
484,1.02996
485,1.02996
486,1.03065
487,1.0318
488,1.03037
489,1.03037
490,1.03037
491,1.03428
492,1.03428
493,1.03304
494,1.02875
495,1.02745
496,1.02908
497,1.02989
498,1.02839
499,1.03132
500,1.03244
501,1.03244
502,1.0312
503,1.03035
504,1.03147
505,1.03147
506,1.03112
507,1.02999
508,1.02869
509,1.02869
510,1.02744
511,1.02472
512,1.02394
513,1.02394
514,1.02602
515,1.02207
516,1.02043
517,1.0189
518,1.01968
519,1.01983
520,1.01876
521,1.02272
522,1.02159
523,1.02159
524,1.02159
525,1.02144
526,1.02191
527,1.02249
528,1.01996
529,1.01845
530,1.01751
531,1.01561
532,1.01448
533,1.01457
534,1.01334
535,1.01334
536,1.01334
537,1.01334
538,1.01334
539,1.01357
540,1.01357
541,1.0125
542,1.0125
543,1.0125
544,1.01232
545,1.01494
546,1.01612
547,1.01612
548,1.0185
549,1.01911
550,1.01911
551,1.01911
552,1.01911
553,1.01921
554,1.01996
555,1.01996
556,1.01726
557,1.02228
558,1.02095
559,1.02095
560,1.02162
561,1.02163
562,1.02163
563,1.02171
564,1.02325
565,1.02426
566,1.02169
567,1.0218
568,1.02087
569,1.02087
570,1.02101
571,1.01876
572,1.0211
573,1.02097
574,1.02097
575,1.02097
576,1.02065
577,1.02044
578,1.02074
579,1.02074
580,1.02074
581,1.02074
582,1.02074
583,1.02074
584,1.02382
585,1.02417
586,1.02129
587,1.02129
588,1.0209
589,1.01835
590,1.01835
591,1.0168
592,1.0164
593,1.0164
594,1.01727
595,1.01482
596,1.01444
597,1.01659
598,1.01659
599,1.01545
600,1.01669
601,1.01711
602,1.01711
603,1.01711
604,1.01655
605,1.0154
606,1.0146
607,1.01442
608,1.01546
609,1.01259
610,1.01367
611,1.01391
612,1.0127
613,1.0127
614,1.01292
615,1.01155
616,1.01155
617,1.01086
618,1.00996
619,1.0106
620,1.01001
621,1.0069
622,1.00559
623,1.00559
624,1.00559
625,1.00583
626,1.00583
627,1.00583
628,1.00598
629,1.00253
630,1.00253
631,1.00253
632,1.00561
633,1.00606
634,1.00624
635,1.00608
636,1.00486
637,1.00486
638,1.00486
639,1.00486
640,1.0066
641,1.00953
642,1.00953
643,1.01174
644,1.01174
645,1.01001
646,1.01012
647,1.00755
648,1.01028
649,1.01028
650,1.00792
651,1.00715
652,1.00821
653,1.00731
654,1.007
655,1.00513
656,1.00544
657,1.01021
658,1.00986
659,1.00986
660,1.00963
661,1.00673
662,1.00673
663,1.00673
664,1.00863
665,1.00863
666,1.00858
667,1.01106
668,1.01021
669,1.00894
670,1.01327
671,1.01431
672,1.0135
673,1.0135
674,1.01399
675,1.01399
676,1.01395
677,1.015
678,1.01389
679,1.01506
680,1.01506
681,1.01445
682,1.01445
683,1.01432
684,1.01305
685,1.01359
686,1.01359
687,1.01359
688,1.01359
689,1.01359
690,1.01161
691,1.01051
692,1.01122
693,1.01005
694,1.01177
695,1.00755
696,1.009
697,1.00779
698,1.00779
699,1.00779
700,1.01152
701,1.01267
702,1.0124
703,1.01324
704,1.01324
705,1.01034
706,1.01034
707,1.0095
708,1.0095
709,1.00806
710,1.00868
711,1.00899
712,1.00929
713,1.00811
714,1.00831
715,1.00568
716,1.00568
717,1.00758
718,1.00767
719,1.00846
720,1.00846
721,1.00804
722,1.00804
723,1.00926
724,1.01059
725,1.01059
726,1.01059
727,1.01142
728,1.01079
729,1.01007
730,1.00782
731,1.00792
732,1.00654
733,1.00739
734,1.00683
735,1.00845
736,1.00668
737,1.00668
738,1.00982
739,1.01049
740,1.01288
741,1.01288
742,1.01138
743,1.01402
744,1.01338
745,1.01338
746,1.01338
747,1.01338
748,1.01338
749,1.01338
750,1.01338
751,1.01338
752,1.01393
753,1.01339
754,1.01339
755,1.01339
756,1.01291
757,1.01291
758,1.01291
759,1.01291
760,1.01291
761,1.01291
762,1.01181
763,1.01205
764,1.01132
765,1.01116
766,1.00889
767,1.00889
768,1.00889
769,1.01068
770,1.01068
771,1.01068
772,1.01026
773,1.00912
774,1.01176
775,1.01176
776,1.01176
777,1.01003
778,1.01003
779,1.01081
780,1.01081
781,1.00982
782,1.00982
783,1.00982
784,1.00982
785,1.0088
786,1.01052
787,1.00747
788,1.0089
789,1.00935
790,1.00688
791,1.00821
792,1.00373
793,1.00584
794,1.00584
795,1.00618
796,1.00746
797,1.00746
798,1.0072
799,1.0072
800,1.00747
801,1.0088
802,1.00823
803,1.01063
804,1.00823
805,1.00823
806,1.00823
807,1.00823
808,1.00804
809,1.00729
810,1.00729
811,1.00729
812,1.00729
813,1.00529
814,1.00316
815,0.999819
816,1.00217
817,1.00374
818,1.00221
819,1.00221
820,1.00362
821,1.00326
822,1.00326
823,1.00354
824,1.00204
825,1.00322
826,1.00689
827,1.00702
