MDTU,plaq,Re(det),Im(det),link
1,0.905006,1.80321,0.523345,0.0952735
2,0.860282,1.6252,0.481395,0.0908072
3,0.874399,1.6391,0.479736,0.0924513
4,0.861325,1.53908,0.450644,0.0915359
5,0.867227,1.57525,0.465595,0.0918252
6,0.835517,1.52196,0.453713,0.0883855
7,0.843019,1.53207,0.454957,0.0892514
8,0.886386,1.66594,0.487913,0.0937561
9,0.87366,1.6156,0.471111,0.09255
10,0.832323,1.52432,0.458512,0.0882409
11,0.817584,1.52761,0.469323,0.0865619
12,0.797756,1.46502,0.449339,0.0843303
13,0.813928,1.48962,0.454069,0.0859914
14,0.802276,1.50771,0.46873,0.084432
15,0.783373,1.40195,0.432136,0.0825915
16,0.78265,1.45077,0.444546,0.0821398
17,0.775365,1.42337,0.441967,0.0813636
18,0.79226,1.4188,0.432254,0.0834208
19,0.760246,1.341,0.417433,0.0801883
20,0.806934,1.43472,0.434974,0.0852524
21,0.78992,1.37763,0.417941,0.0836159
22,0.78992,1.37763,0.417941,0.0836159
23,0.799709,1.37755,0.421289,0.0847641
24,0.799709,1.37755,0.421289,0.0847641
25,0.787399,1.38854,0.424718,0.0834503
26,0.787399,1.38854,0.424718,0.0834503
27,0.801094,1.3803,0.425219,0.085188
28,0.799455,1.40575,0.428819,0.0848825
29,0.772833,1.32733,0.419979,0.0821911
30,0.758729,1.2799,0.408473,0.0806495
31,0.758729,1.2799,0.408473,0.0806495
32,0.741647,1.1677,0.375559,0.0793554
33,0.728071,1.12532,0.369295,0.0782557
34,0.731795,1.17028,0.376537,0.0782539
35,0.759805,1.25085,0.394654,0.0810124
36,0.759805,1.25085,0.394654,0.0810124
37,0.755263,1.25975,0.394955,0.0803629
38,0.746861,1.21097,0.388034,0.0796463
39,0.752846,1.26329,0.395669,0.0799979
40,0.756186,1.25462,0.396314,0.080524
41,0.748555,1.2573,0.401663,0.0796377
42,0.707855,1.14215,0.372766,0.0753988
43,0.699447,1.14253,0.374096,0.0742454
44,0.699447,1.14253,0.374096,0.0742454
45,0.680252,1.06856,0.357955,0.0724036
46,0.691092,1.05018,0.344872,0.0741699
47,0.674682,1.02534,0.348173,0.072329
48,0.658873,0.96575,0.32713,0.0710743
49,0.66134,1.01387,0.343039,0.0710633
50,0.670952,1.00106,0.337549,0.0721247
51,0.683296,1.03258,0.344665,0.0729279
52,0.683296,1.03258,0.344665,0.0729279
53,0.674156,1.0184,0.340814,0.0719876
54,0.674156,1.0184,0.340814,0.0719876
55,0.705078,1.06374,0.350615,0.0753528
56,0.730199,1.12994,0.366514,0.0774788
57,0.712592,1.12248,0.367864,0.0753867
58,0.712592,1.12248,0.367864,0.0753867
59,0.715607,1.09222,0.353752,0.0760908
60,0.724499,1.13796,0.365817,0.0767829
61,0.742422,1.11436,0.349682,0.0789068
62,0.742422,1.11436,0.349682,0.0789068
63,0.715634,1.06519,0.343686,0.0759403
