MDTU,|det-1|^2,1-Re(det),Im(det)
1,4.76644,-1.11399,4.86047e-06
2,3.80548,-0.96564,-7.53032e-05
3,3.83135,-0.95632,-0.000645229
4,3.28543,-0.84474,0.000526012
5,3.482,-0.88533,-0.000127376
6,3.28499,-0.87337,-0.000723794
7,3.32176,-0.87609,0.00019899
8,3.95273,-0.96917,0.000659895
9,3.68432,-0.92316,0.00104233
10,3.32581,-0.88996,-0.000778443
11,3.41501,-0.92798,-0.000422514
12,3.14194,-0.89093,1.08069e-05
13,3.21063,-0.88627,-0.00069665
14,3.36718,-0.93504,-0.000457982
15,2.84115,-0.83003,2.52825e-05
16,3.12209,-0.90539,0.000112884
17,3.03623,-0.90272,0.00096733
18,2.90523,-0.83988,-0.000110032
19,2.59633,-0.78982,0.000169144
20,2.93079,-0.82653,-0.000379555
21,2.67524,-0.77634,-0.000316386
22,2.67524,-0.77634,-0.000316386
23,2.63175,-0.74606,-0.000177671
24,2.63175,-0.74606,-0.000177671
25,2.70309,-0.77115,0.000198447
26,2.70309,-0.77115,0.000198447
27,2.63883,-0.7435,0.000130125
28,2.77324,-0.78309,-0.000169327
29,2.46528,-0.72601,0.000291497
30,2.29923,-0.70301,0.000132655
31,2.29923,-0.70301,0.000132655
32,1.8186,-0.56039,0.000241701
33,1.68785,-0.53396,-0.00043472
34,1.85428,-0.58561,-0.000569049
35,2.1417,-0.64909,-2.15178e-05
36,2.1417,-0.64909,-2.15178e-05
37,2.19379,-0.67145,-0.000630213
38,2.00857,-0.62574,-0.000112873
39,2.21485,-0.68,-0.00057781
40,2.17523,-0.66641,0.000418331
41,2.21073,-0.68455,0.000265199
42,1.7881,-0.58707,0.000459673
43,1.82511,-0.61626,-0.000480303
44,1.82511,-0.61626,-0.000480303
45,1.55946,-0.53806,0.000267666
46,1.45779,-0.48577,-0.000156974
47,1.40141,-0.47839,-5.12211e-05
48,1.21542,-0.4192,0.000533573
49,1.3906,-0.49496,-0.000151838
50,1.32078,-0.45245,0.000110227
51,1.42344,-0.48828,0.000280989
52,1.42344,-0.48828,0.000280989
53,1.36978,-0.46528,-0.0001117
54,1.36978,-0.46528,-0.0001117
55,1.48706,-0.48227,-0.000246778
56,1.69962,-0.53715,-0.000627803
57,1.70249,-0.55427,-0.000535338
58,1.70249,-0.55427,-0.000535338
59,1.56951,-0.50142,-0.000601694
60,1.74089,-0.55867,-0.000121097
61,1.60066,-0.48641,0.000182884
62,1.60066,-0.48641,0.000182884
63,1.47247,-0.46875,0.000535535
64,1.47247,-0.46875,0.000535535
65,1.52372,-0.4837,-0.000230088
66,1.36883,-0.44194,0.000338759
67,1.32837,-0.44886,-0.000218833
68,1.20482,-0.40613,-0.000407138
69,1.20482,-0.40613,-0.000407138
70,1.38331,-0.46133,-1.60641e-05
71,1.177,-0.41539,0.000183856
72,1.24456,-0.43804,0.000692135
73,1.12716,-0.40753,0.000225096
74,1.09224,-0.38772,0.000664041
75,1.09224,-0.38772,0.000664041
76,1.09224,-0.38772,0.000664041
77,0.944495,-0.34612,-0.000365553
78,0.897412,-0.36119,-0.00018556
79,0.883554,-0.29591,-0.00048769
80,1.0496,-0.34201,-1.18558e-05
81,1.00088,-0.32705,-0.000141673
82,1.00088,-0.32705,-0.000141673
83,0.952125,-0.31944,0.00012767
84,0.963854,-0.32339,0.000178207
85,1.01181,-0.37044,3.50592e-05
86,1.01181,-0.37044,3.50592e-05
87,0.941733,-0.39118,-0.000229179
88,0.941733,-0.39118,-0.000229179
89,0.941733,-0.39118,-0.000229179
90,0.976163,-0.40529,-0.000222452
91,0.793811,-0.34136,0.000110771
92,0.793811,-0.34136,0.000110771
93,0.92531,-0.36372,0.000607095
94,0.911342,-0.40622,0.00047497
95,0.911342,-0.40622,0.00047497
96,0.962186,-0.40929,0.000203636
97,0.888568,-0.37065,9.17816e-05
98,0.91404,-0.40709,-0.000696786
99,0.747813,-0.33225,-1.37031e-05
100,0.747813,-0.33225,-1.37031e-05
101,0.747813,-0.33225,-1.37031e-05
102,0.747813,-0.33225,-1.37031e-05
103,0.911407,-0.3865,0.000275898
104,0.847656,-0.38978,0.000385572
105,0.722011,-0.31445,0.000316077
106,0.722011,-0.31445,0.000316077
107,0.722011,-0.31445,0.000316077
108,0.908917,-0.38679,-0.00030706
109,1.02521,-0.41612,3.03678e-05
110,1.05342,-0.43797,0.000488226
111,1.05342,-0.43797,0.000488226
112,1.15246,-0.44683,2.82617e-05
113,1.11129,-0.45275,0.000462912
114,1.11129,-0.45275,0.000462912
115,1.13326,-0.46723,0.000409581
