t,e^(-dS)
1,7.43352
2,1.11516
3,1.08415
4,0.924077
5,1.01464
6,0.967026
7,1.12671
8,1.03208
9,1.00687
10,0.991349
11,1.07685
12,0.968081
13,0.896641
14,0.911987
15,1.09199
16,0.994323
17,1.02063
18,1.02818
19,0.953305
20,0.901496
21,1.30983
22,1.02423
23,0.273624
24,0.623941
25,0.769203
26,1.07828
27,0.307586
28,0.772672
29,2.4179
30,1.65831
31,0.370056
32,2.45739
33,1.87592
34,1.42861
35,1.13111
36,0.575509
37,1.46903
38,0.647394
39,1.84615
40,0.879502
41,2.44196
42,1.93035
43,0.925334
44,0.417697
45,0.762159
46,0.79065
47,0.497878
48,0.834686
49,1.12165
50,0.590019
51,0.834185
52,1.0594
53,0.874678
54,0.968216
55,1.02488
56,0.17552
57,2.53324
58,0.639224
59,1.84393
60,1.12176
61,0.589783
62,1.97092
63,0.889318
64,0.927261
65,1.14625
66,0.466732
67,0.925603
68,1.43118
69,0.362402
70,0.664514
71,0.763379
72,1.163
73,2.04357
74,0.407587
75,1.10927
76,0.530784
77,1.29654
78,1.83933
79,1.08269
80,2.0884
81,3.16452
82,0.477162
83,1.05107
84,0.57851
85,0.617053
86,0.566601
87,1.17563
88,1.13553
89,1.45208
90,2.5335
91,0.936702
92,0.691771
93,0.672536
94,0.72644
95,0.966891
96,0.740744
97,1.76103
98,0.249574
99,0.906259
100,0.705323
101,0.309437
102,1.67397
103,0.970475
104,1.0691
105,0.411231
106,1.34743
107,0.856415
108,0.769742
109,3.12677
110,2.36718
111,2.09782
112,0.499824
113,3.85357
114,1.1319
115,1.65898
116,1.04544
117,0.708716
118,1.33563
119,1.19351
120,0.489926
121,2.29814
122,1.57964
123,1.02447
124,2.37619
125,0.611769
126,0.292585
127,1.74717
128,0.677666
129,1.22311
130,1.06788
131,0.684614
132,2.31243
133,0.571152
134,0.465427
135,0.87915
136,1.02266
137,2.08048
138,2.10834
139,0.744308
140,0.474877
141,2.58804
142,0.637819
143,1.51786
144,0.363855
145,1.62726
146,1.31219
147,0.562536
148,1.87498
149,1.38196
150,1.49212
151,0.786628
152,2.68478
153,1.03405
154,0.846454
155,1.36247
156,4.19965
157,2.98918
158,1.71412
159,2.6509
160,1.23294
161,0.870228
162,0.801877
163,1.15235
164,0.757751
165,0.337564
166,2.91247
167,1.50682
168,1.5496
169,2.33918
170,3.36356
171,1.75207
172,2.17995
173,1.16381
174,1.5724
175,3.25437
176,2.43781
177,1.67749
178,5.40865
179,2.02223
180,4.40174
181,0.995768
182,6.61937
183,3.87676
184,3.85357
185,7.1492
186,1.86265
187,4.26311
188,12.7178
189,9.45932
190,8.59345
191,23.8075
192,29.1951
193,75.8684
194,241.773
195,415.715
196,16898.8
197,1.72373e+06
198,2.11556e+08
199,0.104559
200,0.0489968
201,0.00278641
202,0.00415684
203,0.00213775
204,0.000378233
205,0.00266647
206,0.000854495
207,0.000964404
208,0.00163029
209,0.000977023
210,0.00138785
211,0.000274928
212,0.00213562
213,0.0011454
214,0.000913708
215,0.000733267
216,0.000172347
217,0.000247525
218,0.000814448
219,0.00460322
220,0.000414681
221,0.00115229
222,0.00358499
223,0.00212922
224,0.000786435
225,0.00123091
226,0.000695416
227,0.000575081
228,0.00243941
229,0.00152007
230,0.000887591
231,0.000105373
232,0.000318464
233,0.000835066
234,0.000734735
235,0.00328299
236,0.000340532
237,0.00598799
238,0.000877881
239,0.000414681
240,0.000662162
241,0.00257991
242,0.000664816
243,0.000599149
244,0.000663488
245,0.000725246
246,0.00152311
247,0.00304577
248,0.00120654
249,0.000924738
250,0.00115114
251,0.00138646
252,0.001226
253,0.00483923
254,0.00197537
255,0.00231349
256,0.00152007
257,0.000916453
258,0.00160762
259,0.00217223
260,0.00189981
261,0.000528747
262,0.000905521
263,0.00038089
264,0.00188091
265,0.000257884
266,0.00170362
267,0.00046522
268,0.000550326
269,0.000827584
270,0.000727425
271,0.000901005
272,0.00153535
273,0.00133343
274,0.00112272
275,0.00137817
276,0.000682328
277,0.00207043
278,0.000861358
279,0.000944363
280,0.00118976
281,0.000724521
282,0.000253791
283,0.000377477
284,0.000941534
285,0.000869146
286,0.00158844
287,0.00178025
288,0.00107439
289,0.000402426
290,0.00382958
291,0.000823456
292,0.000573358
293,0.000228266
294,0.00113855
295,0.000816079
296,0.000349852
297,0.000314666
298,0.0011216
299,0.000351958
300,0.000505481
301,0.00013183
302,0.00127859
303,0.000594375
304,0.00077861
305,0.000871757
306,0.000187262
307,0.000376347
308,0.00020675
309,0.000359786
310,0.000511583
311,0.000651001
312,0.000366688
313,0.000263357
314,0.000723797
315,0.00224511
316,0.0012646
317,0.000253791
318,0.000793545
319,0.000407284
320,0.00101182
321,0.000340873
322,0.000503967
323,0.00151855
324,0.000139562
325,0.000380129
326,0.00194596
327,0.0052791
328,0.000482273
329,0.00100276
330,0.000246044
331,0.000286721
332,0.000743605
333,0.000271106
334,0.0013976
335,0.000663488
336,0.000812008
337,0.000161986
338,0.00142156
339,0.000726698
340,0.000357277
341,0.00100779
342,0.00129015
343,0.000492016
344,0.000493494
345,0.00203349
346,0.000595565
347,0.000511072
348,0.00134146
349,0.000157356
350,0.000445194
351,0.000710174
352,0.001116
353,0.000126534
354,0.000354784
355,0.00018577
356,0.0033661
357,0.000629239
358,0.000585526
359,0.000212408
360,0.000521918
361,0.000302933
362,0.000184474
363,0.00132811
364,0.000271106
365,0.000217785
366,0.000803929
367,0.000195882
368,0.000441647
369,0.000319421
370,0.000998756
371,0.000647106
372,0.000866542
373,5.70832e-05
374,0.000248268
375,0.00276698
376,0.000246783
377,0.00188091
378,0.000426457
379,0.000594375
380,0.000198842
381,0.000728881
382,0.000426457
383,0.00212072
384,0.000356563
385,0.000561443
386,0.000554746
387,0.000515177
388,0.000434202
389,0.000618632
390,0.000160214
391,0.000439444
392,0.00130833
393,0.000340192
394,0.0013321
395,0.000568221
396,0.000898306
397,0.000379749
398,0.00030263
399,0.000310912
400,0.000612476
401,0.00019647
402,0.000635563
403,0.000608204
404,0.00131884
405,0.000429452
406,0.000493001
407,0.000680965
408,0.000435072
409,0.000369264
410,0.00203349
411,0.000683011
412,0.000613089
413,0.000126155
414,0.00129402
415,0.00012819
416,0.00247133
417,0.000393669
418,0.000363766
419,0.0002139
420,0.000491033
421,0.000916453
422,0.000337819
423,0.000199839
424,0.00019924
425,0.000211984
426,0.000334792
427,0.000470836
428,0.00102814
429,0.000521396
430,0.000614931
