MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.62279,0.923156,-1.33463
2,1.61005,0.856669,-1.36323
3,1.50385,0.855273,-1.23696
4,1.45905,0.832125,-1.1985
5,1.52724,0.897516,-1.23569
6,1.54742,0.861955,-1.28512
7,1.51926,0.902359,-1.22225
8,1.55339,0.888569,-1.27415
9,1.59458,0.861041,-1.34212
10,1.58706,0.832334,-1.35128
11,1.51406,0.896715,-1.21995
12,1.53641,0.935127,-1.21906
13,1.52309,0.866017,-1.25293
14,1.508,0.953215,-1.16852
15,1.50185,0.886357,-1.2124
16,1.5645,0.974023,-1.22431
17,1.55779,0.937084,-1.24442
18,1.56862,0.976193,-1.22785
19,1.45925,0.960057,-1.09895
20,1.45156,0.932054,-1.11279
21,1.39853,0.951406,-1.02504
22,1.40197,0.942676,-1.03773
23,1.39976,1.00634,-0.972942
24,1.38329,0.985293,-0.970918
25,1.36306,0.995267,-0.931328
26,1.36306,0.995267,-0.931328
27,1.36306,0.995267,-0.931328
28,1.36306,0.995267,-0.931328
29,1.33804,0.984533,-0.906121
30,1.30714,0.940486,-0.907807
31,1.24336,0.924374,-0.831554
32,1.2568,0.916296,-0.860203
33,1.25272,0.92888,-0.840528
34,1.3012,0.92339,-0.916778
35,1.25114,0.824594,-0.940951
36,1.29349,0.8379,-0.985412
37,1.34214,0.827025,-1.05706
38,1.34214,0.827025,-1.05706
39,1.36121,0.89142,-1.02872
40,1.40222,0.938625,-1.04173
41,1.40222,0.938625,-1.04173
42,1.41379,0.980704,-1.01834
43,1.45271,1.04093,-1.01332
44,1.4454,1.05224,-0.990943
45,1.51229,1.06477,-1.07391
46,1.43762,1.03023,-1.00268
47,1.49613,1.08241,-1.03285
48,1.4271,1.07272,-0.941223
49,1.38512,1.02582,-0.930719
50,1.38894,1.05091,-0.90815
51,1.3789,1.02573,-0.921539
52,1.37489,1.07134,-0.861703
53,1.45966,1.14234,-0.908658
54,1.44966,1.1645,-0.863396
55,1.39221,1.04071,-0.924751
56,1.29023,0.950544,-0.872439
57,1.29023,0.950544,-0.872439
58,1.38127,0.997383,-0.955583
59,1.43697,1.03589,-0.995897
60,1.43697,1.03589,-0.995897
61,1.4258,1.02208,-0.994119
62,1.48602,1.02386,-1.07702
63,1.40581,0.944305,-1.04144
64,1.35524,0.916953,-0.99794
65,1.33588,0.895044,-0.991706
66,1.33588,0.895044,-0.991706
67,1.33588,0.895044,-0.991706
68,1.41273,0.964445,-1.0323
69,1.37291,0.94148,-0.999246
70,1.36274,0.956377,-0.970779
71,1.3978,1.05424,-0.917841
72,1.3978,1.05424,-0.917841
73,1.41818,1.06655,-0.934718
74,1.39332,1.04616,-0.920264
75,1.45406,1.09762,-0.953693
76,1.38509,1.03372,-0.921903
77,1.38301,1.02853,-0.924576
78,1.37406,1.00008,-0.942265
79,1.37516,0.921182,-1.02102
80,1.3185,0.85716,-1.00185
81,1.4391,0.86018,-1.15374
82,1.47673,0.906696,-1.16561
83,1.47673,0.906696,-1.16561
84,1.40942,0.806605,-1.15579
85,1.43356,0.842963,-1.15953
86,1.47029,0.805407,-1.23007
87,1.33255,0.723835,-1.11881
88,1.36177,0.812478,-1.09284
89,1.37957,0.825829,-1.10509
90,1.40806,0.800025,-1.1587
91,1.4847,0.911465,-1.17199
92,1.46531,0.845784,-1.19657
93,1.4327,0.820325,-1.17461
94,1.36958,0.762002,-1.13802
95,1.3658,0.757843,-1.13626
96,1.33869,0.716643,-1.13071
97,1.29777,0.75179,-1.05784
98,1.28903,0.751511,-1.04729
99,1.2898,0.798971,-1.01253
100,1.21146,0.768559,-0.936455
101,1.18652,0.730251,-0.935175
102,1.18652,0.730251,-0.935175
103,1.21206,0.688863,-0.997276
104,1.17809,0.615922,-1.00426
105,1.17809,0.615922,-1.00426
106,1.19626,0.589729,-1.0408
107,1.18323,0.593978,-1.02333
108,1.18323,0.593978,-1.02333
109,1.26247,0.624847,-1.097
110,1.3042,0.628289,-1.14289
111,1.22631,0.584851,-1.07787
112,1.22631,0.584851,-1.07787
113,1.34446,0.667253,-1.1672
114,1.34446,0.667253,-1.1672
115,1.35452,0.638454,-1.19461
116,1.35452,0.638454,-1.19461
117,1.42807,0.693882,-1.24816
118,1.35382,0.624333,-1.20127
119,1.33914,0.560726,-1.21609
120,1.33914,0.560726,-1.21609
121,1.34703,0.619992,-1.19587
122,1.34017,0.674163,-1.15826
123,1.38549,0.623459,-1.23729
124,1.38549,0.623459,-1.23729
125,1.38549,0.623459,-1.23729
126,1.34092,0.597314,-1.20053
127,1.34832,0.640228,-1.18663
128,1.32958,0.6187,-1.17686
129,1.32958,0.6187,-1.17686
130,1.30227,0.670005,-1.1167
131,1.27027,0.593166,-1.12327
132,1.23368,0.601889,-1.0769
133,1.2481,0.52806,-1.13089
134,1.31554,0.547209,-1.19633
135,1.31882,0.510719,-1.21591
136,1.24227,0.460133,-1.15391
137,1.24946,0.448547,-1.16617
138,1.20295,0.460307,-1.1114
139,1.20295,0.460307,-1.1114
140,1.20295,0.460307,-1.1114
141,1.20295,0.460307,-1.1114
142,1.28293,0.441361,-1.20462
143,1.28293,0.441361,-1.20462
144,1.27231,0.396274,-1.20902
145,1.28199,0.320561,-1.24126
146,1.23541,0.352877,-1.18395
147,1.23541,0.352877,-1.18395
148,1.16406,0.317228,-1.12
149,1.1923,0.340999,-1.14249
150,1.29136,0.335362,-1.24705
151,1.22124,0.376981,-1.1616
152,1.24119,0.377549,-1.18238
153,1.21762,0.352978,-1.16533
154,1.21944,0.328615,-1.17433
155,1.21514,0.339283,-1.16682
156,1.21514,0.339283,-1.16682
157,1.18117,0.358604,-1.12542
158,1.18117,0.358604,-1.12542
159,1.18117,0.358604,-1.12542
160,1.2182,0.31074,-1.17791
161,1.2182,0.31074,-1.17791
162,1.2182,0.31074,-1.17791
163,1.18833,0.302359,-1.14922
164,1.16389,0.25227,-1.13622
165,1.11297,0.185483,-1.0974
166,1.11297,0.185483,-1.0974
167,1.11297,0.185483,-1.0974
168,1.09578,0.144161,-1.08626
169,1.15019,0.109017,-1.14501
170,1.2042,0.0975722,-1.20024
171,1.19356,0.11847,-1.18767
172,1.27064,0.182225,-1.2575
173,1.23342,0.272295,-1.20298
174,1.20099,0.177191,-1.18784
175,1.32911,0.204931,-1.31322
176,1.27888,0.189041,-1.26483
177,1.27888,0.189041,-1.26483
178,1.2706,0.235664,-1.24856
179,1.22465,0.245937,-1.1997
180,1.22465,0.245937,-1.1997
181,1.202,0.225149,-1.18072
182,1.20875,0.215194,-1.18944
183,1.21145,0.212687,-1.19263
184,1.22316,0.159304,-1.21274
185,1.13533,0.144416,-1.12611
186,1.14204,0.110164,-1.13671
187,1.12104,0.138931,-1.1124
188,1.1343,0.176399,-1.1205
189,1.07081,0.209464,-1.05012
190,1.07081,0.209464,-1.05012
191,1.03582,0.219506,-1.01229
192,1.03582,0.219506,-1.01229
193,1.09399,0.248921,-1.06529
194,1.13658,0.162638,-1.12488
195,1.09089,0.177193,-1.07641
196,1.09089,0.177193,-1.07641
197,1.10476,0.183069,-1.08949
198,1.10476,0.183069,-1.08949
199,1.19404,0.202084,-1.17681
200,1.168,0.158202,-1.15723
201,1.18689,0.179062,-1.17331
202,1.18689,0.179062,-1.17331
203,1.21089,0.178702,-1.19763
204,1.15662,0.137497,-1.14842
205,1.15662,0.137497,-1.14842
206,1.17519,0.0485003,-1.17419
207,1.16637,0.0610759,-1.16477
208,1.18875,-0.00409859,-1.18875
209,1.17343,-0.0894793,-1.17001
210,1.23592,-0.0600992,-1.23446
211,1.27077,-0.0618299,-1.26926
212,1.27077,-0.0618299,-1.26926
213,1.27077,-0.0618299,-1.26926
214,1.23646,-0.0525565,-1.23534
215,1.23646,-0.0525565,-1.23534
216,1.24561,0.00285105,-1.2456
217,1.25474,0.0630416,-1.25316
218,1.2442,-0.0379769,-1.24362
219,1.1963,-0.15556,-1.18614
220,1.21361,-0.130042,-1.20662
221,1.23464,-0.186593,-1.22046
222,1.23079,-0.212335,-1.21234
223,1.22237,-0.237359,-1.1991
224,1.24625,-0.198864,-1.23028
225,1.25448,-0.25648,-1.22798
226,1.25448,-0.25648,-1.22798
227,1.24725,-0.300689,-1.21046
228,1.33339,-0.288922,-1.30171
229,1.30611,-0.30441,-1.27014
230,1.26711,-0.28459,-1.23473
231,1.21482,-0.295461,-1.17834
232,1.21747,-0.315038,-1.176
233,1.25374,-0.338721,-1.20711
234,1.22639,-0.348901,-1.17571
235,1.22639,-0.348901,-1.17571
236,1.16285,-0.25384,-1.13481
237,1.16188,-0.253546,-1.13388
238,1.1547,-0.32513,-1.10798
239,1.20523,-0.404719,-1.13524
240,1.20523,-0.404719,-1.13524
241,1.25203,-0.368817,-1.19647
242,1.2634,-0.438654,-1.18481
243,1.2634,-0.438654,-1.18481
244,1.2634,-0.438654,-1.18481
245,1.2634,-0.438654,-1.18481
246,1.26755,-0.423666,-1.19465
247,1.23605,-0.345786,-1.18669
248,1.239,-0.351468,-1.18811
249,1.17903,-0.392043,-1.11195
250,1.2449,-0.47212,-1.1519
251,1.20499,-0.405722,-1.13463
252,1.17708,-0.449149,-1.08802
