t,cond_num
10,6.75549
20,6.82197
30,6.74344
40,6.7834
50,6.79149
60,6.77983
70,6.79984
80,6.79102
90,6.77944
100,6.78385
110,6.77982
120,6.76465
130,6.77569
140,6.75701
150,6.80096
160,6.79717
170,6.81372
180,6.77752
190,6.80996
200,6.72897
210,6.79082
220,6.8133
230,6.8048
240,6.81512
250,6.7628
260,6.78682
270,6.80383
280,6.80372
290,6.83458
300,6.80816
310,6.80859
320,6.78632
330,6.81612
340,6.79348
350,6.77811
360,6.8168
370,6.77454
380,6.85635
390,6.77676
400,6.82408
410,6.7992
420,6.77649
430,6.78505
440,6.82774
450,6.80081
460,6.87621
470,6.80744
480,6.84018
490,6.77176
500,6.84427
510,6.82845
520,6.82171
530,6.82308
540,6.80823
550,6.81966
560,6.76933
570,6.80706
580,6.82262
590,6.76824
600,6.78837
610,6.78703
620,6.77649
630,6.77811
640,6.83656
650,6.83346
660,6.76371
670,6.82058
680,6.83374
690,6.7537
700,6.81031
710,6.81793
720,6.79816
730,6.7856
740,6.76913
750,6.81953
760,6.7754
770,6.79687
780,6.81097
790,6.79465
800,6.82054
810,6.83968
820,6.79165
830,6.7405
840,6.72435
850,6.82178
860,6.75056
870,6.80219
880,6.76243
890,6.7741
900,6.77828
910,6.79211
920,6.80827
930,6.74419
940,6.7724
950,6.80309
960,6.763
970,6.79821
980,6.76854
990,6.77395
1000,6.81106
1010,6.78504
1020,6.79494
1030,6.77925
1040,6.80376
1050,6.81838
1060,6.79626
1070,6.80267
1080,6.80071
1090,6.84145
1100,6.81109
1110,6.8096
1120,6.78547
1130,6.81562
1140,6.78795
1150,6.7859
1160,6.7758
1170,6.82541
1180,6.83863
1190,6.81604
1200,6.8205
1210,6.79507
1220,6.80512
1230,6.81075
1240,6.78933
1250,6.78261
1260,6.79411
1270,6.80511
1280,6.79049
1290,6.76076
1300,6.77077
1310,6.76154
1320,6.8107
1330,6.80667
1340,6.79837
1350,6.82363
1360,6.83471
1370,6.8104
1380,6.77728
1390,6.82252
1400,6.84884
1410,6.76363
1420,6.80528
1430,6.76201
1440,6.84716
1450,6.82804
1460,6.7299
1470,6.80477
1480,6.75598
1490,6.78462
1500,6.79019
1510,6.81547
1520,6.77105
1530,6.79066
1540,6.77491
1550,6.79366
1560,6.76532
1570,6.78804
1580,6.79644
1590,6.81192
1600,6.82375
1610,6.79925
1620,6.80143
1630,6.78867
1640,6.77169
1650,6.76749
1660,6.81987
1670,6.77864
1680,6.77164
1690,6.79046
1700,6.76833
1710,6.80382
1720,6.76429
1730,6.76506
1740,6.8179
1750,6.8041
1760,6.82078
1770,6.88076
1780,6.87926
1790,6.7611
1800,6.79828
1810,6.78208
1820,6.76695
1830,6.76212
1840,6.77581
1850,6.78961
1860,6.79056
1870,6.79683
1880,6.77309
1890,6.77832
1900,6.86096
1910,6.8212
1920,6.77304
1930,6.79132
1940,6.77106
1950,6.83644
1960,6.77091
1970,6.8536
1980,6.77345
1990,6.78591
2000,6.80533
2010,6.8021
2020,6.75246
2030,6.78209
2040,6.78706
2050,6.79197
2060,6.79116
2070,6.78439
2080,6.78028
2090,6.84866
2100,6.81799
2110,6.84626
2120,6.76841
2130,6.87217
2140,6.82877
2150,6.82972
2160,6.78272
2170,6.78796
2180,6.80469
2190,6.81968
2200,6.83368
2210,6.76978
2220,6.82111
2230,6.7818
2240,6.79867
2250,6.79696
2260,6.76861
2270,6.85096
2280,6.80332
2290,6.85166
2300,6.83397
2310,6.8542
2320,6.80772
2330,6.7954
2340,6.78826
2350,6.7876
2360,6.84698
2370,6.81292
2380,6.79489
2390,6.88837
2400,6.83293
2410,6.82267
2420,6.78087
2430,6.796
2440,6.81496
2450,6.8035
2460,6.83787
2470,6.82659
2480,6.89691
2490,6.87213
2500,6.79002
2510,6.80352
2520,6.82597
2530,6.83745
2540,6.83372
2550,6.81087
2560,6.80721
2570,6.83219
2580,6.81577
2590,6.83356
2600,6.81874
2610,6.83389
2620,6.81209
2630,6.78817
2640,6.78016
2650,6.83326
2660,6.76795
2670,6.81158
2680,6.82665
2690,6.8141
2700,6.79332
2710,6.80247
2720,6.78417
2730,6.80995
2740,6.7849
2750,6.77378
2760,6.78364
2770,6.78189
2780,6.8265
2790,6.7618
2800,6.83462
2810,6.84657
2820,6.79075
2830,6.80077
2840,6.81785
2850,6.80895
2860,6.85396
2870,6.78968
2880,6.74725
2890,6.82166
2900,6.84402
2910,6.77702
2920,6.78119
2930,6.81794
2940,6.83701
2950,6.7766
2960,6.76796
2970,6.78658
2980,6.84122
2990,6.82695
3000,6.85402
3010,6.84346
3020,6.79658
3030,6.8519
3040,6.7963
3050,6.82109
3060,6.81711
3070,6.80766
3080,6.87813
3090,6.84376
3100,6.75633
3110,6.75898
3120,6.79629
3130,6.76456
3140,6.79538
3150,6.80454
3160,6.79811
3170,6.83484
3180,6.783
3190,6.80918
3200,6.76053
3210,6.84213
3220,6.81567
3230,6.78378
3240,6.83042
3250,6.81006
3260,6.76995
3270,6.77286
3280,6.8486
3290,6.80015
3300,6.75903
3310,6.76566
3320,6.83242
3330,6.76683
3340,6.81833
3350,6.73998
3360,6.78253
3370,6.78863
3380,6.79109
3390,6.76991
3400,6.83582
3410,6.79336
3420,6.8098
3430,6.78591
3440,6.76533
3450,6.77581
3460,6.75042
3470,6.80628
3480,6.78529
3490,6.83269
3500,6.76563
3510,6.80055
3520,6.7972
3530,6.8524
3540,6.82596
3550,6.74309
3560,6.7894
3570,6.80007
3580,6.79769
3590,6.77541
3600,6.86431
3610,6.8093
3620,6.80249
3630,6.83398
3640,6.82068
3650,6.791
3660,6.77785
3670,6.80018
3680,6.76033
3690,6.75625
3700,6.82336
3710,6.76664
3720,6.78227
3730,6.82648
3740,6.79881
3750,6.77426
3760,6.83507
3770,6.84169
3780,6.85289
3790,6.78511
3800,6.78841
3810,6.78505
3820,6.80008
3830,6.75841
3840,6.80127
3850,6.80663
3860,6.74718
3870,6.79423
3880,6.78924
3890,6.79225
3900,6.80706
3910,6.79897
3920,6.81398
3930,6.82948
3940,6.84297
3950,6.74843
3960,6.75265
3970,6.77075
3980,6.74818
3990,6.82473
4000,6.77437
4010,6.78024
4020,6.78969
4030,6.85669
4040,6.79987
4050,6.79458
4060,6.80515
4070,6.80435
4080,6.80782
4090,6.86483
4100,6.83038
4110,6.82215
4120,6.83104
4130,6.76632
4140,6.78992
4150,6.77513
4160,6.76559
4170,6.78641
4180,6.8274
4190,6.77465
4200,6.76868
4210,6.81405
4220,6.79678
4230,6.7894
