MDTU,0,2,4,6,8,10
10,20.4998,20.49,20.4875,20.4809,20.4793,20.4751
20,19.9554,19.9471,19.9439,19.943,19.9379,19.9361
30,19.6059,19.5928,19.5919,19.589,19.5863,19.5847
40,19.4268,19.4236,19.4163,19.4144,19.4122,19.4092
50,19.0878,19.0754,19.0749,19.0721,19.0703,19.0686
60,18.8216,18.8109,18.8082,18.8053,18.8043,18.8008
70,18.6851,18.672,18.6658,18.6633,18.6592,18.6519
80,18.526,18.516,18.5111,18.5062,18.5022,18.5009
90,18.3059,18.2967,18.2932,18.2909,18.2879,18.285
100,18.1992,18.1883,18.1818,18.175,18.1717,18.1647
110,18.1167,18.1055,18.1039,18.0988,18.0981,18.0951
120,18.0787,18.0663,18.0629,18.059,18.0557,18.0504
130,17.9356,17.9239,17.9215,17.9163,17.915,17.9134
140,17.8208,17.8126,17.8092,17.8061,17.8036,17.8016
150,17.8866,17.8742,17.8718,17.8704,17.8684,17.8659
160,17.7175,17.7158,17.7088,17.7053,17.7041,17.7013
170,17.8311,17.8233,17.8194,17.8107,17.8048,17.8008
180,17.6269,17.6146,17.6134,17.6077,17.6064,17.6036
190,17.671,17.658,17.6532,17.6476,17.6445,17.6379
200,17.6839,17.6713,17.6698,17.6659,17.6639,17.6614
210,17.7347,17.7265,17.7217,17.7128,17.7055,17.7006
220,17.506,17.4947,17.4897,17.4854,17.4823,17.4788
230,17.5633,17.5515,17.547,17.541,17.5335,17.5319
240,17.5181,17.5088,17.5077,17.5046,17.4978,17.4964
250,17.4995,17.4883,17.4857,17.4834,17.4802,17.4779
260,17.6455,17.6315,17.628,17.6258,17.6203,17.6166
270,17.477,17.4637,17.4612,17.4594,17.4572,17.4481
280,17.6416,17.6327,17.6277,17.6247,17.6224,17.6172
290,17.5128,17.5044,17.4983,17.483,17.4822,17.4724
300,17.5276,17.5171,17.5137,17.5106,17.5086,17.5049
310,17.558,17.5468,17.5436,17.5396,17.538,17.5341
320,17.5133,17.5046,17.5014,17.4955,17.4908,17.4873
330,17.5778,17.5673,17.5624,17.5564,17.553,17.5464
340,17.4467,17.4328,17.43,17.4234,17.4198,17.4134
350,17.4574,17.447,17.4424,17.4398,17.4376,17.4364
360,17.3815,17.3806,17.371,17.3666,17.3642,17.3633
370,17.391,17.3753,17.3699,17.3606,17.3588,17.3462
380,17.3884,17.3791,17.3747,17.3682,17.3641,17.3588
390,17.2634,17.2594,17.2494,17.2483,17.2476,17.2436
400,17.3435,17.3334,17.3271,17.3234,17.3215,17.3183
410,17.4589,17.4484,17.4467,17.4435,17.4416,17.4394
420,17.4241,17.4115,17.4086,17.4059,17.403,17.4007
430,17.3159,17.305,17.2997,17.2974,17.296,17.2901
440,17.1946,17.1865,17.1815,17.1801,17.1776,17.1745
450,17.2885,17.2756,17.2732,17.2686,17.2669,17.2619
460,17.3691,17.3549,17.3519,17.3483,17.3466,17.3429
470,17.3367,17.3223,17.3211,17.3154,17.3131,17.3089
480,17.3921,17.381,17.378,17.3719,17.3698,17.3656
490,17.2225,17.2099,17.2059,17.2034,17.2003,17.1984
500,17.4405,17.4305,17.4242,17.4175,17.412,17.4052
510,17.3857,17.3739,17.368,17.3626,17.3583,17.3513
520,17.2893,17.2769,17.2752,17.2673,17.2647,17.2587
530,17.254,17.2423,17.2372,17.2355,17.2333,17.2311
540,17.3292,17.3182,17.3082,17.3009,17.2997,17.2872
550,17.2539,17.2425,17.2391,17.2385,17.2317,17.228
560,17.248,17.24,17.2361,17.2335,17.2302,17.2292
570,17.168,17.1557,17.1522,17.15,17.1463,17.1435
580,17.3364,17.3235,17.3154,17.3094,17.3047,17.2978
590,17.4533,17.445,17.4414,17.43,17.4212,17.4157
600,17.3259,17.3129,17.31,17.3049,17.3023,17.2994
610,17.2399,17.226,17.225,17.222,17.217,17.2151
620,17.3417,17.3285,17.3252,17.3192,17.3182,17.3134
630,17.4184,17.4034,17.3964,17.3936,17.389,17.3849
640,17.3407,17.3271,17.3254,17.3167,17.3132,17.3082
650,17.2433,17.2298,17.2265,17.2244,17.2218,17.2174
660,17.316,17.305,17.3037,17.3009,17.2985,17.2954
670,17.4588,17.4491,17.4453,17.4393,17.4373,17.4299
680,17.4676,17.4551,17.4531,17.4487,17.4469,17.4431
690,17.3765,17.3654,17.3614,17.3524,17.3498,17.3444
700,17.3782,17.3727,17.3666,17.3645,17.3627,17.3614
710,17.3013,17.29,17.2845,17.2782,17.2728,17.267
720,17.4734,17.464,17.4587,17.4495,17.442,17.4358
730,17.2689,17.2575,17.253,17.2467,17.2393,17.2335
740,17.1692,17.1572,17.1522,17.1428,17.1406,17.1372
750,17.1852,17.1723,17.1685,17.1587,17.153,17.1462
760,17.1608,17.1501,17.149,17.1435,17.1399,17.1368
770,17.3811,17.3709,17.3663,17.3621,17.3596,17.3546
780,17.2906,17.2793,17.2718,17.262,17.2543,17.2445
790,17.1838,17.1704,17.1679,17.1629,17.1616,17.1555
800,17.2197,17.2065,17.1985,17.1907,17.1892,17.1782
810,17.2521,17.2416,17.236,17.2321,17.23,17.2248
820,17.1127,17.0988,17.0963,17.0929,17.0914,17.0899
830,17.2782,17.269,17.2637,17.2598,17.2581,17.2544
840,17.2517,17.2391,17.2359,17.2306,17.2279,17.222
850,17.3183,17.3059,17.3052,17.3018,17.2989,17.2976
860,17.226,17.2139,17.2112,17.2089,17.207,17.2038
870,17.281,17.2688,17.267,17.2635,17.262,17.2602
880,17.3314,17.3174,17.3163,17.3133,17.3084,17.3029
890,17.2878,17.2752,17.2737,17.2673,17.2626,17.2561
900,17.2932,17.2822,17.277,17.2676,17.2649,17.2562
910,17.2746,17.2617,17.2601,17.2575,17.2556,17.2522
920,17.1981,17.1857,17.1816,17.1793,17.1787,17.1741
930,17.2791,17.2688,17.2647,17.2609,17.2605,17.2559
940,17.1774,17.165,17.1621,17.158,17.1559,17.1506
950,17.2152,17.2042,17.1999,17.1961,17.1931,17.187
960,17.1322,17.1194,17.1133,17.1065,17.1017,17.0924
970,17.1359,17.1233,17.1217,17.1161,17.1147,17.1089
980,17.197,17.1805,17.1769,17.1736,17.171,17.1659
990,17.0928,17.0823,17.0792,17.076,17.0736,17.0719
1000,17.1029,17.0887,17.0871,17.0836,17.0814,17.0767
1010,17.1876,17.1746,17.1662,17.1613,17.1581,17.1503
1020,17.1585,17.1475,17.1444,17.138,17.1343,17.1296
1030,17.1121,17.1056,17.1002,17.0988,17.0956,17.0928
1040,17.0286,17.0143,17.0078,17.0009,16.9973,16.9922
1050,17.1355,17.1229,17.1135,17.1055,17.0994,17.0884
1060,16.9882,16.9736,16.97,16.9641,16.9631,16.957
1070,17.0979,17.0874,17.0821,17.073,17.0664,17.0596
1080,17.0954,17.0834,17.0795,17.0768,17.0734,17.0707
1090,17.2437,17.232,17.2294,17.2235,17.2187,17.2124
1100,17.2217,17.21,17.2058,17.1971,17.1935,17.1909
1110,17.0892,17.0769,17.0741,17.0677,17.0655,17.0596
1120,17.1366,17.1241,17.1228,17.1193,17.117,17.1142
1130,17.0582,17.0477,17.0428,17.0333,17.0283,17.0248
1140,17.1554,17.1466,17.1422,17.1365,17.1342,17.1272
1150,17.0218,17.0107,17.0065,17.004,17.0009,16.9986
1160,16.961,16.9503,16.9491,16.9456,16.9402,16.9377
1170,17.0743,17.0615,17.058,17.0513,17.0489,17.0444
1180,17.1013,17.0906,17.087,17.0771,17.0742,17.0659
1190,17.1574,17.1472,17.1432,17.137,17.1307,17.1249
1200,17.0888,17.0782,17.0765,17.0732,17.0686,17.0673
1210,16.9721,16.9607,16.9566,16.954,16.9515,16.9495
1220,17.104,17.0905,17.0844,17.0758,17.0739,17.0709
1230,17.1923,17.1781,17.1701,17.1613,17.1605,17.1511
1240,17.1953,17.186,17.1813,17.1746,17.1716,17.1661
1250,17.1799,17.1675,17.1632,17.1578,17.1556,17.1494
1260,17.229,17.2172,17.2151,17.2081,17.2032,17.1992
1270,17.129,17.1174,17.1142,17.1088,17.1061,17.103
1280,17.2147,17.2022,17.2008,17.1987,17.1931,17.1893
1290,17.3159,17.303,17.2998,17.2938,17.2896,17.2828
1300,17.2369,17.2258,17.2227,17.2189,17.2146,17.2107
1310,17.2914,17.2796,17.2781,17.2733,17.2712,17.2672
1320,17.3399,17.3309,17.3258,17.3216,17.3182,17.3144
1330,17.3045,17.2929,17.2907,17.2833,17.2792,17.2727
1340,17.2903,17.2866,17.2775,17.2737,17.273,17.2723
1350,17.4696,17.4585,17.4567,17.453,17.4487,17.4439
1360,17.2395,17.2294,17.2243,17.2171,17.2141,17.2095
1370,17.3021,17.2892,17.287,17.284,17.2822,17.2783
1380,17.3477,17.337,17.3343,17.3242,17.3158,17.3122
1390,17.3452,17.3317,17.325,17.319,17.3131,17.3056
1400,17.2929,17.2821,17.2782,17.2723,17.2703,17.2657
1410,17.3381,17.3262,17.3222,17.3161,17.3132,17.3057
1420,17.2071,17.1971,17.1923,17.1873,17.1844,17.1813
1430,17.2043,17.193,17.1909,17.1832,17.178,17.1745
1440,17.2116,17.1992,17.1961,17.1937,17.1926,17.1882
1450,17.2037,17.1908,17.1882,17.1836,17.1808,17.1765
1460,17.1526,17.1419,17.1386,17.1269,17.1231,17.12
1470,17.3814,17.37,17.3625,17.3524,17.3432,17.335
1480,17.2544,17.2421,17.2403,17.2352,17.2335,17.231
1490,17.3101,17.2971,17.296,17.2903,17.2881,17.2845
1500,17.3136,17.3025,17.3006,17.2952,17.292,17.2865
1510,17.3342,17.321,17.3137,17.3075,17.3058,17.2943
1520,17.2853,17.2723,17.2713,17.2682,17.267,17.265
1530,17.2199,17.2122,17.2067,17.1941,17.1886,17.1832
1540,17.2147,17.2041,17.1986,17.1944,17.1896,17.1854
1550,17.2091,17.1965,17.1929,17.1864,17.1846,17.1785
1560,17.2514,17.24,17.2353,17.233,17.2314,17.2281
1570,17.1684,17.1573,17.1556,17.146,17.1414,17.138
1580,17.192,17.1807,17.1777,17.1698,17.1643,17.1616
1590,17.2612,17.2506,17.2465,17.2441,17.2403,17.2373
1600,17.2394,17.2281,17.2274,17.2223,17.2166,17.2155
1610,17.2436,17.2308,17.2279,17.2137,17.2087,17.2051
1620,17.1822,17.1722,17.1689,17.1647,17.1603,17.1551
1630,17.2541,17.2519,17.2444,17.2411,17.2397,17.2366
1640,17.1885,17.1768,17.1722,17.1664,17.1631,17.1594
1650,17.0331,17.0195,17.0152,17.0086,17.006,16.9989
1660,17.2162,17.2042,17.2012,17.1955,17.191,17.1863
1670,17.131,17.1182,17.1149,17.1099,17.1072,17.1048
1680,17.1104,17.1055,17.1001,17.0965,17.0942,17.0937
1690,17.0977,17.0852,17.0808,17.0777,17.0756,17.0723
1700,17.1888,17.1795,17.1737,17.1662,17.1616,17.1558
1710,17.1668,17.1533,17.1489,17.1422,17.1404,17.1367
1720,17.1239,17.1105,17.1061,17.1019,17.1,17.0973
1730,17.0906,17.0763,17.0744,17.07,17.0684,17.066
1740,17.2028,17.1925,17.1854,17.1789,17.1745,17.1676
1750,17.1585,17.1458,17.1403,17.1367,17.1355,17.1329
1760,17.1614,17.1512,17.1465,17.1403,17.1365,17.1299
1770,17.1082,17.0951,17.0943,17.0914,17.09,17.0878
1780,17.2232,17.2094,17.2065,17.1998,17.1948,17.1916
1790,17.1043,17.0933,17.0908,17.089,17.0849,17.0827
1800,17.2607,17.2521,17.2488,17.2436,17.2387,17.2362
