MDTU,plaq,Re(det),Im(det),link
1,0.911878,4.71802,0.955071,0.0863714
2,0.892388,4.08162,0.823267,0.0854761
3,0.90859,4.07619,0.81635,0.0868776
4,0.888118,3.95119,0.805928,0.0849848
5,0.835726,3.64024,0.766902,0.0800253
6,0.848359,3.68675,0.769203,0.0811416
7,0.84866,3.60699,0.757748,0.0812178
8,0.831855,3.41465,0.732056,0.0795735
9,0.818713,3.4101,0.732223,0.0785177
10,0.809729,3.31649,0.71393,0.0778649
11,0.794018,3.25838,0.711371,0.0764201
12,0.773896,3.06887,0.674888,0.0747825
13,0.769727,3.11026,0.688567,0.0743882
14,0.804226,3.17025,0.68798,0.0775721
15,0.807055,2.97714,0.648138,0.077893
16,0.780826,2.81966,0.630405,0.0754179
17,0.772107,2.67003,0.600928,0.0747172
18,0.771354,2.63027,0.587955,0.0747301
19,0.748724,2.66534,0.597057,0.0728307
20,0.730608,2.62258,0.592357,0.0712607
21,0.711129,2.50718,0.579703,0.0694666
22,0.696762,2.38857,0.557974,0.0682026
23,0.696762,2.38857,0.557974,0.0682026
24,0.696396,2.3312,0.549308,0.0682011
25,0.673382,2.25857,0.542958,0.0660255
26,0.690642,2.25837,0.534206,0.067806
27,0.704829,2.37054,0.549583,0.0691243
28,0.685995,2.23519,0.52621,0.067502
29,0.690642,2.28818,0.534973,0.0680247
30,0.664564,2.13943,0.513788,0.0655011
31,0.664564,2.13943,0.513788,0.0655011
32,0.671738,2.14248,0.505202,0.0664292
33,0.657883,2.13566,0.515072,0.0649204
34,0.663741,2.10788,0.507994,0.0654076
35,0.663741,2.10788,0.507994,0.0654076
36,0.65554,2.06779,0.50191,0.0647834
37,0.644409,2.02191,0.49553,0.0636583
38,0.641427,1.98789,0.488655,0.0634971
39,0.641427,1.98789,0.488655,0.0634971
40,0.628352,1.89766,0.4731,0.0622611
41,0.617438,1.89066,0.475775,0.0612629
42,0.583219,1.75832,0.461904,0.0579797
43,0.573982,1.66128,0.438802,0.0572222
44,0.580899,1.68333,0.43723,0.0578885
45,0.548399,1.58983,0.433401,0.0546591
46,0.562854,1.61183,0.430699,0.0561944
47,0.585424,1.66062,0.428283,0.0585245
48,0.561194,1.51169,0.403854,0.0563713
49,0.561194,1.51169,0.403854,0.0563713
50,0.583046,1.54826,0.401593,0.0586055
51,0.592613,1.57521,0.40381,0.0595472
52,0.604971,1.57464,0.397095,0.0608309
53,0.577977,1.51443,0.394226,0.0580877
54,0.556438,1.44506,0.387456,0.0559832
55,0.5419,1.36956,0.374248,0.0546192
56,0.577683,1.43323,0.374494,0.058255
57,0.598669,1.45098,0.37096,0.0604252
58,0.598669,1.45098,0.37096,0.0604252
59,0.615104,1.53538,0.38404,0.0618934
60,0.615104,1.53538,0.38404,0.0618934
61,0.576837,1.42417,0.368157,0.0581753
62,0.572399,1.3995,0.364307,0.0578715
63,0.573548,1.40113,0.367291,0.0579941
64,0.585116,1.40241,0.361445,0.0592505
65,0.579895,1.38816,0.360351,0.0586721
66,0.575186,1.34698,0.351524,0.0583811
67,0.580404,1.37143,0.357791,0.0586759
68,0.580404,1.37143,0.357791,0.0586759
69,0.62617,1.4658,0.361072,0.0633735
70,0.624235,1.45106,0.354808,0.0633096
71,0.598225,1.38119,0.346536,0.0606835
72,0.609955,1.41715,0.352245,0.0618896
73,0.609955,1.41715,0.352245,0.0618896
74,0.587343,1.37293,0.34699,0.0595108
75,0.570639,1.33437,0.348077,0.0579293
76,0.552478,1.25033,0.333087,0.0562015
77,0.541828,1.22028,0.32634,0.0550596
78,0.552984,1.25076,0.330507,0.056283
79,0.552984,1.25076,0.330507,0.056283
80,0.539605,1.20933,0.325915,0.054884
81,0.566952,1.25514,0.325003,0.0577877
82,0.566952,1.25514,0.325003,0.0577877
