MDTU,S_F
1,3.39652e-06
2,3.38665e-06
3,3.42128e-06
4,3.48395e-06
5,3.47081e-06
6,3.48867e-06
7,3.48934e-06
8,3.47586e-06
9,3.47566e-06
10,3.48101e-06
11,3.456e-06
12,3.48858e-06
13,3.4573e-06
14,3.49693e-06
15,3.50836e-06
16,3.4944e-06
17,3.54996e-06
18,3.57673e-06
19,3.52711e-06
20,3.45331e-06
21,3.42304e-06
22,3.43075e-06
23,3.43075e-06
24,3.48755e-06
25,3.48478e-06
26,3.49405e-06
27,3.52214e-06
28,3.52782e-06
29,3.51598e-06
30,3.52096e-06
31,3.52096e-06
32,3.5127e-06
33,3.48171e-06
34,3.47267e-06
35,3.47267e-06
36,3.51545e-06
37,3.52468e-06
38,3.53217e-06
39,3.53217e-06
40,3.55429e-06
41,3.53459e-06
42,3.50706e-06
43,3.5431e-06
44,3.50552e-06
45,3.52844e-06
46,3.51048e-06
47,3.57266e-06
48,3.53687e-06
49,3.53687e-06
50,3.55458e-06
51,3.59257e-06
52,3.58565e-06
53,3.55556e-06
54,3.54565e-06
55,3.5662e-06
56,3.6287e-06
57,3.63489e-06
58,3.63489e-06
59,3.61838e-06
60,3.61838e-06
61,3.59373e-06
62,3.57606e-06
63,3.57159e-06
64,3.56949e-06
65,3.58312e-06
66,3.59674e-06
67,3.60655e-06
68,3.60655e-06
69,3.66284e-06
70,3.67918e-06
71,3.66506e-06
72,3.6381e-06
73,3.6381e-06
74,3.61604e-06
75,3.58908e-06
76,3.58918e-06
77,3.5811e-06
78,3.59503e-06
79,3.59503e-06
80,3.58407e-06
81,3.63389e-06
82,3.63389e-06
83,3.6567e-06
84,3.67202e-06
85,3.67202e-06
86,3.6331e-06
87,3.6331e-06
88,3.6331e-06
89,3.61508e-06
90,3.64802e-06
91,3.64802e-06
92,3.61973e-06
93,3.64519e-06
94,3.65094e-06
95,3.67614e-06
96,3.67784e-06
97,3.67784e-06
98,3.71177e-06
99,3.68045e-06
100,3.61085e-06
101,3.62667e-06
102,3.62667e-06
103,3.62667e-06
104,3.62619e-06
105,3.62619e-06
106,3.64669e-06
107,3.64669e-06
108,3.66473e-06
109,3.59983e-06
110,3.63993e-06
111,3.65517e-06
112,3.62595e-06
113,3.62595e-06
114,3.69184e-06
115,3.59709e-06
116,3.6204e-06
117,3.68976e-06
118,3.68976e-06
119,3.66788e-06
120,3.65124e-06
121,3.64557e-06
122,3.64557e-06
123,3.66529e-06
124,3.72506e-06
125,3.68415e-06
126,3.68415e-06
127,3.68415e-06
128,3.7613e-06
129,3.7613e-06
130,3.7403e-06
131,3.72366e-06
132,3.70115e-06
133,3.70115e-06
134,3.70115e-06
135,3.73343e-06
136,3.72924e-06
137,3.72924e-06
138,3.73208e-06
139,3.73208e-06
140,3.72755e-06
141,3.72755e-06
142,3.72755e-06
143,3.70974e-06
144,3.66681e-06
145,3.66681e-06
146,3.68712e-06
147,3.68601e-06
148,3.68559e-06
149,3.6844e-06
150,3.65576e-06
151,3.70246e-06
152,3.64642e-06
153,3.64642e-06
154,3.64642e-06
155,3.66831e-06
156,3.62805e-06
157,3.62805e-06
158,3.64177e-06
159,3.67403e-06
160,3.6834e-06
161,3.70223e-06
162,3.72337e-06
163,3.72863e-06
164,3.68036e-06
165,3.70271e-06
166,3.70271e-06
167,3.72105e-06
168,3.72105e-06
169,3.70508e-06
170,3.70508e-06
171,3.69213e-06
172,3.66682e-06
173,3.66682e-06
174,3.70728e-06
175,3.69527e-06
176,3.69527e-06
177,3.69527e-06
178,3.69527e-06
179,3.70158e-06
180,3.71606e-06
181,3.68754e-06
182,3.68754e-06
183,3.70855e-06
184,3.7097e-06
185,3.7097e-06
186,3.7097e-06
187,3.7097e-06
188,3.7097e-06
189,3.7097e-06
190,3.71039e-06
191,3.7278e-06
192,3.73186e-06
193,3.73186e-06
194,3.7218e-06
195,3.72244e-06
196,3.68571e-06
197,3.68571e-06
198,3.68571e-06
199,3.68571e-06
200,3.68571e-06
