MDTU,susyTrans,Im(bilin)
10,-0.00226797,0.000224439
20,0.00260854,4.62059e-05
30,-3.62949e-05,-0.000799634
40,-0.00147941,0.000855615
50,0.00149404,0.000206478
60,0.00210028,-0.00132828
70,0.000679328,-0.000194274
80,-0.00198435,-0.000470892
90,-0.00419025,0.000406919
100,0.000531022,-0.0010894
110,0.000180127,0.000490829
120,-0.00312892,-0.000107075
130,-0.00652674,0.00155275
140,-0.00399794,-6.86955e-06
150,0.00260278,-0.00010385
160,0.00199018,0.000428475
170,0.004115,-0.000816966
180,0.00293841,-0.000818087
190,-0.00133395,0.000333828
200,-0.00511564,0.000222141
210,0.00237176,-3.68259e-05
220,-0.000209574,-6.79254e-06
230,-0.0014464,-0.000303173
240,-0.00181316,-0.000640145
250,-0.00237524,-0.000327902
260,-0.000723837,0.000573798
270,0.00315422,9.57937e-05
280,0.000680802,-0.000231979
290,0.00117309,0.00046555
300,0.00325936,-0.000164077
310,-0.00104243,-4.29826e-05
320,0.00115044,0.000542126
330,-0.00159855,0.000386232
340,0.00127961,0.000537381
350,0.00311497,-0.000727504
360,0.00230069,0.000486401
370,-0.00233804,-0.00040501
380,0.000202459,0.000143372
390,-0.00168748,-0.000118646
400,0.000235165,-0.000395761
410,-0.00497821,-0.000205151
420,0.00413084,0.000987049
430,0.000545628,-6.81627e-05
440,0.00423991,-0.000270147
450,-0.00192413,-0.000461111
460,0.00206101,0.000343019
470,-0.000613317,0.000286584
480,-0.000935785,-0.000691513
490,-0.00351455,0.000390644
500,-0.0021347,-5.18374e-05
510,-0.000290531,-0.00101107
520,-0.00165617,-0.000287705
530,-0.000879567,0.00125536
540,-0.00197732,0.000453537
550,-0.002615,0.00107642
560,0.000630539,2.01466e-06
570,0.00189951,-0.000402374
580,0.0013062,-0.000130816
590,-0.000437849,-0.000278439
600,-0.00172645,0.000975796
610,-0.00296256,9.8513e-05
620,-0.00303276,-0.000135324
630,2.91727e-05,-0.0008173
640,0.000261753,0.000792438
650,-0.00181676,-0.000756745
660,0.0013839,-0.000616059
670,-0.00280229,-0.000846198
680,-0.000967933,0.000416636
690,0.00195054,-0.000367366
700,-0.00158361,0.000746872
710,0.00191597,-7.42384e-05
720,-0.00375919,-0.000301605
730,-0.0010823,-0.000240934
740,0.0013221,0.000501587
750,-0.0039141,0.000577258
760,-0.00762217,-0.000987543
770,0.000104316,0.000504804
780,0.000710839,0.000364463
790,0.000762845,-0.00110464
800,0.00134995,-0.000622186
810,-0.00138219,0.000219621
820,-0.00161069,-0.000657732
830,-0.000646658,-1.99049e-06
840,-0.000876932,0.000182025
850,-0.00257096,9.16338e-05
860,0.00321462,0.000137377
870,0.00112545,-0.000716052
880,-0.00176794,-0.000122273
890,-0.00557359,-9.21216e-05
900,-0.0034496,-0.000949858
910,-0.00412343,-0.000837169
920,0.00332511,-0.00017931
930,0.000943033,-0.000732501
940,-0.00609953,0.000834657
950,-0.00115842,0.000586805
960,-0.000592192,0.000138992
970,0.00264569,-0.00036472
980,0.00036438,-0.000138757
990,-0.00371327,4.00217e-05
1000,-0.000303308,0.000154876
1010,0.000816988,0.000258578
1020,-0.00183051,0.000538654
1030,-0.00117015,0.000435762
1040,0.00227564,-0.000232627
1050,-0.00595404,0.000518835
1060,-0.000738021,0.000211304
1070,0.00274966,-0.000830985
1080,-0.000565609,0.000387464
1090,0.00553717,0.00021388
1100,0.00383921,0.000940151
1110,0.00118693,-4.35517e-05
1120,0.000458764,0.00081847
1130,0.000299467,0.000173357
1140,0.000655997,0.000616327
1150,-0.00460967,-0.00157002
1160,-0.00445659,-0.000388319
1170,-0.00354139,0.000369289
1180,0.0026975,-0.000469395
1190,0.000855846,5.45265e-05
1200,-0.00153616,-0.000394476
1210,0.00145228,0.000422327
1220,-0.00277564,-0.000845556
1230,-0.000261331,-0.000286731
1240,0.000114034,0.000485585
1250,0.000943341,-0.000434713
1260,-0.000940362,-0.000155245
1270,0.00195903,-0.00021567
1280,-0.00372611,-0.000167744
1290,-0.00260597,0.00019048
1300,-0.00373677,-0.00018152
1310,0.00027041,-0.000251223
1320,0.00435997,0.000693588
1330,-0.00546194,-0.000801962
1340,-0.000720676,-0.000137244
1350,-0.00634766,5.76108e-05
1360,-0.00309546,-0.000644667
1370,-0.00311381,8.5271e-05
1380,-0.00227635,-0.000306884
1390,-0.00160443,0.000461619
1400,0.00547804,0.0010243
1410,-0.00135538,0.000395198
1420,0.00521041,-0.000533501
1430,0.00312186,-0.000595937
1440,-0.002346,4.47875e-05
1450,0.00121631,0.00023625
1460,-0.000274856,-0.000303167
1470,0.00162037,9.89715e-06
1480,-0.00105735,-0.000256584
1490,-0.00077439,-0.000640076
1500,0.000422947,-5.59153e-05
1510,-0.000430965,-0.00043143
1520,-0.00161949,-0.00063869
1530,-0.0022837,0.000664565
1540,0.00347147,0.00101605
1550,-0.00606334,0.000262925
1560,0.00134594,-7.89793e-05
1570,0.00255666,-0.000503598
1580,0.00106896,-0.000539898
1590,-0.00155157,-0.000518501
1600,0.000398121,0.00052459
1610,-0.00146247,-0.00103807
1620,0.00399084,4.53729e-05
1630,0.000498434,0.000510121
1640,0.00128732,-0.00023781
1650,0.00288963,-0.00104864
1660,0.00154483,0.000625781
1670,0.00192051,-4.96566e-05
1680,-0.000918547,0.000185123
1690,0.000248337,0.000485483
