MDTU,plaq_ss,plaq_st
1,0.657891,0.962037
2,0.649563,0.957249
3,0.642773,0.954265
4,0.647973,0.962957
5,0.645259,0.969878
6,0.641322,0.965296
7,0.635249,0.964179
8,0.629739,0.96364
9,0.633976,0.963627
10,0.625117,0.963334
11,0.630545,0.975007
12,0.630545,0.975007
13,0.629986,0.972632
14,0.625208,0.98514
15,0.622869,0.980213
16,0.618441,0.985853
17,0.620882,0.989262
18,0.617794,0.993484
19,0.614434,0.991678
20,0.611735,0.999645
21,0.611735,0.999645
22,0.612845,0.998738
23,0.606938,1.00914
24,0.611655,1.01086
25,0.612234,1.01036
26,0.611254,1.01146
27,0.611511,1.01829
28,0.614807,1.02292
29,0.619917,1.03394
30,0.621791,1.03943
31,0.62312,1.04682
32,0.622758,1.04785
33,0.624471,1.05213
34,0.624471,1.05213
35,0.620707,1.05318
36,0.620707,1.05318
37,0.621004,1.05603
38,0.623667,1.06051
39,0.624327,1.0607
40,0.617743,1.0658
41,0.611742,1.07649
42,0.61119,1.08161
43,0.61119,1.08161
44,0.61119,1.08161
45,0.610436,1.07515
46,0.605335,1.07651
47,0.605363,1.07334
48,0.60494,1.07621
49,0.60494,1.07621
50,0.60494,1.07621
51,0.601185,1.07187
52,0.601185,1.07187
53,0.601185,1.07187
54,0.601185,1.07187
55,0.601404,1.08128
56,0.601404,1.08128
57,0.598182,1.08417
58,0.595978,1.0844
59,0.595978,1.0844
60,0.595978,1.0844
61,0.595978,1.0844
62,0.595978,1.0844
63,0.600137,1.09127
64,0.604759,1.09211
65,0.600638,1.09508
66,0.599774,1.09433
67,0.600795,1.09867
68,0.605132,1.09644
69,0.602835,1.10052
70,0.602835,1.10052
71,0.602835,1.10052
72,0.602835,1.10052
73,0.598928,1.1049
74,0.598928,1.1049
75,0.597426,1.10347
76,0.597426,1.10347
77,0.597426,1.10347
78,0.600517,1.10018
79,0.600517,1.10018
80,0.601302,1.10114
81,0.601302,1.10114
82,0.603715,1.11209
83,0.601024,1.10969
84,0.602837,1.11279
85,0.602837,1.11279
86,0.600183,1.11708
87,0.600183,1.11708
88,0.606373,1.11856
89,0.609937,1.13224
90,0.606008,1.12982
91,0.610163,1.12515
92,0.613813,1.12151
93,0.61415,1.12197
94,0.616542,1.11839
95,0.615906,1.11993
96,0.615906,1.11993
97,0.614593,1.11692
98,0.614593,1.11692
99,0.614593,1.11692
100,0.613504,1.11177
101,0.607268,1.11194
102,0.611722,1.11222
103,0.604334,1.10752
104,0.609652,1.11705
