t,cg_iters
1,14157
2,14260
3,14246
4,14319
5,14218
6,14128
7,14191
8,14280
9,14132
10,14191
11,14099
12,14038
13,14090
14,14125
15,14041
16,14068
17,14011
18,13947
19,13958
20,13884
21,6378
22,6380
23,6373
24,6349
25,6404
26,6416
27,6378
28,6331
29,6347
30,6294
31,6293
32,6378
33,6294
34,6290
35,6321
36,6371
37,6305
38,6261
39,6251
40,6294
41,6294
42,6245
43,6243
44,6223
45,6193
46,6178
47,6180
48,6244
49,6262
50,6183
51,6269
52,6241
53,6224
54,6260
55,6287
56,6253
57,6200
58,6158
59,6172
60,6220
61,6168
62,6197
63,6179
64,6159
65,6200
66,6215
67,6220
68,6265
69,6245
70,6220
71,6220
72,6248
73,6184
74,6146
75,6222
76,6246
77,6220
78,6220
79,6243
80,6218
81,6180
82,6129
83,6160
84,6178
85,6238
86,6224
87,6234
88,6200
89,6298
90,6177
91,6090
92,6160
93,6218
94,6245
95,6199
96,6146
97,6208
98,6206
99,6247
100,6256
101,6220
102,6211
103,6245
104,6236
105,6169
106,6196
107,6208
108,6219
109,6227
110,6172
111,6160
112,6183
113,6261
114,6184
115,6115
116,6156
117,6227
118,6210
119,6240
120,6250
121,6210
122,6249
123,6205
124,6205
125,6226
126,6214
127,6152
128,6158
129,6255
130,6178
131,6220
132,6169
133,6147
134,6191
135,6220
136,6204
137,6197
138,6192
139,6220
140,6173
141,6287
142,6149
143,6223
144,6227
145,6205
146,6193
147,6171
148,6160
149,6220
150,6181
151,6183
152,6202
153,6203
154,6234
155,6206
156,6224
157,6180
158,6179
159,6190
160,6142
161,6178
162,6138
163,6195
164,6182
165,6232
166,6220
167,6233
168,6245
169,6172
170,6178
171,6287
172,6228
173,6267
174,6216
175,6230
176,6227
177,6220
178,6185
179,6205
180,6170
181,6173
182,6147
183,6147
184,6170
185,6160
186,6170
187,6234
188,6243
189,6220
190,6242
191,6212
192,6219
193,6218
194,6185
195,6174
196,6205
197,6193
198,6260
199,6195
200,6204
201,6209
202,6255
203,6235
204,6181
205,6152
206,6207
207,6165
208,6163
209,6145
210,6141
211,6149
212,6224
213,6183
214,6201
215,6204
216,6219
217,6191
218,6212
219,6154
220,6101
221,6168
222,6186
223,6194
224,6232
225,6212
226,6193
227,6198
228,6168
229,6228
230,6199
231,6228
232,6284
233,6187
234,6158
235,6177
236,6146
237,6137
238,6114
239,6100
240,6146
241,6174
242,6185
243,6187
244,6232
245,6175
246,6131
247,6127
248,6146
249,6138
250,6148
251,6137
252,6095
253,6142
254,6157
255,6115
256,6146
257,6174
258,6195
259,6171
260,6188
261,6159
262,6173
263,6218
264,6154
265,6187
266,6155
267,6153
268,6171
269,6172
270,6146
271,6235
272,6147
273,6245
274,6253
275,6248
276,6269
277,6196
278,6198
279,6207
280,6207
281,6196
282,6200
283,6178
284,6182
285,6220
286,6176
287,6194
288,6276
289,6228
290,6195
291,6227
292,6194
293,6225
294,6220
295,6220
296,6220
297,6182
298,6187
299,6150
300,6187
301,6196
302,6277
303,6220
304,6239
305,6248
306,6223
307,6241
308,6293
309,6225
310,6215
311,6167
312,6159
313,6179
314,6215
315,6234
316,6168
317,6190
318,6204
319,6199
320,6166
321,6198
322,6180
323,6209
324,6220
325,6191
326,6240
327,6232
328,6212
329,6169
330,6196
331,6162
332,6204
333,6176
334,6191
335,6212
336,6212
337,6208
338,6226
339,6175
340,6220
341,6169
342,6169
343,6146
344,6205
345,6163
346,6215
347,6259
348,6225
349,6205
350,6152
351,6251
352,6180
353,6179
354,6191
355,6168
356,6193
357,6219
358,6189
359,6178
360,6143
361,6176
362,6191
363,6118
364,6174
365,6222
366,6180
367,6146
368,6148
369,6218
370,6172
371,6168
372,6154
373,6139
374,6139
375,6189
376,6194
377,6187
378,6168
379,6192
380,6197
381,6181
382,6251
383,6231
384,6271
385,6232
386,6270
387,6176
388,6155
389,6187
390,6238
391,6260
392,6163
393,6259
394,6204
395,6247
396,6220
397,6191
398,6233
399,6173
400,6224
401,6169
402,6156
403,6200
404,6218
405,6216
406,6218
407,6224
408,6212
409,6122
410,6208
411,6242
412,6248
413,6275
414,6231
415,6328
416,6260
417,6235
418,6235
419,6243
420,6237
421,6212
422,6210
423,6225
424,6223
425,6361
426,6243
427,6233
428,6286
429,6204
430,6179
431,6196
432,6224
433,6267
434,6257
435,6346
436,6300
437,6240
438,6286
439,6321
440,6294
441,6274
442,6221
443,6298
444,6208
445,6154
446,6201
447,6238
448,6219
449,6245
450,6220
451,6216
452,6172
453,6211
454,6189
455,6249
456,6150
457,6171
458,6136
459,6219
460,6241
461,6229
462,6201
463,6205
464,6198
465,6193
466,6220
467,6219
468,6237
469,6202
470,6143
471,6285
472,6210
473,6252
474,6255
475,6238
476,6219
477,6230
478,6188
479,6220
480,6248
481,6199
482,6230
483,6222
484,6207
485,6191
486,6208
487,6220
488,6177
489,6220
490,6247
491,6187
492,6201
493,6188
494,6182
495,6177
496,6177
497,6282
498,6245
499,6286
500,6237
501,6241
502,6154
503,6185
504,6149
505,6159
506,6194
507,6157
508,6158
509,6167
510,6124
511,6197
512,6238
513,6246
514,6231
515,6254
516,6227
517,6286
518,6209
519,6211
520,6190
521,6196
522,6182
523,6148
524,6146
525,6146
526,6164
527,6173
528,6174
529,6225
530,6255
531,6235
532,6169
533,6227
534,6224
535,6278
536,6203
537,6214
538,6232
539,6243
540,6266
541,6175
542,6231
543,6216
544,6203
545,6220
546,6275
547,6192
548,6197
549,6200
550,6218
551,6231
552,6281
553,6265
554,6161
555,6165
556,6206
557,6180
558,6146
559,6119
560,6091
561,6150
562,6121
563,6144
564,6161
565,6121
566,6146
567,6152
568,6151
569,6188
570,6168
571,6158
572,6192
573,6220
574,6242
575,6171
576,6210
577,6202
578,6324
579,6190
580,6261
581,6214
582,6210
583,6201
584,6240
585,6220
586,6205
587,6178
588,6200
589,6198
590,6152
591,6189
592,6178
593,6156
594,6187
595,6170
596,6195
597,6193
598,6220
599,6268
600,6194
601,6196
602,6187
603,6195
604,6184
605,6212
606,6199
607,6201
608,6205
609,6270
610,6224
611,6243
612,6237
613,6231
614,6147
615,6228
616,6237
617,6164
618,6146
619,6146
620,6228
621,6178
622,6141
623,6170
624,6124
625,6168
626,6264
627,6242
628,6227
629,6234
630,6236
631,6274
632,6254
633,6174
634,6171
635,6214
636,6321
637,6293
638,6223
639,6269
640,6248
641,6230
642,6222
643,6206
644,6289
645,6222
646,6181
647,6211
648,6240
649,6194
650,6276
651,6233
652,6207
653,6172
654,6189
655,6192
656,6240
657,6235
658,6191
659,6136
660,6187
661,6146
662,6164
663,6186
664,6149
665,6188
666,6138
667,6149
668,6139
669,6179
670,6188
671,6219
672,6177
673,6161
674,6135
675,6156
676,6161
677,6272
678,6150
679,6176
680,6178
681,6199
682,6155
683,6235
684,6130
685,6121
686,6133
687,6166
688,6126
689,6167
690,6191
691,6143
692,6100
693,6152
694,6179
695,6219
696,6146
697,6135
698,6116
699,6168
700,6135
701,6127
702,6138
703,6118
704,6185
705,6137
706,6147
707,6147
708,6249
709,6206
710,6213
711,6143
712,6120
713,6145
714,6198
715,6167
716,6146
717,6153
718,6170
719,6215
720,6195
721,6197
722,6200
723,6174
724,6151
725,6153
726,6222
727,6199
728,6141
729,6170
730,6209
731,6168
732,6220
733,6179
734,6219
735,6236
736,6219
737,6222
738,6202
739,6172
740,6195
741,6171
742,6173
743,6181
744,6254
745,6285
746,6198
747,6170
748,6214
749,6196
750,6146
751,6158
752,6202
753,6209
754,6272
755,6220
756,6218
757,6224
758,6174
759,6186
760,6213
