ReTr(L),ImTr(L)
0.125679,1.0398
0.0845593,1.15205
0.0859011,1.15641
0.115544,1.1489
0.110727,1.16804
0.113254,1.17804
0.102981,1.21233
0.104063,1.21815
0.0421417,1.29631
0.0579468,1.35504
0.035841,1.33995
-0.0497846,1.41001
-0.0518487,1.42477
-0.104206,1.46973
-0.0782606,1.45534
-0.0610414,1.47176
-0.051644,1.54955
-0.0803798,1.59217
-0.039204,1.61329
0.0165762,1.57433
0.0743051,1.60286
-0.0423203,1.56437
-0.0271369,1.51694
-0.0271369,1.51694
-0.0271369,1.51694
-0.0617688,1.5759
-0.0706694,1.59704
-0.0706694,1.59704
-0.025682,1.6732
0.0241562,1.67766
0.0749769,1.69463
0.0432393,1.68587
0.0813029,1.70459
0.0813029,1.70459
0.13232,1.7399
0.140415,1.74835
0.167568,1.77053
0.19161,1.78498
0.149529,1.84628
0.0937949,1.78954
0.0937949,1.78954
0.135192,1.87314
0.176781,1.81835
0.176781,1.81835
0.176781,1.81835
0.21225,1.90118
0.107913,1.89506
0.120847,1.91704
0.115998,1.89714
0.115998,1.89714
0.076948,1.90286
0.0317477,1.90071
0.044689,1.93695
0.0598176,1.95372
0.109791,1.92565
0.106921,1.93867
0.0453139,1.95089
0.0453139,1.95089
0.022093,1.9103
-0.0722603,1.89673
-0.0722603,1.89673
-0.0957082,1.90952
-0.0903952,1.9323
-0.12926,1.89423
-0.0757102,1.98128
-0.0960272,1.88715
-0.0805948,1.85218
-0.0540383,1.83838
-0.055476,1.8636
-0.055476,1.8636
-0.0540208,1.87847
-0.0540208,1.87847
-0.0803978,1.85434
-0.100605,1.85155
-0.136693,1.83558
-0.0964466,1.82174
-0.0964466,1.82174
-0.0964466,1.82174
-0.0964466,1.82174
-0.0604436,1.79185
-0.0604436,1.79185
-0.00752296,1.83004
-0.081209,1.86743
-0.081209,1.86743
-0.224655,1.87762
-0.116253,1.8801
-0.158036,1.8583
-0.158036,1.8583
-0.177653,1.85532
-0.239651,1.80181
-0.190912,1.76326
-0.190912,1.76326
-0.300329,1.74614
-0.300329,1.74614
-0.283983,1.72697
-0.32225,1.81329
-0.284178,1.79045
-0.318993,1.84147
-0.318993,1.84147
-0.289078,1.91041
-0.219122,1.89775
-0.25656,1.90537
-0.25656,1.90537
-0.309968,1.93158
-0.363068,1.9281
-0.363068,1.9281
-0.277774,1.93572
-0.313841,1.92192
-0.368223,1.93253
-0.368223,1.93253
-0.380335,1.94207
-0.344129,1.97778
-0.273911,2.1106
-0.263138,2.08875
-0.303887,2.02331
-0.340141,2.01058
-0.34329,2.01129
-0.429469,2.09259
-0.522656,2.05815
-0.592235,2.026
-0.648022,1.97496
-0.662388,2.04491
-0.640547,2.11407
-0.653604,2.07027
-0.689147,2.03301
-0.60808,2.02197
-0.60808,2.02197
-0.757751,2.10256
-0.683871,1.98029
-0.683871,1.98029
-0.723658,1.91521
-0.729679,1.97021
-0.70843,2.07745
-0.678599,2.03535
-0.687442,2.1364
-0.687442,2.1364
-0.687442,2.1364
-0.773582,2.06624
-0.860775,2.02746
-0.902789,2.0079
-0.928032,1.97777
-0.88419,1.92443
-0.904425,1.96075
-0.855902,1.96021
-0.833179,1.9956
-0.834475,2.00816
-0.729323,2.05334
-0.551348,2.12912
-0.551348,2.12912
-0.532739,2.06753
-0.568522,1.96952
-0.616085,2.00321
-0.616085,2.00321
-0.616085,2.00321
-0.569238,2.01072
-0.569238,2.01072
-0.520407,2.00794
-0.561037,1.98063
-0.561037,1.98063
-0.552398,2.03072
-0.575526,1.97557
-0.527792,1.89673
-0.527792,1.89673
-0.569356,2.0326
-0.593067,1.96668
-0.638527,1.91406
-0.631259,1.84202
-0.631259,1.84202
-0.586683,1.851
-0.635742,1.95884
-0.556699,1.98972
