MDTU,min_ave,max_ave
1,-0.300355,0.120577
2,-0.300236,0.118406
3,-0.302009,0.117605
4,-0.300027,0.118749
5,-0.300089,0.118749
6,-0.299409,0.118908
7,-0.299831,0.118341
8,-0.300487,0.117741
9,-0.299956,0.117522
10,-0.298176,0.119126
11,-0.299971,0.117188
12,-0.297308,0.117454
13,-0.300063,0.117117
14,-0.296546,0.117547
15,-0.294396,0.119407
16,-0.294419,0.119303
17,-0.296254,0.118399
18,-0.2959,0.118784
19,-0.293632,0.119946
20,-0.291092,0.119402
21,-0.293256,0.120227
22,-0.292261,0.120939
23,-0.293184,0.119874
24,-0.293184,0.119874
25,-0.293184,0.119874
26,-0.292745,0.119813
27,-0.294536,0.118639
28,-0.294536,0.118639
29,-0.293887,0.118584
30,-0.290388,0.12019
31,-0.288234,0.121722
32,-0.288889,0.12154
33,-0.288999,0.12114
34,-0.288999,0.12114
35,-0.289566,0.121421
36,-0.285349,0.122419
37,-0.285394,0.122068
38,-0.284588,0.122046
39,-0.280953,0.123647
40,-0.281574,0.124512
41,-0.281574,0.124512
42,-0.281352,0.125746
43,-0.276497,0.127348
44,-0.276497,0.127348
45,-0.276497,0.127348
46,-0.272172,0.127904
47,-0.274332,0.127225
48,-0.274903,0.127532
49,-0.27484,0.127448
50,-0.27484,0.127448
51,-0.271953,0.128519
52,-0.271138,0.128777
53,-0.269742,0.12922
54,-0.270082,0.129078
55,-0.270711,0.128774
56,-0.271073,0.129309
57,-0.27045,0.129114
58,-0.27045,0.129114
59,-0.267911,0.12999
60,-0.267893,0.130053
61,-0.267893,0.130053
62,-0.268809,0.130122
63,-0.268238,0.130481
64,-0.267386,0.130666
65,-0.266088,0.130882
66,-0.266666,0.130417
67,-0.267312,0.130866
68,-0.267519,0.12952
69,-0.267008,0.12988
70,-0.267008,0.12988
71,-0.264329,0.131337
72,-0.264329,0.131337
73,-0.265092,0.131379
74,-0.263952,0.13218
75,-0.263181,0.13207
76,-0.262334,0.13265
77,-0.262334,0.13265
78,-0.262334,0.13265
