MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.995463,0.334857,0.0298056,0.000877891
2,0.995463,0.334857,0.0298056,0.000877891
3,0.995463,0.334857,0.0298056,0.000877891
4,0.995463,0.334857,0.0298056,0.000877891
5,0.995463,0.334857,0.0298056,0.000877891
6,0.995496,0.291162,0.0983154,0.00530636
7,0.995467,0.197998,0.0580137,0.00719568
8,0.995481,0.199064,0.0941957,0.0037414
9,0.995411,0.244898,0.144824,0.00985773
10,0.995431,0.312583,0.19679,0.00161021
11,0.995462,0.333801,0.199304,0.000929298
12,0.995444,0.234455,0.160308,0.00606111
13,0.995393,0.292081,0.203528,0.00183735
14,0.995439,0.265534,0.25732,0.00240707
15,0.995439,0.250613,0.215177,0.00268941
16,0.995449,0.253839,0.23194,0.00429642
17,0.995403,0.267921,0.214014,0.00226066
18,0.995398,0.266437,0.250878,0.00425113
19,0.995467,0.258492,0.170783,0.00418021
20,0.995469,0.23595,0.178413,0.00364475
21,0.995499,0.288543,0.198501,0.00738677
22,0.99538,0.352737,0.140009,0.00431426
23,0.995356,0.272239,0.155207,0.00330652
24,0.995366,0.272277,0.13865,0.00257921
25,0.995309,0.28406,0.172014,0.0021976
26,0.995309,0.28406,0.172014,0.0021976
27,0.995309,0.313028,0.210017,0.0039739
28,0.995325,0.317293,0.189533,0.000964571
29,0.995308,0.351211,0.184226,0.00179456
30,0.995307,0.336004,0.10946,0.00395711
31,0.995393,0.288293,0.15379,0.0043101
32,0.995405,0.332241,0.167851,0.00335949
33,0.995381,0.305446,0.197738,0.0033704
34,0.995505,0.343019,0.19476,0.00518243
35,0.995444,0.359444,0.17813,0.00609203
36,0.995391,0.287637,0.137474,0.00305456
37,0.995385,0.23137,0.151863,0.00577769
38,0.995299,0.267139,0.150158,0.00140671
39,0.995332,0.260451,0.164229,0.00148518
40,0.995282,0.284688,0.143105,0.003692
41,0.995378,0.281785,0.124907,0.00557236
42,0.995299,0.227115,0.109149,0.00207257
43,0.995278,0.291588,0.0528727,0.00261257
44,0.995186,0.256839,0.13958,0.00232818
45,0.995186,0.256839,0.13958,0.00232818
46,0.995151,0.277645,0.159657,0.00597289
47,0.9952,0.255926,0.131655,0.000496115
48,0.995249,0.328653,0.175341,0.00741244
49,0.995241,0.27112,0.204833,0.00742731
50,0.995244,0.256953,0.229351,0.00437931
51,0.995314,0.291166,0.231638,0.00307533
52,0.995228,0.310857,0.257869,0.00712355
53,0.995211,0.277291,0.283224,0.0028283
54,0.995283,0.268799,0.269442,0.00229654
55,0.995207,0.30675,0.26647,0.00478355
56,0.995203,0.318557,0.226219,0.00244511
57,0.995125,0.337976,0.278894,0.0072738
58,0.995129,0.290904,0.26199,0.00533195
59,0.995155,0.268238,0.230434,0.00269851
60,0.995242,0.232287,0.240384,0.000781102
61,0.995251,0.190618,0.160543,0.00598231
62,0.995217,0.248506,0.161602,0.00804808
63,0.995217,0.248506,0.161602,0.00804808
64,0.995217,0.248506,0.161602,0.00804808
65,0.995304,0.290102,0.157649,0.00322173
66,0.995208,0.33103,0.232523,0.00631991
67,0.995285,0.367043,0.239612,0.000358304
68,0.995262,0.379037,0.254972,0.00277245
69,0.995293,0.40982,0.299611,0.00502391
70,0.995293,0.40982,0.299611,0.00502391
71,0.995293,0.40982,0.299611,0.00502391
72,0.995201,0.400953,0.334876,0.00658625
73,0.995201,0.400953,0.334876,0.00658625
74,0.995238,0.355696,0.300498,0.00423436
75,0.995199,0.358782,0.300686,0.00261158
76,0.995185,0.355648,0.274125,0.00145556
77,0.995214,0.331672,0.269727,0.000486461
78,0.995168,0.391883,0.282567,0.00392471
79,0.99521,0.389271,0.33528,0.00177145
80,0.995155,0.39996,0.351301,0.00520611
81,0.995155,0.39996,0.351301,0.00520611
82,0.995134,0.380243,0.386691,0.00301506
83,0.995113,0.349361,0.303038,0.00191718
84,0.995113,0.349361,0.303038,0.00191718
85,0.995178,0.318153,0.350287,0.00358839
86,0.995175,0.421377,0.399783,0.00235803
87,0.99517,0.342906,0.432086,0.000970163
88,0.99517,0.342906,0.432086,0.000970163
89,0.99517,0.342906,0.432086,0.000970163
90,0.99517,0.342906,0.432086,0.000970163
91,0.995154,0.369019,0.398583,0.00225686
92,0.995128,0.32603,0.408785,0.00143122
93,0.995128,0.32603,0.408785,0.00143122
94,0.995128,0.32603,0.408785,0.00143122
95,0.995128,0.32603,0.408785,0.00143122
96,0.995128,0.32603,0.408785,0.00143122
97,0.995128,0.32603,0.408785,0.00143122
98,0.995154,0.346765,0.444531,0.000976916
99,0.995148,0.329161,0.475269,0.00226626
100,0.995116,0.328065,0.479108,0.00460055
101,0.994947,0.31371,0.496532,0.00363872
102,0.994947,0.352603,0.416657,0.00148512
103,0.994947,0.352603,0.416657,0.00148512
104,0.995059,0.310023,0.410737,0.00290101
105,0.99514,0.311133,0.454198,0.00553524
106,0.995214,0.313048,0.51435,0.00537815
107,0.995162,0.324712,0.515513,0.0048527
108,0.995047,0.40748,0.541225,0.00300835
109,0.995101,0.350439,0.543451,0.00245537
110,0.994995,0.340203,0.520215,0.00167605
111,0.995124,0.403499,0.50815,0.00377973
112,0.995104,0.343354,0.486366,0.00137123
113,0.995139,0.389097,0.478503,0.00482945
114,0.995174,0.354643,0.501782,0.00405926
115,0.995081,0.32942,0.480364,0.00591666
116,0.995121,0.355977,0.444496,0.00940717
117,0.995197,0.349302,0.426394,0.00665252
118,0.995197,0.349302,0.426394,0.00665252
119,0.995197,0.349302,0.426394,0.00665252
120,0.995197,0.349302,0.426394,0.00665252
121,0.995166,0.393581,0.438115,0.0051424
122,0.995208,0.436858,0.462144,0.00627121
123,0.995208,0.436858,0.462144,0.00627121
124,0.995171,0.425226,0.412572,0.00326468
125,0.995206,0.420173,0.435194,0.00278141
126,0.995155,0.439543,0.47771,0.00122991
127,0.995155,0.439543,0.47771,0.00122991
128,0.995155,0.439543,0.47771,0.00122991
129,0.995175,0.422757,0.453752,0.00141727
130,0.995175,0.422757,0.453752,0.00141727
131,0.995162,0.499161,0.404538,0.00126124
132,0.995165,0.468046,0.453636,0.00445679
133,0.995057,0.445185,0.461636,0.00114401
134,0.995057,0.445185,0.461636,0.00114401
135,0.99504,0.454062,0.491996,0.00295367
136,0.995089,0.454152,0.475999,0.00615069
137,0.99508,0.473176,0.429673,0.00483246
138,0.995095,0.446463,0.441183,0.00303799
139,0.995125,0.492498,0.463526,0.00436842
140,0.995206,0.429259,0.454092,0.00450921
141,0.995105,0.417506,0.447002,0.00310097
142,0.994962,0.414277,0.449882,0.002456
143,0.994961,0.470903,0.41837,0.00542379
144,0.994961,0.470903,0.41837,0.00542379
145,0.994929,0.423228,0.45721,0.00455725
146,0.995043,0.435574,0.448458,0.00237994
147,0.995043,0.435574,0.448458,0.00237994
148,0.995043,0.435574,0.448458,0.00237994
149,0.995017,0.456105,0.556089,0.00115306
150,0.995017,0.456105,0.556089,0.00115306
151,0.995032,0.452409,0.536598,0.002947
152,0.995129,0.361787,0.49449,0.0027815
153,0.994999,0.433442,0.504852,0.00345527
154,0.994999,0.433442,0.504852,0.00345527
155,0.994995,0.450727,0.530925,0.000983315
156,0.995041,0.421591,0.447774,0.00189117
157,0.99506,0.418291,0.499363,0.00372277
158,0.99509,0.349426,0.457636,0.00285775
159,0.995056,0.393665,0.48917,0.00327842
160,0.995041,0.35716,0.48052,0.00557532
161,0.995058,0.359643,0.477262,0.00233381
162,0.995076,0.40195,0.526924,0.0012921
163,0.995089,0.301476,0.5083,0.00181611
164,0.995051,0.356719,0.508307,0.00467853
165,0.995051,0.356719,0.508307,0.00467853
166,0.995051,0.356719,0.508307,0.00467853
