t,cost
10,3909
20,3996
30,2103.6
40,2209.8
50,1127.7
60,1052.7
70,1046.1
80,1031.4
90,1036.8
100,1039.8
110,1017.6
120,1024.8
130,1017.3
140,1015.2
150,1045.5
160,1032.6
170,1033.8
180,1029.6
190,1027.2
200,1020.9
210,1029
220,1055.7
230,1069.8
240,1075.8
250,1060.2
260,1028.1
270,1086
280,1078.8
290,1071.3
300,1087.5
310,1083.3
320,1094.4
330,1056.9
340,1067.7
350,1077
360,1101
370,1122.6
380,1106.1
390,1116.6
400,1084.8
410,1088.7
420,1113
430,1080.6
440,1072.2
450,1078.8
460,1083
470,1080.3
480,1090.8
490,1069.2
500,1067.4
510,1081.5
520,1109.4
530,1109.4
540,1098.6
550,1132.5
560,1175.1
570,1126.8
580,1047.3
590,1116.3
600,1066.5
610,1093.2
620,1102.8
630,1080.3
640,1054.5
650,1084.5
660,1113.3
670,1090.5
680,1091.4
690,1107.3
700,1101.9
710,1092.3
720,1130.4
730,1091.4
740,1089.9
750,1067.7
760,1082.4
770,1068.3
780,1063.5
790,1079.7
800,1071.6
810,1087.8
820,1084.2
830,1082.1
840,1088.7
850,1073.7
860,1147.8
870,1157.7
880,1156.8
890,1154.4
900,1157.4
910,1162.5
920,1166.4
930,1173.9
940,1182.9
950,1158
960,1149
970,1169.7
980,1153.8
990,1163.7
1000,1146
1010,1141.5
1020,1151.4
1030,1126.5
1040,1151.7
1050,1125.6
1060,1140.9
1070,1125.9
1080,1118.1
1090,1135.2
1100,1148.7
1110,1131.6
1120,1137.3
1130,1120.5
1140,1161.3
1150,1174.8
1160,1188.9
1170,1213.2
1180,1202.7
1190,1193.1
1200,1193.4
1210,1203
1220,1191.9
1230,1184.1
1240,1155
1250,1119.9
1260,1136.1
1270,1132.5
1280,1165.8
1290,1162.2
1300,1136.7
1310,1132.8
1320,1141.8
1330,1136.7
1340,1140.3
1350,1127.7
1360,1122.9
1370,1124.4
1380,1221.6
1390,1187.1
1400,1143.9
1410,1149.6
1420,1143
1430,1132.2
1440,1140.3
1450,1146.6
1460,1169.7
1470,1178.4
1480,1166.4
1490,1199.7
1500,1132.5
1510,1111.2
1520,1123.2
1530,1105.8
1540,1124.1
1550,1156.8
1560,1151.7
1570,1157.4
1580,1137.9
1590,1143
1600,1134
1610,1143.6
1620,1139.7
1630,1137
1640,1148.7
1650,1155.9
1660,1133.1
1670,1149.9
1680,1145.1
1690,1146.3
1700,1152.9
1710,1170.9
1720,1155.6
1730,1173.9
1740,1165.2
1750,1168.8
1760,1174.8
1770,1153.8
1780,1160.7
1790,1162.2
1800,1163.4
1810,1157.4
1820,1159.8
1830,1146.3
1840,1152.3
1850,1147.5
1860,1064.4
1870,1042.8
1880,1052.4
1890,1043.4
1900,1042.8
1910,1031.7
1920,1028.7
1930,1034.7
1940,1044.9
1950,1046.7
1960,1058.4
1970,1048.8
1980,1056.9
1990,1059.3
2000,1042.8
2010,1048.2
2020,1046.7
2030,1058.4
2040,1072.5
2050,1085.4
2060,1146.9
2070,1153.8
2080,1161
2090,1158.9
2100,1155
2110,1154.4
2120,1142.7
2130,1147.5
2140,1144.8
2150,1143.3
2160,1137.9
2170,1131.6
2180,1139.4
2190,1139.7
2200,1138.2
2210,1128.3
2220,1122.3
2230,1134.9
2240,1113.6
2250,1112.1
2260,1117.5
2270,1112.7
2280,1113.9
2290,1110.9
2300,1114.8
2310,1110.9
2320,1109.1
2330,1082.1
2340,1086.6
2350,1086
2360,1063.8
2370,1061.1
2380,1074.6
2390,1086.9
2400,1100.4
2410,1120.5
2420,1119.3
2430,1117.2
2440,1097.4
2450,1124.1
2460,1126.8
2470,1087.5
2480,1100.1
2490,1066.5
2500,1068.6
2510,1076.4
2520,1071.3
2530,1058.7
2540,1063.8
2550,1051.5
2560,1057.5
2570,1056.6
2580,1060.8
2590,1070.1
2600,1073.1
2610,1126.2
2620,1140.6
2630,1147.8
2640,1151.1
2650,1131.9
2660,1099.8
2670,1137
2680,1125
2690,1138.8
2700,1160.1
2710,1163.1
2720,1167.9
2730,1154.7
2740,1148.7
2750,1061.4
2760,1110
2770,1104.9
2780,1110.3
2790,1127.7
2800,1158.9
2810,1154.1
2820,1148.7
2830,1144.5
2840,1135.5
2850,1113.9
2860,1081.8
2870,1081.5
2880,1076.7
2890,1075.5
2900,1075.2
2910,1077.3
2920,1106.4
2930,1082.4
2940,1081.8
2950,1029.9
2960,1014.6
2970,1015.5
2980,1034.7
2990,1015.5
3000,1052.4
3010,1051.2
3020,1048.2
3030,1029.9
3040,1024.2
3050,1017.3
3060,1068
3070,1060.8
3080,1074
3090,1050
3100,1062.9
3110,1070.7
3120,1064.7
3130,1056.3
3140,1043.7
3150,1040.4
3160,1051.8
3170,1050.9
3180,1030.5
3190,1024.5
3200,1049.1
3210,1025.4
3220,1052.1
3230,1046.4
3240,1048.8
3250,1059.3
3260,1049.7
3270,1051.2
3280,1068
3290,1083.9
3300,1072.2
3310,1062.6
3320,1077.3
3330,1050.9
3340,1086.3
3350,1085.7
3360,1100.4
3370,1081.5
3380,1065.9
3390,1082.4
3400,1103.4
3410,1103.1
3420,1101.9
3430,1131.3
3440,1112.7
3450,1097.7
3460,1103.1
3470,1100.4
3480,1089.3
3490,1104
3500,1102.8
3510,1105.5
3520,1101.3
3530,1080.3
3540,1089.3
3550,1092.9
3560,1090.8
3570,1089.9
3580,1078.5
3590,1108.5
3600,1070.7
3610,1108.8
3620,1092.9
3630,1063.2
3640,1059.9
3650,1089.6
3660,1025.1
3670,1019.4
3680,1019.4
3690,1019.4
3700,1012.2
3710,1020.3
3720,1005.3
3730,1003.2
3740,1006.8
3750,1041
3760,1043.7
3770,1079.4
3780,1022.4
3790,1020.9
3800,1020.3
3810,1035.3
3820,1022.7
3830,1014
3840,1003.2
3850,1035
3860,1106.4
3870,1132.8
3880,1146
3890,1128.9
3900,1140.6
3910,1140.9
3920,1158.6
3930,1156.5
3940,1155.6
3950,1163.4
3960,1167.3
3970,1175.4
3980,1171.2
3990,1173.6
4000,1175.7
4010,1155
