MDTU,susyTrans,Im(bilin)
10,0.000703063,-0.000266161
20,-0.00460025,0.000220013
30,0.0014227,0.00126025
40,0.00107404,-0.0015318
50,-0.00153164,0.000435558
60,0.00139027,-0.00358515
70,-0.00261512,0.00153565
80,-0.00409211,-0.00219272
90,-0.00350046,-0.000624142
100,4.86475e-05,-0.000424512
110,-0.000915165,0.00215699
120,0.000534721,-0.0010318
130,7.96157e-05,0.00110788
140,0.00172022,-0.000849852
150,0.00118275,-0.00208614
160,-0.00117209,-0.000717227
170,0.00495029,0.000782738
180,-0.00302034,-0.000576344
190,0.00224704,1.0748e-05
200,-0.00198943,-0.000735998
210,-0.00284744,0.000699832
220,0.00246318,-1.06024e-05
230,-0.00452984,-0.00021104
240,0.000791291,-0.000605528
250,0.00163149,0.000516658
260,0.00225818,0.000472624
270,0.000653686,0.000981361
280,-0.00129106,0.000130878
290,-0.00176225,-0.000822678
300,-0.00129968,-0.000714129
310,-0.0011385,0.00017585
320,-0.00153499,-0.0009688
330,-0.00341968,0.000402781
340,0.0010411,0.000250428
350,0.003046,0.000827024
360,0.00112934,0.000789419
370,-0.0024025,0.000393945
380,0.00259098,-0.000229943
390,0.000415303,0.000253984
400,-0.00349782,-0.000795177
410,0.00213206,0.000141789
420,-0.00436042,0.00126613
430,-0.0011991,0.000474858
440,0.000433759,-0.000532012
450,-0.0019565,-0.000283756
460,-0.00249725,0.000162815
470,0.000737865,-2.78388e-05
480,-0.00041084,0.0001014
490,-0.00311027,-0.00113153
500,0.00290691,0.000628137
510,-0.00261271,-0.00170505
520,-0.000937391,0.000167641
530,-0.00251197,-0.000153016
540,-0.00375225,0.00092
550,0.00129548,-0.000625072
560,0.000242978,0.000399157
570,0.00165161,0.000353715
580,0.000278619,-0.00058487
590,0.00250078,-0.000410075
600,-0.000349109,0.000682797
610,-0.00092028,0.000166977
620,-0.00190094,0.000452838
630,0.000534194,-0.000838576
640,-0.00199195,0.000314758
650,0.00457372,2.68907e-05
660,-0.00284009,-0.00111443
670,-0.00443303,0.00123737
680,-0.00463883,-0.000248234
690,0.00295123,0.000291334
700,0.0017904,-0.000406321
710,-0.00350211,-0.00126168
720,-0.000720021,-0.000430253
730,-0.0025216,0.000982748
740,0.000892622,-0.000639666
750,-0.000610219,-0.00231994
760,-0.00212814,-0.000231338
770,0.00179359,0.00123173
780,0.00137343,5.21671e-05
790,0.00181514,-0.0014149
800,5.30045e-05,0.00117695
810,-0.00125469,0.00102799
820,-0.00176814,-0.000228931
830,-0.00195923,0.00088243
840,0.000873887,1.6111e-05
850,-0.00407088,0.000126257
860,-0.000345114,1.80481e-05
870,-0.00263681,-0.00117856
880,-0.000331725,0.000793014
890,0.000776924,-0.000759839
900,-0.00616827,-0.000132951
910,0.000601473,-0.000516013
920,-0.00763939,0.000111952
930,0.00107809,-0.00118019
940,-0.00193323,-0.00018964
950,-0.00175243,-0.00176566
960,-0.0065417,-0.001101
970,0.000683828,0.000628985
980,0.00126898,-7.67489e-05
990,0.00235889,0.00027576
1000,0.00359601,0.00136058
1010,0.000459427,0.000609203
1020,-0.00186336,-0.000998549
1030,0.00271242,-0.00209468
1040,-0.00530322,-0.00013974
1050,-0.00187007,0.000427689
1060,-0.00628604,-0.000447733
1070,0.00156944,0.00102226
1080,0.000534761,0.000779757
1090,-0.00265277,-0.00138472
1100,0.000857335,-0.000818644
1110,-0.000781785,0.000271757
1120,-0.0049385,0.000102103
1130,0.00238328,0.00229668
1140,-0.00238565,0.00142334
1150,-0.00178453,-0.000783688
1160,0.00109876,-0.000227369
1170,-0.00210845,-0.000175441
1180,-8.84885e-06,-0.000555222
1190,-0.00152151,0.000994626
1200,-0.000773744,0.000647413
1210,-0.00141488,-0.00031305
1220,0.00094471,-0.00107765
1230,0.000260663,-0.00124695
1240,0.00338238,-0.000506659
1250,0.00149155,0.0010603
1260,0.0039606,8.73989e-05
1270,-0.000181362,-0.000263356
1280,-0.00124766,-0.00132594
1290,-0.00251507,0.00128903
1300,-0.00268827,0.000638651
1310,-0.00153556,0.00136198
1320,0.00237503,0.000403669
1330,0.0015472,0.00251182
1340,-0.00255989,3.98448e-06
1350,-0.00315503,-4.18025e-05
1360,-0.000791578,0.000156852
1370,9.27177e-05,-0.00067899
1380,0.00266765,8.57733e-05
1390,-0.00320813,-0.000720997
1400,-0.00067303,-0.000880259
1410,0.00351699,-0.00115637
1420,0.00230256,0.00028076
2010,-0.00309298,-1.95218e-06
2020,-0.00276953,-0.000711507
2030,-0.0064329,-0.00120776
2040,-0.000688899,0.00159079
2050,0.00360996,-0.0010987
2060,0.00039738,0.000334716
2070,0.000561148,0.00152768
2080,-0.000428642,-0.00162588
2090,-0.000945731,0.000994841
2100,0.00435116,0.00157877
2110,0.00365312,-0.000100376
2120,-0.000194065,0.00165594
2130,0.00107292,0.000324683
2140,-0.000778357,0.000355082
2150,0.00105103,0.000182274
2160,0.00130359,-0.00115193
2170,-0.00207581,-0.00171391
2180,-0.00176389,-0.00086693
2190,-0.0023378,0.000551206
2200,-0.00533464,0.000176672
2210,1.76552e-05,0.000288249
2220,-0.00159285,0.000204502
2230,0.00252143,-0.00175838
2240,-0.00499547,-0.000354015
2250,-0.00214193,0.00124511
2260,-0.000703904,0.0018855
2270,0.000476942,-0.00141445
2280,0.00196304,0.000922792
2290,0.000883834,0.000725857
2300,-0.000911038,0.000156616
2310,-0.000915039,-0.0008523
2320,-0.000796142,0.000254827
2330,-0.00117101,0.00134483
2340,-0.00209544,-0.000715733
2350,-0.00181426,-9.5274e-05
2360,0.00213276,0.000623271
2370,-0.00205862,0.00180633
2380,0.00158961,0.00112382
2390,-3.53509e-05,-0.00113234
2400,0.00383094,-0.000428859
2410,-0.000163487,-0.000826227
2420,-0.00179181,0.000745171
2430,-0.000712267,-0.000719318
2440,0.0016457,-0.000340418
2450,0.000216652,0.00131464
2460,0.00238573,0.000582452
2470,-0.000739255,-0.00148165
2480,-0.0027555,-0.000346456
2490,-0.00367552,-0.000778856
2500,0.0028576,0.000112058
2510,1.76826e-05,0.000452384
2520,-0.00215292,-0.000135182
2530,-0.0017474,-0.000506616
2540,0.00114721,0.00122673
2550,0.00185394,-0.000563402
2560,0.00196039,-0.000373607
2570,-0.00200596,-0.000435073
2580,-0.00387095,-0.00105802
2590,-0.00393915,8.04956e-05
2600,-0.00464166,0.000667027
2610,0.00450653,-0.000940436
2620,0.00127138,-0.0013412
2630,0.0029015,0.000449049
2640,-0.00183508,-0.000848182
2650,0.00109497,0.000894337
2660,0.000353556,-0.00145766
2670,-0.0069042,0.000348165
2680,0.00146197,-0.000709007
2690,-0.000203618,-0.000485208
2700,0.000857078,-0.000877963
2710,-0.000414984,0.00101758
2720,0.00100775,-0.000625147
2730,0.000709869,0.000356877
2740,0.0017859,-0.000139084
2750,-0.00528942,0.000238675
2760,-0.00233105,0.000868012
2770,0.00118483,0.000354387
2780,0.000446664,-0.000339042
2790,0,-0.000210535
2800,-0.00239955,-0.00153218
2810,1.32815e-05,-0.00149469
2820,3.97858e-05,-0.000107097
2830,0.00215562,0.00154897
2840,-0.00108074,-0.00116378
2850,-0.00804163,0.000872243
2860,-0.00175912,0.00141695
2870,-0.0028375,-0.000209962
2880,-0.00402547,-0.000938398
2890,1.76506e-05,-0.00148543
2900,0.00381347,0.00198296
2910,0.00195005,-0.00152385
2920,-0.00352878,-0.000789206
2930,-0.00169925,-0.000387903
2940,-0.00235224,0.000458665
2950,7.95053e-05,0.00183572
2960,-0.000721147,0.00131997
2970,-0.0031266,-0.00206934
2980,0.00109043,0.00024239
2990,-0.000791979,0.001102
3000,-0.00244726,0.000330243
3010,-0.00208074,-0.000162069
3020,-0.00100315,-0.000384756
3030,0.000379814,-0.000379619
3040,0.00258585,-4.33409e-05
3050,-0.00341066,0.00239416
3060,0.00139342,-0.000422693
3070,-0.00140376,-0.000156039
3080,-0.000672075,0.000409683
3090,-0.00312808,-0.000249275
3100,0.00366605,0.000358915
3110,0.000402259,-0.00110286
3120,-0.000972187,0.000888
3130,0.00303228,-2.67923e-05
3140,-0.00131342,-0.00191274
3150,-0.000805215,-0.000515941
3160,-0.00314432,0.000777274
3170,-0.000995585,-0.00118081
3180,0.00272975,-0.00182214
3190,-0.00494837,-0.00174835
3200,0.00067685,-0.000177875
3210,0.000941656,8.54318e-05
3220,-0.000663286,5.25802e-05
3230,-0.00267628,0.00145955
3240,-0.00133175,0.00131922
3250,-0.00120444,-0.000471865
3260,0.00221397,-0.000814828
