MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.416023,0.106349,-0.000295029
2,0.416023,0.106349,-0.000295029
3,0.416023,0.106349,-0.000295029
4,0.416023,0.106349,-0.000295029
5,0.416023,0.106349,-0.000295029
6,29.6586,-3.63135,6.32997e-06
7,23.0613,-3.2207,0.00142199
8,23.0613,-3.2207,0.00142199
9,25.8075,-3.35535,0.00170344
10,25.8075,-3.35535,0.00170344
11,24.1227,-3.25002,0.00175679
12,21.5991,-3.07016,0.00209641
13,19.2374,-2.91532,0.00134606
14,20.7209,-3.04007,0.000267746
15,18.7298,-2.85114,0.000344736
16,18.0809,-2.77692,0.001008
17,16.1104,-2.6478,0.000728578
18,15.5757,-2.58296,0.00133065
19,14.0194,-2.43613,4.25967e-05
20,12.4152,-2.28323,0.00068958
21,11.0271,-2.16078,0.000379993
22,10.4952,-2.1519,0.000649753
23,9.78135,-2.07298,0.000654533
24,10.4157,-2.11774,0.00125387
25,9.71505,-2.04263,0.000277839
26,8.28626,-1.86412,0.000333904
27,7.98184,-1.82152,-0.000702772
28,8.77423,-1.93963,0.000883462
29,7.10869,-1.77321,0.000664016
30,7.28027,-1.80042,0.00081939
31,7.28825,-1.7533,0.000638693
32,6.53865,-1.63542,-0.000299444
33,6.53815,-1.64227,-0.000437875
34,6.35982,-1.573,-0.000906334
35,6.62312,-1.61032,0.000223516
36,6.57362,-1.58301,0.000300361
37,6.56229,-1.59674,-0.00047473
38,6.21274,-1.57369,-0.000124276
39,5.67332,-1.50309,-0.000134247
40,5.51045,-1.43839,0.000199474
41,5.19868,-1.38572,-9.82154e-06
42,4.57107,-1.25336,0.000273088
43,4.37453,-1.2563,0.000118228
44,5.09986,-1.37895,0.00126727
45,4.46317,-1.29867,-0.000225605
46,4.49639,-1.2739,-0.000197936
47,3.85862,-1.17122,-0.00109757
48,3.85862,-1.17122,-0.00109757
49,3.85862,-1.17122,-0.00109757
50,4.33649,-1.25625,-0.00125405
51,3.79374,-1.18416,-0.00123786
52,3.82595,-1.17507,-0.000388975
53,3.82595,-1.17507,-0.000388975
54,3.72275,-1.1136,-0.00077414
55,3.58267,-1.09206,-0.000574454
56,3.77471,-1.12913,2.81492e-05
57,3.73565,-1.12361,0.000279882
58,3.3881,-1.08426,-0.00057508
59,3.40098,-1.10943,3.2551e-05
60,3.24256,-1.07843,-0.000730231
61,3.03795,-1.046,-0.000989026
62,2.59525,-0.94367,0.000390153
63,2.51133,-0.89332,-0.000114956
64,2.51133,-0.89332,-0.000114956
65,2.3066,-0.80045,-0.000305467
66,2.24534,-0.78444,-0.000865947
67,2.69859,-0.81444,-6.06592e-05
68,2.61345,-0.79923,9.81715e-05
69,2.61345,-0.79923,9.81715e-05
70,2.05346,-0.68802,-0.000554056
71,2.2688,-0.74561,0.000332312
72,2.23667,-0.74993,0.000154972
73,2.36507,-0.76783,0.000263323
74,2.20846,-0.7386,4.80231e-05
75,2.5972,-0.814,0.000209026
76,2.45835,-0.79347,0.00104473
77,2.36026,-0.77161,0.000566118
78,2.29505,-0.75067,-0.000370386
79,2.41073,-0.79508,-0.000247711
80,2.32247,-0.75369,0.000171909
81,2.51466,-0.75657,0.000121664
82,2.37728,-0.77689,-0.000773987
83,2.07679,-0.67407,0.00045831
84,2.07679,-0.67407,0.00045831
85,2.1513,-0.71964,-4.74182e-05
86,2.01539,-0.668,-0.000720424
87,2.30155,-0.72421,0.000900992
88,2.15623,-0.69412,0.000803966
89,2.15623,-0.69412,0.000803966
90,2.4507,-0.74359,0.00111632
91,2.31259,-0.72269,0.00105977
92,1.87182,-0.63142,0.000532928
93,1.87182,-0.63142,0.000532928
94,1.97353,-0.63115,0.000609314
95,1.97353,-0.63115,0.000609314
96,1.64443,-0.53882,0.000140273
97,1.64443,-0.53882,0.000140273
98,1.67575,-0.54996,0.00028774
99,1.67575,-0.54996,0.00028774
100,1.60068,-0.53974,0.000600745
101,1.62754,-0.57049,0.000167637
102,1.69902,-0.56172,-0.000557282
