MDTU,0,2,4,6,8,10
10,20.299,20.2886,20.2823,20.2757,20.2741,20.267
20,19.7677,19.7649,19.758,19.7566,19.7544,19.7519
30,19.3673,19.3553,19.3535,19.3518,19.3482,19.3458
40,19.1964,19.1838,19.1791,19.1737,19.1706,19.1626
50,18.8518,18.8395,18.8372,18.8335,18.8323,18.8276
60,18.7371,18.7279,18.7241,18.7162,18.7088,18.7063
70,18.511,18.4997,18.4919,18.4864,18.4823,18.4721
80,18.2035,18.1924,18.1871,18.1857,18.1816,18.1801
90,18.2442,18.2334,18.2294,18.2264,18.2243,18.2203
100,18.1195,18.1066,18.1025,18.0962,18.0934,18.0877
110,17.9567,17.9457,17.9433,17.9404,17.9361,17.9342
120,17.8465,17.8344,17.8323,17.8252,17.8224,17.8197
130,17.7744,17.7638,17.7613,17.7572,17.7549,17.752
140,17.7289,17.7151,17.7135,17.7092,17.7045,17.7018
150,17.7671,17.7541,17.7526,17.7506,17.7488,17.7454
160,17.6442,17.6301,17.6291,17.6277,17.6216,17.6187
170,17.7328,17.7207,17.7171,17.7125,17.7075,17.7058
180,17.6829,17.671,17.6657,17.6608,17.6571,17.6547
190,17.5931,17.5826,17.5807,17.5762,17.5737,17.572
200,17.5174,17.5062,17.502,17.4947,17.491,17.4878
210,17.5137,17.5023,17.5001,17.4955,17.4921,17.4889
220,17.5706,17.5586,17.5566,17.5508,17.5452,17.5423
230,17.5456,17.5346,17.5288,17.5256,17.523,17.5179
240,17.4913,17.488,17.483,17.4783,17.4756,17.475
250,17.4819,17.4713,17.4675,17.4625,17.4611,17.4567
260,17.4049,17.3918,17.3916,17.3871,17.3845,17.3814
270,17.3887,17.3771,17.3746,17.3715,17.3671,17.3641
280,17.4378,17.4255,17.4219,17.4164,17.4149,17.4097
290,17.36,17.349,17.345,17.3403,17.3392,17.3327
300,17.3619,17.3514,17.3503,17.3468,17.3434,17.34
310,17.337,17.3315,17.325,17.3217,17.3186,17.3161
320,17.261,17.2558,17.2498,17.245,17.2439,17.2416
330,17.2978,17.2957,17.2854,17.2845,17.282,17.2803
340,17.2944,17.2826,17.2821,17.2784,17.2712,17.2704
350,17.2782,17.2767,17.2674,17.2641,17.2618,17.2607
360,17.3578,17.3435,17.3416,17.339,17.3343,17.3307
370,17.2919,17.2758,17.2721,17.2699,17.2678,17.2655
380,17.3249,17.3118,17.3064,17.3023,17.2976,17.2919
390,17.2688,17.2564,17.2509,17.2453,17.2432,17.2406
400,17.4126,17.4013,17.3973,17.3851,17.3763,17.3728
410,17.2852,17.2747,17.2695,17.2669,17.2635,17.2619
420,17.4036,17.3915,17.3892,17.38,17.3782,17.3738
430,17.2914,17.2797,17.2768,17.2702,17.2699,17.2657
440,17.2935,17.2828,17.2764,17.2715,17.2685,17.2605
450,17.2649,17.2526,17.2485,17.2408,17.2368,17.2288
460,17.274,17.2617,17.2583,17.2543,17.2518,17.2477
470,17.2415,17.2278,17.2266,17.2234,17.2207,17.2188
480,17.3322,17.32,17.3157,17.3066,17.3055,17.2973
490,17.2333,17.2197,17.2175,17.2118,17.2092,17.205
500,17.3105,17.2995,17.2968,17.2929,17.2897,17.2844
510,17.2363,17.2223,17.2207,17.2168,17.2152,17.2132
520,17.1525,17.1384,17.1322,17.1307,17.127,17.1261
530,17.2048,17.1908,17.1885,17.1828,17.1816,17.1788
540,17.1602,17.1551,17.1467,17.1452,17.1424,17.1412
550,17.1855,17.1747,17.1701,17.168,17.1651,17.1636
560,17.1864,17.1775,17.1724,17.1641,17.1601,17.1559
570,17.1205,17.1063,17.1018,17.0988,17.097,17.0948
580,17.2914,17.2807,17.2776,17.271,17.2668,17.2625
590,17.2198,17.206,17.2031,17.1968,17.1954,17.1896
600,17.1603,17.1483,17.1477,17.145,17.1429,17.141
610,17.1428,17.1311,17.1288,17.1248,17.1206,17.1151
620,17.099,17.0864,17.0835,17.0798,17.0771,17.0729
630,17.1993,17.1841,17.181,17.1777,17.1735,17.1699
640,17.3019,17.2906,17.2871,17.2799,17.2762,17.2694
650,17.1291,17.1159,17.1145,17.1069,17.102,17.1005
660,17.1306,17.1251,17.1196,17.1174,17.1146,17.1128
670,17.1195,17.117,17.1048,17.1036,17.1019,17.1017
680,17.0484,17.0479,17.0364,17.0352,17.0341,17.0321
690,17.2663,17.2549,17.2506,17.246,17.2423,17.2365
700,17.2375,17.2276,17.2245,17.221,17.2169,17.2129
710,17.1518,17.1386,17.1371,17.1313,17.1285,17.1234
720,17.1959,17.1824,17.1781,17.1746,17.1715,17.165
730,17.1378,17.1235,17.1218,17.1192,17.1166,17.1152
740,17.1648,17.1508,17.1486,17.1425,17.1418,17.1357
750,17.1506,17.1384,17.1358,17.131,17.1255,17.12
760,17.2585,17.2472,17.2449,17.2397,17.2362,17.2329
770,17.1286,17.1218,17.1146,17.1106,17.1083,17.107
780,17.23,17.2195,17.2125,17.2096,17.2063,17.2004
790,17.1371,17.1238,17.1212,17.1183,17.1162,17.1141
800,17.2803,17.2702,17.2653,17.2589,17.2566,17.2502
810,17.2827,17.2701,17.2661,17.2502,17.2403,17.238
820,17.2495,17.2365,17.2317,17.2294,17.227,17.2234
830,17.145,17.13,17.1295,17.1243,17.1177,17.1162
840,17.1181,17.1042,17.102,17.0945,17.0928,17.0873
850,17.1478,17.1354,17.1338,17.1208,17.1194,17.1139
860,17.1377,17.1249,17.1232,17.1215,17.1175,17.1145
870,17.1145,17.1083,17.099,17.0977,17.0959,17.0909
880,17.2317,17.2205,17.2157,17.2118,17.2095,17.2088
890,17.1746,17.163,17.161,17.1548,17.1522,17.1478
900,17.1863,17.1763,17.173,17.1647,17.1588,17.1539
910,17.199,17.1958,17.1872,17.1846,17.1837,17.1817
920,17.07,17.0582,17.0573,17.0521,17.0475,17.0456
930,17.1089,17.1003,17.0977,17.0924,17.0907,17.0885
940,17.1414,17.1289,17.1249,17.112,17.1049,17.0949
950,17.0636,17.0623,17.0526,17.0519,17.0514,17.0499
960,17.1558,17.1524,17.1422,17.1403,17.1386,17.1358
970,17.1559,17.142,17.1409,17.1369,17.1335,17.13
980,17.1442,17.133,17.1293,17.123,17.1221,17.1144
990,17.1623,17.1597,17.1479,17.1468,17.144,17.1425
1000,17.2004,17.1884,17.1806,17.1771,17.1739,17.1712
1010,17.1333,17.1223,17.1146,17.1106,17.1097,17.1072
1020,17.2171,17.2054,17.2017,17.1986,17.1966,17.1912
1030,17.2369,17.2252,17.2209,17.2186,17.2161,17.213
1040,17.2061,17.1985,17.1962,17.1929,17.1885,17.1867
1050,17.1337,17.1192,17.1169,17.1111,17.1101,17.1046
1060,17.2009,17.1897,17.1848,17.1755,17.1692,17.1619
1070,17.2897,17.2777,17.2744,17.2707,17.2678,17.2638
1080,17.1948,17.182,17.1788,17.1738,17.1704,17.167
1090,17.4135,17.4023,17.3979,17.3894,17.3863,17.3803
1100,17.3276,17.3157,17.3125,17.3106,17.308,17.3047
1110,17.1723,17.16,17.1548,17.1496,17.1449,17.1429
1120,17.2025,17.1968,17.1891,17.1889,17.1859,17.1831
1130,17.1978,17.1851,17.1813,17.1754,17.173,17.1674
1140,17.1641,17.1572,17.1497,17.1484,17.146,17.1443
1150,17.2091,17.1978,17.1936,17.1896,17.1876,17.1851
