MDTU,min_min,min_max,max_min,max_max5
1,-0.271913,-0.0206947,0.0450857,0.227465
2,-0.271913,-0.0206947,0.0450857,0.227465
3,-0.271913,-0.0206947,0.0450857,0.227465
4,-0.271913,-0.0206947,0.0450857,0.227465
5,-0.252087,0.0872285,0.0496916,0.310163
6,-0.262428,0.0706445,0.0537272,0.294072
7,-0.257446,0.0705798,0.0498772,0.293299
8,-0.259446,0.0623666,0.0474555,0.291444
9,-0.255581,0.0584837,0.054299,0.286462
10,-0.255739,0.0555082,0.0601934,0.284711
11,-0.259985,0.0573544,0.0586012,0.286454
12,-0.243505,0.0591858,0.0593732,0.284012
13,-0.243835,0.0575442,0.0570248,0.288069
14,-0.25407,0.0511007,0.056834,0.285054
15,-0.244836,0.0578236,0.0639919,0.28529
16,-0.246041,0.0456076,0.0650262,0.289851
17,-0.260118,0.0483909,0.0572719,0.288341
18,-0.240537,0.0450758,0.0647284,0.286021
19,-0.248253,0.0386738,0.0631606,0.276609
20,-0.246979,0.0428414,0.0610092,0.28666
21,-0.260898,0.0486147,0.0545889,0.294831
22,-0.238155,0.0396985,0.0670099,0.280546
23,-0.240514,0.0423233,0.064095,0.27632
24,-0.249792,0.035862,0.0561978,0.277724
25,-0.251373,0.0373036,0.056881,0.279442
26,-0.247702,0.0338747,0.0584065,0.274509
27,-0.295527,0.0442514,0.0472856,0.273797
28,-0.245456,0.0323686,0.056378,0.283859
29,-0.252955,0.0450274,0.0600184,0.274568
30,-0.259917,0.042993,0.0482731,0.285462
31,-0.253969,0.0297048,0.0581002,0.277976
32,-0.265347,0.0368608,0.0521063,0.269759
33,-0.260437,0.029948,0.0584758,0.272774
34,-0.257021,0.0215482,0.05455,0.272153
35,-0.270272,0.028364,0.060094,0.275375
36,-0.260975,0.0390485,0.0548887,0.27267
37,-0.260975,0.0390485,0.0548887,0.27267
38,-0.257812,0.0260723,0.0461553,0.264382
39,-0.260086,0.0202812,0.0536584,0.275893
40,-0.256522,0.0187475,0.041492,0.26911
41,-0.266202,0.0318238,0.0561632,0.277579
42,-0.26591,0.0223929,0.0595347,0.26356
43,-0.260766,0.0168254,0.0514602,0.267411
