t,walltime
10,1442
20,1457
30,680.3
40,501.9
50,403.3
60,423.2
70,421.6
80,421.6
90,426.2
100,424.4
110,425
120,426.8
130,423.3
140,425.8
150,423.8
160,426.5
170,425.3
180,429
190,425.3
200,424.1
210,413.4
220,416.8
230,414.1
240,414.6
250,414
260,391.3
270,393
280,387.4
290,398.1
300,402.9
310,343.8
320,343.3
330,343.4
340,339.8
350,335.1
360,339.3
370,337.9
380,336.9
390,334.3
400,336.3
410,338.9
420,342.4
430,344.8
440,352.2
450,344.6
460,351.9
470,343
480,344.6
490,347
500,345.6
510,340.7
520,342.7
530,343.2
540,345.2
550,345.2
560,342.5
570,345.6
580,343.8
590,340.5
600,338.3
610,341
620,340.9
630,343.2
640,342.8
650,342.1
660,342
670,342.5
680,343.4
690,345.4
700,342.3
710,341.9
720,341.4
730,339.5
740,343.6
750,343.1
760,346
770,344.5
780,343.3
790,340.9
800,345.2
810,344.2
820,344.4
830,345.1
840,343.7
850,344.3
860,341.5
870,341.6
880,342.7
890,344.8
900,344.4
910,343.6
920,344.8
930,342.9
940,345.4
950,344.7
960,343.8
970,342.4
980,342.8
990,341.6
1000,340.2
1010,343.2
1020,341.5
1030,343.9
1040,342.9
1050,343.2
1060,341.2
1070,340.3
1080,347.2
1090,342.4
1100,342.8
1110,342.1
1120,342.4
1130,346.3
1140,346.2
1150,345.1
1160,344.7
1170,342.5
1180,342.7
1190,343.3
1200,337.5
1210,340.4
1220,342.6
1230,342.6
1240,341.4
1250,341.8
1260,345.4
1270,341.2
1280,343.2
1290,342.9
1300,342.6
1310,340
1320,338.5
1330,339.8
1340,342.5
1350,339.8
1360,336.4
1370,340.4
1380,341.2
1390,340
1400,342.7
1410,343
1420,340.9
1430,344.4
1440,347.3
1450,341.3
1460,340.3
1470,339.8
1480,342.7
1490,341.3
1500,343.8
1510,377.9
1520,378.7
1530,372.2
1540,376
1550,372.2
1560,368.3
1570,368.1
1580,365.9
1590,371
1600,371
1610,374.9
1620,370.2
1630,371.1
1640,372.7
1650,373.7
1660,380.3
1670,376.2
1680,379.2
1690,377.2
1700,372.7
1710,371.1
1720,378.3
1730,371.4
1740,371.7
1750,372.8
1760,373
1770,367.3
1780,368.3
1790,368
1800,368.7
1810,370
1820,373.4
1830,372.3
1840,377.3
1850,385
1860,378.2
1870,376.5
1880,374.9
1890,379.4
1900,376.4
1910,392.6
1920,411.6
1930,408.5
1940,405.8
1950,392.9
1960,396.5
1970,399.1
1980,401.5
1990,400.8
2000,402.6
2010,400.3
2020,399.6
2030,399.6
2040,400.3
2050,391.4
2060,389.6
2070,389.7
2080,393.9
2090,406.2
2100,404.6
2110,412.9
2120,419.4
2130,422.5
2140,415.6
2150,395.1
2160,399.4
2170,396
2180,408.2
2190,408.5
2200,408.5
2210,410.8
2220,407
2230,403.3
2240,410.5
2250,406.7
2260,411.9
2270,410.7
2280,407.8
2290,422.1
2300,412.4
2310,415.8
2320,407.8
2330,402.9
2340,405.1
2350,405.3
2360,405.3
2370,405.2
2380,407.7
2390,398.6
2400,400.6
2410,410.1
2420,404.1
2430,411.3
2440,407.2
2450,419.8
2460,408.2
2470,416.7
2480,410.5
2490,403.9
2500,401.6
2510,398.2
2520,407.6
2530,403.9
2540,405.1
2550,406.3
2560,404.1
2570,405.4
2580,401.9
2590,406.5
2600,406.7
2610,392.3
2620,393.1
2630,394.1
2640,398.7
2650,396.1
2660,396.8
2670,392.4
2680,399
2690,400.4
2700,402.4
2710,404.7
2720,407.3
2730,394.4
2740,392.1
2750,390.7
2760,388.6
2770,390.1
2780,392.9
2790,395
2800,396.7
2810,399.9
2820,397.1
2830,396.6
2840,395.3
2850,395.7
2860,400.7
2870,401.4
2880,402.4
2890,402.2
2900,402.7
2910,401.9
2920,403.2
2930,400.4
2940,399.1
2950,403.8
2960,402.4
2970,401.3
2980,402.2
2990,401.1
3000,404.2
3010,402.1
3020,394.8
3030,398.2
3040,397.9
3050,395.7
3060,397.8
3070,396.4
3080,399.4
3090,396.7
3100,398.8
3110,402
3120,402.9
3130,401.4
3140,401
3150,414.6
3160,413.1
3170,410.7
3180,406.8
3190,409.2
3200,408.2
3210,409.1
3220,410
3230,408.1
3240,412.6
3250,408.5
3260,407.1
3270,406.1
3280,410.7
3290,414.4
3300,415.3
3310,398.7
3320,399.6
3330,397.6
3340,400.7
3350,403.7
3360,403.5
3370,408.2
3380,407.9
3390,403.9
3400,400.9
3410,401.3
3420,401.5
3430,398.8
3440,399.1
3450,398.3
3460,398.9
3470,400.6
3480,397
3490,401.4
3500,401.5
3510,397
3520,397.6
3530,396.9
3540,400.6
3550,400.1
3560,401.6
3570,396.9
3580,394.9
3590,396.7
3600,400.7
3610,397.3
3620,394.9
3630,395.6
3640,396.2
3650,394.7
3660,394.6
3670,394.3
3680,400.3
3690,397.2
3700,392.1
3710,392.2
3720,393.1
3730,394.5
3740,392.7
3750,395.5
3760,391.8
3770,392.1
3780,388.2
3790,397.8
3800,403.7
3810,402.2
3820,404.2
3830,403.5
3840,402.7
3850,413.9
3860,420.6
3870,418.4
3880,419.3
3890,417.8
3900,419.5
3910,427.4
3920,423.5
3930,428.9
3940,435
3950,429.6
3960,426.9
3970,427.2
3980,424.8
3990,426.8
4000,420.1
4010,422.7
4020,430.2
4030,426.4
4040,424.9
4050,422.7
4060,420.9
4070,426.5
4080,425.1
4090,430.3
4100,420.1
4110,419.3
4120,420.7
4130,418.5
4140,417.4
4150,412.7
4160,416
4170,420.2
4180,415.4
4190,421.1
4200,401.1
4210,392.3
4220,402.9
4230,405.3
4240,403.3
4250,403.4
4260,396.7
4270,400.8
4280,396
4290,399.4
4300,402.7
4310,398
4320,395.3
4330,397
4340,396.3
4350,395.7
4360,398.6
4370,401
4380,399.3
4390,399.6
4400,396.5
4410,396.1
4420,395.2
4430,394.5
4440,398.8
4450,399.6
4460,399.1
4470,400.4
4480,401.8
4490,400.9
4500,400.9
4510,389.8
4520,398.7
4530,394.9
4540,396.1
4550,399.1
4560,396.6
4570,394.6
4580,393.9
4590,394.6
4600,393.6
4610,392.3
4620,393.9
4630,391.3
4640,388
4650,394.9
4660,389.9
4670,392.9
4680,390.1
4690,391.2
4700,391.1
4710,392.8
4720,394.2
4730,393.6
4740,390.4
4750,390.4
4760,386.8
4770,387.8
4780,392.3
4790,393.1
4800,394.6
4810,392.6
4820,394.1
4830,394.4
4840,390.3
4850,399.1
4860,397.8
4870,398.7
4880,396.7
4890,397.1
4900,389.2
