t,cg_iters
1,38900
2,39231
3,39032
4,39133
5,39090
6,39261
7,39774
8,39472
9,39043
10,39108
11,39200
12,39135
13,39169
14,39043
15,39331
16,39725
17,39856
18,39793
19,39428
20,39528
21,18624
22,18529
23,18629
24,18672
25,18800
26,18994
27,18899
28,18818
29,18730
30,19004
31,13620
32,13449
33,13380
34,13260
35,13287
36,13362
37,13336
38,13331
39,13390
40,13392
41,10699
42,10744
43,10764
44,10772
45,10750
46,10769
47,10855
48,10997
49,10836
50,10886
51,10743
52,10843
53,11007
54,10950
55,11007
56,10950
57,10911
58,10848
59,10909
60,10856
61,10820
62,10769
63,10782
64,10853
65,10893
66,10937
67,10803
68,10861
69,10896
70,10816
71,10872
72,10891
73,10764
74,10840
75,10813
76,10878
77,10795
78,10765
79,10690
80,10686
81,10708
82,10940
83,11116
84,11052
85,10996
86,10955
87,11031
88,10750
89,10887
90,10995
91,10984
92,10913
93,10826
94,10800
95,10746
96,10916
97,10807
98,10720
99,10777
100,10851
101,10892
102,10874
103,10816
104,10878
105,10769
106,10796
107,10854
108,10898
109,10876
110,11028
111,11056
112,11030
113,11026
114,11002
115,10939
116,10918
117,10929
118,10862
119,10874
120,10863
121,10871
122,10898
123,10905
124,10877
125,10787
126,10819
127,10859
128,10905
129,11012
130,10868
131,10914
132,10981
133,10938
134,11094
135,11029
136,10960
137,10846
138,10904
139,10886
140,10792
141,10869
142,10909
143,10894
144,10935
145,10836
146,10854
147,10992
148,11037
149,10901
150,10805
151,10750
152,10858
153,10884
154,10959
155,10955
156,11082
157,10924
158,10903
159,10923
160,11015
161,10767
162,10845
163,10857
164,10871
165,10921
166,10893
167,10847
168,10877
169,10922
170,11090
171,11039
172,11015
173,10970
174,10952
175,11038
176,11113
177,10952
178,11100
179,11058
180,11042
181,11092
182,11107
183,10998
184,10950
185,10915
186,11042
187,10970
188,10953
189,11001
190,10869
191,10959
192,11010
193,10961
194,10866
195,10877
196,10953
197,11063
198,11020
199,11003
200,10963
201,11015
202,11024
203,10951
204,10960
205,10964
206,11116
207,11005
208,11066
209,10920
210,10904
211,11060
212,11025
213,10892
214,10886
215,11085
216,11092
217,11183
218,11171
219,11112
220,11040
221,11111
222,11153
223,11049
224,10996
225,11055
226,10967
227,10996
228,10935
229,10897
230,10958
231,11134
232,11099
233,11065
234,10963
235,10994
236,10959
237,10987
238,10980
239,10999
240,10978
241,11059
242,10976
243,11011
244,11120
245,11152
246,10980
247,10892
248,10825
249,10988
250,11008
