MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.296877,-0.10496,0.000111256
2,0.296877,-0.10496,0.000111256
3,0.296877,-0.10496,0.000111256
4,0.296877,-0.10496,0.000111256
5,581.506,-18.3157,0.000583652
6,277.449,-12.854,0.000490962
7,239.503,-11.952,0.000906074
8,208.283,-11.1607,0.00103183
9,189.273,-10.7026,0.00025873
10,172.876,-10.3064,0.000754772
11,155.393,-9.8911,-0.000851783
12,149.023,-9.7148,-3.73473e-05
13,136.614,-9.2805,-0.000880116
14,127.947,-9.0761,0.000150311
15,124.329,-8.96494,0.00116472
16,113.712,-8.62784,0.0002405
17,100.314,-8.10966,0.000293064
18,90.8324,-7.7994,0.000550352
19,85.7821,-7.50654,0.000931865
20,82.5958,-7.38914,-0.000624982
21,74.4872,-7.02771,0.000251831
22,68.5078,-6.76733,-0.000752115
23,65.6632,-6.56625,0.000264872
24,62.4977,-6.38117,-0.00117779
25,57.5999,-6.16446,-0.000291329
26,54.2712,-5.98349,-0.000692864
27,50.5293,-5.75036,0.000281125
28,46.8154,-5.49961,0.000303423
29,43.9959,-5.29151,-0.000541512
30,39.8578,-5.06296,-0.000190317
31,38.1595,-4.89486,-0.000278958
32,34.9039,-4.65927,-0.000220897
33,33.5534,-4.61431,-2.64106e-07
34,29.824,-4.34001,-0.000358001
35,29.3763,-4.31883,-0.000423263
36,28.3609,-4.24984,-0.000595169
37,28.3609,-4.24984,-0.000595169
38,26.3548,-4.09834,-0.00021165
39,25.4122,-4.01645,-0.000374322
40,23.2927,-3.84386,-2.87823e-05
41,22.0223,-3.70719,-0.000625448
42,20.2467,-3.58649,-0.000248497
43,19.397,-3.49776,-7.87791e-06
44,18.6818,-3.41693,0.000255765
45,18.6718,-3.47079,0.000142331
46,16.8047,-3.28129,0.000361109
47,16.7221,-3.25668,0.000423806
48,14.7102,-3.03093,-2.78088e-05
49,13.8797,-2.94078,0.000200185
50,13.8289,-2.91793,0.000455067
51,12.2598,-2.78291,0.000168982
52,12.1972,-2.80671,-9.50781e-05
53,11.8078,-2.73469,1.94486e-05
54,10.8375,-2.63608,0.000105774
55,10.3355,-2.57988,9.69201e-05
56,10.1176,-2.54666,0.000129615
57,9.5706,-2.46978,0.000235066
58,9.27717,-2.41674,0.000334957
59,8.54767,-2.31958,-5.97966e-05
60,7.22225,-2.12101,0.00016469
61,7.0037,-2.09892,-0.000224127
62,6.6998,-2.06384,-0.000109814
63,6.68338,-2.04492,-8.61681e-05
64,6.4004,-1.96321,-1.26572e-05
65,6.16486,-1.92894,4.55472e-05
66,5.67633,-1.88183,-7.60185e-05
67,5.17591,-1.81067,-0.000397517
68,5.09231,-1.77302,-0.00028828
69,5.12259,-1.73986,0.000146562
70,4.76452,-1.66042,-7.48546e-05
71,4.27071,-1.57992,7.34788e-06
72,4.29203,-1.56864,8.89379e-05
73,3.95166,-1.49357,-0.000121872
74,3.82242,-1.48464,1.51518e-05
75,3.60565,-1.42728,0.000161805
76,3.26048,-1.35863,-0.000195781
77,3.19962,-1.35451,-6.36972e-05
78,3.09078,-1.332,-0.000130771
79,2.95936,-1.29751,-0.000141029
80,3.03872,-1.29602,4.87114e-05
81,3.03872,-1.29602,4.87115e-05
82,3.35314,-1.35315,5.38091e-05
83,2.9854,-1.2927,3.28918e-05
84,3.05265,-1.30132,7.02154e-06
85,3.05265,-1.30132,7.02154e-06
86,2.88943,-1.23414,0.000248558
87,2.95846,-1.26721,2.06256e-05
88,2.6943,-1.22433,-0.00014438
89,2.49727,-1.17619,0.000147763
90,2.37371,-1.13894,-9.25569e-05
91,2.31064,-1.10235,4.76222e-05
92,2.40482,-1.16829,0.000171757
93,2.32389,-1.11687,-2.05186e-05
94,2.26653,-1.08206,2.46225e-05
95,2.26653,-1.08206,2.46225e-05
96,2.26653,-1.08206,2.46225e-05
97,2.26653,-1.08206,2.46225e-05
98,2.23691,-1.0622,-0.000175509
99,2.07727,-1.01405,-0.000247581
100,2.00353,-1.01168,0.000268674
101,2.00353,-1.01168,0.000268674
102,1.85834,-0.96787,1.92795e-05
103,1.83515,-0.97407,0.000117069
104,1.72596,-0.96695,-1.71643e-05
105,1.62354,-0.92327,4.83461e-05
106,1.63527,-0.91268,0.000177151
107,1.73843,-0.93535,0.00027701
108,1.64818,-0.88728,-1.20554e-06
109,1.52892,-0.84657,-0.000109322
110,1.58235,-0.88373,-0.000158678
111,1.35743,-0.81014,-0.000144351
112,1.36166,-0.82767,-0.000107131
113,1.36166,-0.82767,-0.000107131
114,1.30398,-0.82752,4.25902e-05
115,1.30398,-0.82752,4.25902e-05
116,1.24995,-0.78915,0.000149196
117,1.09964,-0.72796,0.000148409
118,1.09964,-0.72796,0.000148409
119,1.03069,-0.68239,0.000190127
120,1.04446,-0.68203,0.000131707
121,0.929452,-0.60218,0.000152422
122,1.08604,-0.65465,3.87196e-05
123,1.08604,-0.65465,3.87196e-05
124,1.02205,-0.62579,-0.000141472
125,0.959588,-0.56463,-2.36906e-05
126,0.996119,-0.5682,-2.63245e-05
127,1.0071,-0.57172,-0.000104896
128,0.994009,-0.56253,-0.000199104
129,0.911893,-0.53613,-0.000112829
130,0.911893,-0.53613,-0.000112829
131,0.9189,-0.54227,2.43927e-05
132,0.889358,-0.54707,-0.000101853
133,0.850018,-0.55213,-0.00014144
134,0.80929,-0.53514,-3.11205e-05
135,0.813637,-0.55108,-4.08867e-07
136,0.713593,-0.50513,4.52703e-05
137,0.713593,-0.50513,4.52703e-05
138,0.674214,-0.47936,0.000200956
139,0.659996,-0.48927,0.000189004
140,0.659996,-0.48927,0.000189004
141,0.659996,-0.48927,0.000189004
142,0.618968,-0.48062,0.000175435
143,0.642997,-0.47981,7.6444e-05
144,0.678373,-0.46803,2.46908e-05
145,0.678373,-0.46803,2.46908e-05
146,0.691529,-0.50479,2.49966e-05
147,0.728245,-0.50665,-8.88185e-05
148,0.728245,-0.50665,-8.88185e-05
149,0.709088,-0.48487,-4.18191e-05
150,0.709088,-0.48487,-4.18191e-05
151,0.654567,-0.45314,-7.12053e-05
152,0.612839,-0.4249,7.00593e-05
153,0.595004,-0.42469,0.000230287
154,0.563392,-0.39151,9.92898e-05
155,0.582252,-0.42538,-0.000164558
156,0.582252,-0.42538,-0.000164558
157,0.586211,-0.43165,0.000294651
158,0.590488,-0.4328,-1.07491e-05
159,0.586975,-0.40639,2.01508e-05
160,0.586975,-0.40639,2.01508e-05
161,0.586975,-0.40639,2.01508e-05
162,0.586975,-0.40639,2.01508e-05
163,0.590552,-0.36975,3.59705e-05
164,0.590552,-0.36975,3.59705e-05
165,0.53473,-0.35327,6.98178e-05
166,0.650611,-0.39401,-0.000176881
167,0.680562,-0.42407,1.55951e-05
168,0.705619,-0.42746,-0.000165662
169,0.660878,-0.41909,7.03321e-05
170,0.605698,-0.38141,-1.14201e-05
171,0.669775,-0.42114,-0.000134949
172,0.706898,-0.43308,-0.000253968
173,0.647943,-0.40533,2.42764e-05
174,0.576952,-0.37497,-7.95816e-05
175,0.576952,-0.37497,-7.95816e-05
176,0.592011,-0.37765,-3.51889e-05
177,0.592011,-0.37765,-3.51889e-05
178,0.592011,-0.37765,-3.51889e-05
179,0.671736,-0.39629,-0.000112931
180,0.671736,-0.39629,-0.000112931
181,0.687161,-0.40584,-7.27812e-05
182,0.687161,-0.40584,-7.27812e-05
183,0.699228,-0.40265,2.93367e-05
184,0.652222,-0.41785,-0.000267122
185,0.626861,-0.40078,2.50748e-05
186,0.626861,-0.40078,2.50748e-05
187,0.626861,-0.40078,2.50748e-05
188,0.628985,-0.38725,6.28922e-05
189,0.629958,-0.37822,-0.000103675
190,0.629958,-0.37822,-0.000103675
191,0.629958,-0.37822,-0.000103675
192,0.637099,-0.3815,-0.000251804
193,0.668204,-0.38513,-0.000142061
194,0.668204,-0.38513,-0.000142061
195,0.632487,-0.35333,6.63405e-06
196,0.560272,-0.34436,-0.000102543
197,0.532185,-0.31278,0.00019828
198,0.525715,-0.28669,1.81208e-05
199,0.507435,-0.29581,3.55055e-05
200,0.488929,-0.28399,-0.000104188
201,0.425695,-0.26126,-3.44648e-05
202,0.444096,-0.29074,4.51589e-05
203,0.430601,-0.28233,4.31209e-05
204,0.430601,-0.28233,4.31209e-05
205,0.430601,-0.28233,4.31209e-05
206,0.415454,-0.28009,0.000137554
207,0.372155,-0.24639,-9.34817e-05
208,0.372155,-0.24639,-9.34817e-05
209,0.372155,-0.24639,-9.34817e-05
210,0.41714,-0.26942,6.38747e-05
211,0.434994,-0.28283,0.000117011
212,0.402305,-0.2662,7.66034e-05
213,0.416566,-0.25399,9.18885e-05
214,0.377164,-0.21994,5.49395e-05
215,0.370527,-0.20461,7.59293e-05
216,0.395055,-0.23114,1.05857e-05
217,0.417318,-0.25434,-0.000133723
218,0.435224,-0.24018,5.25889e-05
219,0.40759,-0.25095,-2.83974e-05
220,0.366401,-0.23133,-1.32135e-05
221,0.356239,-0.21016,-3.7837e-05
222,0.386405,-0.20219,-3.00599e-05
223,0.388884,-0.21378,0.00010579
224,0.375092,-0.21288,4.07054e-05
225,0.471681,-0.267,0.00010887
226,0.471681,-0.267,0.00010887
227,0.447675,-0.25796,3.36918e-06
228,0.471018,-0.2548,3.1434e-05
229,0.471018,-0.2548,3.1434e-05
230,0.446781,-0.23319,0.000110882
231,0.389128,-0.19644,0.000109563
232,0.389128,-0.19644,0.000109563
233,0.402061,-0.21286,5.97242e-05
234,0.402061,-0.21286,5.97242e-05
235,0.413368,-0.22077,0.000103125
236,0.378163,-0.18831,1.50375e-05
237,0.365957,-0.16202,-2.94432e-06
238,0.345967,-0.1611,-0.000138199
239,0.298292,-0.15263,-8.50002e-05
240,0.3101,-0.15301,-1.58017e-05
241,0.294543,-0.12983,-1.90594e-05
242,0.30434,-0.13015,-6.85404e-05
243,0.30434,-0.13015,-6.85404e-05
244,0.337993,-0.143,-3.5606e-05
245,0.308869,-0.13895,-7.8625e-05
246,0.271928,-0.13251,1.82183e-05
247,0.30321,-0.16554,-6.78666e-05
248,0.366637,-0.22109,-4.47343e-05
249,0.368325,-0.20327,-0.000158282
250,0.377863,-0.22639,-0.000169351
