t,cost
10,10382.4
20,10490.4
30,4898.16
40,3613.68
50,2903.76
60,3047.04
70,3035.52
80,3035.52
90,3068.64
100,3055.68
110,3060
120,3072.96
130,3047.76
140,3065.76
150,3051.36
160,3070.8
170,3062.16
180,3088.8
190,3062.16
200,3053.52
210,2976.48
220,3000.96
230,2981.52
240,2985.12
250,2980.8
260,2817.36
270,2829.6
280,2789.28
290,2866.32
300,2900.88
310,2475.36
320,2471.76
330,2472.48
340,2446.56
350,2412.72
360,2442.96
370,2432.88
380,2425.68
390,2406.96
400,2421.36
410,2440.08
420,2465.28
430,2482.56
440,2535.84
450,2481.12
460,2533.68
470,2469.6
480,2481.12
490,2498.4
500,2488.32
510,2453.04
520,2467.44
530,2471.04
540,2485.44
550,2485.44
560,2466
570,2488.32
580,2475.36
590,2451.6
600,2435.76
610,2455.2
620,2454.48
630,2471.04
640,2468.16
650,2463.12
660,2462.4
670,2466
680,2472.48
690,2486.88
700,2464.56
710,2461.68
720,2458.08
730,2444.4
740,2473.92
750,2470.32
760,2491.2
770,2480.4
780,2471.76
790,2454.48
800,2485.44
810,2478.24
820,2479.68
830,2484.72
840,2474.64
850,2478.96
860,2458.8
870,2459.52
880,2467.44
890,2482.56
900,2479.68
910,2473.92
920,2482.56
930,2468.88
940,2486.88
950,2481.84
960,2475.36
970,2465.28
980,2468.16
990,2459.52
1000,2449.44
1010,2471.04
1020,2458.8
1030,2476.08
1040,2468.88
1050,2471.04
1060,2456.64
1070,2450.16
1080,2499.84
1090,2465.28
1100,2468.16
1110,2463.12
1120,2465.28
1130,2493.36
1140,2492.64
1150,2484.72
1160,2481.84
1170,2466
1180,2467.44
1190,2471.76
1200,2430
1210,2450.88
1220,2466.72
1230,2466.72
1240,2458.08
1250,2460.96
1260,2486.88
1270,2456.64
1280,2471.04
1290,2468.88
1300,2466.72
1310,2448
1320,2437.2
1330,2446.56
1340,2466
1350,2446.56
1360,2422.08
1370,2450.88
1380,2456.64
1390,2448
1400,2467.44
1410,2469.6
1420,2454.48
1430,2479.68
1440,2500.56
1450,2457.36
1460,2450.16
1470,2446.56
1480,2467.44
1490,2457.36
1500,2475.36
1510,2720.88
1520,2726.64
1530,2679.84
1540,2707.2
1550,2679.84
1560,2651.76
1570,2650.32
1580,2634.48
1590,2671.2
1600,2671.2
1610,2699.28
1620,2665.44
1630,2671.92
1640,2683.44
1650,2690.64
