MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.62209,-1.24382,-1.0412
2,1.62209,-1.24382,-1.0412
3,1.62209,-1.24382,-1.0412
4,1.62209,-1.24382,-1.0412
5,5.22563,-4.06436,-3.28453
6,4.44787,-3.46796,-2.78511
7,4.31354,-3.36555,-2.69809
8,4.14621,-3.34449,-2.4506
9,4.04891,-3.34832,-2.2765
10,3.95382,-3.28473,-2.20074
11,3.77056,-3.12354,-2.11202
12,3.76787,-3.14236,-2.07904
13,3.7535,-3.11878,-2.08853
14,3.66617,-3.02814,-2.06668
15,3.65358,-3.08711,-1.95408
16,3.54277,-2.95169,-1.95928
17,3.43191,-2.86966,-1.8823
18,3.35915,-2.80925,-1.84174
19,3.35589,-2.77528,-1.88674
20,3.3038,-2.70691,-1.89414
21,3.26041,-2.6717,-1.86877
22,3.195,-2.58422,-1.87878
23,3.24623,-2.66358,-1.85562
24,3.2609,-2.69457,-1.83652
25,3.14029,-2.62585,-1.72231
26,3.08113,-2.55168,-1.72694
27,3.07159,-2.54839,-1.71475
28,3.10748,-2.63997,-1.63922
29,3.09203,-2.67241,-1.55527
30,3.01894,-2.64676,-1.45212
31,3.02024,-2.64296,-1.46171
32,2.96671,-2.60404,-1.42138
33,2.91282,-2.56038,-1.38887
34,2.84086,-2.57379,-1.20254
35,2.82888,-2.54625,-1.23254
36,2.81264,-2.53593,-1.21655
37,2.81264,-2.53593,-1.21655
38,2.75186,-2.44965,-1.25377
39,2.72848,-2.40834,-1.28238
40,2.71139,-2.38368,-1.29217
41,2.66334,-2.35844,-1.2374
42,2.59559,-2.28957,-1.22269
43,2.60156,-2.30514,-1.206
44,2.5867,-2.3144,-1.15523
45,2.5618,-2.28889,-1.15056
46,2.5559,-2.28529,-1.14459
47,2.59048,-2.29146,-1.20822
48,2.50984,-2.22812,-1.15532
49,2.47715,-2.21917,-1.1007
50,2.52148,-2.24633,-1.14535
51,2.45665,-2.16099,-1.16843
52,2.43814,-2.16015,-1.1306
53,2.45477,-2.13938,-1.20373
54,2.36948,-2.02004,-1.23849
55,2.33802,-2.01869,-1.17949
56,2.33725,-2.06059,-1.10304
57,2.35949,-2.07807,-1.11751
58,2.37491,-2.1074,-1.09503
59,2.31907,-2.05901,-1.06704
60,2.25255,-2.00648,-1.02372
61,2.2405,-1.95632,-1.09209
62,2.22238,-1.94213,-1.08032
63,2.27549,-1.97292,-1.13378
64,2.23581,-1.93666,-1.11724
65,2.23494,-1.9032,-1.17167
66,2.19747,-1.8527,-1.18167
67,2.11534,-1.80135,-1.10898
