MDTU,plaq,Re(det),Im(det),link
1,0.442935,0.509998,0.160507,0.0469149
2,0.442935,0.509998,0.160507,0.0469149
3,0.442935,0.509998,0.160507,0.0469149
4,0.442935,0.509998,0.160507,0.0469149
5,1.35381,15.3645,3.1583,0.116785
6,1.18063,10.3511,2.25372,0.104495
7,1.15936,9.60566,2.09394,0.103015
8,1.12252,8.93627,1.96557,0.10028
9,1.10216,8.43497,1.89176,0.0987188
10,1.06397,7.9618,1.80646,0.0955286
11,1.0144,7.38837,1.72341,0.0913917
12,0.995508,7.19462,1.69779,0.0898565
13,0.985509,6.91666,1.62639,0.0893915
14,0.943199,6.55917,1.59639,0.0858178
15,0.930544,6.43964,1.57782,0.0847282
16,0.902436,6.08173,1.51166,0.0824548
17,0.89372,5.70058,1.43211,0.0818984
18,0.842016,5.30444,1.36555,0.0775509
19,0.865909,5.25643,1.34309,0.0798342
20,0.848472,5.12527,1.31455,0.0784098
21,0.828929,4.84866,1.26053,0.0768602
22,0.807184,4.60912,1.2112,0.0751196
23,0.820398,4.59695,1.18979,0.0764871
24,0.826554,4.51995,1.16122,0.0771627
25,0.805125,4.28143,1.12636,0.0753921
26,0.801806,4.1533,1.10418,0.0751358
27,0.787768,4.03995,1.06842,0.0741974
28,0.790694,3.93753,1.03223,0.0747107
29,0.800629,3.87064,1.00695,0.075764
30,0.775803,3.64613,0.96436,0.0736942
31,0.801539,3.64679,0.949089,0.0761728
32,0.802754,3.51615,0.912041,0.0764415
33,0.773806,3.38501,0.896226,0.0738257
34,0.768951,3.20227,0.856585,0.0736091
35,0.764182,3.16131,0.854485,0.0730648
36,0.745189,3.09701,0.841618,0.0715435
37,0.745189,3.09701,0.841618,0.0715435
38,0.742133,2.98146,0.818124,0.0713116
39,0.746046,2.93888,0.802028,0.0717778
40,0.732655,2.81342,0.7759,0.0707257
41,0.741866,2.77604,0.756716,0.0716084
42,0.71215,2.61826,0.727012,0.0690251
43,0.712026,2.57793,0.719019,0.0690542
44,0.717822,2.55004,0.709677,0.0697382
45,0.681225,2.47476,0.707781,0.066376
46,0.667348,2.36138,0.679463,0.0653172
47,0.668593,2.37818,0.678471,0.0655335
48,0.671964,2.25965,0.646261,0.066038
49,0.666425,2.19932,0.628083,0.0656016
50,0.674385,2.21685,0.632526,0.0664829
51,0.629278,2.03712,0.604456,0.0623424
52,0.608966,1.98991,0.599887,0.0604506
53,0.620733,1.99519,0.590355,0.061709
54,0.600273,1.88781,0.569897,0.0597314
55,0.592025,1.83383,0.56283,0.0590933
56,0.591843,1.82183,0.559572,0.0590368
57,0.58227,1.78141,0.545296,0.0582582
58,0.585405,1.77457,0.536132,0.0585452
59,0.577261,1.6999,0.526843,0.0578057
60,0.565331,1.57473,0.493741,0.0569335
61,0.554203,1.53628,0.487933,0.0558685
62,0.539246,1.48615,0.481355,0.0544765
63,0.54705,1.50687,0.480626,0.0552605
64,0.569895,1.52413,0.472473,0.0575328
65,0.558895,1.49263,0.464895,0.0565895
66,0.524878,1.39066,0.448468,0.0532959
67,0.506131,1.30624,0.437177,0.05163
68,0.520825,1.32678,0.434016,0.0530354
69,0.544461,1.37981,0.437705,0.0554368
70,0.554206,1.35178,0.424507,0.0564635
71,0.530452,1.26739,0.410246,0.0543439
72,0.542298,1.28929,0.411262,0.0554838
73,0.539247,1.24985,0.398472,0.0553449
74,0.52661,1.20994,0.392824,0.0540314
75,0.525431,1.19152,0.385752,0.0539039
76,0.508332,1.12915,0.373665,0.0522869
77,0.502763,1.10752,0.371916,0.0518353
78,0.495178,1.08713,0.36705,0.0511483
79,0.488483,1.07032,0.360883,0.0505581
80,0.504597,1.1076,0.363714,0.0521411
81,0.504597,1.1076,0.363714,0.0521411
82,0.526807,1.17548,0.374686,0.0542642
83,0.498241,1.08837,0.360232,0.0514454
84,0.505889,1.10765,0.363772,0.0522945
85,0.505889,1.10765,0.363772,0.0522945
86,0.520848,1.11296,0.3573,0.0538445
87,0.511066,1.10584,0.360234,0.0528948
88,0.484821,1.03627,0.348518,0.0501608
89,0.476679,0.998849,0.340787,0.0495107
90,0.475114,0.981818,0.335504,0.0492697
91,0.488131,0.992103,0.33346,0.0509121
92,0.459813,0.962233,0.337696,0.0478295
93,0.48045,0.982462,0.333553,0.050009
94,0.493407,0.993066,0.330916,0.0513309
95,0.493407,0.993066,0.330916,0.0513309
96,0.493407,0.993066,0.330916,0.0513309
97,0.493407,0.993066,0.330916,0.0513309
98,0.500791,1.00009,0.329333,0.052135
99,0.498594,0.972292,0.321897,0.05193
100,0.480054,0.937874,0.316907,0.0499594
101,0.480054,0.937874,0.316907,0.0499594
102,0.473944,0.908696,0.309579,0.0495437
103,0.461522,0.88912,0.309525,0.0482266
104,0.434706,0.835647,0.304409,0.0455034
105,0.435317,0.82567,0.298986,0.0455877
106,0.449929,0.84435,0.298929,0.0469131
107,0.462395,0.878975,0.301574,0.0480352
108,0.474276,0.878592,0.298322,0.0495559
109,0.469383,0.852566,0.29218,0.0490374
110,0.456305,0.844831,0.296019,0.0475055
111,0.438382,0.788054,0.282972,0.0457493
112,0.427163,0.77206,0.283817,0.0446142
113,0.427163,0.77206,0.283817,0.0446142
114,0.407412,0.735787,0.278932,0.0424628
115,0.407412,0.735787,0.278932,0.0424628
116,0.418786,0.742525,0.275403,0.043694
117,0.410142,0.706066,0.266818,0.043095
118,0.410142,0.706066,0.266818,0.043095
119,0.41809,0.70408,0.263257,0.0441667
120,0.424617,0.714561,0.262097,0.0448802
121,0.440775,0.708367,0.255047,0.0465793
122,0.461916,0.766604,0.264183,0.0487141
123,0.461916,0.766604,0.264183,0.0487141
124,0.45938,0.75039,0.259517,0.0484483
125,0.481349,0.759931,0.251561,0.0507766
126,0.494449,0.779757,0.255447,0.052114
127,0.494381,0.784539,0.254418,0.0521352
128,0.497347,0.783342,0.252874,0.0523308
129,0.48513,0.750217,0.248251,0.0510877
130,0.48513,0.750217,0.248251,0.0510877
131,0.482682,0.751005,0.246651,0.0509255
132,0.465456,0.727259,0.247308,0.0491347
133,0.446192,0.696538,0.244952,0.0471589
134,0.437789,0.681107,0.24292,0.046202
135,0.427458,0.670646,0.245309,0.045
136,0.415306,0.63439,0.236619,0.0440039
137,0.415306,0.63439,0.236619,0.0440039
138,0.416306,0.624932,0.232134,0.0442784
139,0.400951,0.605509,0.232312,0.0424723
140,0.400951,0.605509,0.232312,0.0424723
141,0.400951,0.605509,0.232312,0.0424723
142,0.384665,0.578636,0.230543,0.0409882
143,0.3979,0.599494,0.23105,0.0422473
144,0.42655,0.636532,0.2327,0.0451744
145,0.42655,0.636532,0.2327,0.0451744
146,0.402713,0.617546,0.235265,0.0424162
147,0.423825,0.645122,0.235309,0.0445925
148,0.423825,0.645122,0.235309,0.0445925
149,0.427469,0.647435,0.234134,0.0451346
150,0.427469,0.647435,0.234134,0.0451346
151,0.425717,0.629657,0.229706,0.0450176
152,0.422841,0.617438,0.225984,0.0450075
153,0.414137,0.603502,0.224558,0.0441604
154,0.421821,0.601405,0.22006,0.0450084
155,0.407301,0.592829,0.223286,0.0431926
156,0.407301,0.592829,0.223286,0.0431926
157,0.404086,0.591278,0.224224,0.0430791
158,0.405926,0.594286,0.223608,0.0430359
159,0.423176,0.610193,0.222453,0.0448176
160,0.423176,0.610193,0.222453,0.0448176
161,0.423176,0.610193,0.222453,0.0448176
162,0.423176,0.610193,0.222453,0.0448176
163,0.45106,0.636773,0.219903,0.0479967
164,0.45106,0.636773,0.219903,0.0479967
165,0.432026,0.603024,0.215157,0.0461821
166,0.46664,0.666937,0.224854,0.0496094
167,0.460255,0.669755,0.228376,0.048806
168,0.472792,0.68564,0.229769,0.0498984
169,0.45492,0.65927,0.224948,0.0479762
170,0.450677,0.641102,0.221839,0.0478365
171,0.455793,0.663813,0.227529,0.048132
172,0.464652,0.682769,0.230583,0.0490128
173,0.454709,0.657798,0.225723,0.048168
174,0.440163,0.622978,0.219662,0.0467006
175,0.440163,0.622978,0.219662,0.0467006
176,0.44682,0.633003,0.220674,0.0473517
177,0.44682,0.633003,0.220674,0.0473517
178,0.44682,0.633003,0.220674,0.0473517
179,0.475163,0.681043,0.225546,0.0502393
180,0.475163,0.681043,0.225546,0.0502393
181,0.474738,0.686064,0.227538,0.0501372
182,0.474738,0.686064,0.227538,0.0501372
183,0.482909,0.696653,0.227541,0.0509396
184,0.450862,0.653707,0.224258,0.0472418
185,0.45159,0.645377,0.222987,0.0474943
186,0.45159,0.645377,0.222987,0.0474943
187,0.45159,0.645377,0.222987,0.0474943
188,0.460662,0.655674,0.221609,0.0486299
189,0.467168,0.661971,0.22069,0.0494805
190,0.467168,0.661971,0.22069,0.0494805
191,0.467168,0.661971,0.22069,0.0494805
192,0.471343,0.665234,0.221399,0.0498179
193,0.482809,0.685534,0.223426,0.050984
194,0.482809,0.685534,0.223426,0.050984
195,0.489202,0.678182,0.218428,0.0516538
196,0.456288,0.629002,0.214581,0.0480698
197,0.461207,0.62442,0.210845,0.0488772
198,0.476652,0.632478,0.208559,0.0506935
199,0.458029,0.61292,0.21038,0.0487486
200,0.457379,0.605179,0.20503,0.0485421
201,0.431675,0.563023,0.201104,0.0460524
202,0.42449,0.564053,0.203493,0.0449332
203,0.422408,0.556921,0.20181,0.0447826
204,0.422408,0.556921,0.20181,0.0447826
205,0.422408,0.556921,0.20181,0.0447826
206,0.414708,0.544712,0.20073,0.0437793
207,0.408399,0.522805,0.195252,0.0432217
208,0.408399,0.522805,0.195252,0.0432217
209,0.408399,0.522805,0.195252,0.0432217
210,0.423599,0.551869,0.199977,0.044675
211,0.424237,0.559983,0.203521,0.0449803
212,0.415361,0.54039,0.198544,0.0441141
213,0.429841,0.55877,0.199572,0.0458592
214,0.425314,0.53917,0.195154,0.0454961
215,0.430618,0.539909,0.192771,0.0460298
216,0.431797,0.550726,0.195774,0.0461228
217,0.431017,0.559073,0.200168,0.0459048
218,0.454329,0.581492,0.198502,0.0481715
219,0.430299,0.552999,0.196995,0.0453174
220,0.413883,0.524888,0.193346,0.0437339
221,0.418698,0.524618,0.191953,0.0444772
222,0.446881,0.55569,0.191662,0.0473512
223,0.440352,0.553271,0.192544,0.0467042
224,0.431811,0.54139,0.191491,0.0455677
225,0.462373,0.600104,0.200672,0.0483652
226,0.462373,0.600104,0.200672,0.0483652
227,0.454528,0.584967,0.197342,0.0475796
228,0.470288,0.605358,0.199087,0.0492623
229,0.470288,0.605358,0.199087,0.0492623
230,0.467692,0.594246,0.198179,0.0494307
231,0.452801,0.560463,0.190841,0.0478356
232,0.452801,0.560463,0.190841,0.0478356
233,0.451692,0.565414,0.192505,0.0476393
234,0.451692,0.565414,0.192505,0.0476393
235,0.450922,0.571209,0.195825,0.0477798
236,0.448315,0.553282,0.191263,0.0475681
237,0.457572,0.55212,0.186734,0.0486767
238,0.440082,0.534046,0.18657,0.0469975
239,0.405749,0.491168,0.183711,0.0436988
240,0.41581,0.502393,0.185173,0.044729
241,0.416341,0.494515,0.182049,0.0449004
242,0.42388,0.503957,0.182839,0.045742
243,0.42388,0.503957,0.182839,0.045742
244,0.443934,0.531935,0.185982,0.0478394
245,0.422193,0.505859,0.183491,0.0455313
246,0.397854,0.471349,0.17944,0.0427761
247,0.405074,0.4922,0.183158,0.0433866
248,0.422233,0.529893,0.192277,0.0445395
249,0.434415,0.539453,0.189726,0.045775
250,0.42654,0.537803,0.193329,0.0449996
251,0.42654,0.537803,0.193329,0.0449996
252,0.42654,0.537803,0.193329,0.0449996
253,0.417291,0.517807,0.189237,0.0440649
254,0.417291,0.517807,0.189237,0.0440649
255,0.417291,0.517807,0.189237,0.0440649
256,0.407154,0.503788,0.186473,0.0429532
257,0.407154,0.503788,0.186473,0.0429532
