ReTr(L),ImTr(L)
-0.696686,-0.58422
-0.696686,-0.58422
-0.696686,-0.58422
-0.696686,-0.58422
-0.717165,-0.580791
-0.715016,-0.581252
-0.719025,-0.57384
-0.744302,-0.540277
-0.759354,-0.514014
-0.762173,-0.511054
-0.759517,-0.511729
-0.767441,-0.504238
-0.762526,-0.509111
-0.75606,-0.515736
-0.772471,-0.488225
-0.762611,-0.504015
-0.763465,-0.493878
-0.764564,-0.497053
-0.75588,-0.511572
-0.744622,-0.524124
-0.746382,-0.522554
-0.738452,-0.531641
-0.750188,-0.52088
-0.750184,-0.51161
-0.760575,-0.493233
-0.754439,-0.504185
-0.751809,-0.50112
-0.766691,-0.476332
-0.780919,-0.460074
-0.795133,-0.440451
-0.790874,-0.444398
-0.799527,-0.432619
-0.800849,-0.433859
-0.827228,-0.389454
-0.817222,-0.397467
-0.816787,-0.398584
-0.816787,-0.398584
-0.803813,-0.418521
-0.796573,-0.431488
-0.800501,-0.432148
-0.801595,-0.425287
-0.796899,-0.432897
-0.800836,-0.4205
-0.806086,-0.411014
-0.807514,-0.411076
-0.806824,-0.405683
-0.797995,-0.417404
-0.795562,-0.417542
-0.805889,-0.399709
-0.8096,-0.409056
-0.799212,-0.42934
-0.801311,-0.416938
-0.786122,-0.440246
-0.77268,-0.464448
-0.781481,-0.450301
-0.796735,-0.426181
-0.79383,-0.427391
-0.802408,-0.418541
-0.798384,-0.42138
-0.801185,-0.412102
-0.790573,-0.445825
-0.788624,-0.440596
-0.783131,-0.454566
-0.777996,-0.44925
-0.765954,-0.470878
-0.758126,-0.475671
-0.769094,-0.465552
-0.75158,-0.493893
-0.734894,-0.521112
-0.730775,-0.524232
-0.731576,-0.525909
-0.716032,-0.551257
-0.701714,-0.563024
-0.697311,-0.569569
-0.685688,-0.579398
-0.659088,-0.614038
-0.639606,-0.631051
-0.64935,-0.621084
-0.657654,-0.619576
-0.67198,-0.601666
-0.67198,-0.601666
-0.650965,-0.616754
-0.637879,-0.628042
-0.630435,-0.638154
-0.630435,-0.638154
-0.621916,-0.64213
-0.667714,-0.600648
-0.671647,-0.597844
-0.675939,-0.590522
-0.68187,-0.577774
-0.678249,-0.579566
-0.661972,-0.595954
-0.668666,-0.593941
-0.661415,-0.60112
-0.661415,-0.60112
-0.661415,-0.60112
-0.661415,-0.60112
-0.660331,-0.608102
-0.656984,-0.615765
-0.644536,-0.623174
-0.644536,-0.623174
-0.660821,-0.613139
-0.670992,-0.604844
-0.65283,-0.621701
-0.653475,-0.611201
-0.665353,-0.608093
-0.645615,-0.615066
-0.666454,-0.597858
-0.682127,-0.576854
-0.682517,-0.572605
-0.696274,-0.554288
-0.689678,-0.565712
-0.689678,-0.565712
-0.671787,-0.593082
-0.671787,-0.593082
-0.681264,-0.576641
-0.662898,-0.600782
-0.662898,-0.600782
