ReTr(L),ImTr(L)
-1.58813,-0.0195417
-3.12729,0.0529341
-2.83872,-0.0917924
-2.83872,-0.0917924
-2.99531,-0.157664
-2.99336,-0.0871762
-3.07188,-0.0483276
-2.96341,0.00584663
-2.98611,0.0222521
-2.95129,-0.0398313
-2.87948,-0.00456872
-2.9115,0.0304753
-2.8754,0.244833
-2.84344,0.405754
-2.84144,0.400189
-2.8138,0.300768
-2.71781,0.294209
-2.74702,0.293992
-2.73219,0.361291
-2.65439,0.247935
-2.56502,0.312976
-2.57847,0.192218
-2.45934,0.185627
-2.40853,0.228041
-2.30908,0.285313
-2.23098,0.32072
-2.24614,0.240359
-2.31783,0.256685
-2.31783,0.256685
-2.35181,0.365629
-2.35181,0.365629
-2.35181,0.365629
-2.31972,0.306217
-2.31972,0.306217
-2.31972,0.306217
-2.31212,0.19715
-2.4255,0.257728
-2.37732,0.20369
-2.38021,0.228231
-2.33926,0.156457
-2.24968,0.155349
-2.24968,0.155349
-2.19622,0.188958
-2.17321,0.184237
-2.23083,0.309934
-2.13408,0.285472
-2.1203,0.265116
-2.1203,0.265116
-2.16692,0.192283
-2.16692,0.192283
-2.1172,0.231172
-2.1172,0.231172
-2.15065,0.25456
-2.09417,0.254579
-2.07322,0.212555
-2.08466,0.146422
-2.03324,0.16576
-1.98676,0.161478
-2.0398,0.128998
-2.02301,0.147397
-2.00624,0.206549
-2.08439,0.191885
-2.03721,0.240985
-2.0638,0.227271
-2.0638,0.227271
-1.99827,0.224047
-2.03723,0.23519
-2.03723,0.23519
-2.03723,0.23519
-1.99755,0.339856
-1.99755,0.339856
-2.02691,0.341425
-2.08345,0.399188
-2.09355,0.376809
-2.12953,0.30775
-2.17398,0.254985
-2.17398,0.254985
-2.20651,0.260841
-2.20651,0.260841
-2.1942,0.218495
-2.22611,0.233384
-2.21047,0.310292
-2.21047,0.310292
-2.21047,0.310292
-2.17482,0.284795
-2.18661,0.333067
-2.01823,0.417669
-1.99535,0.404095
-1.8879,0.340776
-1.8879,0.340776
-1.82074,0.458449
-1.85508,0.410228
-1.81378,0.481099
-1.81378,0.481099
-1.81378,0.481099
-1.77503,0.541604
-1.788,0.526585
-1.77935,0.557297
-1.77514,0.563979
-1.76667,0.607815
-1.80621,0.574813
-1.83058,0.650599
-1.83352,0.677378
-1.71757,0.680767
-1.66958,0.769149
-1.60454,0.747506
-1.70361,0.771955
-1.70361,0.771955
-1.74599,0.763121
-1.68378,0.742553
-1.68378,0.742553
-1.66252,0.767089
-1.65389,0.773034
-1.59139,0.764717
-1.55348,0.851076
-1.55348,0.851076
-1.5528,0.75161
-1.5528,0.75161
-1.5528,0.75161
-1.5528,0.75161
-1.54242,0.781111
-1.55168,0.83676
-1.53387,0.859261
-1.53387,0.859261
-1.51872,0.87727
-1.53418,0.817009
-1.5457,0.795968
-1.4972,0.773667
-1.48275,0.78215
-1.48275,0.78215
-1.48275,0.78215
-1.50607,0.791636
-1.50607,0.791636
-1.52814,0.743988
-1.52814,0.743988
-1.52814,0.743988
-1.48752,0.751524
-1.45293,0.696065
-1.45293,0.696065
-1.42809,0.751259
-1.47935,0.836192
-1.46797,0.765665
-1.46797,0.765665
-1.46797,0.765665
-1.49363,0.688364
-1.57347,0.623004
-1.58514,0.595635
-1.57537,0.574561
-1.5316,0.543262
-1.61122,0.569276
-1.57163,0.658865
-1.55701,0.633427
-1.55701,0.633427
-1.60443,0.590747
-1.5578,0.590516
-1.5578,0.590516
-1.55055,0.546873
-1.55055,0.546873
-1.55055,0.546873
-1.56795,0.488569
-1.56795,0.488569
-1.56795,0.488569
-1.515,0.475314
-1.56311,0.498988
-1.62007,0.477737
-1.62723,0.548432
-1.7131,0.575709
-1.71912,0.545226
-1.71912,0.545226
-1.71912,0.545226
-1.75483,0.563396
-1.80256,0.538297
-1.80256,0.538297
-1.83562,0.605696
-1.83562,0.605696
-1.83562,0.605696
-1.83562,0.605696
-1.73584,0.539153
-1.74827,0.535019
-1.68442,0.479413
-1.68442,0.479413
-1.64751,0.538086
-1.64751,0.538086
-1.70476,0.550619
-1.6822,0.525216
-1.6822,0.525216
-1.76824,0.402639
-1.67645,0.47256
-1.66079,0.419856
-1.63207,0.48771
-1.6121,0.522427
-1.6121,0.522427
-1.6121,0.522427
-1.67181,0.563547
-1.66199,0.511951
-1.65559,0.480046
-1.61483,0.405716
-1.61483,0.405716
-1.56513,0.471123
-1.59125,0.462753
-1.5489,0.437257
-1.49383,0.458967
-1.46041,0.43772
-1.46911,0.445815
-1.56558,0.448528
-1.56558,0.448528
-1.53418,0.46067
-1.53418,0.46067
-1.53418,0.46067
-1.5259,0.447872
-1.51758,0.458269
-1.55379,0.429025
-1.578,0.411498
-1.578,0.411498
-1.516,0.354645
-1.51487,0.409907
-1.51487,0.409907
-1.50713,0.378332
-1.51763,0.377341
-1.56355,0.460214
-1.56355,0.460214
-1.50064,0.459843
-1.51296,0.381888
-1.56179,0.4207
-1.50463,0.448724
-1.48101,0.454394
-1.50488,0.47234
-1.50488,0.47234
-1.50488,0.47234
-1.50488,0.47234
-1.51871,0.465487
-1.46599,0.571083
-1.49584,0.519211
-1.46191,0.486056
-1.40283,0.514114
-1.40283,0.514114
-1.40283,0.514114
-1.40283,0.514114
-1.40283,0.514114
-1.32069,0.524913
-1.35748,0.460255
-1.41579,0.430073
-1.33182,0.440058
-1.33182,0.440058
-1.32699,0.408803
-1.36888,0.410754
-1.36888,0.410754
-1.3384,0.348585
-1.32041,0.400326
-1.34796,0.507191
-1.34796,0.507191
-1.35371,0.493569
-1.33942,0.479807
-1.33942,0.479807
-1.33942,0.479807
-1.32944,0.448656
-1.35238,0.414109
-1.35238,0.414109
-1.29943,0.430673
-1.29943,0.430673
-1.33105,0.465278
-1.30879,0.419281
-1.30879,0.419281
-1.36201,0.346048
-1.40096,0.428724
-1.40096,0.428724
-1.40813,0.42251
-1.3892,0.461677
-1.39986,0.477272
-1.39986,0.477272
-1.39986,0.477272
-1.37705,0.535521
-1.34734,0.526947
-1.38215,0.440855
-1.38215,0.440855
-1.44794,0.413699
-1.41564,0.421721
-1.41196,0.424262
-1.41196,0.424262
-1.41196,0.424262
-1.4769,0.423756
-1.4769,0.423756
-1.46001,0.459789
-1.42708,0.460914
-1.45175,0.409505
-1.44614,0.463223
-1.44614,0.463223
-1.46904,0.470083
-1.43219,0.481674
-1.3872,0.459023
-1.45112,0.428631
-1.45112,0.428631
-1.45112,0.428631
-1.45112,0.428631
-1.45112,0.428631
-1.42107,0.313995
-1.42107,0.313995
-1.46987,0.289659
-1.4297,0.372064
-1.41088,0.403666
-1.41088,0.403666
-1.46068,0.373188
-1.46068,0.373188
-1.46068,0.373188
-1.48758,0.40676
-1.48758,0.40676
-1.46945,0.485823
-1.46945,0.485823
-1.46945,0.485823
-1.47991,0.481301
-1.49384,0.540877
-1.43396,0.478755
-1.43396,0.478755
-1.46041,0.441009
-1.43133,0.489427
-1.43133,0.489427
-1.43133,0.489427
-1.40711,0.472955
-1.40711,0.472955
-1.37458,0.43931
-1.39195,0.453365
-1.39195,0.453365
-1.4148,0.497988
-1.46777,0.482765
-1.47039,0.418162
-1.47039,0.418162
-1.47039,0.418162
-1.47039,0.418162
-1.51759,0.43572
-1.50716,0.426608
-1.50716,0.426608
-1.51646,0.382925
-1.56421,0.411123
-1.56421,0.411123
-1.51615,0.372303
-1.51615,0.372303
-1.51615,0.372303
-1.52482,0.383329
-1.58605,0.31454
-1.6036,0.290242
-1.59734,0.235853
-1.57474,0.215871
-1.56299,0.251347
-1.57485,0.227605
-1.57485,0.227605
-1.60692,0.328026
-1.60692,0.328026
-1.60692,0.328026
-1.56819,0.252401
-1.56819,0.252401
-1.51469,0.250069
-1.51469,0.250069
-1.5693,0.237365
-1.5693,0.237365
-1.52585,0.202245
-1.54812,0.3109
-1.54812,0.3109
-1.60069,0.383181
-1.58627,0.257254
-1.58627,0.257254
-1.56621,0.248278
-1.55222,0.245892
-1.47549,0.277004
-1.47549,0.277004
-1.47753,0.383819
-1.48585,0.377083
-1.45002,0.38252
-1.46979,0.393054
-1.46979,0.393054
-1.45161,0.369528
-1.45161,0.369528
-1.41497,0.329376
-1.43846,0.272004
-1.43846,0.272004
-1.38511,0.343731
-1.37126,0.414731
-1.37126,0.414731
-1.37126,0.414731
-1.40681,0.380714
-1.40681,0.380714
-1.37685,0.406679
-1.37982,0.439287
-1.37486,0.419984
-1.37486,0.419984
-1.37486,0.419984
-1.37486,0.419984
-1.37609,0.43121
-1.37609,0.43121
-1.36262,0.458191
-1.33049,0.475197
-1.33049,0.475197
-1.32035,0.470576
-1.3447,0.45554
-1.31974,0.490605
-1.25719,0.489414
-1.21831,0.512523
-1.17126,0.547215
-1.20833,0.558216
-1.21317,0.617951
-1.24687,0.61534
-1.28265,0.625931
-1.33435,0.585626
-1.30428,0.60338
-1.27688,0.532302
-1.31712,0.397444
-1.34013,0.393343
-1.34013,0.393343
-1.31974,0.431698
-1.31974,0.431698
-1.36538,0.479072
-1.3517,0.47556
-1.3478,0.457707
-1.45009,0.435652
-1.45009,0.435652
-1.3732,0.457762
-1.34583,0.50298
-1.41369,0.586306
-1.42612,0.665101
-1.4983,0.562349
-1.4983,0.562349
-1.41766,0.57381
-1.41766,0.57381
-1.37077,0.568052
-1.37077,0.568052
-1.33899,0.624316
-1.27302,0.671299
-1.27302,0.671299
-1.3066,0.678
-1.3066,0.678
-1.28786,0.740003
-1.25874,0.752248
-1.28021,0.771749
-1.31938,0.827052
-1.31938,0.827052
-1.21443,0.784644
-1.26638,0.814544
-1.2355,0.829225
-1.24174,0.776213
-1.24174,0.776213
-1.24174,0.776213
-1.24174,0.776213
-1.24174,0.776213
-1.20492,0.760432
-1.20492,0.760432
-1.20492,0.760432
-1.20809,0.750934
-1.20809,0.750934
-1.19233,0.790758
-1.17111,0.825301
-1.16905,0.791303
-1.16905,0.791303
-1.14493,0.824926
-1.12762,0.768122
-1.15963,0.791377
-1.15963,0.791377
-1.15971,0.853794
-1.15971,0.853794
-1.13802,0.923549
-1.13328,0.929257
-1.21372,0.856954
-1.19447,0.867233
-1.19447,0.867233
-1.22281,0.849145
