MDTU,S_F
1,8.68033e-06
2,8.6763e-06
3,8.71241e-06
4,8.71241e-06
5,8.5599e-06
6,8.64116e-06
7,8.71659e-06
8,8.70246e-06
9,8.74208e-06
10,8.71593e-06
11,8.75134e-06
12,8.75952e-06
13,8.84632e-06
14,8.80116e-06
15,8.75176e-06
16,8.78187e-06
17,8.74106e-06
18,8.71411e-06
19,8.77921e-06
20,8.75758e-06
21,8.77399e-06
22,8.75373e-06
23,8.81143e-06
24,8.80505e-06
25,8.78217e-06
26,8.97515e-06
27,8.82464e-06
28,8.88887e-06
29,8.88887e-06
30,8.92805e-06
31,8.92805e-06
32,8.92805e-06
33,8.94451e-06
34,8.94451e-06
35,8.94451e-06
36,8.99769e-06
37,9.01359e-06
38,9.0121e-06
39,8.93227e-06
40,8.96503e-06
41,8.97417e-06
42,8.97417e-06
43,9.06987e-06
44,9.0526e-06
45,9.03494e-06
46,8.98092e-06
47,9.04521e-06
48,9.04521e-06
49,9.10764e-06
50,9.10764e-06
51,9.15726e-06
52,9.15726e-06
53,9.02885e-06
54,8.93819e-06
55,9.03993e-06
56,9.09066e-06
57,8.97921e-06
58,8.97731e-06
59,9.04825e-06
60,9.07232e-06
61,9.04483e-06
62,9.03056e-06
63,9.08918e-06
64,9.04176e-06
65,9.04176e-06
66,9.06297e-06
67,9.02564e-06
68,9.02564e-06
69,9.02564e-06
70,9.12244e-06
71,9.12244e-06
72,9.14534e-06
73,9.07263e-06
74,9.07512e-06
75,9.09042e-06
76,9.03429e-06
77,9.03429e-06
78,9.12614e-06
79,9.12614e-06
80,9.23311e-06
81,9.13166e-06
82,9.12177e-06
83,9.12177e-06
84,9.12177e-06
85,9.14149e-06
86,9.03325e-06
87,9.13952e-06
88,9.24927e-06
89,9.22866e-06
90,9.22866e-06
91,9.2794e-06
92,9.30399e-06
93,9.33359e-06
94,9.33359e-06
95,9.33359e-06
96,9.35221e-06
97,9.33448e-06
98,9.3122e-06
99,9.35428e-06
100,9.2635e-06
101,9.303e-06
102,9.21219e-06
103,9.33257e-06
104,9.35939e-06
105,9.22258e-06
106,9.16961e-06
107,9.18259e-06
108,9.18259e-06
109,9.13585e-06
110,9.22914e-06
111,9.22914e-06
112,9.28595e-06
113,9.18295e-06
114,9.24094e-06
115,9.25345e-06
116,9.25345e-06
117,9.29731e-06
118,9.29731e-06
119,9.29731e-06
120,9.29731e-06
121,9.28832e-06
122,9.3116e-06
123,9.40509e-06
124,9.40509e-06
125,9.38013e-06
126,9.40643e-06
127,9.49466e-06
128,9.50174e-06
129,9.4554e-06
130,9.4554e-06
131,9.4554e-06
132,9.40694e-06
133,9.40694e-06
134,9.46158e-06
135,9.46158e-06
136,9.46158e-06
137,9.36038e-06
138,9.43978e-06
139,9.43978e-06
140,9.45668e-06
141,9.37996e-06
142,9.35981e-06
143,9.35981e-06
144,9.35981e-06
145,9.37268e-06
146,9.39221e-06
147,9.38256e-06
148,9.38025e-06
149,9.56917e-06
150,9.63225e-06
151,9.61241e-06
152,9.52811e-06
153,9.52811e-06
154,9.50364e-06
155,9.58131e-06
156,9.58131e-06
157,9.37252e-06
158,9.37252e-06
159,9.37252e-06
160,9.35008e-06
161,9.35008e-06
162,9.35008e-06
163,9.32579e-06
164,9.40352e-06
165,9.45412e-06
166,9.37543e-06
167,9.41832e-06
168,9.4178e-06
169,9.4178e-06
170,9.4178e-06
171,9.38863e-06
172,9.48112e-06
173,9.48112e-06
174,9.4048e-06
175,9.4048e-06
176,9.4048e-06
177,9.4048e-06
178,9.47608e-06
179,9.37946e-06
180,9.37318e-06
181,9.37318e-06
182,9.36508e-06
183,9.36508e-06
184,9.35617e-06
185,9.38203e-06
186,9.38203e-06
187,9.40429e-06
188,9.40925e-06
189,9.46783e-06
190,9.51486e-06
191,9.54034e-06
192,9.54034e-06
193,9.54034e-06
194,9.48831e-06
195,9.58859e-06
196,9.52908e-06
197,9.64734e-06
198,9.64734e-06
199,9.64809e-06
200,9.70734e-06
201,9.67413e-06
202,9.56798e-06
203,9.52309e-06
204,9.57869e-06
205,9.59515e-06
206,9.59515e-06
207,9.43683e-06
208,9.43683e-06
209,9.43683e-06
210,9.50286e-06
211,9.61873e-06
212,9.74981e-06
213,9.63425e-06
214,9.63425e-06
215,9.64656e-06
216,9.51796e-06
217,9.51796e-06
218,9.60982e-06
219,9.65983e-06
220,9.63096e-06
221,9.63096e-06
222,9.60072e-06
223,9.5466e-06
224,9.46461e-06
225,9.57436e-06
226,9.64034e-06
227,9.54033e-06
228,9.54033e-06
229,9.54033e-06
230,9.54033e-06
231,9.45262e-06
232,9.41711e-06
233,9.48207e-06
234,9.35813e-06
235,9.39656e-06
236,9.39656e-06
237,9.39656e-06
238,9.39656e-06
239,9.39656e-06
240,9.45032e-06
241,9.43364e-06
242,9.43747e-06
243,9.41611e-06
244,9.41611e-06
245,9.45958e-06
246,9.47789e-06
247,9.47789e-06
248,9.39196e-06
249,9.46072e-06
250,9.42169e-06
251,9.42169e-06
252,9.46564e-06
253,9.51971e-06
254,9.51971e-06
255,9.51971e-06
256,9.49814e-06
257,9.58316e-06
258,9.58316e-06
259,9.57559e-06
260,9.57559e-06
261,9.55227e-06
262,9.55901e-06
263,9.55901e-06
264,9.49496e-06
265,9.51403e-06
266,9.51403e-06
267,9.57051e-06
268,9.67891e-06
269,9.70487e-06
270,9.70487e-06
271,9.70487e-06
272,9.58314e-06
273,9.5771e-06
274,9.54011e-06
275,9.54011e-06
276,9.56831e-06
277,9.61842e-06
278,9.62352e-06
279,9.62352e-06
280,9.62352e-06
281,9.67364e-06
282,9.67364e-06
283,9.75472e-06
284,9.66069e-06
285,9.6611e-06
286,9.59802e-06
287,9.59802e-06
288,9.69581e-06
289,9.55869e-06
290,9.62021e-06
291,9.56997e-06
292,9.56997e-06
293,9.56997e-06
294,9.56997e-06
295,9.56997e-06
296,9.60449e-06
297,9.60449e-06
298,9.59325e-06
299,9.59504e-06
300,9.53513e-06
301,9.53513e-06
302,9.54359e-06
303,9.54359e-06
304,9.54359e-06
305,9.58982e-06
306,9.58982e-06
307,9.65875e-06
308,9.65875e-06
309,9.65875e-06
310,9.61767e-06
311,9.66977e-06
312,9.6187e-06
313,9.6187e-06
314,9.66041e-06
315,9.68369e-06
316,9.68369e-06
317,9.68369e-06
318,9.67294e-06
319,9.67294e-06
320,9.5614e-06
321,9.54648e-06
322,9.54648e-06
323,9.56617e-06
324,9.71809e-06
325,9.59645e-06
326,9.59645e-06
327,9.59645e-06
328,9.59645e-06
329,9.59502e-06
330,9.52974e-06
331,9.52974e-06
332,9.50727e-06
333,9.4062e-06
334,9.4062e-06
335,9.46103e-06
336,9.46103e-06
337,9.46103e-06
338,9.46276e-06
339,9.44608e-06
340,9.46358e-06
341,9.49e-06
342,9.40058e-06
343,9.5255e-06
344,9.47592e-06
345,9.47592e-06
346,9.5485e-06
347,9.5485e-06
348,9.5485e-06
349,9.60318e-06
350,9.60318e-06
351,9.52956e-06
352,9.52956e-06
353,9.60681e-06
354,9.60681e-06
355,9.54183e-06
356,9.56187e-06
357,9.56187e-06
358,9.54174e-06
359,9.57569e-06
360,9.57569e-06
361,9.64363e-06
362,9.49536e-06
363,9.56095e-06
364,9.56095e-06
365,9.59589e-06
366,9.57154e-06
367,9.66171e-06
368,9.63838e-06
369,9.63838e-06
370,9.63513e-06
371,9.63513e-06
372,9.6317e-06
373,9.68093e-06
374,9.68093e-06
375,9.61179e-06
376,9.61512e-06
377,9.61512e-06
378,9.61512e-06
379,9.57891e-06
380,9.57891e-06
381,9.67316e-06
382,9.59025e-06
383,9.62689e-06
384,9.62689e-06
385,9.62689e-06
386,9.62689e-06
387,9.562e-06
388,9.562e-06
389,9.5915e-06
390,9.53791e-06
391,9.53791e-06
392,9.49468e-06
393,9.53975e-06
394,9.56582e-06
395,9.59302e-06
396,9.62457e-06
397,9.6344e-06
398,9.54839e-06
399,9.57891e-06
400,9.48681e-06
401,9.50753e-06
402,9.56354e-06
403,9.60088e-06
404,9.60989e-06
405,9.65778e-06
406,9.6116e-06
407,9.6116e-06
408,9.61683e-06
409,9.61683e-06
410,9.60709e-06
411,9.73472e-06
412,9.77203e-06
413,9.86387e-06
414,9.86387e-06
415,9.85513e-06
416,9.70628e-06
417,9.7139e-06
418,9.73093e-06
419,9.76295e-06
420,9.76295e-06
421,9.71094e-06
422,9.71094e-06
423,9.69924e-06
424,9.69924e-06
425,9.58325e-06
426,9.51214e-06
427,9.51214e-06
428,9.45237e-06
429,9.45237e-06
430,9.51848e-06
431,9.57031e-06
432,9.5719e-06
433,9.69098e-06
434,9.69098e-06
435,9.71286e-06
436,9.81344e-06
437,9.77707e-06
438,9.75675e-06
439,9.75675e-06
440,9.75675e-06
441,9.75675e-06
442,9.75675e-06
443,9.72526e-06
444,9.72526e-06
445,9.72526e-06
446,9.87685e-06
447,9.87685e-06
448,9.77387e-06
449,9.76224e-06
450,9.76692e-06
451,9.76692e-06
452,9.66139e-06
453,9.59534e-06
454,9.62943e-06
455,9.62943e-06
456,9.67099e-06
457,9.67099e-06
458,9.71075e-06
459,9.78798e-06
460,9.63402e-06
461,9.59604e-06
462,9.59604e-06
463,9.67352e-06
464,9.70043e-06
465,9.71652e-06
466,9.66087e-06
467,9.66087e-06
468,9.70941e-06
469,9.70941e-06
470,9.83578e-06
471,9.83578e-06
472,9.83578e-06
473,9.83578e-06
474,9.83578e-06
475,9.83578e-06
476,9.83578e-06
477,9.81476e-06
478,9.81476e-06
479,9.81476e-06
480,9.77383e-06
481,9.8094e-06
482,9.76472e-06
483,9.85441e-06
484,9.72548e-06
485,9.72548e-06
486,9.66051e-06
487,9.7717e-06
488,9.7717e-06
489,9.7717e-06
490,9.7717e-06
491,9.80459e-06
492,9.76849e-06
493,9.82981e-06
494,9.82981e-06
495,9.82981e-06
496,9.82981e-06
497,9.75919e-06
