t,walltime
10,1098
20,1100
30,551.9
40,275
50,261.6
60,262.1
70,264.6
80,262.5
90,260
100,262
110,263.3
120,265.2
130,262.4
140,261.2
150,259.5
160,261.8
170,261.7
180,263.4
190,263.8
200,262
210,264.6
220,264.1
230,267.4
240,279.4
250,283.6
260,287.2
270,296.1
280,291.8
290,294
300,293.6
310,283.3
320,288.5
330,290.1
340,301.5
350,295.8
360,291.7
370,266.1
380,268.2
390,266.1
400,265.1
410,265.7
420,264.6
430,277.5
440,279.8
450,290.9
460,285.3
470,285.9
480,288.5
490,287.3
500,288.8
510,312.3
520,312.4
530,313.2
540,314.3
550,315.6
560,314.2
570,312.5
580,314.8
590,312.3
600,314.4
610,315.8
620,315.8
630,317.7
640,316.5
650,317.8
660,318.4
670,315.2
680,315.6
690,316
700,317
710,312.3
720,315.8
730,324.9
740,313
750,310.5
760,311.4
770,311.3
780,309.8
790,303.7
800,289.4
810,315.1
820,321.7
830,316.4
840,317.1
850,318.5
860,315.7
870,290.8
880,301.1
890,316.7
900,321.4
910,318.7
920,319
930,317.8
940,297.2
950,287.3
960,283.9
970,286
980,286.3
990,285.9
1000,294.1
1010,302.3
1020,303
1030,302.1
1040,304.1
1050,306.3
1060,293
1070,287.5
1080,289.3
1090,286
1100,291.7
1110,293.6
1120,294.2
1130,292.2
1140,291
1150,295.6
1160,287.6
1170,288.3
1180,287
1190,288.2
1200,285.8
1210,284.1
1220,281.5
1230,279.8
1240,281.3
1250,282.2
1260,279.2
1270,278
1280,281.7
1290,282
1300,278.7
1310,284.4
1320,287.9
1330,292.1
1340,283
1350,288.8
1360,289.4
1370,289.8
1380,291.5
1390,298.2
1400,293.9
1410,319.5
1420,325.3
1430,324.5
1440,313.8
1450,318.3
1460,293.4
1470,289.8
1480,291.3
1490,290.7
1500,286.5
1510,287.8
1520,294.4
1530,286.6
1540,289.5
1550,291.8
1560,309.4
1570,302.3
1580,308
1590,310.4
1600,314.7
1610,315
1620,313.3
1630,313
1640,311.7
1650,313.9
1660,313.7
1670,312.1
1680,314.8
1690,318.2
1700,320.7
1710,318.7
1720,310.4
1730,314.8
1740,313.7
1750,316.1
1760,317.5
1770,317.1
1780,319.1
1790,317.3
1800,317.7
1810,320.1
1820,321.2
1830,320.3
1840,314.2
1850,309.6
1860,300.8
1870,296.3
1880,294.9
1890,297.9
1900,298.6
1910,314.7
1920,307.8
1930,302.9
1940,305
1950,306.1
1960,305.5
1970,315.3
1980,306.6
1990,301.7
2000,301.7
2010,301.1
2020,303.6
2030,305.5
2040,302.8
2050,302.4
2060,303.7
2070,308.3
2080,291.2
2090,284.6
2100,283.1
2110,282.6
2120,287.3
2130,311.3
2140,309.2
2150,313.5
2160,311.5
2170,301.6
2180,303.3
2190,310.8
2200,313.4
2210,284.6
2220,279.4
2230,279.7
2240,284
2250,282.1
2260,291.6
2270,295.1
2280,295
2290,295.2
2300,295
2310,297.2
2320,293
2330,292.7
2340,294.2
2350,296.8
2360,294.5
2370,296.6
2380,291.9
2390,287.6
2400,283.1
2410,286
2420,293.3
2430,288.4
2440,287.3
2450,297.9
2460,297.4
2470,296.8
2480,300.3
2490,301.7
2500,298.5
2510,296.2
2520,300.2
2530,299.5
2540,295.5
2550,282.1
2560,284.5
2570,283.1
2580,291.9
2590,296.4
2600,301
2610,301.5
2620,303.2
2630,301.1
2640,294.7
2650,301.5
2660,300.1
2670,302.5
2680,301.1
2690,300.8
2700,301.8
2710,303.8
2720,310.8
2730,313.6
2740,313.1
2750,311.8
2760,311.6
2770,309
2780,311.2
2790,311.2
2800,308.1
2810,307.6
2820,307.1
2830,309.2
2840,314.5
2850,320.1
2860,316.5
2870,319.4
2880,316.6
2890,315.3
2900,307.2
2910,306.2
2920,309.6
2930,311.8
2940,310.8
2950,309.1
2960,310.7
2970,312.9
2980,308.1
2990,306.5
3000,307.2
3010,304.1
3020,306.6
3030,307.9
3040,308.8
3050,305
3060,307.5
3070,308.2
