t,e^(-dS)
1,3.15819
2,1.2043
3,0.980601
4,1.22507
5,0.948058
6,0.785527
7,0.856586
8,1.00133
9,1.18613
10,1.04766
11,1.07675
12,0.828946
13,1.18365
14,0.927539
15,0.857872
16,0.958429
17,0.917291
18,0.998948
19,0.963166
20,1.06204
21,0.60417
22,0.652986
23,0.597321
24,0.644939
25,1.02551
26,0.411478
27,1.65632
28,0.990273
29,1.18637
30,0.503133
31,0.230616
32,0.260279
33,0.655144
34,0.645713
35,1.18471
36,0.643714
37,0.860622
38,0.788597
39,1.73568
40,1.02102
41,0.272532
42,0.605198
43,0.69378
44,0.983104
45,1.77004
46,0.350288
47,0.554383
48,0.428099
49,0.752767
50,0.693018
51,0.53036
52,0.758585
53,1.05586
54,0.434569
55,1.17986
56,0.606046
57,1.17845
58,0.851377
59,0.536226
60,0.296413
61,1.34514
62,0.529882
63,0.725713
64,0.960665
65,0.716985
66,2.32821
67,1.57114
68,0.476256
69,0.852059
70,0.71177
71,1.10927
72,0.744681
73,0.698724
74,0.475494
75,1.11016
76,1.28313
77,0.887187
78,0.851292
79,0.298794
80,0.388446
81,0.931546
82,0.777711
83,0.610425
84,1.59488
85,0.41824
86,0.408158
87,0.604895
88,0.689768
89,0.502379
90,2.02891
91,0.384005
92,1.08637
93,0.694822
94,0.623442
95,1.24284
96,0.691287
97,1.08666
98,0.664314
99,0.96438
100,2.25489
101,0.655144
102,2.14534
103,1.37975
104,0.869184
105,1.32088
106,0.781063
107,0.597262
108,0.44673
109,0.626316
110,0.445927
111,0.431581
112,2.09196
113,0.574877
114,2.79547
115,0.266069
116,1.17011
117,0.928922
118,1.19578
119,0.996277
120,0.842737
121,2.60387
122,0.896461
123,0.539831
124,0.957299
125,0.888696
126,0.816605
127,1.26655
128,0.524767
129,0.706381
130,1.11762
131,0.484906
132,0.397962
133,1.23825
134,0.421473
135,0.803643
136,1.5594
137,1.28956
138,2.00151
139,0.861225
140,1.08193
141,1.87086
142,1.41157
143,0.682973
144,1.16789
145,2.10118
146,0.889852
147,1.47403
148,1.03221
149,1.59026
150,1.38763
151,1.04859
152,0.594223
153,1.67649
154,0.957241
155,0.665644
156,0.357007
157,0.803241
158,1.01476
159,1.75242
160,0.762464
161,1.9802
162,1.36002
163,1.02324
164,1.38888
165,0.464822
166,0.838366
167,0.431322
168,0.785763
169,1.29953
170,0.622756
171,1.39166
172,0.781453
173,0.640888
174,0.592918
175,0.480273
176,0.881439
177,0.951153
178,0.62257
179,1.39752
180,1.65169
181,0.830855
182,1.03771
183,0.344383
184,0.651746
185,0.463291
186,1.95756
187,0.623878
188,1.8567
189,0.455026
190,0.258722
191,1.25257
192,1.35866
193,1.05294
194,1.76509
195,0.451401
196,1.26049
197,0.534299
198,0.604472
199,0.805816
200,0.981935
201,1.19746
202,0.828615
203,0.525818
204,0.648042
205,0.402766
206,0.724119
207,1.27239
208,2.2056
209,2.05731
210,1.16265
211,1.70029
212,1.08288
213,0.706381
214,0.598457
215,0.542536
216,1.36561
217,0.707088
218,0.60884
219,1.11483
220,0.878447
221,0.705958
222,1.03993
223,0.548537
224,0.412219
225,1.66696
226,0.609023
227,0.689216
228,1.45441
229,0.935176
230,0.624815
231,0.942631
232,0.989555
233,0.858988
234,0.561356
235,1.03014
236,1.63935
237,1.5391
238,0.518508
239,0.364219
240,0.784507
241,0.725786
242,1.61317
243,0.715124
244,0.830357
245,1.0897
246,1.28236
247,0.98824
248,0.427159
249,2.09175
250,0.646294
251,0.861828
252,0.984058
253,1.2322
254,1.10339
255,0.652007
256,0.84358
257,0.495147
258,0.749012
259,1.44325
260,0.88232
261,0.46538
262,0.471093
263,0.667377
264,0.979562
265,0.652203
266,0.379273
267,0.547168
268,0.879941
269,0.866061
270,0.752616
271,1.04099
272,2.5439
273,0.283938
274,1.47491
275,1.15223
276,2.00451
277,0.996977
278,1.58455
279,1.77376
280,1.47329
281,0.530519
282,0.679635
283,1.27214
284,0.403451
285,0.839625
286,0.601577
287,0.82961
288,1.21847
289,0.812776
290,1.91707
291,1.45455
292,0.509309
293,0.814159
294,1.37232
295,0.839205
296,0.386509
297,0.482343
298,0.723829
299,0.483889
300,0.960559
301,0.457673
302,1.80381
303,0.853679
304,0.452395
305,0.53174
306,2.41476
307,1.13519
308,1.32035
309,0.619155
310,0.682359
311,0.575107
312,1.82887
313,2.56562
314,2.88349
315,0.400196
316,0.581526
317,1.06126
318,0.779112
319,0.271173
320,0.458131
321,0.311299
322,0.644359
323,0.572467
324,0.91676
325,0.81636
326,1.33843
327,1.12964
328,2.72645
329,0.540965
330,1.5121
331,0.803884
332,1.3573
333,1.78087
334,0.767743
335,0.459232
336,0.550185
337,0.551507
338,0.744085
339,1.03198
340,0.90312
341,0.445838
342,0.549965
343,0.584733
344,0.749237
345,0.603325
346,0.649859
347,1.08382
348,0.82193
349,0.936384
350,1.0846
351,1.02092
352,0.875903
353,0.860794
354,0.992105
355,2.04685
356,2.29034
357,1.01309
358,0.663916
359,0.959877
360,1.01346
361,0.466732
362,1.27532
363,0.650965
364,1.80381
365,1.11115
366,1.04944
367,1.1965
368,0.596188
369,0.631347
370,0.714409
371,0.473549
372,0.989872
373,0.702647
374,0.837864
375,0.617979
376,0.925723
377,1.65549
378,1.06566
379,1.20635
380,0.526239
381,0.973692
382,0.359155
383,0.884087
384,0.653312
385,0.923144
386,0.693572
387,0.645132
388,1.123
389,0.799395
390,0.726149
391,2.3085
392,0.891277
393,1.75418
394,0.598936
395,0.621201
396,1.08632
397,2.48631
398,1.39487
399,1.90999
400,0.903572
401,0.484906
402,1.51452
403,1.04985
404,1.13712
405,0.805977
406,1.48424
407,0.736681
408,0.29523
409,2.10665
410,1.09658
411,0.835187
412,0.775847
413,0.817831
414,1.58502
415,1.46448
416,1.03292
417,2.33824
418,0.612014
419,2.15459
420,1.11941
421,1.02573
422,0.444369
423,0.670052
424,1.50727
425,0.913895
426,0.846877
427,0.612198
428,1.57082
429,0.232236
430,0.889585
431,1.67364
432,0.940513
433,0.519546
434,0.323356
435,0.674556
436,0.759876
437,1.155
438,0.282804
439,0.698933
440,0.983213
441,0.760484
442,1.19877
443,0.439772
444,1.49631
445,0.698374
446,1.15766
447,0.33588
448,1.07649
449,0.570809
450,0.229696
451,2.55308
452,0.904837
453,0.637118
454,2.40608
455,0.814403
456,0.367916
457,0.747964
458,0.683041
459,0.839205
460,0.939686
461,0.574647
462,0.737492
463,1.28557
464,2.06122
465,0.747291
466,2.07238
467,0.439552
468,1.04719
469,1.23528
470,0.53036
471,0.428999
472,0.285361
473,0.992521
474,0.671192
475,1.499
476,0.381364
477,2.06783
478,1.1327
479,0.638458
480,0.652203
481,1.20744
482,1.27176
483,1.63166
484,1.38874
485,1.44933
486,1.07347
487,0.376175
488,0.462412
489,1.30317
490,0.723901
491,0.962232
492,0.734254
493,0.622881
494,0.417488
495,0.644616
496,0.878535
497,1.79302
498,0.532592
499,1.10528
500,0.55035
501,1.00311
502,0.672536
503,0.743862
504,0.928635
505,1.03461
506,1.33656
507,1.09992
508,0.757903
509,1.11997
510,0.468696
511,1.12345
512,0.496685
513,0.357007
514,1.64872
515,0.505099
516,0.771669
517,0.287366
518,1.33016
519,0.76254
520,0.778645
521,0.559954
522,1.40635
523,0.651616
524,0.54969
525,1.3667
526,0.440916
527,1.20141
528,0.964148
529,2.46897
530,0.588134
531,0.693572
532,0.993808
533,0.961818
534,1.49915
535,0.962415
536,0.951296
537,1.33857
538,0.697676
539,1.91688
540,2.04644
541,0.522516
542,0.592029
543,0.6304
544,0.75239
545,2.17516
546,1.29434
547,0.595473
548,1.23528
549,1.43979
550,1.69774
551,1.0537
552,0.66671
553,0.468041
554,1.58312
555,0.930782
556,1.6093
557,0.801797
558,0.764296
559,0.783566
560,0.186188
561,0.687289
562,1.33389
563,1.86042
564,0.437184
565,0.74789
566,0.443392
567,0.865801
568,1.13871
569,1.11829
570,0.849506
571,0.828283
572,0.9749
573,0.647783
574,0.617609
575,1.24682
576,0.844593
577,1.47182
578,0.635782
579,0.581991
580,0.806058
581,1.29473
582,1.31864
583,1.1594
584,0.482536
585,1.1707
586,1.45121
587,1.06026
588,1.21373
589,0.600616
590,0.417196
591,0.913283
592,0.51965
593,1.15235
594,0.64908
595,1.44037
596,1.15258
597,0.982357
598,1.74229
599,1.59983
600,0.574819
601,0.828283
602,1.56753
603,0.714337
604,0.368174
605,0.904747
606,1.11149
607,0.877042
608,0.72957
609,0.853167
610,0.406326
611,1.61753
612,0.650249
613,0.60224
614,0.568872
615,1.0127
616,1.5691
617,1.12581
618,1.35934
619,0.848318
