MDTU,plaq,Re(det),Im(det),link
1,1.29387,0.591452,0.0959079,0.154412
2,1.30881,0.583349,0.0943924,0.156702
3,1.35168,0.632826,0.101581,0.162494
4,1.34407,0.635069,0.100681,0.16131
5,1.38554,0.73157,0.113584,0.165245
6,1.39856,0.720423,0.111493,0.168056
7,1.42647,0.798187,0.123571,0.170356
8,1.46566,0.940641,0.14289,0.17371
9,1.48709,0.973405,0.145176,0.176501
10,1.5201,1.01996,0.15473,0.181331
11,1.5176,1.03014,0.154347,0.1807
12,1.55998,1.11953,0.169117,0.186148
13,1.59472,1.21775,0.179172,0.190074
14,1.66,1.3953,0.206069,0.198477
15,1.67304,1.48351,0.216787,0.198687
16,1.66631,1.41439,0.208968,0.198639
17,1.69998,1.57151,0.223935,0.201894
18,1.72106,1.5102,0.220839,0.206101
19,1.68964,1.47171,0.210247,0.201191
20,1.71259,1.57021,0.225057,0.204196
21,1.74777,1.7386,0.249091,0.207499
22,1.74713,1.79253,0.255595,0.206612
23,1.73366,1.73217,0.248209,0.205726
24,1.72514,1.693,0.246566,0.204689
25,1.69385,1.43432,0.215857,0.203353
26,1.69385,1.43432,0.215857,0.203353
27,1.74284,1.6469,0.241566,0.208657
28,1.76142,1.79671,0.26531,0.209732
29,1.75448,1.81981,0.263103,0.208276
30,1.79043,2.01249,0.288106,0.211843
31,1.79043,2.01249,0.288106,0.211843
32,1.79043,2.01249,0.288106,0.211843
33,1.78993,2.04457,0.29018,0.21165
34,1.82245,2.24791,0.31432,0.214683
35,1.8062,2.11596,0.298154,0.213243
36,1.77763,2.1656,0.306493,0.207817
37,1.77763,2.1656,0.306493,0.207817
38,1.77937,2.19584,0.311062,0.20755
39,1.80057,2.4019,0.331534,0.209434
40,1.82029,2.46523,0.34593,0.211986
41,1.82029,2.46523,0.34593,0.211986
42,1.82029,2.46523,0.34593,0.211986
43,1.82029,2.46523,0.34593,0.211986
44,1.80742,2.25337,0.314888,0.211796
45,1.8511,2.4415,0.339671,0.217454
